year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2013,Iowa,IA,4274,IA0010000,Adair,7440,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2013,Iowa,IA,4275,IA0020000,Adams,3884,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2013,Iowa,IA,4331,IA0250200,Adel,3990,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2013,Iowa,IA,4440,IA0680100,Albia,3829,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2013,Iowa,IA,4402,IA0550100,Algona,5495,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2013,Iowa,IA,4276,IA0030000,Allamakee,10376,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4467,IA0770800,Altoona,15683,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4491,IA0850100,Ames,61193,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2013,Iowa,IA,4398,IA0530100,Anamosa,5653,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2013,Iowa,IA,4460,IA0770100,Ankeny,50194,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2013,Iowa,IA,4278,IA0040000,Appanoose,7232,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2013,Iowa,IA,4305,IA0150100,Atlantic,6977,6,"Cities from 2,500 thru 9,999",0,7,0,7,0,0,0
2013,Iowa,IA,4281,IA0050100,Audubon,2070,7,"Cities under 2,500",0,8,0,8,0,0,0
2013,Iowa,IA,4280,IA0050000,Audubon,3789,8D,"Non-MSA counties under 10,000",0,1,0,1,0,0,0
2013,Iowa,IA,4499,IA0870100,Bedford,1406,7,"Cities under 2,500",0,0,0,0,1,1,1
2013,Iowa,IA,4283,IA0060100,Belle Plaine,2499,7,"Cities under 2,500",0,0,0,0,0,0,0
2013,Iowa,IA,4526,IA0990200,Belmond,2340,7,"Cities under 2,500",0,0,0,0,0,0,0
2013,Iowa,IA,4282,IA0060000,Benton,18130,9C,"MSA counties from 10,000 thru 24,999",0,0,0,0,0,0,0
2013,Iowa,IA,4479,IA0820100,Bettendorf,34548,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2013,Iowa,IA,4285,IA0070000,Black Hawk,19144,9C,"MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4334,IA0260100,Bloomfield,2591,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2013,Iowa,IA,22357,IA0820500,Blue Grass,1590,7,"Cities under 2,500",1,12,1,12,0,1,1
2013,Iowa,IA,4290,IA0080000,Boone,11699,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4291,IA0080100,Boone,12515,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4294,IA0090000,Bremer,14521,9C,"MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4296,IA0100000,Buchanan,15027,8C,"Non-MSA counties from 10,000 thru 24,999",0,0,0,0,0,0,0
2013,Iowa,IA,4298,IA0110000,Buena Vista,9921,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2013,Iowa,IA,23138,IA0820400,Buffalo,1299,7,"Cities under 2,500",1,12,1,12,0,1,1
2013,Iowa,IA,4341,IA0290100,Burlington,25677,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2013,Iowa,IA,4300,IA0120000,Butler,15053,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2013,Iowa,IA,4301,IA0130000,Calhoun,9848,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2013,Iowa,IA,4325,IA0230200,Camanche,4422,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2013,Iowa,IA,4529,IADPS1000,Capitol Police Division Des Moines,0,8D,"Non-MSA counties under 10,000",0,0,0,0,1,1,1
2013,Iowa,IA,4509,IA0910300,Carlisle,3939,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
