arrestee_id,weapon_id,nibrs_arrestee_weapon_id
9963985,1,9973121
9963978,1,9972910
9963970,1,9972902
9963965,1,9972897
9962875,1,9972809
9962867,1,9972801
9962866,1,9972800
9962865,1,9972799
9962862,1,9972796
9962860,1,9972794
9962849,1,9972783
9962847,1,9972781
9962846,1,9972780
9963907,1,9972636
9963898,1,9972627
9963892,1,9972621
9963872,1,9972601
9963870,1,9972599
9963867,1,9972596
9963862,1,9972591
9963854,1,9972583
9963849,1,9972578
9962839,1,9972571
9962834,1,9972566
9961743,1,9972479
9960611,1,9972415
9960608,1,9972412
9960600,1,9972404
9963847,1,9972378
9963823,1,9972355
9963820,1,9972352
9962775,1,9972309
9962756,1,9972290
9962745,1,9972279
9962742,1,9972276
9962732,1,9972266
9962731,1,9972265
9962730,1,9972264
9962725,1,9972259
9962724,1,9972258
9962719,1,9972253
9962716,1,9972250
9961690,1,9972228
9961689,1,9972227
9961688,1,9972226
9961678,1,9972216
9961667,1,9972205
9961663,1,9972201
9961659,1,9972197
9961646,1,9972184
9960569,1,9972175
9960536,1,9972142
9960530,1,9972136
9962706,1,9972042
9961638,1,9971977
9961635,1,9971974
9961634,1,9971973
9961624,1,9971963
9961622,1,9971961
9961619,1,9971958
9961618,1,9971957
9961612,1,9971951
9961611,1,9971950
9961602,1,9971941
9961592,1,9971931
9960506,1,9971914
9960492,1,9971900
9960467,1,9971875
9960450,1,9971858
9961576,1,9971717
9961575,1,9971716
9951668,1,9953331
9950532,1,9952995
9949361,1,9952623
9961645,1,9972183
9957254,1,11273684
9956047,1,9966453
9957187,1,11273681
9958228,1,9958654
9957123,1,9958546
9954932,1,9966337
9963977,1,9972909
9963976,1,9972908
9963974,1,9972906
9963968,1,9972900
9963967,1,9972899
9963966,1,9972898
9963962,1,9972894
9963961,1,9972893
9963960,1,9972892
9963959,1,9972891
9963958,1,9972890
9963950,1,9972882
9963949,1,9972881
9963947,1,9972879
9963939,1,9972871
9963929,1,9972861
9963925,1,9972857
9963924,1,9972856
9963918,1,9972850
9963917,1,9972849
9963915,1,9972847
9962871,1,9972805
9962870,1,9972804
9962869,1,9972803
9962863,1,9972797
9962861,1,9972795
9962859,1,9972793
9963910,1,9972639
9963904,1,9972633
9963897,1,9972626
9963896,1,9972625
9963895,1,9972624
9963886,1,9972615
9963885,1,9972614
9963882,1,9972611
9963881,1,9972610
9963879,1,9972608
9963877,1,9972606
9963873,1,9972602
9963871,1,9972600
9963866,1,9972595
9963858,1,9972587
9963857,1,9972586
9959518,1,9959741
9959517,1,9959740
9959510,1,9959533
9959506,1,9959529
9959500,1,9959523
9959495,1,9959518
9959486,1,9959509
9959480,1,9959503
9959479,1,9959502
9959477,1,9959500
9959467,1,9959490
9959462,1,9959485
9959461,1,9959484
9959450,1,9959473
9958399,1,9959418
9958392,1,9959411
9958387,1,9959406
9958386,1,9959405
9959441,1,9959263
9959440,1,9959262
9959433,1,9959255
9959421,1,9959243
9959420,1,9959242
9959400,1,9959222
9959392,1,9959214
9958380,1,9959199
9958371,1,9959190
9959368,1,9958992
9959365,1,9958989
9957233,1,9958851
9957160,1,9958583
9963856,1,9972585
9963855,1,9972584
9962844,1,9972576
9962818,1,9972550
9962815,1,9972547
9962813,1,9972545
9962807,1,9972539
9962805,1,9972537
9962802,1,9972534
9962801,1,9972533
9962797,1,9972529
9962796,1,9972528
9962795,1,9972527
9962794,1,9972526
9962793,1,9972525
9962792,1,9972524
9962785,1,9972517
9962784,1,9972516
