weapon_id,offense_id,nibrs_weapon_id
12,60019339,12101657
12,60017372,12102478
12,60001216,12081004
12,60012641,12101586
12,60006705,12081532
12,60000628,12079190
12,60012650,12101587
12,60002076,12080540
12,60022291,12103728
18,60010342,12078878
12,60013519,12104206
12,60018900,12103697
12,60019351,12101660
12,60010248,12082225
12,60010249,12082226
12,60011142,12080178
12,60013531,12104208
12,60011113,12080170
12,60019280,12101459
12,60018079,12104489
12,60002019,12080298
12,60010285,12082231
12,60018473,12102488
12,60019304,12101649
12,60010315,12078869
12,60010318,12078870
12,60019308,12101652
12,60010333,12078875
12,60010334,12078876
12,60019316,12101653
19,60018885,12103692
12,60018571,12102710
12,60002071,12080539
12,60010331,12078874
2,60010289,12082232
12,60009850,12080865
9,60010609,12081138
12,60017404,12102482
12,60017426,12102688
12,60017425,12102687
12,60010335,12078877
12,60018887,12103693
12,60013513,12104204
12,60002078,12080541
12,60019325,12101654
18,60018888,12103694
12,60018891,12103695
12,60010345,12078879
12,60010348,12078880
12,60019327,12101655
12,60018892,12103696
12,60018583,12102711
19,60013522,12104207
3,60018901,12103698
12,60018588,12102713
18,60018589,12102714
12,60011111,12080169
12,60011114,12080171
12,60018906,12103699
19,60017444,12102690
12,60018908,12103700
12,60018910,12103701
9,60013543,12104211
18,60017451,12102692
12,60010762,12081601
12,60018601,12102870
18,60017458,12102693
12,60017459,12102694
12,60018603,12102871
18,60013559,12104215
12,60013561,12104216
18,60018607,12102872
12,60019342,12101658
12,60013567,12104217
12,60019345,12101659
12,60010772,12081606
12,60002085,12080542
12,60013518,12104205
12,60018585,12102712
9,60017437,12102689
18,60010753,12081599
12,60011108,12080168
12,60019335,12101656
12,60010754,12081600
12,60018911,12103702
12,60011143,12080179
12,60022269,12103549
12,60011144,12080180
12,60011122,12080172
9,60018596,12102868
12,60017450,12102691
12,60013550,12104212
12,60018600,12102869
18,60011123,12080173
12,60018913,12103703
12,60013555,12104213
12,60013556,12104214
12,60028087,12104398
12,60028089,12104399
12,60018944,12103859
12,60017484,12102862
12,60017486,12102864
12,60013571,12104218
12,60010779,12081610
12,60010780,12081611
12,60022268,12103548
12,60011141,12080177
12,60018940,12103707
12,60013535,12104209
12,60013537,12104210
