"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,7298,107678676,8437522,"",29-MAR-19,04-DEC-18,"",10,6,,0,"C","F",40281877
2018,7298,107684055,8437522,"",29-MAR-19,10-DEC-18,"",22,6,,0,"C","F",40277733
2018,7298,107678710,8437522,"",29-MAR-19,10-DEC-18,"",8,6,,0,"C","F",40275015
2018,7298,107684085,8437522,"",29-MAR-19,14-DEC-18,"",22,6,,0,"C","F",40275023
2018,7298,107678728,8437522,"",29-MAR-19,17-DEC-18,"",11,6,,0,"C","F",40277801
2018,7298,107684105,8437522,"",29-MAR-19,19-DEC-18,"",8,6,,0,"C","F",40281949
2018,7298,107674601,8437522,"",29-MAR-19,17-DEC-18,"",20,6,,0,"C","F",40275048
2018,7298,107678742,8437522,"",29-MAR-19,19-DEC-18,"",22,6,,0,"C","F",40277840
2018,7298,107684120,8437522,"",29-MAR-19,21-DEC-18,"",10,6,,0,"C","F",40281961
2018,7298,107674641,8437522,"",29-MAR-19,26-DEC-18,"",8,6,,0,"C","F",40281978
2018,7298,107684107,8437522,"",29-MAR-19,19-DEC-18,"",15,6,,0,"C","F",40281952
2018,7298,107674617,8437522,"",29-MAR-19,21-DEC-18,"",12,6,,0,"C","F",40275054
2018,7298,107678747,8437522,"",29-MAR-19,20-DEC-18,"",18,6,,0,"C","F",40277853
2018,7298,107684130,8437522,"",29-MAR-19,22-DEC-18,"",17,6,,0,"C","F",40277854
2018,7298,107678751,8437522,"",29-MAR-19,25-DEC-18,"",11,6,,0,"C","F",40277865
2018,7298,107674639,8437522,"",29-MAR-19,23-DEC-18,"",13,6,,0,"C","F",40277859
2018,7298,107674647,8437201,"",29-MAR-19,26-OCT-18,"",12,6,,0,"C","F",40281983
2018,7298,107674648,8437522,"",29-MAR-19,27-DEC-18,"",17,6,,0,"C","F",40277882
2018,7298,107678764,8437522,"",29-MAR-19,28-DEC-18,"",3,6,,0,"C","F",40275074
2018,7298,107684158,8437522,"",29-MAR-19,29-DEC-18,"",13,6,,0,"C","F",40277904
2018,7298,107674668,8437522,"",29-MAR-19,29-DEC-18,"",22,6,,0,"C","F",40281999
2018,7298,107674671,8437522,"",29-MAR-19,30-DEC-18,"",17,6,,0,"C","F",40277913
2018,7298,107674676,8437522,"",29-MAR-19,30-DEC-18,"",23,6,,0,"C","F",40282004
2018,7298,107678784,8437522,"",29-MAR-19,30-DEC-18,"",12,6,,0,"C","F",40282005
2018,7298,107684161,8437522,"",29-MAR-19,24-DEC-18,"",4,6,,0,"C","F",40277920
2018,7298,107674445,8437522,"",29-MAR-19,01-DEC-18,"",22,6,,0,"C","F",40274964
2018,7298,107674465,8139955,"",29-MAR-19,22-JUL-18,"",8,6,,0,"C","F",40274980
2018,7298,107674471,8437522,"",29-MAR-19,04-DEC-18,"",22,6,,0,"C","F",40281881
2018,7298,107678686,8437202,"",29-MAR-19,15-NOV-18,"",12,6,,0,"C","F",40281890
2018,7298,107684059,8437522,"",29-MAR-19,05-DEC-18,"",12,6,,0,"C","F",40275004
2018,7298,107678708,8437522,"",29-MAR-19,12-DEC-18,"",14,6,,0,"C","F",40277748
2018,7298,107678716,8437522,"",29-MAR-19,13-DEC-18,"",15,6,,0,"C","F",40277765
2018,7298,107674558,8437522,"",29-MAR-19,15-DEC-18,"",18,6,,0,"C","F",40277782
2018,7298,107682880,8437201,"",29-MAR-19,28-OCT-18,"",21,6,,0,"C","F",40273670
2018,7298,107682894,8437201,"",29-MAR-19,18-OCT-18,"",12,6,,0,"C","F",40270888
2018,7298,107682873,8437201,"",29-MAR-19,25-OCT-18,"",8,6,,0,"C","F",40270869
2018,7298,107682909,8437201,"",29-MAR-19,31-OCT-18,"",22,6,,0,"C","F",40270897
2018,7298,107677816,8437202,"",29-MAR-19,05-NOV-18,"",10,6,,0,"C","F",40270921
2018,7298,107673663,8437202,"",29-MAR-19,07-NOV-18,"",20,6,,0,"C","F",40276655
2018,7298,107682965,8437202,"",29-MAR-19,09-NOV-18,"",17,6,,0,"C","F",40273759
2018,7298,107682974,8437202,"",29-MAR-19,12-NOV-18,"",11,6,,0,"C","F",40270954
2018,7298,107677852,8437202,"",29-MAR-19,13-NOV-18,"",14,6,,0,"C","F",40276680
2018,7298,107682991,8437202,"",29-MAR-19,14-NOV-18,"",3,6,,0,"C","F",40273798
2018,7298,107683002,8437202,"",29-MAR-19,15-NOV-18,"",11,6,,0,"C","F",40276695
2018,7298,107683196,8433744,"",29-MAR-19,21-SEP-18,"",14,6,,0,"C","F",40274030
2018,7298,107673851,8433744,"",29-MAR-19,21-SEP-18,"",23,6,,0,"C","F",40274036
