"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,108294003,98781214,1,4,,,,5,28,"F",2,2,"R",28,0
2018,108294058,98781264,1,1,,,,,,"",,,"",,
2018,108294115,98781314,2,1,,,,,,"",,,"",,
2018,108294161,98781355,1,4,,,,5,28,"F",2,2,"R",28,0
2018,108294223,98781408,1,8,,,,,,"",,,"",,
2018,108294366,98781541,1,4,,,,5,40,"F",1,2,"N",40,0
2018,108294388,98781565,1,8,,,,,,"",,,"",,
2018,108294403,98781576,1,4,,,,5,26,"F",1,2,"R",26,0
2018,108294438,98781609,1,4,,,,5,25,"M",2,2,"R",25,0
2018,108294456,98781626,1,4,,,,5,23,"M",1,2,"R",23,0
2018,108294476,98781644,1,8,,,,,,"",,,"",,
2018,108294528,98781692,1,1,,,,,,"",,,"",,
2018,108294597,98781771,1,4,,,,5,27,"F",2,2,"R",27,0
2018,108294607,98781771,3,4,,,,5,27,"F",2,2,"R",27,0
2018,108294604,98781771,2,4,,,,5,28,"F",2,2,"R",28,0
2018,108294618,98781771,5,4,,,,5,27,"F",2,2,"R",27,0
2018,108294620,98781771,6,4,,,,5,24,"F",2,2,"R",24,0
2018,108294612,98781771,4,4,,,,5,26,"F",2,2,"R",26,0
2018,109375252,99735373,2,4,,,,5,10,"M",2,2,"R",10,0
2018,109370972,99740270,1,4,,,,5,24,"F",2,3,"R",24,0
2018,109367400,99740275,1,4,,,,5,45,"M",1,3,"N",45,0
2018,109367443,99731913,1,4,,,,5,19,"M",2,3,"N",19,0
2018,109367458,99731932,1,4,,,,5,60,"M",1,2,"R",60,0
2018,109375325,99740319,1,4,,,,5,49,"F",2,2,"N",49,0
2018,109375327,99731936,1,4,,,,5,68,"M",2,3,"R",68,0
2018,109367484,99731952,1,4,,,,5,57,"F",2,3,"R",57,0
2018,109371039,99735462,1,4,,,,5,28,"M",2,3,"R",28,0
2018,109371049,99735471,1,1,,,,,,"",,,"",,
2018,109375357,99740342,1,4,,,,5,41,"F",2,3,"R",41,0
2018,109371066,99740358,1,4,,,,5,16,"M",2,2,"R",16,0
2018,109367537,99740358,2,4,,,,5,18,"F",2,2,"R",18,0
2018,109367548,99735500,1,1,,,,,,"",,,"",,
2018,109375394,99740376,1,1,,,,,,"",,,"",,
2018,109371094,99735527,1,4,,,,5,21,"F",2,2,"N",21,0
2018,109375445,99732077,1,4,,,,5,31,"M",2,3,"R",31,0
2018,109371126,99735554,1,4,,,,5,20,"M",2,2,"R",20,0
2018,109367648,99732099,1,4,,,,5,80,"F",2,3,"R",80,0
2018,109371156,99735582,1,8,,,,,,"",,,"",,
2018,109375482,99740456,1,8,,,,,,"",,,"",,
2018,109375548,99732234,1,1,,,,,,"",,,"",,
2018,109375557,99732245,1,8,,,,,,"",,,"",,
2018,109367805,99732260,1,4,,,,4,,"M",2,3,"U",,
2018,109371236,99735664,1,4,,,,5,35,"F",2,2,"R",35,0
2018,109367846,99735670,1,4,,,,5,25,"M",1,2,"R",25,0
2018,109371247,99735674,1,4,,,,4,,"M",2,2,"R",,
2018,109367882,99732325,1,4,,,,5,26,"F",2,2,"R",26,0
2018,109375621,99732332,1,1,,,,,,"",,,"",,
2018,109367926,99732367,1,4,,,,5,45,"M",1,2,"R",45,0
2018,109371311,99740613,1,4,,,,5,56,"F",2,2,"R",56,0
2018,109371314,99735726,1,4,,,,5,30,"M",0,2,"R",30,0
2018,109371315,99735726,2,1,,,,,,"",,,"",,
2018,109375684,99732421,1,1,,,,,,"",,,"",,
2018,109367988,99732432,1,1,,,,,,"",,,"",,
2018,109371357,99735765,1,4,,,,5,61,"M",1,2,"R",61,0
2018,109375725,99732472,1,4,,,,5,56,"F",2,2,"R",56,0
2018,109371378,99740687,1,4,,,,5,45,"M",2,2,"R",45,0
2018,109375758,99732511,1,1,,,,,,"",,,"",,
2018,109375761,99740713,1,4,,,,5,25,"F",2,2,"N",25,0
2018,109368113,99732522,1,4,,,,5,38,"M",2,2,"R",38,0
2018,109371403,99740723,1,4,,,,5,26,"F",2,2,"R",26,0
2018,109368129,99732543,1,1,,,,,,"",,,"",,
2018,109371413,99735829,1,4,,,,5,58,"M",2,2,"R",58,0
2018,109371417,99735833,1,4,,,,5,67,"M",2,2,"R",67,0
2018,109368167,99732580,1,4,,,,5,34,"M",2,2,"R",34,0
2018,109375845,99732623,1,1,,,,,,"",,,"",,
2018,109368242,99732643,1,4,,,,5,49,"M",2,2,"R",49,0
2018,109375868,99740809,1,1,,,,,,"",,,"",,
2018,109371483,99735902,1,1,,,,,,"",,,"",,
2018,109371490,99735905,1,4,,,,5,44,"M",2,2,"R",44,0
2018,109371498,99742700,1,4,,,,5,28,"M",2,2,"R",28,0
2018,109368335,99742731,1,4,,,,5,25,"M",2,2,"R",25,0
2018,109368341,99735921,1,1,,,,,,"",,,"",,
2018,109371519,99735930,1,4,,,,5,74,"M",2,2,"R",74,0
2018,109368407,99742782,1,4,,,,5,20,"F",2,2,"R",20,0
2018,109368415,99742789,1,4,,,,5,26,"F",2,2,"R",26,0
2018,109375980,99740914,1,4,,,,5,26,"M",2,2,"R",26,0
2018,109371558,99735971,1,4,,,,5,44,"F",2,2,"R",44,0
2018,109368444,99742815,1,8,,,,,,"",,,"",,
2018,109368448,99742820,1,1,,,,,,"",,,"",,
2018,109376008,99742832,1,4,,,,5,66,"M",1,2,"R",66,0
2018,109368466,99742838,1,4,,,,5,70,"M",2,2,"R",70,0
2018,109376013,99740945,1,1,,,,,,"",,,"",,
2018,109371578,99740945,2,8,,,,,,"",,,"",,
2018,109371587,99735999,1,4,,,,5,50,"M",2,2,"U",50,0
2018,109371596,99742879,1,4,,,,5,8,"F",2,2,"N",8,0
2018,109368513,99742886,1,4,,,,5,24,"F",2,2,"R",24,0
2018,109368514,99740970,1,1,,,,,,"",,,"",,
2018,109376046,99740973,1,4,,,,5,39,"F",2,2,"R",39,0
2018,109371617,99736023,1,1,,,,,,"",,,"",,
2018,109371642,99742932,1,4,,,,5,26,"F",2,2,"R",26,0
2018,109368561,99740999,1,4,,,,5,24,"M",2,2,"N",24,0
2018,109368584,99742954,1,4,,,,5,37,"F",2,2,"N",37,0
2018,109368595,99742959,1,1,,,,,,"",,,"",,
2018,109376125,99741033,1,4,,,,5,28,"F",2,2,"R",28,0
2018,109376132,99741038,1,1,,,,,,"",,,"",,
2018,109368653,99743015,1,1,,,,,,"",,,"",,
2018,109368659,99741055,1,4,,,,5,41,"F",0,2,"R",41,0
2018,109376166,99741065,1,4,,,,5,62,"M",1,2,"R",62,0
2018,109376174,99743043,1,4,,,,5,40,"M",2,2,"R",40,0
2018,109371704,99743053,2,4,,,,5,61,"M",1,2,"R",61,0
2018,109368689,99743053,1,4,,,,5,32,"M",1,2,"R",32,0
2018,109368719,99743078,1,4,,,,5,29,"F",2,2,"R",29,0
2018,109371712,99736119,1,4,,,,5,42,"F",2,2,"R",42,0
2018,109371722,99736128,1,1,,,,,,"",,,"",,
2018,109371726,99743093,1,4,,,,5,49,"F",1,1,"N",49,0
2018,109371745,99741109,1,1,,,,,,"",,,"",,
2018,109368777,99743138,1,1,,,,,,"",,,"",,
2018,109368796,99743154,1,4,,,,5,33,"F",1,2,"N",33,0
2018,109376252,99736184,1,1,,,,,,"",,,"",,
2018,109368836,99741150,1,4,,,,5,41,"F",2,2,"R",41,0
2018,109371790,99743194,1,4,,,,5,61,"M",2,2,"R",61,0
2018,109368869,99741170,1,1,,,,,,"",,,"",,
2018,109371814,99736205,1,4,,,,5,59,"M",1,3,"R",59,0
2018,109371843,99741202,1,8,,,,,,"",,,"",,
2018,109368934,99743285,1,4,,,,5,23,"M",1,2,"R",23,0
2018,109371857,99743305,1,4,,,,5,29,"M",1,2,"R",29,0
2018,109368961,99743308,1,4,,,,5,20,"F",1,2,"R",20,0
2018,109368970,99743320,1,8,,,,,,"",,,"",,
2018,109368985,99743337,1,4,,,,5,43,"F",2,2,"R",43,0
2018,109371880,99743351,1,4,,,,5,38,"F",1,2,"R",38,0
2018,109369036,99741267,1,4,,,,5,57,"M",1,2,"R",57,0
2018,109369050,99743394,1,4,,,,4,,"M",1,3,"U",,
2018,109376394,99741279,1,4,,,,5,71,"F",1,2,"R",71,0
2018,109376396,99741279,2,4,,,,5,40,"F",1,2,"R",40,0
2018,109371916,99736310,1,4,,,,5,70,"M",1,2,"R",70,0
2018,109369073,99743414,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109369074,99743414,2,4,,,,5,25,"M",1,2,"R",25,0
2018,109369083,99741293,1,4,,,,5,39,"M",1,2,"R",39,0
2018,109369106,99743442,1,4,,,,5,32,"F",1,2,"R",32,0
2018,109369118,99743453,2,4,,,,5,44,"M",2,2,"R",44,0
2018,109369117,99743453,1,4,,,,5,59,"M",2,2,"R",59,0
2018,109376463,99743496,1,4,,,,5,59,"F",2,2,"U",59,0
2018,109371988,99736376,1,4,,,,5,51,"M",2,2,"N",51,0
2018,109369178,99741346,1,4,,,,5,42,"M",1,2,"R",42,0
2018,109369195,99743526,1,8,,,,,,"",,,"",,
2018,109369219,99736401,1,4,,,,5,46,"M",2,2,"R",46,0
2018,109376496,99743563,1,8,,,,,,"",,,"",,
2018,109369245,99743578,1,4,,,,5,66,"M",1,1,"R",66,0
2018,109369257,99736430,1,4,,,,5,56,"M",2,2,"R",56,0
2018,109369306,99743635,1,4,,,,5,41,"M",1,2,"R",41,0
2018,109369324,99743654,1,4,,,,5,58,"F",1,2,"N",58,0
2018,109376545,99736473,1,4,,,,5,45,"F",1,2,"N",45,0
2018,109372111,99736492,1,4,,,,5,42,"F",2,2,"N",42,0
2018,109372120,99743694,1,8,,,,,,"",,,"",,
2018,109372125,99736506,1,8,,,,,,"",,,"",,
2018,109369374,99743699,1,4,,,,5,37,"M",2,2,"N",37,0
2018,109369409,99743734,1,1,,,,,,"",,,"",,
2018,109369415,99743742,1,4,,,,5,65,"M",2,2,"R",65,0
2018,109372172,99736543,1,4,,,,5,31,"F",2,2,"R",31,0
2018,109369443,99743763,1,1,,,,,,"",,,"",,
2018,109372191,99743783,1,1,,,,,,"",,,"",,
2018,109372205,99741502,1,4,,,,5,31,"F",2,2,"R",31,0
2018,109372220,99736587,1,4,,,,5,23,"M",1,2,"R",23,0
2018,109372233,99736595,1,8,,,,,,"",,,"",,
2018,109372250,99736612,1,4,,,,5,43,"F",1,2,"R",43,0
2018,109369584,99743902,2,4,,,,5,18,"M",1,2,"R",18,0
2018,109372285,99743902,1,4,,,,5,52,"F",1,2,"R",52,0
2018,109369599,99736658,1,4,,,,5,35,"F",1,2,"R",35,0
2018,109369614,99741551,1,4,,,,5,53,"M",1,2,"R",53,0
2018,109371877,99736267,1,4,,,,5,26,"M",1,2,"R",26,0
2018,109376352,99736268,1,4,,,,5,45,"F",1,2,"R",45,0
2018,109371875,99736264,2,4,,,,5,39,"M",1,1,"N",39,0
2018,109371887,99736281,1,1,,,,,,"",,,"",,
2018,109376393,99743401,2,1,,,,,,"",,,"",,
2018,109376397,99743402,1,4,,,,5,83,"F",1,2,"R",83,0
2018,109371915,99736309,1,4,,,,5,28,"F",1,2,"R",28,0
2018,109369128,99743461,1,4,,,,5,48,"M",1,2,"R",48,0
2018,109369136,99743470,1,4,,,,5,29,"M",1,2,"R",29,0
2018,109369145,99743476,2,4,,,,5,46,"M",1,2,"N",46,0
2018,109371971,99743476,1,4,,,,5,34,"M",1,2,"N",34,0
2018,109369156,99743484,2,4,,,,5,58,"F",2,2,"R",58,0
2018,109376464,99743500,1,4,,,,5,42,"M",1,2,"R",42,0
2018,109371997,99736384,1,4,,,,5,68,"F",2,2,"U",68,0
2018,109369196,99741356,1,1,,,,,,"",,,"",,
2018,109372003,99736396,1,4,,,,5,75,"M",2,3,"R",75,0
2018,109369229,99743560,1,7,,,,,,"",,,"",,
2018,109372048,99743615,1,1,,,,,,"",,,"",,
2018,109372054,99741396,1,4,,,,5,30,"M",1,1,"R",30,0
2018,109369308,99743637,1,4,,,,5,69,"M",1,2,"R",69,0
2018,109369323,99743653,1,4,,,,5,20,"F",1,2,"N",20,0
2018,109372088,99743660,1,8,,,,,,"",,,"",,
2018,109372097,99736483,1,4,,,,5,53,"F",1,2,"R",53,0
2018,109372100,99736483,2,4,,,,5,28,"F",1,2,"R",28,0
2018,109369359,99743684,2,4,,,,5,65,"M",1,2,"R",65,0
2018,109369358,99743684,1,4,,,,5,31,"M",1,2,"R",31,0
2018,109369370,99743696,1,8,,,,,,"",,,"",,
2018,109369412,99743738,1,1,,,,,,"",,,"",,
2018,109369419,99741470,1,4,,,,5,31,"M",1,2,"R",31,0
2018,109372169,99743749,1,4,,,,5,40,"F",1,2,"N",40,0
2018,109372179,99743762,1,8,,,,,,"",,,"",,
2018,109369449,99743771,1,4,,,,5,27,"F",2,2,"R",27,0
2018,109372192,99743785,1,4,,,,5,31,"F",1,1,"R",31,0
2018,109376636,99743793,1,1,,,,,,"",,,"",,
2018,109369483,99743804,2,1,,,,,,"",,,"",,
2018,109372224,99736591,1,1,,,,,,"",,,"",,
2018,109376674,99741530,1,4,,,,5,75,"F",1,2,"R",75,0
2018,109372279,99736640,1,4,,,,5,24,"F",1,2,"R",24,0
2018,109369613,99736664,1,4,,,,5,28,"F",1,2,"R",28,0
2018,109369615,99736664,2,4,,,,5,48,"M",1,2,"R",48,0
2018,109372311,99743949,1,8,,,,,,"",,,"",,
2018,109379649,99743964,1,4,,,,5,14,"F",1,2,"R",14,0
2018,109379684,99743993,1,4,,,,5,47,"M",1,2,"R",47,0
2018,109372351,99744000,1,4,,,,5,73,"M",1,2,"R",73,0
2018,109379722,99744028,1,1,,,,,,"",,,"",,
2018,109372377,99744031,1,8,,,,,,"",,,"",,
2018,109379733,99741595,1,4,,,,5,47,"F",1,2,"R",47,0
2018,109372410,99736767,1,4,,,,5,67,"F",1,2,"R",67,0
2018,109379819,99744105,1,9,,,,,,"",,,"",,
2018,109379825,99744112,1,4,,,,5,19,"M",1,2,"R",19,0
2018,109372442,99736801,1,4,,,,5,51,"F",1,2,"N",51,0
2018,109379834,99736808,1,1,,,,,,"",,,"",,
2018,109372462,99744149,1,4,,,,5,28,"M",1,2,"N",28,0
2018,109379870,99744160,1,4,,,,5,63,"M",1,2,"R",63,0
2018,109372482,99744181,1,9,,,,,,"",,,"",,
2018,109379916,99744201,1,4,,,,5,29,"F",1,2,"R",29,0
2018,109372522,99741682,1,4,,,,5,38,"M",2,2,"N",38,0
2018,109372532,99744259,1,4,,,,5,51,"F",2,2,"R",51,0
2018,109379995,99741699,1,4,,,,5,36,"F",2,2,"R",36,0
2018,109372553,99744300,1,4,,,,5,15,"F",1,2,"R",15,0
2018,109372554,99744300,2,4,,,,5,47,"M",1,2,"R",47,0
2018,109380046,99744341,1,4,,,,5,32,"F",1,2,"R",32,0
2018,109380088,99744379,1,1,,,,,,"",,,"",,
2018,109376928,99736952,1,4,,,,5,36,"M",1,2,"R",36,0
2018,109376937,99744407,1,8,,,,,,"",,,"",,
2018,109372629,99744420,1,4,,,,5,51,"M",1,2,"R",51,0
2018,109372639,99744435,1,4,,,,5,18,"F",1,2,"R",18,0
2018,109380151,99744445,1,4,,,,5,24,"F",1,1,"R",24,0
2018,109376966,99744452,1,8,,,,,,"",,,"",,
2018,109380173,99744459,2,4,,,,5,23,"M",1,2,"R",23,0
2018,109380170,99744459,1,4,,,,5,52,"M",1,2,"R",52,0
2018,109372676,99741797,1,4,,,,5,29,"M",1,2,"R",29,0
2018,109377005,99741808,1,4,,,,5,34,"F",1,2,"R",34,0
2018,109380240,99744519,1,4,,,,5,84,"M",1,2,"R",84,0
2018,109372727,99744536,1,4,,,,5,66,"F",2,2,"R",66,0
2018,109380279,99744552,2,4,,,,5,29,"F",1,2,"R",29,0
2018,109380278,99744552,1,4,,,,5,33,"M",1,2,"R",33,0
2018,109380322,99744593,1,4,,,,5,20,"F",1,2,"R",20,0
2018,109380338,99741887,1,4,,,,5,19,"F",2,2,"R",19,0
2018,109377081,99744622,1,4,,,,5,52,"M",1,2,"R",52,0
2018,109380377,99744648,1,4,,,,5,59,"F",1,2,"R",59,0
2018,109372834,99744664,2,4,,,,5,13,"F",1,2,"R",13,0
2018,109377095,99744664,1,4,,,,5,16,"F",1,2,"R",16,0
2018,109380424,99737178,1,4,,,,5,36,"F",1,2,"R",36,0
2018,109372868,99744705,1,4,,,,5,43,"F",2,2,"R",43,0
2018,109380453,99744722,1,8,,,,,,"",,,"",,
2018,109380464,99744734,1,4,,,,5,70,"M",1,2,"R",70,0
2018,109380465,99737201,1,4,,,,5,31,"F",2,2,"R",31,0
2018,109380494,99744758,1,4,,,,5,60,"M",1,2,"R",60,0
2018,109377158,99744771,1,4,,,,5,50,"M",2,2,"R",50,0
2018,109377161,99737234,2,4,,,,5,49,"M",1,3,"R",49,0
2018,109372938,99737246,1,8,,,,,,"",,,"",,
2018,109380546,99744813,1,1,,,,,,"",,,"",,
2018,109380557,99744819,1,4,,,,5,32,"F",2,2,"N",32,0
2018,109372954,99737270,1,4,,,,5,35,"F",1,2,"N",35,0
2018,109377202,99744838,1,4,,,,5,22,"F",1,2,"R",22,0
2018,109372984,99737299,1,4,,,,5,10,"F",1,2,"R",10,0
2018,109380620,99737305,1,4,,,,5,37,"M",2,2,"R",37,0
2018,109380645,99744905,1,4,,,,5,83,"M",1,2,"R",83,0
2018,109380654,99744920,1,4,,,,5,45,"F",1,2,"R",45,0
2018,109380660,99742048,1,4,,,,5,55,"F",2,2,"R",55,0
2018,109377257,99744929,1,4,,,,5,74,"M",1,2,"R",74,0
2018,109380691,99737354,1,4,,,,5,29,"M",2,2,"R",29,0
2018,109380745,99744998,1,4,,,,5,14,"F",1,2,"R",14,0
2018,109377307,99745007,1,4,,,,5,19,"F",2,2,"R",19,0
2018,109380760,99745007,2,4,,,,5,22,"M",2,2,"R",22,0
2018,109380777,99745026,1,1,,,,,,"",,,"",,
2018,109373110,99737412,1,4,,,,5,33,"F",2,2,"R",33,0
2018,109380820,99745071,1,4,,,,5,46,"F",2,2,"R",46,0
2018,109377343,99742124,1,8,,,,,,"",,,"",,
2018,109377347,99745088,1,4,,,,5,2,"M",1,2,"R",2,0
2018,109375767,99735821,1,4,,,,5,44,"F",2,2,"R",44,0
2018,109375770,99740720,1,1,,,,,,"",,,"",,
2018,109368159,99732569,2,4,,,,5,34,"M",2,2,"R",34,0
2018,109375799,99732569,1,4,,,,5,34,"F",2,2,"R",34,0
2018,109371429,99732584,1,1,,,,,,"",,,"",,
2018,109368196,99732604,1,4,,,,5,34,"F",1,2,"N",34,0
2018,109368218,99735869,1,4,,,,5,30,"F",2,2,"R",30,0
2018,109368225,99732629,1,4,,,,5,17,"M",2,2,"R",17,0
2018,109368229,99735877,1,4,,,,5,58,"M",2,2,"R",58,0
2018,109368247,99732650,1,4,,,,5,53,"F",1,2,"N",53,0
2018,109368268,99732662,1,4,,,,5,26,"F",2,2,"R",26,0
2018,109368284,99740832,1,4,,,,5,55,"F",2,2,"R",55,0
2018,109368292,99742688,1,8,,,,,,"",,,"",,
2018,109375911,99740848,1,4,,,,5,27,"F",1,2,"R",27,0
2018,109375919,99740856,1,1,,,,,,"",,,"",,
2018,109375923,99740860,1,4,,,,5,54,"F",1,2,"R",54,0
2018,109375934,99742730,1,1,,,,,,"",,,"",,
2018,109375943,99742743,1,1,,,,,,"",,,"",,
2018,109375956,99740883,1,4,,,,5,48,"M",2,2,"R",48,0
2018,109371526,99735941,1,4,,,,5,20,"F",2,2,"R",20,0
2018,109368369,99735941,2,4,,,,5,19,"M",2,2,"R",19,0
2018,109375984,99740917,1,4,,,,5,69,"M",1,2,"R",69,0
2018,109371567,99735984,1,4,,,,5,60,"F",2,2,"R",60,0
2018,109376016,99735991,1,4,,,,5,50,"F",2,2,"R",50,0
2018,109368482,99740949,1,4,,,,5,24,"M",1,2,"N",24,0
2018,109371591,99736003,1,1,,,,,,"",,,"",,
2018,109376033,99742878,1,8,,,,,,"",,,"",,
2018,109371607,99742888,1,4,,,,5,36,"M",2,2,"R",36,0
2018,109368525,99742896,1,1,,,,,,"",,,"",,
2018,109376050,99742899,1,4,,,,5,57,"M",1,2,"R",57,0
2018,109368529,99742905,1,4,,,,5,27,"F",2,2,"R",27,0
2018,109376068,99742917,1,4,,,,5,38,"F",2,2,"R",38,0
2018,109371634,99736036,1,4,,,,5,50,"M",2,2,"R",50,0
2018,109371650,99736047,1,4,,,,5,51,"F",1,2,"R",51,0
2018,109371651,99736047,2,4,,,,5,22,"F",1,2,"R",22,0
2018,109368580,99742950,1,4,,,,5,40,"F",2,2,"R",40,0
2018,109368604,99742970,1,4,,,,5,24,"F",1,2,"R",24,0
2018,109368613,99742980,1,1,,,,,,"",,,"",,
2018,109368620,99742987,1,4,,,,5,56,"F",2,2,"R",56,0
2018,109371678,99743007,1,4,,,,5,48,"F",2,2,"R",48,0
2018,109371683,99743017,1,4,,,,5,19,"F",2,2,"R",19,0
2018,109368670,99743032,2,4,,,,5,52,"M",2,2,"R",52,0
2018,109368669,99743032,1,4,,,,5,53,"F",1,2,"R",53,0
2018,109368671,99743032,3,1,,,,,,"",,,"",,
2018,109376170,99741068,1,4,,,,5,59,"M",1,2,"R",59,0
