"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,29147349,98783368,1,07-APR-18,1,"N",16,5,52,"M",1,2,"R","","",52,0
2018,29147351,98783368,2,07-APR-18,1,"N",45,5,52,"M",1,2,"R","","",52,0
2018,29147411,98783516,1,13-APR-18,2,"N",51,5,48,"F",1,2,"R","","",48,0
2018,29147434,98783593,1,17-APR-18,1,"N",28,5,41,"F",1,2,"R","","",41,0
2018,29114367,98673869,1,17-FEB-18,2,"N",51,5,29,"M",2,2,"R","","",29,0
2018,29114383,98673902,1,23-FEB-18,1,"N",16,5,45,"F",1,3,"N","","",45,0
2018,29114404,98673946,1,26-MAR-18,3,"C",45,5,39,"F",2,,"","","",39,0
2018,29114421,98674002,1,02-MAR-18,1,"C",45,5,34,"M",2,2,"R","","",34,0
2018,29114448,98674130,1,09-MAR-18,1,"C",16,5,28,"M",2,2,"R","","",28,0
2018,29114470,98674276,1,16-MAR-18,2,"C",16,5,33,"M",2,2,"R","","",33,0
2018,29114509,98674417,1,23-MAR-18,2,"C",16,5,18,"M",2,2,"N","","",18,0
2018,29114530,98674521,1,29-MAR-18,2,"C",16,5,20,"M",1,2,"R","","",20,0
2018,29114780,98675056,1,28-FEB-18,2,"C",16,5,27,"F",2,2,"N","","",27,0
2018,29114784,98675066,2,28-MAR-18,1,"M",23,5,33,"F",1,2,"N","","",33,0
2018,29114783,98675066,1,28-MAR-18,1,"C",23,5,30,"F",1,2,"N","","",30,0
2018,29114792,98675105,1,25-FEB-18,3,"C",16,5,24,"M",2,2,"N","","",24,0
2018,29114852,98675241,1,09-MAR-18,2,"N",16,5,29,"M",1,2,"N","","",29,0
2018,29114978,98675620,1,17-APR-18,2,"N",23,5,39,"F",2,2,"N","","",39,0
2018,29115060,98675892,1,30-APR-18,1,"N",23,5,43,"M",1,2,"R","","",43,0
2018,29115076,98675948,1,04-MAR-18,2,"N",23,5,35,"M",2,,"N","","",35,0
2018,29115150,98676207,1,19-MAR-18,1,"N",23,5,33,"F",2,2,"R","","",33,0
2018,29115153,98676218,1,19-MAR-18,1,"N",4,5,52,"M",2,2,"R","","",52,0
2018,29115291,98676762,1,24-FEB-18,2,"N",45,5,61,"M",2,3,"U","","",61,0
2018,29115297,98676794,1,15-MAR-18,2,"N",45,5,36,"M",2,2,"R","","",36,0
2018,29115339,98676948,1,04-MAR-18,1,"N",51,5,44,"M",1,2,"R","","",44,0
2018,29115414,98677177,1,20-MAR-18,3,"N",21,5,26,"F",1,2,"R","","",26,0
2018,29115477,98677371,1,17-FEB-18,2,"N",45,5,36,"M",2,2,"R","","",36,0
2018,29115512,98677491,1,08-FEB-18,1,"N",49,5,32,"M",1,2,"R","","",32,0
2018,29115546,98677596,1,16-FEB-18,1,"N",45,5,53,"M",2,2,"N","","",53,0
2018,29115578,98677703,1,23-FEB-18,1,"N",51,5,65,"M",2,2,"R","","",65,0
2018,29115587,98677749,1,26-FEB-18,1,"N",51,5,35,"F",1,2,"R","","",35,0
2018,29115672,98678007,1,10-MAR-18,3,"N",16,5,33,"F",1,2,"N","","",33,0
2018,29115692,98678067,1,12-MAR-18,1,"N",44,5,21,"M",1,2,"R","","",21,0
2018,29115700,98678094,1,13-MAR-18,1,"N",45,5,31,"F",1,2,"R","","",31,0
2018,29115719,98678133,1,15-MAR-18,1,"N",16,5,18,"M",2,2,"R","","",18,0
2018,29115810,98678350,1,21-MAR-18,1,"N",16,5,23,"M",2,2,"R","","",23,0
2018,29115881,98678555,1,24-MAR-18,1,"N",51,5,31,"M",1,2,"R","","",31,0
2018,29116111,98679058,1,16-JAN-18,3,"C",45,5,49,"F",1,3,"U","","",49,0
2018,29116116,98679058,2,16-JAN-18,3,"C",45,5,53,"F",1,3,"U","","",53,0
2018,29116128,98679072,1,29-JAN-18,3,"M",51,5,34,"M",2,2,"R","","",34,0
2018,29116141,98679103,1,04-FEB-18,3,"N",16,5,34,"F",1,2,"R","","",34,0
2018,29116164,98679136,1,12-FEB-18,1,"N",16,5,28,"F",1,2,"R","","",28,0
2018,29116330,98679430,1,14-MAR-18,1,"N",28,5,19,"M",1,2,"R","","",19,0
2018,29116366,98679487,1,22-MAR-18,2,"N",44,5,40,"M",1,2,"R","","",40,0
2018,29116423,98679690,1,10-MAR-18,2,"N",16,5,45,"M",1,2,"R","","",45,0
2018,29116489,98679982,1,24-MAR-18,1,"N",16,5,34,"M",1,2,"R","","",34,0
2018,29116519,98680123,1,01-FEB-18,1,"N",16,5,25,"M",1,2,"R","","",25,0
2018,29116545,98680229,1,27-FEB-18,3,"N",16,5,36,"M",1,2,"R","","",36,0
2018,29184858,98907503,1,08-APR-18,1,"C",45,5,21,"F",2,2,"N","","",21,0
2018,29184882,98907549,1,18-APR-18,1,"C",45,5,36,"F",2,2,"N","","",36,0
2018,29184886,98907564,1,22-APR-18,1,"N",45,5,36,"F",1,2,"N","","",36,0
2018,29184933,98907683,1,27-MAR-18,1,"M",44,5,48,"M",1,2,"R","","",48,0
2018,29184943,98907706,1,02-APR-18,1,"C",45,5,16,"M",1,2,"R","R","",16,0
2018,29184946,98907706,2,02-APR-18,2,"N",45,5,18,"M",1,2,"R","","",18,0
2018,29184995,98907879,1,13-APR-18,1,"C",27,5,34,"F",1,2,"R","","",34,0
2018,29185027,98908026,1,24-APR-18,2,"N",5,5,25,"F",2,2,"R","","",25,0
2018,29185057,98908126,1,30-APR-18,1,"N",51,5,37,"M",2,2,"R","","",37,0
2018,32093008,107654620,1,30-NOV-18,1,"N",51,5,36,"M",1,2,"R","","",36,0
2018,32081032,107654696,1,08-SEP-18,1,"N",23,5,38,"M",2,2,"R","","",38,0
2018,32081223,107665348,2,20-JUN-18,1,"M",16,5,19,"M",2,2,"","","",19,0
2018,32086842,107665348,1,20-JUN-18,1,"M",16,5,18,"M",2,2,"","","",18,0
2018,32086862,107672120,1,07-JUN-18,2,"N",16,5,22,"F",2,2,"R","","",22,0
2018,32086867,107665397,1,09-JUN-18,2,"N",45,5,40,"M",1,2,"R","","",40,0
2018,32081263,107655684,2,20-JUN-18,1,"M",16,5,19,"M",2,2,"","","",19,0
2018,32086893,107655684,1,20-JUN-18,1,"M",16,5,18,"M",2,2,"","","",18,0
2018,32086897,107655686,1,20-JUN-18,1,"M",16,5,18,"M",2,2,"","","",18,0
2018,32086899,107655686,2,20-JUN-18,1,"M",16,5,19,"M",2,2,"","","",19,0
2018,32081266,107655696,1,13-JUN-18,1,"N",51,5,29,"M",1,2,"R","","",29,0
2018,32093146,107655700,1,14-JUN-18,1,"N",16,5,21,"M",2,2,"R","","",21,0
2018,32086910,107665486,1,15-JUN-18,2,"N",45,5,41,"F",2,2,"R","","",41,0
2018,32081281,107665491,1,15-JUN-18,1,"N",16,5,33,"M",1,2,"R","","",33,0
2018,32081283,107665491,3,15-JUN-18,1,"N",16,5,27,"F",1,2,"R","","",27,0
