"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,118538202,121866974,1,36256591
2018,118538202,121861365,1,36256592
2018,118534839,121867007,15,36256609
2018,118538245,121861402,9,36252733
2018,118538245,121867016,9,36252731
2018,118541149,121861402,9,36243772
2018,118541149,121867016,9,36243770
2018,118538261,121861412,16,36256630
2018,118541175,121867071,16,36243789
2018,118541184,121861432,21,36256647
2018,118541184,121867092,11,36256646
2018,118538324,121856924,21,36252816
2018,118538349,121856939,14,36252830
2018,118538360,121867141,3,36243812
2018,118538369,121867149,24,36252844
2018,118538435,121857001,3,36243831
2018,118534978,121861517,1,36252917
2018,118538504,121867295,16,36252935
2018,118538540,121861572,3,36252957
2018,118538567,121857106,24,36252975
2018,118538668,121857168,15,36253011
2018,118538678,121857172,19,36253022
2018,118541367,121861659,4,36243908
2018,118538716,121861678,3,36253037
2018,118538726,121867522,3,36253041
2018,118541393,121867541,1,36253046
2018,118541402,121867544,3,36243916
2018,118538749,121867557,17,36253051
2018,118535211,121867583,1,36253059
2018,118538777,121857265,26,36256834
2018,118538839,121867660,13,36253093
2018,118538857,121867674,24,36253100
2018,118538928,121867742,1,36253165
2018,118534712,121856718,22,36256563
2018,118534725,121866840,18,36252663
2018,118534725,121866839,18,36256566
2018,118541915,121862270,13,36253430
2018,118535747,121862307,18,36257037
2018,118541948,121862307,25,36257035
2018,118535747,121862305,25,36257036
2018,118541948,121862305,18,36257034
2018,118539624,121857823,3,36244123
2018,118539677,121868567,18,36257053
2018,118541987,121868567,25,36257054
2018,118539677,121868570,25,36253472
2018,118541987,121868570,1,36257055
2018,118542013,121857868,25,36244160
2018,118542013,121857867,18,36244159
2018,118542011,121857868,18,36244158
2018,118542011,121857867,25,36257061
2018,118539859,121862469,16,36253520
2018,118539859,121857957,16,36253519
2018,118539861,121862469,26,36253523
2018,118539861,121857957,25,36253522
2018,118536028,121862623,1,36257157
2018,118536027,121862623,16,36253614
2018,118540118,121858130,5,36253625
2018,118546177,121862793,1,36257205
2018,112199574,115580134,3,34067530
2018,112199657,115569224,6,34065102
2018,112199684,115580264,19,34065110
2018,112210012,115580272,20,34065111
2018,112210025,115569272,1,34065117
2018,112210044,115579233,1,34072748
2018,112206108,115579410,3,34065174
2018,112199973,115580595,21,34072811
2018,112210323,115579528,3,34067674
2018,112210340,115579539,25,34072843
2018,112210338,115579539,3,34072842
2018,112210338,115580687,25,34072841
2018,112210340,115580687,3,34067681
2018,112211283,115579541,9,34072847
2018,112210442,115584820,21,34072865
2018,112210446,115589626,18,34072866
2018,112210453,115580825,21,34072868
2018,112200204,115580859,18,34067719
2018,112210545,115580974,1,34072889
2018,112211572,115589744,20,34072896
2018,112211620,115581040,21,34075291
2018,112211676,115589802,5,34075301
2018,112211696,115585075,16,34067764
2018,112200494,115589890,1,34067783
2018,112211870,115581315,1,34072949
2018,112210755,115581341,1,34072952
2018,112210755,115589944,1,34075365
2018,112210755,115589943,1,34075364
2018,112210755,115589941,1,34075363
2018,112210766,115589958,1,34072960
2018,112211962,115585301,17,34075384
2018,112200717,115581512,1,34067861
2018,112200785,115585489,1,34067886
2018,112200857,115585562,15,34067916
2018,112210970,115585562,3,34073017
2018,112210989,115585587,16,34073029
2018,112211005,115581747,18,34073037
2018,112211015,115590231,24,34073042
2018,112200940,115585645,18,34073050
2018,112200949,115585654,17,34073053
2018,112211027,115585654,15,34073054
2018,112200960,115581797,1,34067963
2018,112200965,115585671,24,34075520
2018,112212361,115581805,1,34075525
2018,112212496,115590370,18,34075582
2018,112212737,115586006,18,34075624
2018,112216351,115582271,18,34073126
2018,112221351,115590605,16,34075646
2018,112199526,115579048,1,34067515
2018,112199550,115569105,16,34065079
2018,112199550,115569106,16,34067524
2018,112209955,115569201,14,34072719
2018,112199643,115569207,19,34067553
2018,112210045,115579234,3,34067577
2018,112210070,115579264,1,34067584
2018,112210095,115569374,3,34072758
2018,112206023,115580428,1,34067601
2018,112210209,115569541,1,34072796
2018,112199934,115569550,22,34067630
2018,112199935,115569551,20,34067632
2018,112199935,115569550,20,34067631
2018,112199934,115569551,22,34065177
2018,112210257,115580597,16,34067644
2018,112210287,115579504,1,34067664
2018,112200078,115579545,21,34072849
2018,112211317,115584751,16,34067692
2018,112211317,115580736,25,34067693
2018,112200110,115584751,25,34065237
2018,112200110,115580736,16,34072859
2018,112211449,115589658,12,34065261
2018,112211580,115589747,3,34072897
2018,112200343,115585009,3,34075288
2018,112210600,115585033,21,34075296
2018,112200449,115585117,7,34075316
2018,112200449,115581166,25,34075317
2018,112210662,115585116,25,34067770
2018,112200450,115585117,25,34067768
2018,112200450,115585116,16,34075318
2018,112200450,115581166,7,34067769
2018,112210662,115581166,7,34072917
2018,112210662,115585117,16,34067771
2018,112200449,115585116,7,34075315
2018,112212075,115585417,3,34075414
2018,112210891,115590093,18,34075425
2018,112200736,115590094,18,34067869
2018,112200737,115590093,16,34067870
2018,112200736,115590093,16,34067868
2018,112210891,115590094,18,34075426
2018,112200737,115590094,18,34067871
2018,112200772,115585476,1,34072993
2018,112212140,115581579,18,34067883
2018,112200791,115581599,19,34072997
2018,112200942,115585646,18,34067958
2018,112211033,115590247,3,34073057
2018,112211087,115590311,16,34073071
2018,112212444,115585756,18,34075569
2018,112212444,115590320,18,34067998
2018,112216182,115581983,21,34073086
2018,112212710,115582154,5,34073114
2018,112199528,115579052,15,34072694
2018,112205886,115569303,24,34072745
2018,112210069,115569340,21,34065129
2018,112210118,115580419,26,34072768
2018,112199824,115579334,1,34067606
2018,112200063,115584686,18,34065218
2018,112210360,115579559,21,34072852
2018,112200092,115584724,1,34065230
2018,112210366,115584724,1,34067689
2018,112200092,115584723,1,34065229
2018,112210366,115584723,1,34065231
2018,112210416,115580765,21,34067701
2018,112210553,115589735,16,34072890
2018,112210597,115589783,3,34072900
2018,112211659,115585046,5,34075300
2018,112200511,115581247,19,34075343
2018,112200511,115581248,25,34067789
2018,112200510,115581247,25,34067787
2018,112200510,115581248,19,34067788
2018,112200526,115581272,1,34072943
2018,112211895,115581352,18,34072955
2018,112210816,115590016,1,34072972
2018,112200632,115590023,3,34075386
2018,112200654,115590047,3,34072976
2018,112210835,115585346,24,34072978
2018,112210877,115585428,18,34067862
2018,112210930,115585508,18,34073001
2018,112212364,115581807,18,34067969
2018,112212364,115581808,18,34075528
2018,112200998,115590277,18,34067978
2018,112212400,115581831,18,34067980
2018,112201001,115581831,18,34067979
2018,112211093,115581871,14,34067991
2018,112201077,115585796,18,34068009
2018,112216270,115590498,18,34073110
2018,112212708,115582148,18,34075619
2018,112216338,115590541,18,34073122
2018,112212795,115586044,1,34068055
2018,112212795,115586045,1,34068056
2018,112212795,115586043,1,34068054
2018,112212795,115590556,1,34075632
2018,112212851,115590601,3,34075644
2018,112209840,115580061,21,34065063
2018,112205705,115569107,24,34067527
2018,112199583,115579101,3,34067534
2018,112210072,115569341,3,34065130
2018,112210132,115569438,1,34067607
2018,112199953,115569568,18,34067639
2018,112211171,115580590,18,34065191
2018,112199972,115579468,3,34065192
2018,112200032,115580655,17,34067666
2018,112210318,115584664,21,34072835
2018,112200057,115580676,1,34072839
2018,112210329,115584677,3,34065217
2018,112210341,115580690,1,34072844
2018,112210341,115580689,25,34065225
2018,112210341,115584698,18,34072845
2018,112211279,115580690,25,34065223
2018,112211279,115584698,18,34065224
2018,112211279,115580689,1,34065222
2018,112210357,115579555,18,34067685
2018,112211295,115579562,23,34072854
2018,112211509,115584928,24,34072883
2018,112211509,115584927,24,34065271
2018,112211770,115585141,15,34075326
2018,112200499,115581224,5,34072934
2018,112211816,115589900,9,34075342
2018,112200543,115581304,25,34072947
2018,112200541,115589926,25,34075353
2018,112200543,115589926,21,34075355
2018,112200541,115581304,21,34067796
2018,112210783,115585274,3,34067815
2018,112211955,115590007,17,34075380
2018,112200629,115581434,3,34072973
2018,112211987,115585326,19,34075387
2018,112200659,115585345,16,34075395
2018,112200667,115585354,16,34075397
2018,112210853,115590063,21,34072981
2018,112210894,115581534,3,34075427
2018,112210917,115590125,15,34075444
2018,112212179,115581620,13,34075454
2018,112200871,115590186,3,34073022
