"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2018,8067920,7165,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_LA0080000_NIBRS",40263650,0
2018,8069964,7283,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0340000_NIBRS",48039597,0
2018,7971420,7305,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_LA0380000_NIBRS",48047074,0
2018,8067952,7171,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0090000_NIBRS",22784140,0
2018,7994781,7305,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0380000_NIBRS",55110779,0
2018,7994817,7299,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0370100_NIBRS",40283613,0
2018,7996958,7331,3,2018,"I",,"Y","G","C","2018_03_LA0470000_NIBRS",40282104,0
2018,8069962,7250,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0270200_NIBRS",40291972,0
2018,8080754,7300,4,2018,"I",01-APR-04,"Y","F","C","2018_04_LA0370200_NIBRS",40266550,0
2018,7995759,7283,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_LA0340000_NIBRS",48046948,0
2018,8017933,7369,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_LA0530800_NIBRS",20675439,0
2018,8017923,7369,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0530800_NIBRS",20675269,0
2018,8076001,7192,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_LA0140000_NIBRS",48046954,0
2018,8076015,7250,3,2018,"I",01-MAR-03,"Y","F","C","2018_03_LA0270200_NIBRS",40284117,0
2018,8076016,7217,2,2018,"I",01-FEB-02,"Y","F","C","2018_02_LA0200100_NIBRS",40282537,0
2018,7994773,7298,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_LA0370000_NIBRS",40287269,0
2018,7994804,7146,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_LA0030000_NIBRS",40275923,0
