suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,23120546,1,11,1295572
2,23120561,1,11,1295573
5,23120569,1,11,1295574
2,23120606,1,9,1295575
5,23120617,1,11,1295576
5,23121858,1,11,1295593
2,23119549,1,11,1295606
5,23119573,1,11,1295607
2,23119655,1,11,1295621
5,23121143,1,11,1295698
2,23116677,1400,1,1295766
2,23116682,1400,2,1295767
5,23116697,1,11,1295768
5,23113043,1,11,1295773
1,23113053,17,9,1295774
4,23115492,1,11,1295782
5,23116709,1,11,1295783
5,23113084,1,11,1295787
1,23115573,1,11,1295794
1,23113374,1,11,1295843
5,23113394,1,11,1295844
4,23113408,101.6,1,1295845
7,22946044,4,9,1287204
5,22946047,1,4,1287205
5,22946048,1,1,1287206
4,22946058,1,1,1287207
5,22948378,1,11,1287209
2,22946149,1,11,1287223
5,22946153,1,11,1287224
5,22946173,1,11,1287237
4,22949645,1,11,1287260
5,22949670,1,3,1287261
5,22949911,1,11,1287381
5,23007953,1,1,1291353
5,23007980,18.2,1,1291354
5,23008007,1,9,1291355
5,23008039,1,3,1291359
5,23008051,1,9,1291360
5,23008096,1,1,1291361
5,23008122,2,1,1291371
5,23008146,2,1,1291372
5,23008156,1,1,1291373
17,23008174,20,1,1291374
4,23011933,33,1,1291379
5,23011941,1,9,1291380
5,23008180,1,1,1291381
5,23008259,1,11,1291386
2,23008265,8,9,1291387
5,23008270,1,11,1291388
16,23008292,1,11,1291389
2,23008298,1,9,1291390
4,23008302,3,9,1291391
4,23008317,1,9,1291392
1,23008326,2,9,1291393
4,23008332,13,9,1291397
1,23008335,1,9,1291398
1,23008337,8,9,1291399
5,23008349,1,9,1291400
2,23008350,1,9,1291401
1,23008357,3,9,1291402
2,23008365,1,9,1291403
5,23008377,2,1,1291404
5,23008383,1,1,1291405
1,23011962,4,9,1291412
1,23011964,1,11,1291413
2,23011967,200,1,1291414
5,23011974,1,9,1291415
2,23011988,1,9,1291416
5,23008420,2,1,1291417
5,23008471,1,11,1291418
5,23008486,8,9,1291428
5,23008508,1,9,1291429
5,23011251,1,11,1291462
16,23008812,30,9,1291466
5,23011303,1,11,1291468
5,23011305,1,9,1291469
1,23011307,1,3,1291470
1,23011308,2,9,1291471
4,23011309,2,9,1291472
4,23011313,3,9,1291473
2,23011321,4,1,1291474
4,23011328,2,9,1291475
5,23007673,1,5,1291476
5,23008924,8,9,1291481
1,23008929,9,1,1291482
5,23008934,1,9,1291483
5,23008938,5,9,1291484
4,23025704,5,9,1291495
2,23025712,10,9,1291496
5,23022291,1,9,1291504
5,23022305,0,9,1291505
1,23022307,1,9,1291506
4,23022322,1,9,1291508
5,23022328,1,3,1291509
4,23022331,80,9,1291510
4,23022350,1,9,1291511
1,23022372,1,9,1291512
1,23022374,2,9,1291513
4,23022552,6,9,1291532
5,23022561,1,9,1291533
4,23022565,8,9,1291534
2,23022596,2,9,1291535
1,23022598,2,9,1291536
1,23022599,1,9,1291537
5,23022603,1,9,1291538
1,23022616,2,9,1291539
1,23022617,1,9,1291547
