property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
16604490,26,300,2001-01-25 00:00:00,16588040
16604491,26,300,,16588041
16602110,8,25,,16587824
16605884,68,,,16592993
16605885,7,1500,,16592994
16605886,16,15,,16592995
16605887,17,359,,16592996
16605888,20,60,,16592997
16605889,23,70,,16592998
16605890,26,35,,16592999
16604492,16,560,,16588042
16605891,68,,,16593000
16605892,6,100,,16593001
16604493,9,0,,16588043
16604494,20,113,,16588044
16604495,21,150,,16588045
16602111,26,150,,16587825
16602112,3,21000,2001-06-29 00:00:00,16587826
16602113,3,21000,,16587827
16605893,35,200,,16593002
16604496,8,20,,16588046
16605894,38,4,,16593003
16604497,35,50,,16588047
16602114,3,200,,16587828
16602115,9,0,,16587829
16602116,22,0,,16587830
16602117,25,30,,16587831
16602118,63,0,,16587832
16605895,3,200,,16593004
16600075,16,50,,16593877
16605896,2,7,,16593005
16604498,68,,,16588048
16604499,10,0,,16589199
16600076,68,,,16593878
16600077,10,0,,16593879
16600078,11,5,,16593880
16604500,22,0,,16589200
16605897,38,2,2001-01-26 00:00:00,16593006
16605898,38,2,,16593007
16600079,3,28000,2001-01-26 00:00:00,16593881
16600080,25,20,2001-01-26 00:00:00,16593882
16600081,3,28000,,16593883
16600082,20,19,,16593884
16600083,25,20,,16593885
16604501,8,18,,16589201
16602119,8,56,,16587833
16604502,38,25,,16589202
16605899,35,200,,16593008
16605900,68,,,16593009
16605901,10,0,,16593010
16605902,11,3,,16593011
16605903,20,200,,16593012
16602120,38,250,,16587834
16604503,67,1,,16589203
16604504,9,0,,16589204
16604505,16,160,,16589205
16604506,21,160,,16589206
16604507,22,0,,16589207
16604508,23,50,2001-01-29 00:00:00,16589208
16604509,16,4,,16589209
16604510,23,100,,16589210
16605904,3,1150,,16593013
16605905,10,100,2001-01-30 00:00:00,16593014
16605906,16,100,2001-01-30 00:00:00,16593015
16605907,22,0,2001-01-30 00:00:00,16593016
16605908,25,50,2001-01-30 00:00:00,16593017
16605909,6,50,,16593018
16605910,10,100,,16593019
16605911,16,100,,16593020
16605912,17,200,,16593021
16605913,20,75,,16593022
16605914,22,0,,16593023
16605915,25,50,,16593024
16605916,26,300,,16593025
16605917,36,59,,16593026
16605918,63,60,,16593027
16604511,6,42,,16589211
16604512,17,99,,16589212
16604513,25,10,,16589213
16604514,38,350,,16589214
16605919,16,12,,16593028
16605920,23,125,,16593029
16604515,8,10,,16589215
16602121,38,1400,,16587835
16604516,38,1200,,16589216
16604517,68,,,16589217
16604518,11,2,,16589218
16600084,63,250,,16593886
16602122,26,3639,,16587836
16600085,63,650,,16593887
16604519,29,50,,16589219
16600086,3,6000,,16593888
16600087,68,,,16593889
