agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
730,13288877,2435420,10298,,,2001-01-23 00:00:00,,12,6,,0,C,2001_01_AR0600400_10298_INC_NIBRS,,,
730,13288878,2435420,10300,,,2001-01-23 00:00:00,,14,6,,0,C,2001_01_AR0600400_10300_INC_NIBRS,,,
730,13288879,2435420,10301,,,2001-01-22 00:00:00,,5,6,,0,C,2001_01_AR0600400_10301_INC_NIBRS,,,
730,13288880,2435420,10302,,,2001-01-23 00:00:00,,5,6,,0,C,2001_01_AR0600400_10302_INC_NIBRS,,,
730,13288881,2435420,10303,,,2001-01-23 00:00:00,,7,6,,0,C,2001_01_AR0600400_10303_INC_NIBRS,,,
730,13288882,2435420,10304,,,2001-01-23 00:00:00,,16,6,,0,C,2001_01_AR0600400_10304_INC_NIBRS,,,
730,13288883,2435420,10305,,,2001-01-23 00:00:00,,18,6,,0,C,2001_01_AR0600400_10305_INC_NIBRS,,,
730,13288884,2435420,10306,,,2001-01-23 00:00:00,,14,6,,0,C,2001_01_AR0600400_10306_INC_NIBRS,,,
730,13288885,2435420,10307,,,2001-01-23 00:00:00,,22,6,,0,C,2001_01_AR0600400_10307_INC_NIBRS,,,
730,13288886,2435420,10308,,,2001-01-24 00:00:00,,8,6,,0,C,2001_01_AR0600400_10308_INC_NIBRS,,,
730,13288887,2435420,10310,,,2001-01-01 00:00:00,,6,6,,0,C,2001_01_AR0600400_10310_INC_NIBRS,,,
730,13288888,2435420,10314,,,2001-01-24 00:00:00,,11,6,,0,C,2001_01_AR0600400_10314_INC_NIBRS,,,
730,13288889,2435420,10318,,,2001-01-24 00:00:00,,13,6,,0,C,2001_01_AR0600400_10318_INC_NIBRS,,,
730,13288890,2435420,10333,,,2001-01-24 00:00:00,,18,6,,0,C,2001_01_AR0600400_10333_INC_NIBRS,,,
730,13288891,2435420,10334,,,2001-01-24 00:00:00,,14,6,,0,C,2001_01_AR0600400_10334_INC_NIBRS,,,
730,13288892,2435420,10335,,,2001-01-25 00:00:00,,14,6,,0,C,2001_01_AR0600400_10335_INC_NIBRS,,,
730,13288893,2435420,10340,,,2001-01-25 00:00:00,,17,6,,0,C,2001_01_AR0600400_10340_INC_NIBRS,,,
730,13288894,2435420,10341,,,2001-01-25 00:00:00,,17,6,,0,C,2001_01_AR0600400_10341_INC_NIBRS,,,
730,13288895,2435420,10342,,,2001-01-24 00:00:00,,23,6,,0,C,2001_01_AR0600400_10342_INC_NIBRS,,,
730,13288896,2435420,10343,,,2001-01-25 00:00:00,,21,6,,0,C,2001_01_AR0600400_10343_INC_NIBRS,,,
730,13288897,2435420,10348,,,2001-01-26 00:00:00,,8,6,,0,C,2001_01_AR0600400_10348_INC_NIBRS,,,
730,13288898,2435420,10351,,,2001-01-26 00:00:00,,11,6,,0,C,2001_01_AR0600400_10351_INC_NIBRS,,,
730,13288899,2435420,10356,,,2001-01-25 00:00:00,,19,6,,0,C,2001_01_AR0600400_10356_INC_NIBRS,,,
730,13288900,2435420,10357,,,2001-01-26 00:00:00,,3,6,,0,C,2001_01_AR0600400_10357_INC_NIBRS,,,
730,13288901,2435420,10360,,,2001-01-26 00:00:00,,17,6,,0,C,2001_01_AR0600400_10360_INC_NIBRS,,,
730,13288902,2435420,10361,,,2001-01-26 00:00:00,,20,6,,0,C,2001_01_AR0600400_10361_INC_NIBRS,,,
730,13288903,2435420,10363,,,2001-01-26 00:00:00,,21,6,,0,C,2001_01_AR0600400_10363_INC_NIBRS,,,
730,13288904,2435420,10364,,,2001-01-26 00:00:00,,14,6,,0,C,2001_01_AR0600400_10364_INC_NIBRS,,,
730,13288905,2435420,10366,,,2001-01-27 00:00:00,,12,6,,0,C,2001_01_AR0600400_10366_INC_NIBRS,,,
730,13288906,2435420,10370,,,2001-01-27 00:00:00,,16,6,,0,C,2001_01_AR0600400_10370_INC_NIBRS,,,
730,13288907,2435420,10371,,,2001-01-27 00:00:00,,18,6,,0,C,2001_01_AR0600400_10371_INC_NIBRS,,,
730,13288908,2435420,10372,,,2001-01-27 00:00:00,,0,6,,0,C,2001_01_AR0600400_10372_INC_NIBRS,,,
730,13288909,2435420,10377,,,2001-01-28 00:00:00,,12,6,,0,C,2001_01_AR0600400_10377_INC_NIBRS,,,
730,13288910,2435420,10379,,,2001-01-28 00:00:00,,17,6,,0,C,2001_01_AR0600400_10379_INC_NIBRS,,,
730,13288911,2435420,10380,,,2001-01-29 00:00:00,,1,6,,0,C,2001_01_AR0600400_10380_INC_NIBRS,,,
730,13288912,2435420,10382,,,2001-01-29 00:00:00,,0,6,,0,C,2001_01_AR0600400_10382_INC_NIBRS,,,
730,13288913,2435420,10387,,,2001-01-29 00:00:00,,11,6,,0,C,2001_01_AR0600400_10387_INC_NIBRS,,,
730,13288914,2435420,10389,,,2001-01-26 00:00:00,,15,6,,0,C,2001_01_AR0600400_10389_INC_NIBRS,,,
730,13288915,2435420,10391,,,2001-01-29 00:00:00,,17,6,,0,C,2001_01_AR0600400_10391_INC_NIBRS,,,
730,13288916,2435420,10392,,,2001-01-29 00:00:00,,3,6,,0,C,2001_01_AR0600400_10392_INC_NIBRS,,,
730,13288917,2435420,10394,,,2001-01-29 00:00:00,,18,6,,0,C,2001_01_AR0600400_10394_INC_NIBRS,,,
730,13288918,2435420,10395,,,2001-01-29 00:00:00,,18,6,,0,C,2001_01_AR0600400_10395_INC_NIBRS,,,
730,13288919,2435420,10397,,,2001-01-30 00:00:00,,1,6,,0,C,2001_01_AR0600400_10397_INC_NIBRS,,,
