victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
14179988,13288877,1,4,,,,5,17,M,1,2,R,,,,
14179989,13288878,1,1,,,,,,,,,,,,,
14179990,13288879,1,4,,,,5,26,F,2,2,R,,,,
14179991,13288880,1,4,,,,5,69,M,1,3,R,,,,
14179992,13288881,1,4,,,,5,32,F,1,2,R,,,,
14179993,13288882,1,4,,,,5,35,F,1,2,R,,,,
14179994,13288883,1,1,,,,,,,,,,,,,
14179995,13288884,1,4,,,,5,12,F,1,3,R,,,,
14179997,13288885,2,1,,,,,,,,,,,,,
14179996,13288885,1,4,,,,5,20,M,1,2,R,,,,
14179998,13288886,1,4,,,,5,24,M,2,2,R,,,,
14179999,13288887,1,4,,,,5,68,F,1,2,R,,,,
14180000,13288888,1,1,,,,,,,,,,,,,
14180001,13288889,1,4,,,,5,26,M,1,2,N,,,,
14180002,13288890,1,1,,,,,,,,,,,,,
14180003,13288891,1,4,,,,5,24,M,1,2,R,,,,
14180004,13288892,1,4,,,,5,48,M,2,3,R,,,,
14180005,13288893,1,4,,,,5,37,F,1,3,R,,,,
14180006,13288894,1,4,,,,5,23,F,1,2,R,,,,
14180007,13288895,1,4,,,,5,44,M,1,3,N,,,,
14180008,13288896,1,1,,,,,,,,,,,,,
14180009,13288897,1,8,,,,,,,,,,,,,
14180010,13288898,1,8,,,,,,,,,,,,,
14180011,13288899,1,4,,,,5,32,M,1,2,R,,,,
14180012,13288900,1,4,,,,5,30,M,1,2,N,,,,
14180013,13288901,1,4,,,,5,24,M,1,2,R,,,,
14180014,13288902,1,4,,,,5,46,M,1,3,R,,,,
14180015,13288903,1,1,,,,,,,,,,,,,
14180017,13288904,2,4,,,,5,30,M,1,2,N,,,,
14180016,13288904,1,1,,,,,,,,,,,,,
14180018,13288905,1,4,,,,5,53,F,1,2,R,,,,
14180019,13288906,1,1,,,,,,,,,,,,,
14180020,13288907,1,1,,,,,,,,,,,,,
14180021,13288908,1,4,,,,5,47,F,2,2,R,,,,
14180022,13288909,1,4,,,,5,28,F,2,3,R,,,,
14180023,13288910,1,8,,,,,,,,,,,,,
14180024,13288911,1,1,,,,,,,,,,,,,
14180025,13288912,1,4,,,,5,26,M,2,2,R,,,,
14180026,13288913,1,4,,,,5,13,M,1,2,R,,,,
14180027,13288914,1,4,,,,5,29,M,1,2,R,,,,
14180028,13288915,1,4,,,,5,23,F,1,2,R,,,,
14180029,13288916,1,4,,,,4,,M,1,2,R,,,,
14180030,13288916,2,4,,,,4,,F,1,2,R,,,,
14180031,13288917,1,4,,,,5,33,F,2,3,R,,,,
14180033,13288918,2,4,,,,5,33,M,1,2,R,,,,
14180034,13288918,3,4,,,,5,41,M,1,2,R,,,,
14180032,13288918,1,1,,,,,,,,,,,,,
14180035,13288919,1,4,,,,5,31,F,1,3,R,,,,
14180036,13288919,2,4,,,,5,30,F,1,3,R,,,,
14180037,13288919,3,4,,,,5,22,M,1,3,R,,,,
14180038,13288920,1,4,,,,5,23,F,2,2,R,,,,
14180039,13288921,1,1,,,,,,,,,,,,,
14180040,13288922,1,4,,,,5,66,M,1,2,N,,,,
14180041,13288923,1,1,,,,,,,,,,,,,
14180042,13288924,1,4,,,,5,19,M,1,2,R,,,,
14180043,13288925,1,4,,,,5,52,M,1,2,R,,,,
14180044,13288926,1,8,,,,,,,,,,,,,
14180045,13288927,1,1,,,,,,,,,,,,,
14180046,13288928,1,4,,,,5,40,F,1,1,R,,,,
14180047,13288929,1,4,,,,5,38,M,1,2,R,,,,
14180048,13288930,1,4,,,,5,65,F,1,3,R,,,,
14180049,13288931,1,4,,,,5,41,M,1,3,R,,,,
14180050,13288932,1,8,,,,,,,,,,,,,
14180070,13288952,1,4,,,,4,,F,1,2,R,,,,
14180094,13288976,1,4,,,,5,26,F,1,2,R,,,,
14180104,13288985,1,1,,,,,,,,,,,,,
14180105,13288986,1,1,,,,,,,,,,,,,
14180124,13289005,1,4,,,,5,24,F,2,3,N,,,,
14180157,13289035,1,1,,,,,,,,,,,,,
14180167,13289045,1,1,,,,,,,,,,,,,
14180168,13289046,1,4,,,,5,56,M,1,2,R,,,,
14181854,13290591,1,4,,,,5,30,M,1,2,R,,,,
14181856,13290593,1,4,,,,5,49,M,1,2,R,,,,
14181857,13290594,1,1,,,,,,,,,,,,,
14181874,13290611,1,4,,,,5,27,F,1,2,N,,,,
14181382,13290171,1,1,,,,,,,,,,,,,
14179854,13288759,1,4,,,,5,33,M,2,2,R,,,,
14179855,13288760,1,1,,,,,,,,,,,,,
14179856,13288761,1,8,,,,,,,,,,,,,
14179857,13288762,1,1,,,,,,,,,,,,,
14179858,13288763,1,4,,,,5,18,F,1,2,R,,,,
14179859,13288764,1,4,,,,5,44,F,1,2,R,,,,
14179860,13288765,1,4,,,,5,27,M,1,2,N,,,,
14179861,13288766,1,1,,,,,,,,,,,,,
14179862,13288767,1,1,,,,,,,,,,,,,
14179863,13288768,1,4,,,,5,48,F,2,2,N,,,,
14179864,13288769,1,8,,,,,,,,,,,,,
14179865,13288770,1,4,,,,5,41,F,1,2,R,,,,
14179866,13288770,2,4,,,,5,30,M,1,2,N,,,,
14179867,13288771,1,4,,,,5,41,M,1,2,R,,,,
14179868,13288772,1,8,,,,,,,,,,,,,
14179869,13288773,1,4,,,,5,81,M,1,2,N,,,,
14179870,13288774,1,4,,,,5,12,M,1,2,R,,,,
14179871,13288775,1,1,,,,,,,,,,,,,
14179872,13288776,1,4,,,,4,,M,1,2,R,,,,
14179873,13288777,1,1,,,,,,,,,,,,,
14179874,13288778,1,4,,,,5,18,F,1,2,R,,,,
14179875,13288779,1,4,,,,5,50,M,1,3,R,,,,
14179876,13288780,1,1,,,,,,,,,,,,,
14179877,13288781,1,4,,,,5,19,M,1,2,R,,,,
14179878,13288782,1,4,,,,4,,U,0,3,R,,,,
14179879,13288782,2,8,,,,,,,,,,,,,
14180795,13289628,1,1,,,,,,,,,,,,,
14179880,13288783,1,6,,,,,,,,,,,,,
14179881,13288784,1,4,,,,5,77,F,1,2,R,,,,
14179882,13288784,2,4,,,,5,77,F,1,2,R,,,,
14181408,13290194,1,4,,,,5,32,F,1,3,R,,,,
14181409,13290194,2,4,,,,5,36,F,1,3,R,,,,
14179883,13288785,1,1,,,,,,,,,,,,,
14179884,13288786,1,4,,,,5,29,M,1,1,R,,,,
