"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2016,89963682,83893236,4,,
2016,91795216,83893238,1,,
2016,93017797,83900255,7,,
2016,90480679,83899289,7,,
2016,92933861,83905460,7,,
2016,90574730,83895213,7,,
2016,89870723,83897121,7,,
2016,93629380,83906406,1,,
2016,89353384,83905412,7,,
2016,90574885,83905357,7,,
2016,92405164,83897174,7,,
2016,93629210,83896158,7,,
2016,91185569,83896162,7,,
2016,92405142,83896164,1,,
2016,93017725,83896165,7,,
2016,91795397,83903304,7,,
2016,90574817,83901364,4,,
2016,90574822,83902255,5,,
2016,90574823,83902255,7,,
2016,91692322,83902354,4,,
2016,91692323,83902354,7,,
2016,92914668,83902354,5,,
2016,91795483,83908449,7,,
2016,93017942,83908528,7,,
2016,93017752,83897306,7,,
2016,91185670,83901330,4,,
2016,93629308,83901331,7,0,
2016,91795360,83901332,4,,
2016,91185671,83901332,7,,
2016,93629309,83901335,7,,
2016,91795361,83901336,7,,
2016,89963803,83901338,7,,
2016,89353302,83901339,7,,
2016,91185672,83901340,7,,
2016,92405244,83901342,7,,
2016,93017816,83901345,7,,
2016,92405245,83901345,4,,
2016,91701816,83901349,7,,
2016,90574815,83901350,7,,
2016,93629310,83901351,8,,
2016,92405247,83901351,4,,
2016,91081807,83901352,4,,
2016,89353303,83901353,7,,
2016,89963804,83901354,7,,
2016,90574816,83901355,6,,
2016,91795362,83901360,4,,
2016,92405248,83901363,4,,
2016,91185674,83901364,7,,
2016,91692321,83901366,7,,
2016,89353304,83901368,7,,
2016,89353305,83901369,7,,
2016,93629311,83901371,7,,
2016,89353306,83901372,5,,
2016,93017817,83901372,7,,
2016,91185675,83901373,7,,
2016,92405249,83901374,7,,
2016,91185676,83901375,7,,
2016,89353307,83901377,7,,
2016,91795363,83901377,5,,
2016,92405250,83901378,4,,
2016,93017818,83901379,7,,
2016,89353308,83901380,4,,
2016,89353309,83901383,7,,
2016,90574875,83904425,7,,
2016,90574876,83904426,7,,
2016,91185721,83904427,7,,
2016,91185722,83904429,6,,
2016,89353366,83904430,6,,
2016,93017876,83904431,6,,
2016,90574860,83904304,7,,
2016,90574861,83904305,7,,
2016,93017866,83904309,7,,
2016,91185711,83904310,7,,
2016,93017877,83904432,4,,
2016,91185723,83904433,4,,
2016,89353367,83904434,4,,
2016,89963845,83904434,7,,
2016,91185797,83909527,5,,
2016,91185795,83909512,4,,
2016,91795504,83909523,7,,
2016,91795508,83909547,7,,
2016,89963798,83900406,4,,
2016,90574800,83900407,7,1,
2016,91185712,83904320,6,,
2016,93629344,83904329,5,,
