"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2016,20,109337584,19101381
2016,12,109337610,18783239
2016,12,104564701,18220869
2016,12,104564768,18221026
2016,12,104564790,18221038
2016,12,104563983,18221649
2016,12,104563883,18221498
2016,12,104563644,18220862
2016,20,104563647,18965935
2016,20,109711449,19112472
2016,10,104565895,18965952
2016,12,104564626,18220702
2016,19,104564039,19119435
2016,12,109617547,18821343
2016,20,104566825,18965922
2016,12,104566659,18220233
2016,12,104565988,18221365
2016,18,104566071,19165611
2016,12,104565834,18220908
2016,18,109524769,19274843
2016,12,104565914,18221196
2016,12,104565943,18221205
2016,12,104565944,18221206
2016,12,104565435,18220050
2016,12,104565439,18220052
2016,12,104565468,18220061
2016,9,109524763,19274816
2016,18,104565627,19165340
2016,12,104565669,18220548
2016,12,104565674,18220552
2016,9,104565229,19165168
2016,12,109617580,18821355
2016,12,104565352,18219741
2016,19,104564182,19119441
2016,12,104564184,18219572
2016,12,104564185,18219573
2016,18,104566392,19165179
2016,20,104564082,18965819
2016,12,104564905,18221349
2016,12,109337612,18783240
2016,12,104564969,18221516
2016,12,109337618,18783362
2016,12,104565140,18219296
2016,9,104565143,19165089
2016,20,104565145,18965809
2016,19,104565146,19119437
2016,12,104565150,18219298
2016,20,104565151,18965810
2016,12,104565158,18219436
2016,20,104565159,18965825
2016,18,104565160,19165128
2016,18,109524751,19274813
2016,9,104565168,19165129
2016,19,104565171,19119440
2016,20,104565175,18965826
2016,12,104565176,18219438
2016,9,109524753,19302523
2016,18,109524753,19274814
2016,2,104565182,18118932
2016,12,104565726,18220724
2016,12,104565727,18220725
2016,12,104565730,18220726
2016,18,109711475,19277602
2016,18,104565613,19165339
2016,3,104565616,18862440
2016,12,104565617,18220390
2016,12,104566597,18220083
2016,12,104566599,18220084
2016,12,104566601,18220085
2016,9,104566602,19165287
2016,12,104566603,18220212
2016,18,104566610,19165314
2016,12,104566611,18220213
2016,12,104566616,18220214
2016,19,104566620,19119457
2016,3,104566622,18862422
2016,12,104566623,18220215
2016,12,104566627,18220216
2016,12,104566629,18220217
2016,12,104566630,18220218
2016,9,104566632,19165315
2016,12,104566634,18220219
2016,12,104566635,18220220
2016,12,104566636,18220221
2016,20,104565012,18965988
2016,9,104565014,19165608
2016,12,109711468,18827750
2016,12,104565021,18221655
2016,18,109524748,19274812
2016,3,104565029,18862572
2016,12,104565622,18220391
2016,18,104565629,19165341
2016,3,104565631,18862441
2016,18,104565637,19165387
2016,12,104565643,18220537
2016,12,104565648,18220538
2016,12,109431021,18793958
2016,20,109244441,19100626
2016,18,109244501,19268614
2016,12,109804691,18831995
2016,9,109804683,19278373
2016,12,109804684,18831993
2016,18,109150870,19265158
2016,12,104566638,18220222
2016,12,104566641,18220223
2016,12,104565653,18220539
2016,12,104565654,18220540
2016,12,109430999,18793836
2016,18,109430999,19302239
2016,12,104565657,18220541
2016,12,104565658,18220542
2016,12,109244475,18780438
2016,12,104565660,18220543
2016,12,104565661,18220544
2016,3,104565662,18862460
2016,12,104565663,18220545
2016,9,104565664,19165388
2016,12,104565665,18220546
2016,12,109244476,18780439
2016,12,104565666,18220547
2016,12,104565671,18220549
2016,12,104565672,18220550
2016,12,104565673,18220551
2016,12,104565675,18220553
2016,12,104565677,18220554
2016,18,104565677,19294802
2016,12,104565678,18220555
2016,12,109804687,18831994
2016,12,109711476,18827754
2016,9,104565739,19165424
2016,3,104565741,18862484
2016,9,104565745,19165425
2016,12,104565746,18220727
2016,12,104565748,18220728
2016,12,109431003,18793837
2016,12,104565756,18220729
2016,18,104565760,19165426
2016,9,104565761,19165427
2016,12,104565763,18220731
2016,12,104564941,18221361
2016,12,109711466,18827748
2016,12,104564942,18221362
2016,12,104564943,18221363
2016,9,104565682,19165389
2016,12,104565683,18220557
2016,9,104566866,19165431
2016,12,109244505,18780594
2016,20,104566869,18965925
2016,20,104566870,18965926
2016,12,104566871,18220749
2016,9,109244506,19268615
2016,18,104566575,19165285
2016,18,109337644,19269177
2016,12,104566579,18220077
2016,5,104564951,19119482
2016,12,104564953,18221514
2016,12,109244464,18780434
2016,12,109711467,18827749
2016,20,109244465,19100629
2016,12,109524744,18813251
2016,3,104564975,18862554
2016,12,104564974,18221518
2016,12,104564976,18221519
2016,3,104564978,18862555
2016,12,104564981,18221521
2016,12,104564987,18221522
2016,9,104564988,19165606
2016,20,109244467,19100630
2016,12,104564989,18221523
2016,12,109524746,18813252
2016,12,104564992,18221525
2016,12,104564991,18221524
2016,12,109524747,18813253
2016,12,104564993,18221526
2016,5,104564995,19119486
2016,4,104564995,19303849
2016,9,104564995,19294820
2016,2,104564998,18118999
2016,20,104565001,18965987
2016,12,104565004,18221527
2016,12,104565005,18221528
2016,18,104564303,19165240
2016,12,104564304,18219867
2016,19,104564307,19119449
2016,12,104564309,18219868
2016,20,104564310,18965856
2016,10,109244449,19100628
2016,12,104564322,18219870
2016,12,104564323,18219871
2016,12,104564324,18219872
2016,9,104564326,19165241
2016,20,104564329,18965857
2016,12,104564330,18219873
2016,9,104564333,19165242
2016,9,104564334,19165243
2016,20,104564335,18965858
2016,12,104564339,18219874
2016,12,104564340,18219875
2016,18,104564342,19165272
2016,12,104566581,18220079
2016,12,104566580,18220078
2016,12,109337645,18783369
2016,3,104566583,18862411
2016,12,109804704,19288777
2016,18,109804704,19278375
2016,12,109057264,18751234
2016,12,104565207,18219444
2016,12,104563585,18220699
2016,10,104563589,18965915
2016,20,104563591,18965916
2016,9,104563593,19165453
2016,12,104563598,18220846
2016,9,104563600,19165454
2016,20,104563602,18965932
2016,12,104563603,18220847
2016,18,104563604,19165455
2016,19,109057209,19145751
2016,12,104563621,18220851
2016,20,104563625,18965933
2016,9,104564119,19165126
2016,2,104564125,18118930
2016,18,104564127,19165127
2016,12,104564128,18219434
2016,2,104564133,18118931
2016,12,104564136,18219435
2016,20,104564138,18965835
2016,9,104564149,19165165
2016,3,104564151,18862364
2016,20,104564154,18965836
2016,12,109244447,18780430
2016,12,104564164,18219569
2016,12,104564166,18219570
2016,18,104564169,19165166
2016,12,104564173,18219571
2016,12,104566589,18220080
2016,9,104566590,19165286
2016,12,104566594,18220082
2016,12,104566593,18220081
2016,12,104565689,18220558
2016,12,104565691,18220559
2016,12,104565693,18220560
2016,12,104565703,18220562
2016,12,104565706,18220720
2016,12,104565709,18220721
2016,3,104565713,18862483
2016,12,104565714,18220722
2016,12,104565715,18220723
2016,9,104565723,19165422
2016,9,104565725,19165423
2016,9,109617578,19276303
2016,12,104565208,18219445
2016,12,104565210,18219446
2016,18,104565211,19165132
2016,9,109337621,19269175
2016,12,104565215,18219447
2016,20,104565217,18965828
2016,12,109524754,18813255
2016,12,104565220,18219450
2016,12,104565222,18219451
2016,12,104565223,18219452
2016,12,104565224,18219453
2016,20,104565225,18965837
2016,19,104565226,19119442
2016,12,104565231,18219577
2016,12,104565235,18219578
2016,12,104565237,18219579
2016,12,109150850,18760872
2016,12,104565238,18219580
2016,9,109430994,19271248
2016,3,104565241,18862366
2016,12,104565246,18219582
2016,12,104565249,18219583
2016,12,104565256,18219584
2016,12,109057242,18751228
2016,12,104565269,18219586
2016,12,104565270,18219587
2016,12,104565271,18219588
2016,12,109711471,18827752
2016,12,104565274,18219589
2016,9,104565275,19165170
2016,12,104565278,18219590
2016,12,104565281,18219591
2016,20,104565037,18966001
2016,12,104565040,18221659
2016,12,104565041,18221660
2016,10,109430989,19104033
2016,12,104565043,18221661
2016,12,104565045,18221662
2016,12,104565048,18221663
2016,12,104565049,18221664
2016,12,109711469,18827751
2016,9,104565053,19165638
2016,12,104565052,18221665
2016,12,104565054,18221666
2016,9,104565058,19165639
2016,3,104565059,18862573
2016,12,104565060,18221667
2016,12,104563632,18220856
2016,12,104566879,18220912
2016,12,104565035,18221657
2016,12,104565036,18221658
2016,18,104565036,19294826
2016,12,104565283,18219593
2016,12,104565284,18219594
2016,12,104565286,18219595
2016,12,104565287,18219596
2016,12,109430996,18793835
2016,3,104565288,18862367
2016,12,104565294,18219726
2016,12,104565298,18219727
2016,12,104565302,18219728
2016,12,104565303,18219729
2016,12,104565306,18219730
2016,2,104565309,18118940
2016,9,104565310,19165203
2016,2,104565316,18118941
2016,18,104565318,19165204
2016,9,109337622,19269176
2016,9,104565324,19165205
2016,12,104565325,18219732
2016,10,104565329,18965848
2016,12,104565332,18219734
2016,9,104565332,19294793
2016,10,104565333,18965849
2016,12,104565337,18219735
2016,12,104565340,18219736
2016,3,104565343,18862381
2016,12,104565342,18219737
2016,12,109337623,18783363
2016,12,104565344,18219738
2016,12,104565345,18219739
2016,12,104565346,18219740
2016,12,104565353,18219742
2016,12,109524749,18813254
2016,12,109337616,18783361
2016,12,109150847,18760871
2016,12,104565066,18221668
2016,18,104565068,19165640
2016,12,104565068,19282286
2016,12,104565069,18221669
2016,3,104565077,18862574
2016,12,104565079,18221671
2016,9,109804671,19278349
2016,12,109057236,18751226
2016,12,109617571,18821352
2016,12,104565091,18219287
2016,9,104565093,19165086
2016,19,109430990,19147788
2016,3,104565095,18862339
2016,12,104565096,18219288
2016,12,109617572,18821353
2016,9,104565102,19165087
2016,12,104565362,18219876
2016,12,104565367,18219878
2016,12,104565369,18219879
2016,12,104565371,18219880
2016,12,104565354,18219743
2016,9,104565355,19165206
2016,12,104565356,18219744
2016,12,104565358,18219745
2016,12,109244472,18780437
2016,18,109524778,19274844
2016,12,104566681,18220396
2016,12,104566683,18220397
2016,12,104566684,18220398
2016,12,104566686,18220399
2016,9,104566689,19165343
2016,12,104566691,18220401
2016,12,104566690,18220400
2016,9,104566518,19165252
2016,18,104566526,19165253
2016,18,104566538,19165278
2016,12,109617598,18821361
2016,12,104566539,18220067
2016,12,104566540,18220068
2016,12,104566542,18220069
2016,12,109057261,18751233
2016,12,104566545,18220070
2016,12,104566546,18220071
2016,6,104564936,18848266
2016,20,104564938,18965978
2016,12,104564939,18221360
2016,12,109150846,18760870
2016,9,104566548,19165279
2016,9,109804702,19278374
2016,12,104566550,18220072
2016,12,109244499,18780593
2016,18,104566552,19165280
2016,12,104566553,18220073
2016,18,104566557,19165281
2016,12,104566556,18220074
2016,18,104566559,19165283
2016,3,104566565,18862410
2016,2,104566567,18118960
2016,9,104566570,19165284
2016,12,104566571,18220075
2016,12,104564908,18221350
