"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,91054751,83893236,1,4,,,,5,27,"M",2,1,"N",,
2016,91054753,83893238,1,4,,,,5,27,"F",4,2,"N",,
2016,91054785,83893269,1,4,,,,5,20,"F",2,2,"R",,
2016,91056136,83900255,1,4,,,,5,18,"F",2,2,"R",,
2016,91054697,83893185,1,4,,,,5,18,"M",4,2,"N",,
2016,91054700,83893188,1,4,,,,5,51,"M",1,2,"N",,
2016,91055458,83897121,1,4,,,,5,20,"M",2,2,"R",,
2016,91056873,83903304,1,4,,,,5,26,"F",2,2,"R",,
2016,91055516,83897174,1,4,,,,5,67,"F",2,2,"R",,
2016,91055320,83896165,1,4,,,,5,39,"M",2,3,"N",,
2016,91057107,83904366,1,4,,,,5,21,"M",2,2,"N",,
2016,91057115,83904374,1,4,,,,5,31,"F",2,2,"R",,
2016,91055919,83899213,1,4,,,,5,30,"F",2,3,"R",,
2016,91055988,83899277,1,4,,,,5,30,"F",2,3,"R",,
2016,91056001,83899289,1,4,,,,5,66,"F",1,2,"R",,
2016,91056015,83899302,1,4,,,,5,15,"F",2,2,"N",,
2016,91055833,83898300,1,4,,,,5,49,"F",2,2,"N",,
2016,91057286,83905357,1,4,,,,5,40,"F",2,2,"N",,
2016,91057288,83905359,1,4,,,,5,24,"F",2,2,"R",,
2016,91057289,83905359,2,4,,,,5,72,"M",1,2,"R",,
2016,91055092,83895149,1,4,,,,5,34,"F",2,2,"R",,
2016,91057344,83905412,1,4,,,,5,17,"F",2,2,"N",,
2016,91055162,83895213,1,4,,,,5,18,"M",2,2,"R",,
2016,91057397,83905460,1,4,,,,5,23,"F",2,2,"R",,
2016,91057410,83905473,1,4,,,,5,23,"F",2,2,"N",,
2016,91057411,83905474,1,4,,,,5,26,"F",2,2,"R",,
2016,91054831,83894104,1,4,,,,5,37,"M",2,1,"R",,
2016,91054832,83894104,2,4,,,,5,39,"M",1,2,"N",,
2016,91054841,83894113,1,4,,,,5,20,"F",2,2,"N",,
2016,91057056,83904319,1,4,,,,5,42,"F",2,2,"R",,
2016,91057057,83904319,2,4,,,,5,55,"M",2,2,"N",,
2016,91054961,83894225,1,4,,,,5,52,"F",2,2,"R",,
2016,91054969,83894233,1,4,,,,5,60,"M",2,2,"R",,
2016,91058427,83910638,1,4,,,,5,20,"F",2,2,"R",,
2016,91058223,83909582,1,4,,,,5,51,"M",1,2,"N",,
2016,91055252,83896102,1,4,,,,5,59,"M",2,2,"R",,
2016,91057468,83906355,1,4,,,,5,16,"M",2,1,"R",,
2016,91057354,83905421,1,4,,,,5,19,"F",1,1,"R",,
2016,91057523,83906406,1,4,,,,5,23,"M",2,2,"N",,
2016,91057561,83906440,1,4,,,,5,15,"F",2,2,"R",,
2016,91057562,83906440,2,4,,,,5,15,"F",2,2,"R",,
2016,91057572,83906450,1,4,,,,5,27,"F",2,2,"N",,
2016,91056841,83903274,1,4,,,,5,20,"F",2,2,"R",,
2016,91056846,83903278,1,4,,,,5,23,"M",1,2,"R",,
2016,91057374,83905441,1,4,,,,5,19,"M",2,2,"R",,
2016,91057039,83904302,1,4,,,,5,36,"M",2,2,"N",,
2016,91056534,83902229,1,4,,,,5,22,"F",2,2,"R",,
2016,91056562,83902255,1,4,,,,5,27,"M",2,2,"R",,
2016,91056744,83902358,1,4,,,,5,17,"F",2,2,"R",,
2016,91056745,83902358,2,4,,,,5,20,"F",2,2,"R",,
2016,91055312,83896158,1,4,,,,5,17,"M",2,2,"R",,
2016,91055313,83896158,2,4,,,,5,15,"F",2,2,"R",,
2016,91055317,83896162,1,4,,,,5,16,"M",2,2,"N",,
2016,91055319,83896164,1,4,,,,5,53,"M",1,2,"N",,
2016,91055408,83896246,1,4,,,,5,44,"F",2,2,"N",,
2016,91056144,83900263,1,4,,,,5,51,"M",2,2,"R",,
2016,91056145,83900263,2,4,,,,5,50,"M",2,2,"N",,
2016,91056223,83900338,2,4,,,,5,30,"M",1,3,"U",,
2016,91056226,83900341,1,4,,,,5,45,"F",2,3,"N",,
2016,91056227,83900342,1,4,,,,5,18,"F",2,2,"R",,
2016,91056675,83902354,1,4,,,,5,17,"F",2,2,"R",,
2016,91055207,83895257,1,4,,,,5,25,"F",2,2,"N",,
2016,91055659,83897306,1,4,,,,5,34,"F",2,2,"R",,
2016,91056222,83900338,1,4,,,,4,,"M",1,2,"U",,
2016,91056429,83901332,1,4,,,,5,30,"M",1,1,"R",,
2016,91056430,83901333,1,4,,,,5,38,"F",1,1,"N",,
2016,91056432,83901335,1,4,,,,5,41,"M",1,2,"R",,
2016,91056434,83901337,1,4,,,,5,55,"M",4,2,"R",,
2016,91056435,83901338,1,4,,,,5,62,"M",1,2,"N",,
2016,91056437,83901340,1,4,,,,5,58,"M",1,2,"N",,
2016,91056439,83901342,1,4,,,,5,39,"F",1,3,"R",,
2016,91056441,83901344,1,4,,,,5,36,"F",1,2,"N",,
2016,91056442,83901345,1,4,,,,5,40,"F",1,1,"R",,
