"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,94073212,83893236,1,5,21,"F",2,,,
2016,94073214,83893238,1,5,21,"M",2,,,
2016,94073258,83893269,1,5,20,"F",2,,,
2016,94073259,83893269,2,5,22,"F",2,,,
2016,94074889,83900255,1,5,20,"M",2,,,
2016,94074601,83899213,1,5,24,"M",2,,,
2016,94074700,83899277,1,5,40,"F",1,,,
2016,94074729,83899289,1,5,20,"M",2,,,
2016,94074747,83899302,1,5,16,"F",2,,,
2016,94074748,83899302,2,5,16,"F",2,,,
2016,94074749,83899302,3,5,14,"F",2,,,
2016,94074500,83898300,1,5,29,"M",2,,,
2016,94073622,83895149,1,5,44,"F",1,,,
2016,94073714,83895213,1,5,15,"M",2,,,
2016,94073307,83894104,1,5,37,"M",1,,,
2016,94073320,83894113,1,5,50,"F",2,,,
2016,94073456,83894225,1,5,45,"M",2,,,
2016,94073467,83894233,1,5,39,"M",2,,,
2016,94073131,83893185,1,5,18,"M",2,,,
2016,94073132,83893185,2,5,22,"M",2,,,
2016,94073135,83893188,1,5,26,"M",2,,,
2016,94077771,83910638,1,5,20,"F",2,,,
2016,94077772,83910638,2,5,22,"F",2,,,
2016,94077508,83909582,1,5,26,"M",2,,,
2016,94074065,83897121,1,5,23,"M",1,,,
2016,94074066,83897121,2,5,23,"M",2,,,
2016,94073824,83896102,1,5,44,"M",2,,,
2016,94076529,83906355,1,5,17,"M",2,,,
2016,94076613,83906406,1,5,41,"M",1,,,
2016,94076662,83906440,2,5,15,"F",2,,,
2016,94076663,83906440,3,5,15,"F",2,,,
2016,94076664,83906440,4,5,15,"F",2,,,
2016,94076665,83906440,5,5,15,"F",2,,,
2016,94076667,83906440,7,5,15,"F",2,,,
2016,94076668,83906440,8,5,15,"F",2,,,
2016,94076669,83906440,9,5,15,"U",0,,,
2016,94076670,83906440,10,5,15,"F",2,,,
2016,94076661,83906440,1,5,14,"F",2,,,
2016,94076666,83906440,6,5,15,"F",2,,,
2016,94076686,83906450,1,5,28,"M",2,,,
2016,94076286,83905357,1,5,40,"M",2,,,
2016,94076289,83905359,1,5,72,"M",1,,,
2016,94076290,83905359,2,5,24,"F",2,,,
2016,94076369,83905412,1,5,19,"M",2,,,
2016,94076383,83905421,1,5,20,"M",1,,,
2016,94076406,83905441,1,5,29,"M",2,,,
2016,94076428,83905460,1,5,21,"M",2,,,
2016,94076441,83905473,1,5,26,"F",2,,,
2016,94076442,83905474,1,5,23,"F",2,,,
2016,94075685,83903274,1,5,20,"M",2,,,
2016,94075690,83903278,1,5,44,"M",1,,,
2016,94075727,83903304,1,5,21,"M",2,,,
2016,94075939,83904302,1,5,30,"M",2,,,
2016,94075960,83904319,1,5,42,"F",2,,,
2016,94075961,83904319,2,5,55,"M",2,,,
2016,94076036,83904366,1,5,17,"F",2,,,
2016,94076047,83904374,1,5,32,"M",2,,,
2016,94075371,83902229,1,5,42,"F",2,,,
2016,94075405,83902255,1,5,15,"M",2,,,
2016,94075548,83902354,1,5,21,"M",2,,,
2016,94075555,83902358,1,5,17,"F",2,,,
2016,94075556,83902358,2,5,20,"F",2,,,
2016,94074143,83897174,1,5,41,"M",2,,,
2016,94073895,83896158,1,5,16,"M",2,,,
2016,94073899,83896162,1,5,13,"M",2,,,
2016,94073900,83896162,2,5,15,"M",2,,,
2016,94073901,83896162,3,5,15,"M",2,,,
