"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7127189,2244,1,2016,"I",,"Y","F","C","2016_01_DCMTP0000_NIBRS",5556929,0
2016,7149973,2244,2,2016,"I",,"Y","F","C","2016_02_DCMTP0000_NIBRS",6703839,0
2016,7172757,2244,3,2016,"I",,"Y","F","C","2016_03_DCMTP0000_NIBRS",5556930,0
2016,7195541,2244,4,2016,"I",,"Y","F","C","2016_04_DCMTP0000_NIBRS",11356468,0
2016,7218325,2244,5,2016,"I",,"Y","F","C","2016_05_DCMTP0000_NIBRS",11356467,0
2016,7241109,2244,6,2016,"I",,"Y","F","C","2016_06_DCMTP0000_NIBRS",11356466,0
2016,7263893,2244,7,2016,"I",,"Y","F","C","2016_07_DCMTP0000_NIBRS",9669820,0
2016,7286677,2244,8,2016,"I",,"Y","F","C","2016_08_DCMTP0000_NIBRS",9669921,0
2016,7309461,2244,9,2016,"I",,"Y","F","C","2016_09_DCMTP0000_NIBRS",10582369,0
2016,7332245,2244,10,2016,"I",,"Y","F","C","2016_10_DCMTP0000_NIBRS",9669313,0
2016,7355029,2244,11,2016,"I",,"Y","F","C","2016_11_DCMTP0000_NIBRS",8470661,0
2016,7377813,2244,12,2016,"I",,"Y","F","C","2016_12_DCMTP0000_NIBRS",7536923,0
2016,7127190,2245,1,2016,"U",,"N","F","C","2016_01_DCPPD0000_NIBRS",,0
2016,7149974,2245,2,2016,"U",,"N","F","C","2016_02_DCPPD0000_NIBRS",,0
2016,7172758,2245,3,2016,"U",,"N","F","C","2016_03_DCPPD0000_NIBRS",,0
2016,7195542,2245,4,2016,"U",,"N","F","C","2016_04_DCPPD0000_NIBRS",,0
2016,7218326,2245,5,2016,"U",,"N","F","C","2016_05_DCPPD0000_NIBRS",,0
2016,7241110,2245,6,2016,"U",,"N","F","C","2016_06_DCPPD0000_NIBRS",,0
2016,7263894,2245,7,2016,"U",,"N","F","C","2016_07_DCPPD0000_NIBRS",,0
2016,7286678,2245,8,2016,"U",,"N","F","C","2016_08_DCPPD0000_NIBRS",,0
2016,7309462,2245,9,2016,"U",,"N","F","C","2016_09_DCPPD0000_NIBRS",,0
2016,7332246,2245,10,2016,"U",,"N","F","C","2016_10_DCPPD0000_NIBRS",,0
2016,7355030,2245,11,2016,"U",,"N","F","C","2016_11_DCPPD0000_NIBRS",,0
2016,7377814,2245,12,2016,"U",,"N","F","C","2016_12_DCPPD0000_NIBRS",,0
2016,7147168,25315,1,2016,"U",,"N","F","C","2016_01_DC0011300_NIBRS",,0
2016,7169952,25315,2,2016,"U",,"N","F","C","2016_02_DC0011300_NIBRS",,0
2016,7192736,25315,3,2016,"U",,"N","F","C","2016_03_DC0011300_NIBRS",,0
2016,7215520,25315,4,2016,"U",,"N","F","C","2016_04_DC0011300_NIBRS",,0
2016,7238304,25315,5,2016,"U",,"N","F","C","2016_05_DC0011300_NIBRS",,0
