"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2016,98812409,1,
2016,98166034,10,
2016,98811247,1,
2016,98166029,9,
2016,96543461,2,
2016,97063079,1,
2016,91054959,10,
2016,91054963,10,
2016,91054986,9,
2016,91054987,1,
2016,91055732,6,
2016,91055733,9,
2016,91056444,9,
2016,91056465,1,
2016,91057225,10,
2016,91057227,10,
2016,91055007,10,
2016,91055008,10,
2016,91055771,10,
2016,91055775,10,
2016,91056496,1,
2016,91056515,1,
2016,91057240,9,
2016,91057250,10,
2016,91057274,9,
2016,91057281,9,
2016,91058006,10,
2016,91058011,1,
2016,91058035,10,
2016,91058036,10,
2016,91055045,1,
2016,91055046,1,
2016,91055065,1,
2016,91055083,1,
2016,91056534,1,
2016,91056550,1,
2016,91055098,10,
2016,91055099,10,
2016,91055115,10,
2016,91055116,10,
2016,91055872,1,
2016,91056591,10,
2016,91057352,1,
2016,91057354,10,
2016,91057369,10,
2016,91058136,9,
2016,91058139,10,
2016,91058140,10,
2016,91055146,10,
2016,91055909,10,
2016,91056624,10,
2016,91056625,1,
2016,91056633,10,
2016,91056646,1,
2016,91057403,9,
2016,91058152,10,
2016,91058175,10,
2016,91055214,1,
2016,91055939,9,
2016,91055948,1,
2016,91055960,1,
2016,91056673,1,
2016,91056674,1,
2016,91055258,10,
2016,91056015,1,
2016,91056749,10,
2016,91057492,10,
2016,91057498,10,
2016,91058252,9,
2016,91058268,9,
2016,91058280,3,
2016,91056773,1,
2016,91056787,10,
2016,91056788,10,
2016,91056789,10,
2016,91057522,9,
2016,91057561,10,
2016,91057562,10,
2016,91057565,9,
2016,91058317,9,
2016,91058323,10,
2016,91058331,9,
2016,91056815,9,
2016,91056818,9,
2016,91056832,1,
2016,91057578,10,
2016,91057595,1,
2016,91058354,1,
2016,91054623,9,
2016,91055375,10,
2016,91055399,10,
2016,91056142,10,
2016,91056858,1,
2016,91056866,1,
2016,91056894,1,
2016,91058388,1,
2016,91058390,10,
2016,91058399,10,
2016,91055448,1,
2016,91056161,9,
2016,91056204,1,
2016,91056911,10,
2016,91056931,1,
2016,91056941,9,
2016,91056942,9,
2016,91056949,9,
2016,91057695,10,
2016,91054719,10,
2016,91054726,3,
2016,91054752,9,
2016,91055475,1,
2016,91055483,6,
2016,91055494,10,
2016,91056955,10,
2016,91056977,9,
2016,91056999,10,
2016,91057739,10,
2016,91054766,1,
2016,91056261,10,
2016,91056274,9,
2016,91056289,1,
2016,91056298,1,
2016,91057000,2,
2016,91057001,2,
2016,91057002,2,
2016,91057039,1,
2016,91057044,9,
2016,91055580,9,
2016,91055583,5,
2016,91055584,5,
2016,91055585,5,
2016,91056340,10,
2016,91057088,10,
2016,91057091,1,
2016,91057093,1,
2016,91057846,10,
2016,91054858,10,
2016,91054859,10,
2016,91054865,1,
2016,91054873,9,
2016,91054885,2,
2016,91055623,10,
2016,91055632,1,
2016,91055649,10,
2016,91056355,10,
2016,91056359,9,
2016,91057102,9,
2016,91057118,10,
2016,91057127,10,
2016,91057870,5,
2016,91057871,5,
2016,91057872,5,
2016,91057873,5,
2016,91057881,10,
2016,91054907,1,
2016,91054916,10,
2016,91054936,10,
2016,91055655,5,
2016,91055675,1,
2016,91057156,9,
2016,91057186,1,
2016,91057907,1,
2016,91057931,9,
2016,91057934,10,
2016,91057938,1,
2016,100670202,10,
2016,96543285,1,
2016,99851111,1,
2016,96543521,1,
2016,96543206,9,
2016,96543519,2,
2016,91054623,1,
2016,91055214,6,
