"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,3,125984859
2018,4,125980901
2018,4,125975543
2018,4,125980940
2018,4,125980946
2018,4,125975574
2018,4,125975591
2018,4,125975604
2018,4,125980978
2018,4,125984982
2018,4,125980989
2018,4,125981066
2018,4,125981083
2018,4,125985092
2018,4,125985101
2018,4,125975745
2018,4,125985127
2018,4,125986155
2018,4,125986160
2018,4,125985168
2018,4,125985194
2018,4,125975807
2018,4,125975818
2018,4,125985216
2018,4,125975832
2018,4,125985240
2018,4,125985249
2018,4,125975928
2018,4,125975950
2018,1,125975954
2018,4,125986402
2018,4,125986417
2018,4,125975996
2018,4,125986466
2018,3,125986475
2018,3,125985441
2018,3,125986480
2018,3,125985459
2018,3,125985458
2018,3,125976046
2018,3,125976045
2018,3,125986496
2018,3,125976051
2018,1,125986503
2018,3,125986503
2018,1,125986501
2018,3,125986501
2018,4,125986530
2018,4,125985518
2018,4,125985525
2018,4,125976097
2018,4,125985536
2018,4,125986646
2018,4,125985576
2018,4,125991203
2018,4,125991211
2018,4,125986681
2018,4,125985606
2018,4,125991244
2018,4,125991256
2018,1,125985632
2018,3,125985632
2018,1,125985631
2018,3,125985631
2018,4,125991302
2018,3,125985676
2018,4,125991311
2018,3,125986782
2018,4,125986781
2018,3,125985707
2018,4,125985709
2018,4,125991337
2018,4,125991340
2018,3,125986834
2018,4,125991357
2018,4,125991406
2018,4,125985771
2018,4,125986902
2018,4,125991418
2018,4,125985791
2018,4,125985812
2018,4,125986965
2018,4,125985856
2018,4,125991511
2018,4,125991516
2018,4,125991526
2018,4,125991530
2018,4,125987032
2018,4,125985905
2018,2,125991565
2018,4,125987065
2018,4,125987071
2018,4,125985927
2018,3,125991596
2018,4,125987102
2018,4,125987130
2018,4,125985964
2018,4,125985974
2018,4,125987172
2018,4,125986052
2018,4,125991715
2018,4,125987233
2018,3,125987254
2018,4,125987253
2018,4,125987255
2018,4,125986088
2018,4,125986099
2018,3,125987299
2018,3,125987298
2018,3,125987300
2018,4,125996149
2018,4,125991823
2018,4,125996176
2018,4,125991842
2018,4,125987357
2018,4,125991849
2018,4,125987370
2018,4,125987398
2018,4,125991904
2018,4,125987444
2018,4,125987456
2018,3,125996249
2018,4,125996256
2018,4,125996255
2018,4,125991936
2018,4,125991937
2018,4,125987506
2018,4,125991954
2018,3,125987534
2018,4,125987541
2018,4,125991980
2018,4,125996323
2018,4,125996322
2018,4,125996326
2018,4,125987575
2018,4,125996339
2018,4,125996349
2018,4,125996366
2018,4,125992027
2018,3,125987618
2018,4,125987657
2018,4,125992106
2018,4,125987706
2018,4,125996471
2018,4,125996478
2018,4,125987730
2018,4,125987731
2018,4,125996495
2018,4,125987746
2018,4,125987747
2018,4,125992154
2018,4,125996517
2018,3,125996544
2018,4,125992218
2018,1,125996577
2018,4,125987825
2018,4,125987851
2018,3,125992262
2018,3,125992276
2018,3,125996634
2018,4,125987902
2018,3,125996650
2018,3,125996651
2018,1,125996659
2018,4,125987938
2018,3,125996667
2018,3,125992314
2018,4,125996671
2018,4,125996674
2018,4,125996682
2018,4,125992328
2018,4,125992327
2018,4,125987998
2018,4,125996743
2018,4,125996754
2018,4,125988034
2018,1,125996785
2018,4,125996818
2018,4,125988070
2018,3,125996885
2018,3,125996884
2018,4,125996891
2018,3,125988178
2018,3,125988176
2018,4,125988190
2018,4,125988189
2018,4,125996953
2018,3,125996977
2018,3,125996976
2018,3,125996999
2018,4,125988238
2018,4,125997065
2018,1,125988316
2018,1,125988328
2018,4,125997117
2018,3,125997123
2018,3,125997124
2018,4,125988338
2018,4,125997153
2018,3,125997156
2018,3,125997155
2018,4,125997172
2018,4,125992639
2018,4,125988399
2018,3,125988415
2018,4,125997229
2018,3,125997230
2018,4,125988437
2018,4,125997269
2018,4,125988462
2018,4,125988460
2018,4,125988492
2018,4,125997342
2018,3,125997347
2018,4,125988525
2018,4,125997378
2018,1,125992755
2018,4,125997401
2018,4,125988581
2018,4,125997421
2018,4,125997431
2018,4,125988613
2018,4,125988614
2018,4,125992806
2018,4,125997471
2018,4,125988640
2018,4,125988658
2018,4,125988663
2018,4,125988662
2018,4,125988664
2018,4,125997510
2018,4,125988676
2018,4,125997546
2018,4,125988729
2018,4,125988748
2018,4,125997591
2018,4,125997607
2018,4,125997612
2018,4,125997631
2018,4,125997648
2018,4,125992922
2018,4,125997673
2018,4,125992941
2018,4,125992950
2018,4,125988858
2018,4,125997705
2018,4,125997717
2018,4,125997732
2018,4,125997742
2018,4,125997762
2018,4,125997792
2018,4,125997811
2018,4,125997829
2018,4,125997841
2018,4,125997845
2018,4,125993044
2018,4,125989004
2018,4,125993052
2018,4,125997859
2018,4,125997870
2018,4,125997878
2018,4,125989043
2018,4,125997906
2018,4,125989069
2018,4,125997921
2018,4,125997931
2018,4,125997947
2018,4,125997960
2018,4,125997982
2018,4,125989136
2018,4,125989163
2018,4,125998039
2018,4,125989175
2018,4,125998070
2018,4,125998096
2018,4,125998095
2018,4,125989229
2018,4,125989232
2018,4,125989238
2018,4,125989267
2018,4,125989281
2018,4,125998172
2018,4,125989306
2018,4,125993286
2018,4,125998216
2018,4,125998232
2018,4,125989371
2018,4,125998254
2018,4,125989395
2018,4,125998281
2018,4,125998289
2018,3,125993371
2018,4,125989519
2018,2,125993414
2018,3,125993444
2018,4,125993453
2018,4,125998482
2018,1,125998516
2018,3,125998516
2018,1,125998517
2018,3,125998517
2018,4,125989633
2018,4,125998585
2018,1,125998598
2018,4,125989711
2018,4,125989717
2018,4,125998636
2018,4,125993593
2018,4,125998680
2018,4,125998690
2018,4,125993633
2018,4,125993642
2018,4,125993663
2018,4,125989873
2018,4,125989886
2018,4,125998756
2018,4,125989893
2018,4,125993693
2018,4,125989922
2018,4,125993715
2018,3,125993714
2018,4,125993727
2018,4,125993750
2018,4,125998874
2018,4,125989998
2018,4,125998930
2018,4,125990005
2018,4,125990021
2018,1,125990046
2018,1,125998961
2018,4,125998995
2018,4,125990091
2018,4,125993841
2018,4,125990101
2018,4,125993846
2018,4,125993850
2018,4,125993855
2018,4,125993856
2018,4,125999048
2018,1,125993873
2018,3,125993873
2018,4,125990153
2018,4,125990154
2018,4,125990164
2018,4,125999093
2018,4,125999114
2018,4,125993919
2018,4,125999147
2018,4,125993989
2018,4,125999239
2018,4,125994005
2018,4,125990320
2018,4,125990326
2018,4,125999298
2018,4,125990384
2018,4,125990385
2018,4,125990383
2018,1,125999342
2018,4,125994059
2018,4,125999366
2018,4,125999376
2018,4,125999377
2018,4,125999386
2018,3,125999395
2018,4,125990469
2018,4,125999403
2018,4,125999422
2018,4,125994111
2018,1,125990527
2018,4,125990537
2018,4,125990536
2018,4,125990562
2018,4,125999497
2018,4,125999522
2018,4,125999523
2018,4,125999533
2018,4,125990621
2018,4,125990620
2018,4,125999574
2018,1,125999590
2018,1,125999592
2018,4,125994216
2018,4,125990683
2018,4,125994220
2018,4,125990690
2018,4,125999646
2018,4,125990705
2018,4,125990709
2018,4,125990717
2018,4,125999667
2018,4,125990758
2018,4,125990763
2018,4,125999694
2018,4,125990791
2018,4,125999760
2018,4,125994305
2018,3,125990854
2018,4,125990865
2018,4,125990881
2018,4,125999798
2018,4,125999805
2018,4,125999811
2018,4,125999852
2018,4,125994411
2018,1,125991003
2018,4,125994450
2018,4,125991034
2018,4,125999949
2018,4,125999952
2018,4,125999971
2018,4,126001167
2018,4,126001185
2018,4,126000074
2018,4,126001206
2018,4,125994566
2018,4,126000088
2018,4,126000097
2018,4,126001247
2018,4,126000141
2018,4,126000152
2018,4,126000151
2018,4,125994632
2018,4,125994644
2018,4,126001306
2018,4,126000241
2018,4,125994678
2018,4,125994680
2018,4,125994684
2018,4,125994693
2018,4,126000279
2018,4,126000278
2018,4,125994709
2018,4,126001402
2018,4,126000316
2018,4,125994745
2018,4,126000322
2018,4,126001444
2018,4,126000325
2018,4,126001454
2018,4,126000347
2018,4,126000351
2018,4,125994784
2018,4,126000370
2018,4,126000379
2018,4,126000383
2018,4,126000389
2018,4,126000395
2018,4,126001565
2018,4,126001596
2018,4,126001599
2018,1,126000463
2018,4,125994888
2018,4,126001647
2018,4,126000499
2018,1,126001663
2018,3,126001663
2018,4,125994917
2018,4,126000527
2018,4,126001680
2018,4,126000531
2018,1,125984280
2018,4,125980307
2018,4,125980308
2018,1,125980328
2018,4,125984345
2018,4,125984344
2018,4,125984361
2018,4,125984376
2018,4,125984387
2018,4,125984421
2018,4,125984437
2018,4,125975191
2018,4,125975207
2018,3,125980482
2018,4,125980490
2018,4,125984507
2018,4,125975241
2018,4,125984519
2018,4,125980543
2018,4,125984545
2018,4,125975285
2018,4,125984636
2018,4,125980632
2018,4,125980699
2018,4,125984706
2018,4,125980716
2018,4,125975393
2018,4,125984720
2018,4,125980734
2018,4,125975403
2018,4,125984730
2018,4,125980739
2018,1,125984754
2018,1,125975427
2018,4,125980771
2018,4,125984765
2018,4,125980802
2018,4,125984813
2018,4,125980834
2018,4,125984822
2018,4,125975488
2018,4,125984848
2018,4,125984881
2018,4,125984889
2018,4,125975532
2018,3,125975544
2018,3,125984913
2018,3,125984915
2018,3,125975545
2018,4,125980929
2018,4,125984937
2018,4,125984944
2018,4,125980969
2018,4,125980975
2018,4,125984995
2018,4,125975644
2018,4,125981088
2018,4,125975727
2018,4,125985109
2018,4,125975756
2018,4,125985165
2018,4,125986166
2018,4,125985176
2018,4,125986184
2018,4,125975821
2018,4,125986224
2018,4,125986229
2018,4,125986247
2018,4,125985234
2018,4,125985256
2018,4,125986276
2018,3,125986303
2018,3,125985286
2018,1,125985290
2018,4,125975906
2018,3,125986345
2018,4,125986353
2018,4,125986362
2018,4,125975944
2018,3,125985354
2018,3,125985355
2018,3,125986380
2018,3,125986379
2018,4,125975970
2018,4,125986404
2018,4,125985386
2018,4,125986422
2018,4,125986464
2018,3,125985445
2018,3,125985446
2018,4,125985462
2018,4,125976047
2018,1,125986526
2018,4,125976083
2018,4,125986553
2018,4,125976132
2018,4,125991146
2018,4,125991147
2018,4,125985578
2018,4,125991232
2018,4,125985619
2018,4,125986701
2018,4,125991262
2018,4,125986722
2018,4,125985649
2018,4,125986735
2018,4,125991289
2018,4,125991316
2018,4,125985696
2018,4,125985730
2018,4,125985770
2018,3,125985774
2018,4,125991413
2018,4,125985777
2018,4,125985814
2018,4,125987018
2018,4,125985888
2018,4,125985902
2018,4,125985914
2018,4,125987068
2018,4,125987093
2018,4,125987108
2018,4,125987133
2018,4,125985967
2018,4,125991654
2018,4,125985986
2018,4,125985996
2018,4,125986028
2018,4,125987211
2018,4,125986058
2018,4,125987240
2018,4,125991728
2018,4,125991755
2018,4,125986107
2018,4,125987276
2018,4,125986114
2018,4,125987293
2018,4,125996144
2018,4,125987312
2018,4,125996165
2018,4,125991831
2018,4,125996181
2018,3,125987368
2018,3,125987367
2018,4,125987388
2018,4,125996216
2018,4,125987411
2018,4,125991883
2018,4,125987423
2018,1,125996230
2018,4,125991910
2018,4,125987454
2018,4,125991928
2018,4,125991956
2018,4,125987533
2018,4,125996293
2018,3,125996297
2018,4,125987548
2018,3,125996296
2018,4,125996324
2018,4,125996330
2018,4,125996370
2018,4,125992046
2018,4,125996396
2018,4,125996405
2018,4,125992081
2018,4,125992087
2018,4,125996449
2018,4,125996460
2018,4,125987698
2018,4,125996485
2018,3,125992147
2018,3,125996490
2018,4,125987760
2018,3,125996523
2018,3,125992192
2018,3,125992191
2018,3,125992199
2018,3,125992200
2018,4,125987780
2018,4,125992217
2018,4,125992237
2018,3,125992279
2018,4,125996640
2018,4,125992291
2018,4,125992292
2018,4,125987923
2018,4,125992302
2018,4,125996657
2018,4,125987937
2018,4,125996678
2018,3,125987953
2018,4,125996724
2018,4,125988009
2018,4,125988016
2018,2,125988023
2018,4,125988040
2018,4,125996797
2018,4,125996826
2018,4,125992408
2018,4,125988099
2018,4,125992442
2018,3,125992476
2018,4,125988202
2018,4,125997000
2018,4,125992536
2018,4,125988255
2018,4,125988257
2018,4,125997026
2018,4,125988262
2018,4,125988281
2018,2,125988288
2018,4,125988313
2018,4,125997167
2018,4,125988370
2018,4,125988413
2018,4,125988418
2018,4,125997262
2018,4,125988468
2018,4,125997313
2018,3,125988476
2018,4,125997324
2018,4,125988487
2018,4,125992719
2018,4,125988553
2018,4,125988603
2018,4,125992798
2018,4,125997458
2018,4,125992838
2018,4,125988689
2018,4,125997595
2018,4,125988761
2018,4,125988762
2018,4,125988780
2018,4,125997630
2018,4,125997632
2018,4,125988812
2018,4,125992924
2018,4,125992927
2018,4,125992928
2018,4,125997702
2018,4,125992965
2018,4,125997721
2018,4,125988886
2018,4,125988899
2018,4,125988906
2018,4,125988916
2018,4,125988925
2018,4,125988932
2018,4,125988950
2018,4,125997810
2018,4,125997831
2018,4,125993034
2018,4,125997843
2018,4,125988989
2018,4,125997854
2018,4,125989014
2018,4,125993059
2018,4,125997881
2018,4,125993066
2018,4,125997903
2018,4,125993098
2018,4,125989102
2018,4,125997949
2018,4,125997956
2018,4,125993152
2018,4,125997983
2018,4,125997985
2018,4,125993166
2018,4,125989154
2018,4,125998033
2018,4,125998048
2018,4,125989182
2018,4,125993220
2018,4,125998077
2018,4,125989194
2018,4,125998087
2018,4,125989209
2018,4,125989210
2018,4,125998104
2018,4,125998121
2018,4,125993259
2018,4,125989245
2018,4,125998137
2018,4,125993263
2018,4,125998152
2018,4,125998177
2018,4,125989311
2018,4,125998200
2018,4,125998215
2018,4,125998235
2018,4,125989370
2018,4,125989368
2018,4,125989369
2018,4,125993311
2018,4,125998249
2018,4,125998259
2018,4,125998260
2018,4,125989381
2018,4,125998274
2018,4,125998278
2018,4,125993344
2018,4,125993343
2018,4,125993342
2018,4,125989412
2018,4,125989439
2018,4,125989442
2018,3,125989463
2018,3,125989464
2018,3,125993386
2018,3,125993387
