"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,12,117869732,0.001,3,11859984
2018,2,117869919,14.18,1,11862658
2018,1,117869919,11.26,1,11856401
2018,5,117875488,1,1,11862681
2018,12,117875521,2,1,11862687
2018,5,117875573,1,1,11862699
2018,5,117875600,2,1,11860071
2018,5,117875673,1,11,11862723
2018,1,117875711,1,11,11862732
2018,16,117875770,1,11,11860114
2018,5,117875770,1.7,1,11860113
2018,12,117875770,3.52,1,11862745
2018,5,117870185,1,3,11856478
2018,5,117870212,15,1,11856487
2018,5,117869490,30,1,11860136
2018,8,117875952,1,11,11862787
2018,12,117875952,62.58,1,11856519
2018,5,117870343,1,11,11856543
2018,16,117876074,6,9,11862834
2018,12,117870386,1,1,11856561
2018,12,117876250,1.4,1,11862895
2018,5,117876380,2,1,11862922
2018,5,117876879,0.91,1,11862996
2018,12,117876879,2.1,1,11856674
2018,5,117880507,19.2,1,11856683
2018,5,106989662,0.001,1,9768691
2018,12,106984920,2.23,1,9758836
2018,5,106984920,1,11,9764592
2018,5,106984927,1,11,9764596
2018,5,106984927,1.5,1,9764595
2018,5,106989881,1.5,1,9764616
2018,12,106985031,1,11,9764622
2018,12,106980157,1,11,9758887
2018,17,106985082,1,11,9768756
2018,12,106985082,1,11,9764629
2018,5,106985154,117.6,1,9764648
2018,5,106985154,1,11,9764649
2018,12,106985154,1,11,9768776
2018,12,106980333,1,11,9758928
2018,5,106980342,1,11,9758935
2018,5,106980395,1,1,9758949
2018,5,106980779,1,11,9768841
2018,5,106980779,1.6,1,9768843
2018,12,106985514,1.1,1,9768855
2018,1,106981373,0.3,1,9759084
2018,1,106985839,20.6,1,9768905
2018,2,106985839,28.3,1,9768906
2018,5,106985839,13,1,9759090
2018,12,106985846,0.7,1,9764748
2018,16,106985846,8,9,9764749
2018,5,106985846,1,1,9764750
2018,5,106985889,3,9,9759105
2018,5,106981512,1,1,9764760
2018,5,106985981,4,1,9764770
2018,5,106991294,7.8,1,9768951
2018,12,106981898,1.2,1,9768974
2018,5,106991491,1,11,9769002
2018,12,106982020,8.5,1,9759205
2018,5,106986308,3,1,9764831
2018,5,106992021,2,1,9769087
2018,5,106982597,1,1,9759280
2018,12,106986679,1,11,9769096
2018,17,106992224,1,11,9759306
2018,17,106982674,1,9,9764886
2018,12,106982674,1,9,9764885
2018,5,106982814,1,11,9759341
2018,12,106982814,1,11,9759340
2018,8,106986882,1,11,9764919
2018,12,106983098,1,11,9759368
2018,5,106987127,1,11,9759381
2018,12,106987211,1,11,9759396
2018,17,106987211,1,11,9769210
2018,5,106987211,1,11,9759397
2018,5,106992842,1,11,9764960
2018,12,106992842,1,11,9759400
2018,5,106987508,13,1,9765002
2018,5,106987711,18,1,9765027
2018,5,106983960,30,1,9759480
2018,17,106983982,1,9,9759482
2018,5,106993761,1,11,9759543
2018,5,106988376,2,1,9765110
2018,5,106994504,0.001,3,9759580
2018,5,106993861,2.5,1,9769371
2018,5,106988486,6,1,9765126
2018,5,106994203,1,1,9765157
2018,5,106994852,1,11,9769437
2018,12,106988875,2.4,1,9769490
2018,5,106988875,3.8,1,9769489
2018,5,106995165,0.6,1,9759713
2018,12,106995165,1.9,1,9759714
2018,15,107000276,1,9,9759776
2018,13,107000276,1,9,9759777
2018,12,107000276,1,9,9765239
2018,5,106996156,9.4,1,9765264
2018,5,106996160,59.2,1,9765265
2018,5,106996294,58,1,9769641
2018,12,106996294,0.01,1,9759833
2018,16,107004877,106,9,9765291
2018,5,106996676,16.05,1,9765302
2018,5,107001419,28,1,9759911
2018,5,106997031,127.9,1,9759927
2018,12,106997073,0.009,1,9759940
2018,16,106997209,5,9,9759965
2018,12,106997391,1,11,9759993
2018,5,107005519,1,11,9765352
2018,5,107005540,1,11,9765357
2018,5,107002014,2.009,1,9769782
2018,5,106997699,2,1,9760013
2018,12,107002397,1,9,9769821
2018,5,107002781,5.8,1,9765441
2018,12,107006304,1.3,1,9765444
2018,5,106998513,12.2,1,9760099
2018,12,107002921,0.01,1,9769876
2018,5,105097902,4,1,9356557
2018,5,105102394,0.5,1,9359777
2018,12,105102394,0.15,1,9359776
2018,5,105097866,1,11,9356548
2018,12,105097906,0.5,1,9356560
2018,12,105097959,21,1,9356564
2018,5,105103353,0.003,1,9359943
2018,5,105098573,1,11,9356659
2018,16,105103526,1.6,1,9356675
2018,5,105108799,10.009,1,9360031
2018,11,105104115,1,9,9360052
2018,5,105108987,11.003,1,9360057
2018,5,105104169,0.008,1,9360067
2018,5,105109082,20.009,1,9360080
2018,5,105109260,20.004,1,9356780
2018,2,105109361,2.009,1,9360114
2018,5,105109378,2.004,1,9360116
2018,5,105104527,0.82,1,9356795
2018,5,105109773,14,1,9360169
2018,5,105110079,1,9,9356870
2018,5,105105288,8.5,1,9360223
2018,12,105105288,1,1,9356892
2018,5,105111148,386.65,1,9357015
2018,5,105106288,1.05,1,9357029
2018,5,105111435,0.85,1,9360369
2018,5,105106488,1.6,1,9357058
2018,12,105106488,0.01,8,9357057
2018,5,105111510,5.45,1,9357062
2018,17,105106562,32,9,9357065
2018,5,105106596,2.45,1,9360391
2018,5,105111626,0.75,1,9357074
2018,12,105097141,2,1,9356370
2018,5,105102067,2,9,9356384
2018,5,105102067,1,11,9359684
2018,5,105097271,3,1,9356388
2018,17,105097439,3.49,1,9356430
2018,12,105097439,13.44,1,9356431
2018,5,105097458,26.2,1,9359741
2018,5,105097458,1,11,9359740
2018,5,105102382,1,11,9359773
2018,12,105102382,0.17,1,9356474
2018,5,105102382,1.9,1,9356473
2018,5,105098171,3.004,1,9356593
2018,5,105098476,9,1,9359945
2018,2,105103628,1,1,9356669
2018,5,105108607,5,1,9359998
2018,5,105103825,1.5,1,9356706
2018,15,105104051,1,9,9356727
2018,2,105104051,0.003,1,9356728
2018,12,105104232,5.022,1,9360081
2018,2,105104232,0.001,1,9356765
2018,5,105109264,5.006,1,9360107
2018,17,105110110,30,1,9356876
2018,5,105106901,27.325,1,9360461
2018,5,105111926,1,1,9360466
2018,12,105111933,1,9,9360468
2018,5,105106949,3.5,1,9357129
2018,5,105112266,1,9,9360541
2018,12,105112298,1,1,9360543
2018,5,105107285,1,9,9360544
2018,12,105102328,105.58,1,9359758
2018,5,105097793,1,11,9359834
2018,5,105097908,5,1,9359855
2018,5,105102767,1,1,9359858
2018,16,105102767,6,1,9359859
2018,5,105098183,1,11,9356595
2018,5,105103500,2,1,9359975
2018,5,105103803,1,1,9356703
2018,5,105103820,1,1,9360008
2018,13,105103820,1,1,9360009
2018,5,105104145,0.001,1,9356744
2018,9,105104239,17,9,9360082
2018,11,105104239,40,9,9360083
2018,5,105104413,31,1,9360112
2018,12,105109460,28.86,1,9360129
2018,12,105110026,2,1,9360197
2018,5,105105151,2.3,1,9356874
2018,16,105110130,1,11,9360205
2018,5,105110175,0.08,1,9356881
2018,5,105105445,0.5,1,9356915
2018,5,105105857,0.94,1,9356963
2018,5,105105896,7.98,1,9356975
2018,16,105110979,4,9,9356994
2018,5,105110979,1,1,9356995
2018,5,105106305,117.91,1,9357033
2018,5,105106305,47,9,9357032
2018,12,105111913,1,9,9357123
2018,5,105111941,8.009,1,9360470
2018,16,105111982,4,9,9360484
2018,12,105112025,0.001,3,9360497
2018,2,105107064,1,9,9360522
2018,12,105107104,1,9,9360527
2018,12,105112549,0.1,1,9360569
