"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2018,112226496,125991497
2018,112226496,125985848
2018,112220921,125986998
2018,112220944,125987021
2018,112220949,125987036
2018,112226524,125991550
2018,112226527,125987040
2018,112231395,125991562
2018,112231396,125991563
2018,112220969,125985911
2018,112220969,125985910
2018,112231412,125991577
2018,112231412,125991576
2018,112231416,125987069
2018,112220998,125985936
2018,112226571,125985939
2018,112226580,125991614
2018,112231447,125985957
2018,112226594,125985959
2018,112221040,125991659
2018,112226638,125987165
2018,112221045,125987165
2018,112221053,125985998
2018,112226650,125985998
2018,112221055,125987180
2018,112231522,125986030
2018,112226684,125991696
2018,112226698,125991708
2018,112231555,125987238
2018,112221115,125986076
2018,112221119,125986081
2018,112221123,125991740
2018,112231582,125991757
2018,112236140,125991767
2018,112231610,125991789
2018,112231610,125987294
2018,112236180,125996162
2018,112231669,125987376
2018,112226923,125987438
2018,112226944,125996241
2018,112231729,125987476
2018,112226972,125991938
2018,112226973,125996261
2018,112226973,125991938
2018,112226972,125996261
2018,112236321,125996274
2018,112226986,125987522
2018,112231765,125996285
2018,112236336,125987536
2018,112231769,125987535
2018,112227005,125987547
2018,112236349,125996306
2018,112236346,125996306
2018,112227037,125996334
2018,112236386,125992024
2018,112236387,125987602
2018,112231862,125992052
2018,112227124,125992083
2018,112236431,125992097
2018,112227144,125987668
2018,112231929,125992113
2018,112231926,125992113
2018,112227168,125992122
2018,112236622,125992292
2018,112232103,125992292
2018,112232103,125992291
2018,112236629,125987923
2018,112236633,125992302
2018,112232112,125996657
2018,112227355,125987937
2018,112236657,125996678
2018,112236667,125987953
2018,112236709,125996724
2018,112236723,125988009
2018,112236731,125988016
2018,112236735,125988023
2018,112232187,125988040
2018,112227445,125996797
2018,112236782,125996826
2018,112232228,125992408
2018,112236820,125988099
2018,112236852,125992442
2018,112227555,125992476
2018,112236932,125988202
2018,112236970,125997000
2018,112236997,125992536
2018,112236996,125988257
2018,112236996,125988255
2018,112237000,125988262
2018,112237000,125997026
2018,112227646,125988281
2018,112232369,125988288
2018,112237046,125988313
2018,112232406,125997167
2018,112227746,125988370
2018,112237157,125988413
2018,112237168,125988418
2018,112237191,125997262
2018,112237221,125988468
2018,112237228,125997313
2018,112232493,125988476
2018,112227863,125997324
2018,112237241,125988487
2018,112227874,125992719
2018,112227872,125992719
2018,112237308,125988553
2018,112227950,125988603
2018,112227959,125992798
2018,112227973,125997458
2018,112232631,125992838
2018,112228031,125988689
2018,112237489,125997595
2018,112237496,125988762
2018,112237496,125988761
2018,112237518,125988780
2018,112237529,125997630
2018,112228127,125997632
2018,112232709,125988812
2018,112232712,125992924
2018,112232715,125992928
2018,112232715,125992927
2018,112237602,125997702
2018,112237616,125992965
2018,112237628,125997721
2018,112228214,125988886
2018,112228224,125988899
2018,112237661,125988906
2018,112237679,125988916
2018,112237686,125988925
2018,112237692,125988932
2018,112228273,125988950
2018,112237712,125997810
2018,112237734,125997831
2018,112237747,125997843
2018,112237747,125993034
2018,112228311,125988989
2018,112237767,125997854
2018,112232831,125989014
2018,112232837,125993059
2018,112237796,125997881
2018,112237800,125993066
2018,112237818,125997903
2018,112228392,125993098
2018,112232897,125989102
2018,112237870,125997949
2018,112237886,125997956
2018,112228442,125993152
2018,112237906,125997983
2018,112237911,125993166
2018,112237910,125997985
2018,112228461,125989154
2018,112228471,125998033
2018,112237973,125998048
2018,112232969,125989182
2018,112237991,125993220
2018,112232984,125998077
2018,112232984,125989194
2018,112238001,125998087
2018,112228517,125989209
2018,112228517,125989210
2018,112238016,125998104
2018,112238035,125998121
2018,112238049,125993259
2018,112238052,125993263
2018,112238052,125998137
2018,112238052,125989245
2018,112238066,125998152
2018,112238100,125998177
2018,112238109,125989311
2018,112233058,125998200
2018,112238139,125998215
2018,112238157,125998235
2018,112228662,125989369
2018,112238165,125989370
2018,112228662,125989368
2018,112233091,125993311
2018,112233091,125998249
2018,112238178,125998259
2018,112238179,125998260
2018,112238183,125989381
2018,112238194,125998274
2018,112238195,125998274
2018,112238201,125998278
2018,112238203,125998278
2018,112238208,125993343
2018,112238209,125993342
2018,112238208,125993344
2018,112233109,125989412
2018,112238232,125989439
2018,112233124,125989442
2018,112238250,125989464
2018,112238250,125989463
2018,112238273,125993386
2018,112238273,125993387
2018,112238290,125998368
2018,112228808,125989545
2018,112238329,125998427
2018,112238337,125993452
2018,112228836,125989571
2018,112238412,125989618
2018,112233254,125993504
2018,112238422,125998534
2018,112238422,125989630
2018,112233270,125998541
2018,112238442,125989663
2018,112233291,125989671
2018,112238453,125989683
2018,112238453,125989682
2018,112228957,125998590
2018,112228957,125998591
2018,112238498,125998619
2018,112238503,125993564
2018,112229020,125998655
2018,112229020,125989757
2018,112229049,125993614
2018,112229058,125998692
2018,112229077,125993631
2018,112233390,125998724
2018,112229143,125998766
2018,112233426,125989901
2018,112238663,125989905
2018,112229168,125993708
2018,112229169,125998791
2018,112229190,125993729
2018,112233469,125993748
2018,112229223,125989970
2018,112238777,125989991
2018,112238777,125989993
2018,112229256,125989997
2018,112229256,125989996
2018,112233496,125993784
2018,112233502,125993792
2018,112238818,125990038
2018,112229304,125990049
2018,112238829,125998967
2018,112229312,125990050
2018,112238839,125998985
2018,112238856,125999003
2018,112229336,125990079
2018,112238891,125990112
2018,112233585,125993876
2018,112233585,125999071
2018,112238934,125993885
2018,112238934,125993884
2018,112238942,125990175
2018,112229416,125990189
2018,112238967,125999111
2018,112229438,125999119
2018,112229438,125990212
2018,112229462,125999138
2018,112229469,125990240
2018,112233658,125999169
2018,112239014,125999174
2018,112229497,125990264
2018,112229499,125990262
2018,112239036,125993978
2018,112239036,125990280
2018,112239079,125990309
2018,112239081,125990310
2018,112229572,125999270
2018,112229585,125999286
2018,112229598,125990342
2018,112239123,125990365
2018,112239123,125990364
2018,112233750,125990395
2018,112229643,125990398
2018,112239168,125999348
2018,112229654,125990419
2018,112239181,125994070
2018,112239206,125999385
2018,112239214,125999394
2018,112233790,125990473
2018,112239245,125990501
2018,112229744,125994123
2018,112229755,125990535
2018,112229762,125999460
2018,112239301,125999474
2018,112239328,125990591
2018,112239393,125999584
2018,112239411,125999604
2018,112239429,125999622
2018,112233937,125994219
2018,112239447,125999640
2018,112239461,125999658
2018,112239476,125999675
2018,112233971,125994249
2018,112229947,125990740
2018,112233972,125999688
2018,112239486,125990750
2018,112229979,125999701
2018,112239505,125999711
2018,112239546,125994300
