offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
59295923,52864158,23,C,5,,,
59295924,52864158,5,C,5,,,
59306609,52864159,27,C,1,,,
59295925,52864160,16,C,25,,,
59312443,52864161,51,C,1,,,
59295926,52864162,51,C,2,,,
59312444,52864163,49,C,1,0,F,
59304177,52864164,35,C,1,,,
59312445,52864165,45,C,1,,,
59300869,52864166,39,C,18,,,
59295927,52864167,16,C,3,,,
59295928,52864167,39,C,3,,,
59305536,52864168,35,C,1,,,
59312446,52864169,49,C,1,0,N,
59300870,52864170,16,C,13,,,
59300871,52864170,35,C,13,,,
59300872,52864171,45,C,1,,,
59300873,52864172,45,C,18,,,
59300874,52864173,5,C,1,,,
59312043,52864174,45,C,1,,,
59304178,52864175,14,C,18,,,
59304179,52864176,45,C,3,,,
59305537,52864181,5,C,1,,,
59312044,52864177,16,C,13,,,
59312447,52864178,16,C,25,,,
59306610,52864179,16,C,1,,,
59312448,52864180,49,C,1,0,N,
59312045,52864182,51,C,1,,,
59312046,52864182,5,C,3,,,
59312047,52864183,51,C,1,,,
59295929,52864184,51,C,13,,,
59304180,52864185,5,C,13,,,
59305538,52864186,21,C,2,,,
59295930,52864187,51,C,18,,,
59304181,52864188,3,C,20,,,
59312449,52864191,16,C,13,,,
59312450,52864191,35,C,13,,,
59300875,52864192,36,C,20,,,
59312048,52864193,45,C,20,,,
59304182,52864194,49,C,20,0,F,
59295931,52864195,45,C,20,,,
59312049,52864196,45,C,20,,,
59312050,52864197,46,C,20,,,
59312451,52864198,45,C,18,,,
59300876,52864199,45,C,20,,,
59305539,52864200,5,C,20,,,
59305540,52864201,27,C,15,,,
59312051,52864202,17,C,2,,,
59306611,52864203,45,C,20,,,
59300877,52864204,5,C,20,,,
59304183,52864205,16,C,13,,,
59304184,52864205,35,C,13,,,
59312452,52864206,46,C,20,,,
59300878,52864207,45,C,13,,,
59300879,52864208,16,C,13,,,
59300880,52864208,35,C,13,,,
59300881,52864209,51,C,20,,,
59312052,52864210,21,C,20,,,
59295932,52864211,16,C,20,,,
59295933,52864211,35,C,20,,,
59312053,52864212,5,C,20,,,
59312453,52864213,5,C,20,,,
59312454,52864214,5,C,20,,,
59304185,52864215,44,C,13,,,
59306612,52864216,49,C,5,0,N,
59312257,52865209,49,C,20,0,N,
59300882,52864217,51,C,20,,,
59304186,52864218,45,C,23,,,
59304187,52864219,5,C,19,,,
59304188,52864220,5,C,20,,,
59312455,52864221,14,C,23,,,
59304189,52864222,49,C,20,0,N,
59295934,52864223,5,C,10,,,
59305541,52864224,49,C,20,0,F,
59304190,52864225,45,C,10,,,
59295935,52864226,44,C,20,,,
59295936,52864227,5,C,10,,,
59306613,52864228,5,C,20,,,
59312054,52864229,5,C,10,,,
59295937,52864230,16,C,15,,,
59295938,52864231,5,C,20,,,
59300883,52864232,51,C,20,,,
59300884,52864232,45,C,20,,,
59312456,52864233,5,C,10,,,
59304191,52864234,51,C,20,,,
59312457,52864235,51,C,20,,,
59312055,52864236,51,C,20,,,
59306614,52864237,51,C,10,,,
59312056,52864238,16,C,13,,,
59312057,52864238,35,C,13,,,
59295939,52864239,45,C,20,,,
59300885,52864240,27,C,20,,,
59306615,52864241,45,C,20,,,
59313215,52864242,49,C,20,0,N,
59312058,52864243,5,C,20,,,
59295940,52864244,51,C,13,,,
59304192,52864245,45,C,10,,,
59305542,52864246,45,C,13,,,
59300886,52864247,41,C,8,,,
59312059,52864248,44,C,7,,,
59305543,52864249,16,C,13,,,
59305544,52864249,35,C,13,,,
59304193,52864250,46,C,20,,,
59300887,52864251,5,C,10,,,
59306616,52864252,51,C,4,,,
59312060,52864253,45,C,20,,,
59312061,52864254,49,C,20,0,F,
59295941,52864255,45,C,20,,,
59304194,52864256,14,C,20,,,
59304195,52864257,5,C,6,,,
59305545,52864258,45,C,7,,,
59304196,52864259,16,C,20,,,
59304197,52864259,35,C,20,,,
59300888,52864260,51,C,20,,,
59295942,52864261,35,C,20,,,
59306619,52864286,45,C,16,,,
59300889,52864262,27,C,10,,,
59295943,52864263,51,C,13,,,
59312062,52864264,16,C,13,,,
59312063,52864264,35,C,13,,,
59295944,52864265,4,C,10,,,
59304198,52864266,16,C,13,,,
59304199,52864266,35,C,13,,,
59300890,52864267,51,C,3,,,
59313216,52864268,16,C,13,,,
59313217,52864268,35,C,13,,,
59305546,52864269,5,C,16,,,
59312064,52864270,5,C,16,,,
59312065,52864271,45,C,20,,,
59312230,52864272,27,C,10,,,
59304200,52864273,21,C,20,,,
59312066,52864274,51,C,13,,,
59295945,52864275,21,C,20,,,
59313218,52864276,5,C,10,,,
59295946,52864277,44,C,20,,,
59306617,52864278,51,C,20,,,
59312231,52864279,45,C,10,,,
59312067,52864280,51,C,16,,,
59313219,52864281,16,C,10,,,
59295947,52864282,5,C,10,,,
59305547,52864283,49,C,20,0,F,
59306618,52864284,49,C,20,0,F,
59306302,52864285,51,C,20,,,
59313220,52864287,51,C,10,,,
59312068,52864288,35,C,13,,,
59313221,52864289,39,C,20,,,
59312069,52864290,5,C,20,,,
