"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,16,95330147,1,11,7809919
2016,16,91109478,0,,7043480
2016,16,91109599,0,,7043484
2016,5,89277299,1,11,6998615
2016,5,89277300,1,11,6998616
2016,5,89277325,1,11,6998617
2016,5,89277333,1,11,6998618
2016,16,89277371,1,11,6998619
2016,12,89277375,1,11,6998620
2016,5,89277389,1,11,6998621
2016,16,89277390,1,11,6998622
2016,5,89277407,1,11,6998623
2016,5,89277421,1,11,6998624
2016,16,89277433,1,11,6998625
2016,5,89277465,1,11,6998626
2016,16,89277512,1,11,6998627
2016,5,89277514,1,11,6998628
2016,4,92329365,1,11,7007836
2016,5,92329372,1,11,7007837
2016,5,92329481,1,11,7007855
2016,5,92329489,1,11,7007856
2016,5,92329492,1,11,7007857
2016,4,92329498,1,11,7007858
2016,5,92329499,1,11,7007863
2016,5,92329515,1,11,7007864
2016,5,92329595,1,11,7007865
2016,5,92329347,1,11,7008320
2016,5,92942252,1,11,7012978
2016,5,91109404,1,11,7004289
2016,12,91109429,1,11,7004290
2016,5,91109443,1,11,7004291
2016,16,91109501,1,11,7004292
2016,4,91109517,1,11,7004293
2016,4,91109569,1,11,7004295
2016,5,91109585,1,11,7004296
2016,5,91109590,1,11,7004297
2016,4,91109595,1,11,7004298
2016,4,91109610,1,11,7004299
2016,16,92903764,1,11,7008629
2016,16,92942250,1,11,7008762
2016,5,92942266,1,11,7008763
2016,5,92942287,1,11,7008764
2016,5,92942314,1,11,7008765
2016,16,92942337,1,11,7008771
2016,16,92942339,1,11,7008772
2016,5,92942351,1,11,7008773
2016,5,92942374,1,11,7008774
2016,2,92942380,1,11,7008775
2016,5,92942388,1,11,7008776
2016,5,92942419,1,11,7008777
2016,5,92942431,1,11,7008778
2016,2,92942455,1,11,7008779
2016,5,92942462,1,11,7008785
2016,16,92942464,1,11,7008787
2016,4,92942466,1,11,7008788
2016,5,92329335,1,11,7012979
2016,5,92942260,1,11,7012980
2016,5,91109408,1,11,7012981
2016,5,91109411,1,11,7012982
2016,5,93553023,1,11,7012983
2016,5,92942282,1,11,7012988
2016,16,89277303,1,11,7012989
2016,12,93553054,1,11,7012990
2016,5,89888314,1,11,7012991
2016,5,91109447,1,11,7012992
2016,16,92942320,1,11,7012993
2016,5,89277340,1,11,7012994
2016,5,89888344,1,11,7012995
2016,5,89888345,1,11,7012996
2016,16,91109472,1,11,7012997
2016,13,92942343,1,11,7012998
2016,5,93553101,1,11,7012999
2016,5,93553117,1,11,7013006
2016,16,89888385,1,11,7013007
2016,5,92329460,1,11,7013008
2016,16,89888408,1,11,7013009
2016,5,91719689,1,11,7013010
2016,5,90498812,1,11,7013011
2016,5,90498826,1,11,7013012
2016,16,91109531,1,11,7013018
2016,5,91719726,1,11,7013019
2016,5,92329513,1,11,7013020
2016,5,92329533,1,11,7013021
2016,5,91719742,1,11,7013022
2016,5,92329563,1,11,7013023
2016,5,89277477,1,11,7013024
2016,5,91109609,1,11,7013027
2016,16,92329589,1,11,7013028
2016,2,91719771,1,11,7013029
2016,16,89277500,1,11,7013030
2016,16,91109635,1,11,7013031
2016,1,94144517,1,11,7013040
2016,5,90498701,1,11,7017483
2016,5,89277418,1,11,7017484
2016,5,92942362,1,11,7022374
2016,4,89859869,1,11,7000301
2016,16,89850230,1,11,7022521
2016,5,89878891,1,11,7000459
2016,5,89888278,1,11,7000545
2016,5,89888294,1,11,7000546
2016,5,89888311,1,11,7000547
2016,5,89888316,1,11,7000548
2016,4,89888329,1,11,7000549
2016,5,89888335,1,11,7000550
2016,5,89888347,1,11,7000551
2016,16,89888382,1,11,7000552
2016,16,89888400,1,11,7000553
2016,17,89888440,1,11,7000554
