"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2016,90299673,103906034
2016,90298745,109325530
2016,90299856,109325546
2016,90300607,109325554
2016,90297654,109325506
2016,90300204,109325549
2016,90299605,109512711
2016,90300066,109512722
2016,90300112,109512723
2016,90298929,109699403
2016,90298578,103905061
2016,90298265,103904779
2016,90299080,103905517
2016,90299124,103905557
2016,90298755,103905219
2016,90299912,103906254
2016,90300145,103906466
2016,90300147,103906468
2016,90300521,103906811
2016,90300643,103906915
2016,90299438,109045102
2016,90300113,109045110
2016,90300616,109045118
2016,90297613,103904202
2016,90298574,103905059
2016,90298057,103904589
2016,90298687,103905157
2016,90299360,103905756
2016,90300300,103906606
2016,90299819,103906172
2016,90300017,103906352
2016,90298577,109045089
2016,90299442,109045103
2016,90298480,109699392
2016,90297943,109419037
2016,90299037,109419053
2016,90299038,109419053
2016,90299039,109419053
2016,90300597,109512737
2016,90298874,109512698
2016,90299294,109512702
2016,90299346,109512704
2016,90299592,109512710
2016,90299753,109512714
2016,90300259,109512726
2016,90300513,109512733
2016,90297829,103904393
2016,90297848,103904409
2016,90297875,103904429
2016,90297886,103904440
2016,90297888,103904442
2016,90297889,103904443
2016,90297892,103904446
2016,90297909,103904457
2016,90297918,103904466
2016,90297934,103904480
2016,90297947,103904490
2016,90297950,103904493
2016,90297970,103904512
2016,90297614,103904204
2016,90297640,103904227
2016,90297699,103904276
2016,90298372,103904874
2016,90298389,103904887
2016,90298392,103904890
2016,90298396,103904893
2016,90298431,103904926
2016,90298449,103904945
2016,90298450,103904946
2016,90298459,103904953
2016,90298463,103904957
2016,90298519,103905009
2016,90298520,103905010
2016,90298540,103905025
2016,90298553,103905038
2016,90298554,103905040
2016,90298565,103905051
2016,90298571,103905057
2016,90298584,103905068
2016,90298585,103905069
2016,90298592,103905074
2016,90298596,103905078
2016,90297998,103904540
2016,90298012,103904552
2016,90298014,103904555
2016,90298061,103904593
2016,90298064,103904596
2016,90298066,103904597
2016,90298156,103904674
2016,90298161,103904679
2016,90298167,103904684
2016,90298180,103904698
2016,90298191,103904708
2016,90298210,103904727
2016,90298223,103904737
2016,90298232,103904746
2016,90298263,103904777
2016,90298274,103904787
2016,90298339,103904844
2016,90298363,103904865
2016,90299064,103905503
2016,90299071,103905510
2016,90299081,103905518
2016,90299093,103905529
2016,90299109,103905543
2016,90299117,103905550
2016,90299128,103905560
2016,90299133,103905563
2016,90298621,103905102
2016,90298645,103905118
2016,90298679,103905150
2016,90298721,103905188
2016,90298723,103905190
2016,90298766,103905226
2016,90298781,103905239
2016,90298794,103905249
2016,90298795,103905250
2016,90298797,103905252
2016,90298810,103905264
2016,90298811,103905265
2016,90298812,103905266
2016,90298816,103905269
2016,90298842,103905295
2016,90298878,103905328
2016,90298888,103905337
2016,90298899,103905348
2016,90298904,103905353
2016,90298923,103905372
2016,90298934,103905382
2016,90298951,103905400
2016,90298980,103905423
2016,90298998,103905444
2016,90299028,103905473
2016,90299555,103905929
2016,90299584,103905954
2016,90299638,103905999
2016,90299653,103906014
2016,90299654,103906016
2016,90299667,103906028
2016,90297671,109605976
2016,90297877,109605982
2016,90298525,109605994
2016,90298685,109605997
2016,90299113,109606004
2016,90299317,109606005
2016,90299355,109606006
2016,90297600,103904189
2016,90297631,103904221
2016,90298287,103904798
2016,90299535,103905912
2016,90300339,103906643
2016,97063074,110702210
2016,90299914,103906256
2016,90299916,103906259
2016,90299917,103906260
2016,90299918,103906261
2016,90299919,103906262
2016,90299928,103906269
2016,90299933,103906274
2016,90299934,103906275
2016,90299937,103906278
2016,90299944,103906285
2016,90299946,103906287
2016,90299955,103906296
2016,90299964,103906302
2016,90299968,103906307
2016,90299975,103906313
2016,90299976,103906314
2016,90299977,103906315
2016,90299988,103906326
2016,90299991,103906329
2016,90300000,103906336
2016,90300002,103906337
2016,90300004,103906339
2016,90300011,103906348
2016,90300018,103906353
2016,90300020,103906354
2016,90300023,103906357
2016,90300025,103906359
2016,90300032,103906365
2016,90300036,103906369
2016,90300038,103906371
2016,90300041,103906374
2016,90300042,103906375
2016,90300047,103906380
2016,90300049,103906382
2016,90300051,103906384
2016,90300062,103906392
2016,90300064,103906394
2016,90300069,103906397
2016,90300082,103906410
2016,90300089,103906417
2016,90300090,103906418
2016,90300091,103906419
2016,90300093,103906421
2016,90300097,103906425
2016,90300107,103906435
2016,90300111,103906438
2016,90300114,103906439
2016,90300117,103906442
2016,90300122,103906445
2016,90300132,103906454
2016,90300140,103906461
2016,90300146,103906467
2016,90300161,103906478
2016,90300169,103906486
2016,90300171,103906488
2016,90300176,103906493
2016,90300180,103906497
2016,90300181,103906498
2016,90300182,103906499
2016,90300194,103906510
2016,90300195,103906511
2016,90300196,103906512
2016,90300205,103906519
2016,90300213,103906525
2016,90300227,103906537
2016,90300696,103906955
2016,90300697,103906956
2016,90300705,103906966
2016,90300706,103906966
2016,90300710,103906970
2016,90300714,103906973
2016,90300715,103906974
2016,90300305,103906611
2016,90300315,103906623
2016,90300320,103906627
2016,90300322,103906629
2016,90300324,103906630
2016,90300327,103906633
2016,90300332,103906637
2016,90300334,103906639
2016,90300343,103906648
2016,90300349,103906655
2016,90300350,103906655
2016,90300351,103906656
2016,90300352,103906657
2016,90300353,103906658
2016,90300355,103906659
2016,90300358,103906662
2016,90300363,103906667
2016,90300373,103906676
2016,90300374,103906677
2016,90300375,103906678
2016,90300379,103906682
2016,90300380,103906683
2016,90300381,103906683
2016,90300382,103906683
2016,90300385,103906687
2016,90300398,103906700
2016,90300402,103906704
2016,90300405,103906706
2016,90300408,103906709
2016,90300452,103906749
2016,90300467,103906764
2016,90300470,103906767
2016,90300472,103906768
2016,90300481,103906777
2016,90300487,103906782
2016,90300499,103906793
2016,90300517,103906807
2016,90300518,103906808
2016,90300520,103906810
2016,90300523,103906813
2016,90300528,103906818
2016,90300531,103906821
2016,90300536,103906825
2016,90300541,103906828
2016,90300564,103906847
2016,90300571,103906853
2016,90300575,103906857
2016,90300585,103906864
2016,90300586,103906865
2016,90300589,103906868
2016,90300592,103906871
2016,90300593,103906872
2016,90300594,103906873
2016,90300603,103906879
2016,90300606,103906881
2016,90300611,103906883
2016,90300615,103906886
2016,90300620,103906890
2016,90300621,103906891
2016,90300627,103906896
2016,90300634,103906905
2016,90300641,103906913
2016,90300652,103906921
2016,90300655,103906924
2016,90300667,103906929
2016,90300668,103906930
2016,90300673,103906935
2016,90300674,103906935
2016,90300675,103906936
2016,90300676,103906937
2016,90300677,103906937
2016,90300681,103906939
2016,90300687,103906946
2016,90300689,103906948
2016,90300694,103906953
2016,90299499,109606008
2016,90299626,109606010
2016,90300471,109232481
2016,90300476,109232482
2016,90300482,109232483
2016,90300552,109232484
2016,90300610,109232486
2016,90299492,109512707
2016,90300252,109512725
2016,90299690,103906049
2016,90299703,103906062
2016,90299704,103906063
2016,90299708,103906067
2016,90299755,103906110
2016,90299760,103906115
2016,90299763,103906119
2016,90299765,103906120
2016,90299768,103906122
2016,90299145,103905573
2016,90299162,103905590
2016,90299165,103905593
2016,90299187,103905612
2016,90299188,103905614
2016,90299203,103905626
2016,90299204,103905627
2016,90299224,103905646
2016,90299244,103905662
2016,90299290,103905699
2016,90299305,103905711
2016,90299309,103905715
2016,90299314,103905721
2016,90299328,103905732
2016,90299336,103905739
2016,90299352,103905752
2016,90299359,103905755
2016,90299366,103905762
2016,90299393,103905787
2016,90299418,103905807
2016,90299440,103905826
2016,90299494,103905878
2016,90299503,103905884
2016,90299524,103905902
2016,90299525,103905903
2016,90299527,103905905
2016,90299529,103905907
2016,90299530,103905908
2016,90299532,103905909
2016,90300237,103906548
2016,90300261,103906572
2016,90300268,103906577
2016,90300271,103906581
2016,90299539,109325541
2016,90299586,109325543
2016,90299762,109325544
2016,90300316,109325551
2016,90297803,109512672
2016,90297883,109512676
2016,90298086,109512685
2016,90299697,109792542
2016,90300119,109792544
2016,90299710,109606012
2016,90300209,109606018
2016,90300331,109606020
2016,90300582,109606025
2016,90300656,109606026
2016,90300657,109606026
2016,90300664,109606027
2016,90297930,103904476
2016,90297643,109325504
2016,90297650,109325505
2016,90297819,109325510
2016,90298629,109325527
2016,90298680,109325529
2016,90299298,103905705
2016,90299300,103905706
2016,90299301,103905707
2016,90299304,103905710
2016,90299313,103905720
2016,90299320,103905726
2016,90299324,103905728
2016,90299325,103905729
2016,90299326,103905730
2016,90299327,103905731
2016,90299333,103905736
2016,90299334,103905737
2016,90299335,103905738
2016,90299340,103905743
2016,90299341,103905743
2016,90299349,103905749
2016,90299354,103905753
2016,90299357,103905754
2016,90299370,103905765
2016,90299371,103905766
2016,90299372,103905767
2016,90299378,103905772
2016,90299380,103905774
2016,90299388,103905781
2016,90299396,103905790
2016,90299400,103905791
2016,90299405,103905796
2016,90299406,103905797
2016,90299407,103905798
2016,90299408,103905799
2016,90299409,103905799
2016,90299410,103905800
2016,90299421,103905810
2016,90299424,103905813
2016,90299425,103905814
2016,90299426,103905814
2016,90299427,103905815
2016,90299429,103905817
2016,90299430,103905818
2016,90299433,103905820
2016,90299446,103905831
2016,90299449,103905834
2016,90299450,103905835
2016,90299463,103905848
2016,90299466,103905851
2016,90299467,103905852
2016,90299468,103905853
2016,90299471,103905854
2016,90299476,103905859
2016,90299477,103905860
2016,90299481,103905864
2016,90299482,103905865
2016,90299484,103905867
2016,90299487,103905871
2016,90299488,103905872
2016,90299505,103905886
2016,90299516,103905896
2016,90299526,103905904
2016,90299534,103905911
2016,90299543,103905918
2016,90300231,103906541
2016,90300233,103906544
2016,90300234,103906545
2016,90300249,103906562
2016,90300256,103906568
2016,90300260,103906571
2016,90300274,103906585
2016,90300280,103906589
2016,90300287,103906594
2016,90300288,103906595
2016,90299775,103906129
2016,90299780,103906134
2016,90299789,103906142
2016,90299797,103906151
2016,90299800,103906154
2016,90299804,103906157
2016,90299808,103906161
2016,90299813,103906166
2016,90299815,103906168
2016,90299817,103906170
2016,90299827,103906179
2016,90299830,103906182
2016,90299833,103906185
2016,90299843,103906193
2016,90299845,103906195
2016,90299846,103906196
2016,90299848,103906198
2016,90299849,103906199
2016,90299865,103906208
2016,90299868,103906212
2016,90299875,103906220
2016,90299879,103906224
2016,90299885,103906230
2016,90299886,103906231
2016,90299900,103906241
2016,90300273,103906583
2016,90300289,103906596
2016,90300290,103906597
2016,90300296,103906603
2016,90299771,103906126
2016,90299773,103906127
2016,90299778,103906132
2016,90299779,103906133
2016,90299788,103906141
2016,90297972,103904514
2016,90297610,103904199
2016,90297681,103904262
2016,90297722,103904296
2016,90298397,103904894
2016,90298044,103904576
2016,90298055,103904588
2016,90298169,103904686
2016,90298946,103905394
2016,90299049,103905490
2016,90299050,103905491
2016,90299623,103905984
2016,90299747,103906104
2016,90299173,103905600
2016,90299315,103905722
2016,90300255,103906567
2016,90299835,103906187
2016,90300063,103906393
2016,90300383,103906684
2016,90300393,103906696
2016,90300490,103906785
2016,90300565,103906848
2016,90300688,103906947
2016,90299793,103906147
2016,90299796,103906150
2016,90299806,103906159
2016,90299810,103906163
2016,90299816,103906169
2016,90299818,103906171
2016,90299838,103906188
2016,90299859,103906203
2016,90299861,103906205
2016,90299873,103906217
2016,90299894,103906236
2016,90299899,103906240
2016,90299909,103906251
2016,90299911,103906253
2016,90299939,103906280
2016,90299969,103906308
2016,90299974,103906312
2016,90299979,103906317
2016,90299982,103906319
2016,90299987,103906325
2016,90300021,103906355
2016,90300098,103906426
2016,90300104,103906433
2016,90300154,103906472
2016,90300170,103906487
2016,90300175,103906492
2016,90300203,103906518
2016,90300218,103906530
2016,90300221,103906532
2016,90300228,103906538
2016,90297866,109512675
2016,90297904,109512677
2016,90298093,109512686
2016,90298036,109138868
2016,90298573,109138873
2016,90298699,109138874
2016,90298768,109138876
2016,90298815,109138878
2016,90299368,109138891
2016,90299803,109138896
2016,90299850,109138897
2016,90299852,109138899
2016,90299888,109138900
2016,90299959,109138901
2016,90299970,109138902
2016,90300404,109138907
2016,90300562,109138911
2016,90300605,109138913
2016,90298802,109325533
2016,90300703,103906964
2016,90300335,103906640
2016,90300346,103906651
2016,90300370,103906673
2016,90300372,103906675
2016,90300377,103906680
2016,90300390,103906692
2016,90300392,103906694
2016,90300395,103906698
2016,90300396,103906699
2016,90300399,103906701
2016,90300401,103906703
2016,90300415,103906717
2016,90300419,103906720
2016,90300431,103906731
2016,90300432,103906732
2016,90300438,103906737
2016,90300439,103906738
2016,90300447,103906744
2016,90300488,103906783
2016,90300503,103906796
2016,90300544,103906830
2016,90300555,103906840
2016,90300573,103906855
2016,90300598,103906875
2016,90300613,103906884
2016,90300693,103906952
2016,90297663,109325507
2016,90297746,109325508
2016,90297913,109325514
2016,90297944,109325515
2016,90297945,109325515
2016,90298002,109325516
2016,90298011,109325517
2016,90298380,109325523
2016,90298633,109325528
2016,90300026,109606014
2016,90300362,109606021
2016,90298221,109512690
2016,90298295,109512691
2016,90297725,109419035
2016,90298076,109419039
2016,90298497,109419046
2016,90298537,109419047
2016,90298601,109419049
2016,90298756,109419051
2016,90299159,109419055
2016,90299197,109419057
2016,90299521,109419065
2016,90299863,109419069
2016,90298329,109512693
2016,90298786,109512697
2016,90299589,109512709
2016,90299740,109512713
2016,90300052,109512720
2016,90300134,109512724
2016,90300501,109512732
2016,90297765,103904333
2016,90297804,103904372
2016,90297858,103904416
2016,90297867,103904422
2016,90297921,103904470
2016,90297959,103904501
2016,90297961,103904503
2016,90297966,103904508
2016,90297728,103904302
2016,90298398,103904896
2016,90298402,103904899
2016,90298428,103904923
2016,90298430,103904925
2016,90298474,103904968
2016,90298544,103905030
2016,90298558,103905043
2016,90298562,103905048
2016,90298567,103905053
2016,90298581,103905064
2016,90298582,103905065
2016,90298045,103904577
2016,90298051,103904584
2016,90298054,103904587
2016,90298091,103904616
2016,90298112,103904632
2016,90298123,103904642
2016,90298149,103904667
2016,90298217,103904732
2016,90298247,103904760
2016,90298258,103904771
2016,90298301,103904811
2016,90298321,103904829
2016,90298365,103904867
2016,90299083,103905520
2016,90299087,103905524
2016,90299108,103905542
2016,90298652,103905123
2016,90298761,103905222
2016,90298841,103905294
2016,90298858,103905311
2016,90298867,103905319
2016,90298914,103905363
2016,90298938,103905386
2016,90298947,103905396
2016,90299056,103905496
2016,90299058,103905498
2016,90299560,103905934
2016,90299562,103905936
2016,90299567,103905939
2016,90299599,103905965
2016,90299608,103905971
2016,90299651,103906012
2016,90299672,103906033
2016,90299686,103906045
2016,90299399,109699415
2016,90297637,109792512
2016,90297776,103904344
2016,90297786,103904356
2016,90297790,103904360
2016,90297826,103904390
2016,90297831,103904395
2016,90297880,103904434
2016,90297890,103904444
2016,90297910,103904459
2016,90297922,103904471
2016,90297937,103904484
2016,90297952,103904495
2016,90297955,103904497
2016,90297956,103904498
2016,90297979,103904521
2016,90297609,103904197
2016,90297639,103904226
2016,90297665,103904247
2016,90297683,103904263
2016,90297691,103904270
2016,90298404,103904902
2016,90298411,103904908
2016,90298422,103904918
2016,90298436,103904930
2016,90298441,103904937
2016,90298455,103904950
2016,90298457,103904951
2016,90299689,103906048
2016,90299696,103906056
2016,90299705,103906064
2016,90299738,103906095
2016,90299154,103905583
2016,90299169,103905596
2016,90297741,103904313
2016,90297751,103904321
2016,90297752,103904322
2016,90297753,103904323
2016,90297754,103904324
2016,90297755,103904324
2016,90297759,103904328
2016,90297761,103904330
2016,90297771,103904340
2016,90297779,103904349
2016,90297780,103904350
2016,90297782,103904352
2016,90297788,103904358
2016,90297789,103904359
2016,90297793,103904364
2016,90297809,103904377
2016,90297817,103904385
2016,90297830,103904394
2016,90297833,103904398
2016,90297843,103904405
2016,90297844,103904405
2016,90297845,103904406
2016,90297846,103904407
2016,90297864,103904420
2016,90297879,103904433
2016,90297882,103904437
2016,90297884,103904438
2016,90297885,103904439
2016,90297887,103904441
2016,90297903,103904455
2016,90297912,103904461
2016,90297915,103904463
2016,90297919,103904467
2016,90297920,103904468
2016,90297935,103904481
2016,90297938,103904485
2016,90297954,103904496
2016,90297957,103904500
2016,90297958,103904500
2016,90297962,103904504
2016,90297963,103904505
2016,90297964,103904506
2016,90297965,103904507
2016,90297582,103904175
2016,90297583,103904175
2016,90297587,103904178
2016,90297597,103904186
2016,90297602,103904191
2016,90297611,103904200
2016,90297615,103904205
2016,90297616,103904206
2016,90297617,103904207
2016,90297619,103904209
2016,90297620,103904210
2016,90297621,103904211
2016,90297623,103904213
2016,90297624,103904214
2016,90297625,103904215
2016,90297628,103904217
2016,90297634,103904223
2016,90297641,103904228
2016,90297647,103904233
2016,90297653,103904237
2016,90297655,103904238
2016,90297657,103904240
2016,90297658,103904241
2016,90297659,103904242
2016,90297664,103904245
2016,90297666,103904248
2016,90297667,103904249
2016,90297669,103904251
2016,90297675,103904256
2016,90297677,103904258
2016,90297680,103904261
2016,90297687,103904267
2016,90297696,103904274
2016,90297697,103904274
2016,90297698,103904275
2016,90297701,103904278
2016,90297702,103904279
2016,90297704,103904281
2016,90297707,103904284
2016,90297708,103904284
2016,90297709,103904285
2016,90297721,103904295
2016,90297773,109605977
2016,90298395,109605989
2016,90298414,109605990
2016,90298589,109605995
2016,90298757,109605998
2016,90299358,109606007
2016,90298094,103904618
2016,90298129,103904648
2016,90298634,103905109
2016,90300506,109606023
2016,90299659,109699416
2016,90298003,103904543
2016,90298031,103904569
2016,90298038,103904573
2016,90298074,103904603
2016,90298075,103904605
2016,90298082,103904609
2016,90298104,103904625
2016,90298127,103904646
2016,90298130,103904649
2016,90298138,103904656
2016,90298145,103904663
2016,90298154,103904671
2016,90298174,103904692
2016,90298215,103904730
2016,90299889,109512716
2016,90300426,109512731
2016,90297763,103904332
2016,90297795,103904366
2016,90297834,103904399
2016,90297948,103904492
2016,90297588,103904179
2016,90297676,103904257
2016,90297678,103904259
2016,90297686,103904266
2016,90298406,103904903
2016,90298429,103904924
2016,90298438,103904933
2016,90298451,103904947
2016,90298875,109512699
2016,90299749,103906105
2016,90299750,103906106
2016,90299754,103906109
2016,90299758,103906113
2016,90299770,103906125
2016,90299149,103905578
2016,90299152,103905581
2016,90299156,103905585
2016,90299157,103905586
2016,90299160,103905588
2016,90299163,103905591
2016,90299176,103905602
2016,90299181,103905607
2016,90299186,103905611
2016,90299190,103905616
2016,90299192,103905618
2016,90299194,103905620
2016,90299209,103905632
2016,90299211,103905634
2016,90299212,103905635
2016,90299214,103905637
2016,90299217,103905640
2016,90299222,103905644
2016,90299227,103905649
2016,90299231,103905653
2016,90299233,103905654
2016,90299240,103905660
2016,90299247,103905665
2016,90299246,103905665
2016,90299263,103905677
2016,90299264,103905678
2016,90299269,103905683
2016,90299271,103905686
2016,90299274,103905687
2016,90299275,103905687
2016,90299276,103905688
2016,90299280,103905691
2016,90299281,103905692
2016,90299284,103905695
2016,90299289,103905698
2016,90299295,103905702
2016,90299296,103905703
2016,90300497,109045116
2016,90297742,103904314
2016,90297743,103904315
2016,90297744,103904316
2016,90297749,103904319
2016,90297750,103904320
2016,90297730,109512671
2016,90297977,103904519
2016,90298489,103904981
2016,90298063,103904595
2016,90298222,103904736
2016,90298348,103904851
2016,90298851,103905304
2016,90299303,103905709
2016,90300235,103906546
2016,90299958,103906298
2016,90300043,103906376
2016,90300347,103906653
2016,90299347,109325539
2016,90297971,103904513
2016,90297612,103904201
2016,90297622,103904212
2016,90298416,103904913
2016,90298482,103904975
2016,90298549,103905034
2016,90297999,103904541
2016,90297842,109792513
2016,90297896,109792514
2016,90298041,109792520
2016,90298103,109792522
2016,90298340,109792523
2016,90298631,109792527
2016,90298694,109792530
2016,90298704,109792531
2016,90298765,109792532
2016,90299506,109792539
2016,90300106,109792543
2016,90300148,109792547
2016,90300149,109792547
2016,90300354,109792551
2016,90300619,109792554
2016,90300650,109792555
2016,90300651,109792556
2016,90298493,103904985
2016,90298499,103904989
2016,90298500,103904990
2016,90298503,103904992
2016,90298568,103905054
2016,90298569,103905055
2016,90297987,103904529
2016,90298025,103904564
2016,90298027,103904566
2016,90298087,103904612
2016,90298120,103904640
2016,90298139,103904658
2016,90298205,103904722
2016,90298317,103904825
2016,90298318,103904825
2016,90299141,103905570
2016,90298697,103905167
2016,90298790,103905246
2016,90298838,103905291
2016,90298948,103905397
2016,90298968,103905413
2016,90298982,103905424
2016,90299019,103905464
2016,90299042,103905483
2016,90299546,103905921
2016,90299551,103905926
2016,90299552,103905927
2016,90299553,103905927
2016,90299568,103905940
2016,90299574,103905945
2016,90299600,103905966
2016,90299601,103905966
2016,90299603,103905968
2016,90299657,103906019
2016,90299665,103906026
2016,90299694,103906054
2016,90299726,103906084
2016,90299735,103906092
2016,90299737,103906094
2016,90299752,103906108
2016,90299151,103905580
2016,90299164,103905592
2016,90299166,103905594
2016,90299175,103905601
2016,90299206,103905629
2016,90299207,103905630
2016,90299223,103905645
2016,90299228,103905650
2016,90299261,103905676
2016,90299343,103905745
2016,90299363,103905759
2016,90299392,103905784
2016,90299460,103905846
2016,90299472,103905855
2016,90299475,103905858
2016,90299536,103905913
2016,90299542,103905917
2016,90300236,103906547
2016,90300247,103906560
2016,90300291,103906598
2016,90299805,103906158
2016,90299840,103906190
2016,90299938,103906279
2016,90299953,103906294
2016,90300045,103906378
2016,90300071,103906399
2016,90300085,103906413
2016,90300105,103906434
2016,90300135,103906456
2016,90300164,103906481
2016,90300166,103906483
2016,90300167,103906484
2016,90300215,103906527
2016,90300217,103906529
2016,90300225,103906535
2016,90300403,103906705
2016,90300492,103906789
2016,90300493,103906790
2016,90300512,103906803
2016,90300525,103906815
2016,90300526,103906816
2016,90300559,103906843
2016,90300563,103906846
2016,90300572,103906854
2016,90300624,103906893
2016,90298053,103904586
2016,90298326,103904834
2016,90298364,103904866
2016,90299003,103905449
2016,90299046,103905486
2016,90299652,103906013
2016,90299707,103906066
2016,90299205,103905628
2016,90299225,103905647
2016,90299283,103905694
2016,90299403,103905794
2016,90299897,103906239
2016,90299898,103906239
2016,90299903,103906245
2016,90299913,103906255
2016,90299986,103906324
2016,90300059,103906390
2016,90300214,103906526
2016,90300216,103906528
2016,90300695,103906954
2016,90300709,103906969
2016,90300601,103906877
2016,90298776,109138877
2016,90299680,109606011
2016,90297662,109232429
2016,90297764,109232431
2016,90297799,109232433
2016,90299257,109232455
2016,90299258,109232455
2016,90299356,109232458
2016,90299921,109232469
2016,90300128,109792546
2016,90297897,103904450
2016,90297645,103904231
2016,90298529,103905017
2016,90298032,103904570
2016,90298933,103905381
2016,90299048,103905489
2016,90299373,103905768
2016,90299537,103905914
2016,90300449,103906746
2016,90300672,103906934
2016,90297996,103904538
2016,90297997,103904539
2016,90298000,103904542
2016,90298005,103904546
2016,90298009,103904550
2016,90298022,103904561
2016,90298024,103904563
2016,90298039,103904574
2016,90298049,103904582
2016,90298050,103904583
2016,90298060,103904592
2016,90298068,103904599
2016,90298069,103904600
2016,90298084,103904611
2016,90298085,103904611
2016,90298102,103904624
2016,90298110,103904630
2016,90298122,103904641
2016,90298131,103904650
2016,90298135,103904654
2016,90298144,103904662
2016,90298148,103904666
2016,90298152,103904669
2016,90298159,103904677
2016,90298162,103904680
2016,90298165,103904682
2016,90298171,103904689
2016,90298172,103904690
2016,90298176,103904694
2016,90298183,103904702
2016,90298189,103904706
2016,90298192,103904709
2016,90298193,103904710
2016,90298202,103904719
2016,90298216,103904731
2016,90298218,103904733
2016,90298219,103904734
2016,90298220,103904735
2016,90298236,103904750
2016,90298238,103904752
2016,90298240,103904754
2016,90298242,103904755
2016,90298243,103904756
2016,90298245,103904758
2016,90298246,103904759
2016,90298254,103904767
2016,90298256,103904769
2016,90298257,103904770
2016,90298267,103904781
2016,90298270,103904783
2016,90298271,103904784
2016,90298273,103904786
2016,90298277,103904789
2016,90298282,103904793
2016,90298283,103904794
2016,90298289,103904800
2016,90298293,103904804
2016,90298299,103904808
2016,90298302,103904812
2016,90298309,103904818
2016,90298315,103904824
2016,90298319,103904826
2016,90298322,103904830
2016,90298323,103904831
2016,90298325,103904833
2016,90298334,103904840
2016,90298335,103904841
2016,90298345,103904848
2016,90298349,103904852
2016,90298352,103904855
2016,90298359,103904861
2016,90298360,103904862
2016,90299065,103905504
2016,90299070,103905509
2016,90299074,103905513
2016,90299078,103905516
2016,90299088,103905525
2016,90299090,103905526
2016,90299092,103905528
2016,90299095,103905530
2016,90299102,103905536
2016,90299104,103905538
2016,90299115,103905548
2016,90299118,103905551
2016,90299121,103905554
2016,90299123,103905556
2016,90299131,103905561
2016,90298600,103905082
2016,90298608,103905090
2016,90298610,103905092
2016,90298617,103905099
2016,90298623,103905104
2016,90298627,103905106
2016,90298628,103905107
2016,90298632,103905108
2016,90298637,103905112
2016,90298639,103905113
2016,90298640,103905114
2016,90298641,103905115
2016,90298644,103905117
2016,90298646,103905119
2016,90298647,103905119
2016,90298648,103905120
2016,90298649,103905121
2016,90298656,103905125
2016,90298657,103905126
2016,90298665,103905135
2016,90298667,103905137
2016,90298673,103905143
2016,90298676,103905147
2016,90298684,103905155
2016,90298690,103905160
2016,90298691,103905161
2016,90298696,103905166
2016,90298698,103905168
2016,90298700,103905169
2016,90298701,103905170
2016,90298702,103905171
2016,90298706,103905174
2016,90298709,103905177
2016,90298712,103905181
2016,90298727,103905194
2016,90298743,103905208
2016,90298758,103905220
2016,90298763,103905225
2016,90298774,103905232
2016,90298777,103905234
2016,90298787,103905244
2016,90298788,103905244
2016,90298791,103905247
2016,90298792,103905248
2016,90298805,103905258
2016,90298808,103905262
2016,90298809,103905263
2016,90298813,103905267
2016,90298814,103905268
2016,90298817,103905270
2016,90298820,103905273
2016,90298825,103905279
2016,90298826,103905280
2016,90298832,103905285
2016,90298844,103905297
2016,90298849,103905302
2016,90298856,103905309
2016,90298857,103905310
2016,90298868,103905320
2016,90298869,103905321
2016,90298870,103905322
2016,90298871,103905323
2016,90298884,103905334
2016,90298887,103905336
2016,90298891,103905340
2016,90298893,103905342
2016,90298894,103905343
2016,90298896,103905345
2016,90298898,103905347
2016,90298906,103905355
2016,90298907,103905356
2016,90298908,103905357
2016,90298909,103905358
2016,90298911,103905360
2016,90298919,103905368
2016,90298920,103905369
