"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,93553102,3,6000,,97983148
2016,91719651,20,1,,97983149
2016,92329433,20,200,,97983150
2016,89277369,20,483,,97983151
2016,89888366,20,1000,,97983152
2016,89888367,31,1,,97983153
2016,90498770,20,880,,97983154
2016,91719663,20,9600,,97983155
2016,89277388,3,65000,,97983156
2016,92329451,20,1173,,97983157
2016,91719668,20,61,,97983158
2016,89888397,20,1142,,97983159
2016,91109520,20,257,,97983160
2016,91719702,20,2268,,97983161
2016,89888419,20,360,,97983162
2016,91109525,20,167,,97983163
2016,89277416,20,1400,,97983164
2016,90498830,20,1340,,97983165
2016,93553159,20,2500,,97983166
2016,89277422,20,58,,97983167
2016,89888486,8,688,,97969536
2016,92329502,20,500,,97984196
2016,89277437,20,7770,,97984197
2016,93553181,3,12500,,97984198
2016,89277438,20,154,,97984199
2016,92329524,20,200,,97984200
2016,92329528,20,120,,97984201
2016,90498871,20,2000,,97984202
2016,91109578,20,750,,97984203
2016,90498876,20,2950,,97984204
2016,92329556,20,147,,97984205
2016,92942439,3,25000,,97984206
2016,89277481,3,15000,,97984207
2016,92329572,20,300,,97984208
2016,90498892,3,21000,,97984209
2016,91109605,20,50,,97984210
2016,90498909,3,40000,,97984379
2016,91700563,20,100,,98007589
2016,89869452,20,20,,98007590
2016,94144519,20,450,,98007591
2016,91719770,63,60,,98109820
2016,93553233,63,225,,98109821
2016,93553234,63,1800,,98109822
2016,91109619,63,500,,98109823
2016,91109621,63,796,,98109824
2016,90498918,63,40,,98109825
2016,89888512,63,201,,98109826
2016,93553246,63,500,,98109827
2016,90498925,63,450,,98109828
2016,92942473,63,1,,98109829
2016,89277426,20,200,,97961496
2016,91691050,63,200,,98083488
2016,91080630,63,660,,98083489
2016,89878892,20,4106,,98003707
2016,91099740,20,200,,98003708
2016,91700563,63,1,,98124842
2016,90479412,63,501,,98124843
2016,89859866,20,83,,97934572
2016,89277426,63,30,,98097819
2016,91109582,63,550,,98094598
2016,94125459,63,368,,98062816
2016,92329325,63,20,,98108280
2016,89277257,63,60,,98108281
2016,93552991,63,1,,98108282
2016,93553005,63,1,,98108283
2016,90498677,63,34,,98108284
2016,90498680,63,1,,98108285
2016,93553015,63,1,,98108286
2016,90498687,63,592,,98108287
2016,91719577,63,600,,98108436
2016,89277294,63,55,,98108437
2016,93553033,63,300,,98108438
2016,92942292,63,150,,98108439
2016,92329376,63,546,,98108440
2016,89888323,63,40,,98108441
2016,93553083,63,549,,98108442
2016,93553001,8,66,,97893880
2016,89277313,8,160,,97893896
2016,92329536,8,1,,97893954
2016,92329600,8,25,,97893983
2016,89888516,8,26,,97893984
2016,92329386,3,1300,,97967933
2016,92329483,3,15000,,97967934
2016,90498923,20,150,,97967935
2016,94144519,63,3,,98125257
2016,91090154,63,1,,98125258
2016,91090152,8,10,,97894082
2016,92329325,20,450,,97981936
2016,93552986,20,5,,97981937
2016,93552996,20,961,,97981938
2016,90498684,20,240,,97981939
2016,91719569,20,20,,97981940
2016,91109412,3,20000,,97981941
2016,91719643,63,1,,98109016
2016,92329427,63,10,,98109017
2016,90498757,63,700,,98109018
2016,89888363,63,460,,98109019
2016,92329445,63,439,,98109020
2016,92329446,63,30,,98109021
2016,92942381,63,23,,98109022
2016,89277416,63,400,,98109023
2016,89888256,8,50,,97899015
2016,92942405,8,4,,97890075
2016,92942278,63,1,,97065004
2016,91719547,63,100,,97079197
2016,92329503,3,3000,,97166013
2016,93553193,20,15,,97166014
2016,92329512,20,11500,,97166015
2016,92942417,20,512,,97166016
2016,89888471,3,1,,97166017
2016,92942430,20,976,,97166018
2016,89277462,20,2000,,97166019
2016,91719746,3,10000,,97166020
2016,91109592,3,2500,,97166021
2016,92329578,3,10000,,97166022
2016,93553229,31,300,,97166024
2016,91719767,3,28000,,97166025
2016,93553240,20,80,,97166026
2016,89888509,3,5000,,97166027
2016,91700562,20,619,,97093630
2016,91700567,20,17,,97093631
2016,93553053,3,2,,97126005
2016,93553053,31,200,,97126006
2016,91719639,20,400,,97126007
2016,92942368,3,47985,,97126008
2016,91109552,63,100,,97121654
2016,93553185,63,687,,97121655
2016,91719733,63,1,,97121656
2016,89888458,63,1500,,97121657
2016,89888461,63,50,,97121658
2016,89888476,63,25,,97121659
2016,89277463,63,2500,,97121660
2016,91719743,63,1,,97121662
2016,89277473,63,950,,97121663
2016,91109588,63,1000,,97121664
2016,89888492,63,1,,97121665
2016,90498894,63,235,,97121666
2016,90498895,63,1,,97121667
2016,89277503,63,450,,97121668
2016,91719623,36,599,,97243134
2016,91109481,36,400,,97243177
2016,93553134,36,1500,,97243178
2016,92942370,36,100,,97243179
2016,89888425,36,1500,,97243214
2016,93553162,36,600,,97243215
2016,90498846,36,1350,,97243216
2016,93552990,36,279,,97019320
2016,89277270,36,5000,,97019321
2016,92942273,36,3300,,97019322
2016,89888518,63,65,,97112784
2016,89888522,63,1,,97112785
