"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,61,88178288,7352848,"",17-AUG-18,15-NOV-16,"R",,2,15-DEC-16,0,"C","F",829441
2016,61,88178295,7352848,"",17-AUG-18,08-NOV-16,"",8,2,13-DEC-16,0,"C","F",829451
2016,61,88178289,7330064,"",17-AUG-18,18-OCT-16,"",22,2,13-DEC-16,0,"C","F",829449
2016,61,88178298,7352848,"",17-AUG-18,25-NOV-16,"",2,4,05-DEC-16,0,"C","F",829445
2016,61,88178297,7352848,"",17-AUG-18,29-NOV-16,"",17,4,21-DEC-16,0,"C","F",829440
2016,61,87398880,7284496,"",,01-AUG-16,"R",,4,15-SEP-16,0,"C","",
2016,61,87399929,7284496,"",,27-AUG-16,"",1,4,06-SEP-16,0,"C","",
2016,61,87399934,7284496,"",,27-AUG-16,"",16,4,29-AUG-16,0,"C","",
2016,61,87399935,7284496,"",,27-AUG-16,"",18,4,27-SEP-16,0,"C","",
2016,61,87399938,7284496,"",,28-AUG-16,"",9,4,29-AUG-16,0,"C","",
2016,61,87399940,7284496,"",,26-AUG-16,"",18,4,06-SEP-16,0,"C","",
2016,61,87399946,7284496,"",,29-AUG-16,"",7,4,06-SEP-16,0,"C","",
2016,61,87399950,7284496,"",,29-AUG-16,"",8,4,06-SEP-16,0,"C","",
2016,61,87399962,7284496,"",,31-AUG-16,"R",,4,02-SEP-16,0,"C","",
2016,61,87399970,7307280,"",,01-SEP-16,"R",,4,06-SEP-16,0,"C","",
2016,61,87399977,7284496,"",,25-AUG-16,"",14,4,29-SEP-16,0,"C","",
2016,61,87398903,7284496,"",,04-AUG-16,"R",,4,08-AUG-16,0,"C","",
2016,61,87398907,7284496,"",,04-AUG-16,"",22,4,10-AUG-16,0,"C","",
2016,61,87398934,7284496,"",,07-AUG-16,"",15,4,10-AUG-16,0,"C","",
2016,61,87398938,7284496,"",,07-AUG-16,"",22,4,15-AUG-16,0,"C","",
2016,61,87398947,7284496,"",,08-AUG-16,"",18,4,26-AUG-16,0,"C","",
2016,61,87398948,7284496,"",,08-AUG-16,"",3,4,12-SEP-16,0,"C","",
2016,61,87398963,7284496,"",,10-AUG-16,"",12,4,18-AUG-16,0,"C","",
2016,61,87396755,7238928,"",,01-JUN-16,"",15,4,10-JUN-16,0,"C","",
2016,61,87396763,7238928,"",,03-JUN-16,"",12,4,07-JUN-16,0,"C","",
2016,61,87396766,7238928,"",,04-JUN-16,"",10,4,07-JUN-16,0,"C","",
2016,61,87396770,7238928,"",,04-JUN-16,"",13,4,08-JUN-16,0,"C","",
2016,61,87396778,7238928,"",,06-JUN-16,"",8,4,13-JUN-16,0,"C","",
2016,61,87396790,7238928,"",,08-JUN-16,"",14,4,20-JUN-16,0,"C","",
2016,61,87396799,7238928,"",,09-JUN-16,"",15,4,15-JUN-16,0,"C","",
2016,61,87396832,7238928,"",,13-JUN-16,"",13,4,15-JUN-16,0,"C","",
2016,61,87396845,7238928,"",,15-JUN-16,"",6,4,16-JUN-16,0,"C","",
2016,61,87398799,7261712,"",,23-JUL-16,"",19,4,12-AUG-16,0,"C","",
2016,61,87398809,7261712,"",,25-JUL-16,"",15,4,27-JUL-16,0,"C","",
2016,61,87398813,7261712,"",,26-JUL-16,"",7,4,02-AUG-16,0,"C","",
2016,61,87398826,7261712,"",,27-JUL-16,"R",,4,11-AUG-16,0,"C","",
2016,61,87398831,7261712,"",,27-JUL-16,"",10,4,10-AUG-16,0,"C","",
2016,61,87398835,7261712,"",,28-JUL-16,"",10,4,02-AUG-16,0,"C","",
2016,61,87398857,7261712,"",,31-JUL-16,"",5,4,01-AUG-16,0,"C","",
2016,61,87397817,7261712,"",,04-JUL-16,"",18,4,15-JUL-16,0,"C","",
2016,61,87397818,7261712,"",,04-JUL-16,"",18,4,11-JUL-16,0,"C","",
2016,61,87397833,7261712,"",,05-JUL-16,"",13,4,08-JUL-16,0,"C","",
2016,61,87397847,7261712,"",,07-JUL-16,"",19,4,12-JUL-16,0,"C","",
2016,61,87397856,7261712,"",,08-JUL-16,"R",,4,12-JUL-16,0,"C","",
2016,61,87397866,7261712,"",,03-JUL-16,"",22,4,15-JUL-16,0,"C","",
2016,61,87397869,7261712,"",,10-JUL-16,"",5,4,13-JUL-16,0,"C","",
2016,61,87397874,7261712,"",,01-JUL-16,"",10,4,12-JUL-16,0,"C","",
2016,61,87397884,7261712,"",,12-JUL-16,"",2,4,12-JUL-16,0,"C","",
2016,61,87397888,7261712,"",,12-JUL-16,"",16,4,13-JUL-16,0,"C","",
2016,61,87397932,7261712,"",,16-JUL-16,"",14,4,18-JUL-16,0,"C","",
2016,61,87397951,7261712,"",,15-JUL-16,"",8,4,21-JUL-16,0,"C","",
2016,61,87397953,7261712,"",,19-JUL-16,"",20,4,25-JUL-16,0,"C","",
