offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
7779743,6887332,0,,,,,,,,
7779514,6887116,0,,,,,,,,
7779515,6887117,0,,,,,,,,
7779516,6887118,0,,,,,,,,
7779517,6887119,1,5,37,M,1,,,,
7779518,6887120,1,4,,U,0,,,,
7779520,6887121,2,5,26,M,1,,,,
7779519,6887121,1,5,26,M,1,,,,
7779521,6887122,0,,,,,,,,
7779522,6887123,1,5,49,M,1,,,,
7779523,6887124,0,,,,,,,,
7779524,6887125,0,,,,,,,,
7779525,6887126,0,,,,,,,,
7779526,6887127,0,,,,,,,,
7779527,6887128,0,,,,,,,,
7779528,6887129,0,,,,,,,,
7779529,6887130,1,4,,U,0,,,,
7779530,6887131,0,,,,,,,,
7779531,6887132,0,,,,,,,,
7779532,6887133,0,,,,,,,,
7779533,6887134,0,,,,,,,,
7779534,6887135,1,5,16,M,1,,,,
7779535,6887136,1,5,25,M,1,,,,
7779536,6887137,0,,,,,,,,
7779537,6887138,0,,,,,,,,
7779538,6887139,0,,,,,,,,
7779539,6887140,0,,,,,,,,
7779540,6887141,1,4,,U,0,,,,
7779541,6887142,0,,,,,,,,
7779542,6887143,0,,,,,,,,
7779543,6887144,1,5,40,F,1,,,,
7779562,6887163,1,5,25,M,2,,,,
7779563,6887164,0,,,,,,,,
7779564,6887165,0,,,,,,,,
7779565,6887166,0,,,,,,,,
7779566,6887167,1,5,32,M,1,,,,
7779567,6887168,1,5,31,M,1,,,,
7779568,6887169,0,,,,,,,,
7779569,6887170,0,,,,,,,,
7779570,6887171,1,5,16,M,1,,,,
7779571,6887172,1,5,26,M,2,,,,
7779572,6887173,0,,,,,,,,
7779573,6887174,0,,,,,,,,
7779574,6887175,1,5,16,F,1,,,,
7779575,6887176,0,,,,,,,,
7779576,6887177,1,5,63,M,1,,,,
7779577,6887178,0,,,,,,,,
7779578,6887179,0,,,,,,,,
7779579,6887180,0,,,,,,,,
7779580,6887181,1,5,45,M,1,,,,
7779581,6887182,1,5,18,M,2,,,,
7779582,6887183,1,5,18,M,2,,,,
7779583,6887184,1,5,22,M,1,,,,
7779584,6887185,0,,,,,,,,
7779585,6887186,1,5,25,M,2,,,,
7779586,6887187,1,5,24,M,1,,,,
7779587,6887188,1,5,34,M,1,,,,
7779588,6887189,0,,,,,,,,
7779589,6887190,1,5,25,F,1,,,,
7779590,6887191,0,,,,,,,,
7779591,6887192,1,5,22,M,1,,,,
7779592,6887193,1,5,14,M,1,,,,
7779593,6887194,0,,,,,,,,
7779594,6887195,0,,,,,,,,
7779595,6887196,1,5,25,F,2,,,,
7779597,6887197,2,5,14,M,2,,,,
7779596,6887197,1,5,16,M,2,,,,
7779598,6887198,0,,,,,,,,
7779599,6887199,1,5,26,M,2,,,,
7779600,6887200,0,,,,,,,,
7779601,6887201,0,,,,,,,,
7779602,6887202,1,5,20,F,1,,,,
7779603,6887203,0,,,,,,,,
7779604,6887204,0,,,,,,,,
7779605,6887205,0,,,,,,,,
7779606,6887206,1,5,21,M,1,,,,
7779607,6887207,1,5,30,M,1,,,,
7779608,6887208,1,5,15,F,1,,,,
7779610,6887209,2,5,15,M,1,,,,
