suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,7735248,1,1,335258
5,7735264,1,1,335259
5,7735289,23,1,335260
5,7735298,1,1,335261
5,7735299,30,1,335262
5,7735306,1,1,335263
5,7735318,1,1,335264
5,7735337,1,1,335279
5,7735345,1,1,335280
5,7735347,1,1,335281
5,7735356,17,1,335282
5,7735382,1,1,335283
5,7735384,1,1,335284
8,7735397,1,1,335294
5,7735398,1,1,335295
1,7735405,1,1,335296
1,7735406,1,1,335297
1,7735407,1,1,335298
8,7735418,40,9,335299
5,7735456,1,3,335300
5,7735463,1,9,335301
5,7735464,0.5,1,335302
5,7735470,1,1,335303
5,7735509,1,4,335308
16,7735511,6,9,335309
1,7735529,2,9,335310
5,7735544,1,9,335311
5,7735545,1,9,335312
1,7735564,8,9,335316
5,7735569,1,9,335317
5,7735570,1,9,335318
5,7735572,1,9,335319
5,7735622,4,1,335320
5,7734402,0,,335327
5,7734403,0.7,1,335328
5,7734418,0,,335329
5,7734419,12.5,1,335330
5,7734428,0,,335331
5,7734429,3,1,335332
5,7734454,0,,335333
5,7734455,1,9,335334
5,7735662,2,9,335335
5,7735663,2,9,335336
5,7734482,0,,335342
5,7734483,1.6,1,335343
5,7734544,0,,335344
5,7734545,3.5,1,335345
5,7734548,0,,335346
5,7734549,15,1,335347
5,7735737,1,9,335348
5,7735763,1,9,335349
1,7735768,1,9,335350
2,7734607,0,,335355
2,7734608,4.5,1,335356
5,7734619,0,,335357
5,7734620,0.13,3,335358
2,7734630,0,,335359
2,7734631,0.28,1,335360
5,7735809,1,9,335361
5,7735810,1,1,335362
1,7735811,45,9,335363
5,7735820,1,9,335364
5,7735821,1,9,335365
5,7735822,1,9,335366
5,7735830,1,9,335367
16,7735850,7.5,9,335368
16,7735851,10,9,335369
5,7734641,0,,335370
5,7734642,1.2,1,335371
17,7734643,0,,335372
17,7734644,4,9,335373
5,7734647,0,,335374
5,7734648,2.63,1,335375
5,7734710,0,,335376
5,7734711,0.5,1,335377
5,7735878,1,9,335378
5,7735881,1,9,335379
5,7735883,1,9,335380
5,7735886,1,9,335381
5,7734729,5,1,335390
5,7734758,1,1,335391
5,7734760,1,1,335392
5,7734764,5,1,335393
5,7734768,4,9,335394
5,7735933,1,9,335395
16,7735936,1,9,335396
5,7735962,1,9,335397
5,7735963,1,9,335398
5,7735966,1,9,335399
5,7735968,9,9,335400
5,7735980,1,9,335401
5,7734801,1,1,335409
16,7734806,1,1,335410
5,7734831,0.25,3,335411
5,7734840,1,1,335412
16,7734850,30,9,335413
16,7734859,1,1,335414
5,7734862,8,1,335415
5,7736006,1,10,335416
5,7736008,1,9,335417
16,7736024,1,9,335418
1,7736079,15,9,335419
5,7734880,1,1,335424
16,7734883,1,1,335425
5,7734897,1,1,335426
1,7734908,11,9,335427
1,7734921,3,9,335428
5,7736092,1,9,335429
5,7736093,1,9,335430
5,7736099,1,9,335431
12,7736102,1,9,335432
5,7736105,1,9,335433
1,7736115,3,9,335434
5,7734950,1,1,335442
5,7734955,1,1,335443
16,7734961,4,9,335444
5,7734978,1,1,335445
1,7734986,1,9,335446
15,7734992,1,9,335447
5,7734993,1,3,335448
5,7734994,1,1,335449
2,7735001,1,1,335450
2,7735012,1,1,335451
12,7736162,1,9,335452
5,7736163,1,9,335453
5,7736211,0.6,1,335454
1,7736212,0.6,1,335455
5,7736219,1,9,335456
16,7736223,1,9,335457
5,7735018,3,1,335484
5,7735024,1,1,335485
5,7735025,1,1,335486
5,7735035,1,1,335487
5,7735041,1,1,335488
5,7735042,2,1,335489
2,7735047,7,1,335490
8,7735048,6,9,335491
5,7735054,1,1,335492
2,7735070,1,1,335493
5,7735077,1,1,335494
5,7735078,1,1,335495
5,7736266,1,9,335496
16,7736290,1,9,335497
5,7735098,1,1,335513
5,7735107,27,1,335514
8,7735108,1,9,335515
5,7735123,1,1,335516
5,7735128,1,1,335517
5,7735131,1,1,335518
15,7735140,1,9,335519
5,7735145,1,1,335520
5,7735157,1,1,335521
5,7735159,1,1,335522
5,7735185,4,1,335528
5,7735230,1,1,335529
2,7735231,1,1,335530
5,7735235,1,3,335531
5,7735236,1,1,335532
5,7735239,10,1,335533
5,7736474,1,1,335773
5,7736476,3,1,335774
1,7736508,6,9,335775
5,7737715,1,9,335776
16,7737716,1,9,335777
5,7737723,1,9,335778
5,7736597,7,1,335784
12,7737797,1,9,335785
5,7737825,1,9,335786
1,7737826,9,1,335787
1,7737840,1,9,335788
5,7736639,0.5,9,335795
1,7736644,5,9,335796
5,7736678,4,1,335797
5,7737852,1,9,335798
5,7737861,122.4,1,335799
5,7737884,1,9,335800
1,7737890,10,9,335801
5,7737897,1,9,335802
5,7737901,4,9,335803
5,7737910,2,1,335804
1,7736714,1,9,335807
1,7736729,1,9,335808
5,7736730,9,1,335809
1,7737936,1,9,335810
5,7737972,1,9,335811
16,7737984,1,9,335812
5,7737994,1,9,335813
8,7736835,7,9,335819
5,7736845,12,1,335820
5,7738018,1,9,335821
5,7738021,1,9,335822
5,7736858,1,9,335829
1,7738100,1,9,335830
5,7738101,10,1,335831
5,7738143,1,9,335832
5,7738155,1,9,335833
5,7738158,1,9,335834
5,7738162,3,1,335849
5,7738187,1,9,335850
5,7738190,93,1,335851
1,7738217,1,9,335852
5,7738220,1,9,335853
5,7738231,1,9,335854
5,7738235,1,9,335855
1,7737011,3,9,335860
1,7737022,1,9,335861
5,7737039,1,9,335862
12,7737052,1,9,335863
1,7737053,1,9,335864
5,7737062,1,9,335865
12,7737063,1,9,335866
5,7737068,1,9,335867
5,7737076,2.7,1,335868
1,7737105,1,9,335874
5,7737120,1,9,335875
1,7737126,3,9,335876
5,7737138,1,9,335877
5,7737139,4,1,335878
16,7737157,1,9,335879
5,7737159,1,9,335880
5,7737160,1,9,335881
1,7738339,0.5,1,335882
8,7738341,2,9,335883
5,7738343,1,1,335884
5,7738344,1,1,335885
5,7738345,1,1,335886
2,7738346,2,1,335887
8,7738357,3,9,335888
8,7738369,60,9,335889
5,7738375,1,9,335890
5,7737168,7,1,335897
1,7737195,10,9,335898
5,7737228,1,9,335899
5,7738409,4,9,335900
5,7738414,1,9,335901
16,7738415,1,9,335902
5,7738420,1,9,335903
5,7738423,1,9,335904
5,7738427,1,9,335905
5,7738430,0.5,3,335906
5,7738457,1,9,335907
1,7737280,1,9,335914
5,7737288,1,9,335915
5,7737299,1,10,335916
5,7737301,0.07,1,335917
5,7737302,10,1,335918
5,7737303,1,9,335919
5,7737307,1,9,335920
5,7738476,1,9,335921
1,7738481,26,1,335922
5,7738482,1,9,335923
1,7738493,2,9,335924
5,7738513,1,9,335925
5,7738527,1,9,335926
16,7737340,1,9,335929
5,7737344,1,9,335930
5,7737358,1,9,335931
5,7737360,1,9,335932
5,7737367,1,9,335933
5,7737368,7,1,335934
5,7738551,1,9,335935
5,7738555,1,9,335936
5,7738556,1,9,335937
5,7738592,1,9,335938
5,7738607,1,9,335939
5,7738609,0.25,3,335940
5,7738615,1,9,335941
5,7737390,5,1,335945
5,7737403,6,4,335946
5,7737461,1,9,335947
5,7738648,0.5,3,335948
15,7738659,40,9,335949
5,7738668,1,9,335950
1,7737491,20,1,335955
5,7737503,1,9,335956
5,7737504,1,9,335957
5,7737510,1,9,335958
9,7738706,4,9,335959
5,7738710,1,9,335960
5,7738712,1,9,335961
5,7738719,0.25,3,335962
5,7738741,2,9,335963
5,7738776,3,9,335964
5,7736325,1,9,335968
5,7736361,1,1,335969
1,7736366,1,1,335970
16,7736373,1,1,335971
1,7737572,1,9,335972
5,7737574,1,9,335973
5,7737575,1,4,335974
5,7737579,1,9,335975
12,7737586,9,1,335976
5,7737591,1,9,335977
5,7737602,1,9,335978
5,7737603,2.9,1,335979
5,7738789,3,9,335980
5,7738802,3,3,335981
5,7738812,1,9,335982
5,7738832,1,9,335983
5,7736407,1,1,335987
17,7736430,1,1,335988
1,7736434,1,9,335989
1,7736449,5,9,335990
5,7736451,1,1,335991
16,7736460,1,1,335992
5,7737671,1,9,335993
5,7737672,1,9,335994
5,7738339,1,1,426546
5,7738341,0.5,1,426547
5,7738369,1,9,426548
15,7738409,1,9,426549
2,7738481,321,1,426551
8,7738659,40,9,426552
