criminal_act_id,offense_id
8,7360182
8,7360195
5,7360203
8,7360228
6,7360248
6,7360249
6,7360255
6,7360266
6,7360278
5,7360296
6,7360361
3,7360403
8,7360208
6,7360208
8,7360209
3,7360210
8,7360210
6,7360210
8,7360211
6,7360212
8,7360212
3,7360212
6,7360213
8,7360213
8,7360214
6,7360214
3,7360215
3,7360216
6,7360297
6,7360298
6,7360305
6,7360306
1,7360307
6,7360313
5,7360315
1,7360316
1,7360320
6,7360324
6,7360337
6,7360823
6,7360358
6,7360370
6,7360384
3,7360390
6,7360391
6,7360427
6,7360460
6,7360408
6,7360420
6,7360425
6,7360428
1,7360432
6,7360443
6,7360453
6,7360463
6,7360475
6,7360476
6,7360481
6,7360482
6,7360503
6,7360515
3,7360525
6,7360534
6,7360536
6,7360540
6,7360542
6,7360543
6,7360544
6,7360575
6,7360577
6,7360660
6,7360551
6,7360552
6,7360578
1,7360588
6,7360590
6,7360591
6,7360592
3,7360593
6,7360594
6,7360608
6,7360650
6,7360791
6,7360607
6,7360621
6,7360645
3,7360667
6,7360671
6,7360672
6,7360673
6,7360681
6,7360682
6,7360683
6,7360705
6,7360709
6,7360710
6,7360713
6,7360743
6,7360746
6,7360763
6,7360766
3,7360780
6,7360825
6,7360792
6,7360793
6,7360817
6,7356109
1,7356124
1,7356126
3,7356151
6,7356164
1,7356165
3,7356178
1,7356192
6,7357506
1,7356507
6,7356196
6,7356215
1,7356219
6,7356233
1,7356243
6,7356246
1,7356259
3,7356263
1,7356618
1,7356290
6,7356300
6,7356311
6,7356318
1,7356325
6,7356024
1,7356030
1,7356050
1,7356051
6,7356055
6,7356058
1,7356060
1,7356061
6,7356063
6,7356068
1,7356367
6,7356105
1,7356416
1,7356462
3,7356471
3,7356472
1,7356480
1,7356493
6,7356494
1,7356496
6,7356506
1,7356513
1,7356803
6,7356527
6,7356530
6,7356533
6,7356543
6,7356546
1,7356549
6,7356559
6,7356561
6,7356592
1,7356331
6,7356339
3,7356354
6,7356361
6,7356362
6,7356364
6,7356373
1,7356374
6,7356377
6,7356384
6,7356387
6,7356392
1,7356401
6,7356402
1,7356404
6,7356406
6,7356415
6,7356427
6,7356429
3,7356434
1,7356435
6,7356444
1,7356448
6,7356738
1,7356751
6,7356760
6,7356772
6,7356774
3,7356782
1,7359546
3,7356812
3,7356816
1,7356829
6,7356830
3,7356840
3,7356841
3,7356842
1,7356853
6,7356613
3,7356890
2,7356899
6,7356901
3,7356911
1,7356930
1,7356937
1,7357370
6,7356640
6,7356641
6,7356644
6,7356645
3,7356648
1,7356654
6,7356658
6,7356679
1,7356696
1,7356703
6,7356707
6,7356717
3,7356718
6,7356725
1,7358125
6,7357154
6,7357155
1,7357159
1,7357160
1,7357173
6,7357510
6,7357235
6,7357259
6,7357265
6,7357278
1,7356956
3,7356965
3,7356967
1,7357372
1,7357701
6,7356983
6,7356989
6,7357009
6,7357013
6,7357014
3,7357049
6,7357055
6,7357057
6,7357060
3,7357061
6,7357077
6,7357113
1,7357131
1,7357139
6,7357469
6,7357471
6,7357479
3,7357482
1,7358140
6,7357499
2,7357526
6,7357528
1,7357549
1,7358929
1,7358221
1,7357306
6,7357312
1,7357600
6,7357601
1,7357607
1,7357621
2,7357637
6,7357640
6,7357645
6,7357648
6,7357651
6,7357313
3,7357314
1,7357315
6,7357324
6,7357325
6,7357326
1,7357327
6,7357335
1,7357358
1,7357359
6,7357367
3,7357392
3,7357394
6,7357395
6,7357397
1,7357663
1,7357710
1,7358024
3,7357449
1,7357451
1,7357749
1,7357756
1,7357769
6,7357787
6,7357788
1,7357795
6,7357797
6,7357806
1,7357851
1,7357859
6,7357860
1,7357870
6,7357876
1,7357887
1,7357894
1,7357922
3,7357932
1,7357940
1,7357941
1,7357944
1,7357957
1,7357960
6,7357964
6,7357971
6,7357982
3,7357990
1,7358268
3,7357672
1,7357689
1,7357706
3,7357730
6,7357731
1,7357740
3,7358093
6,7358097
6,7359136
1,7359191
1,7358111
1,7358126
1,7358128
6,7358131
6,7358134
1,7358151
3,7358171
1,7358543
1,7358186
1,7358224
1,7358236
1,7358237
6,7358271
6,7358318
1,7358323
3,7358324
1,7358762
6,7358038
6,7358042
3,7358069
3,7358072
1,7358075
6,7358360
1,7358365
1,7358376
1,7358394
1,7358469
1,7358472
1,7358498
1,7358779
3,7358780
6,7358790
2,7358791
6,7358797
6,7358805
6,7358812
6,7358557
6,7358574
1,7358584
1,7358597
1,7358627
1,7358677
1,7358685
3,7358734
6,7358745
6,7358765
1,7358768
1,7359081
6,7358408
6,7358410
3,7358837
6,7358853
3,7358860
6,7359126
6,7359128
6,7359137
6,7359171
1,7359173
6,7358872
6,7358873
1,7358892
6,7358894
6,7358895
6,7358908
3,7358938
1,7359225
1,7359247
1,7359276
6,7358970
6,7358972
6,7359033
1,7359034
