victim_id,offense_id
2304118,2349664
2304117,2349663
2304116,2349662
2304115,2349661
2304114,2349660
2304113,2349659
2304112,2349658
2304111,2349657
2304110,2349656
2304109,2349655
2304108,2349654
2304107,2349653
2304106,2349652
2304105,2349651
2304104,2349650
2304103,2349649
2304102,2349648
2304101,2349647
2304100,2349646
2304099,2349645
2304098,2349644
2304097,2349643
2304095,2349642
2304096,2349642
2304094,2349641
2304093,2349640
2304092,2349639
2304091,2349638
2304090,2349637
2304089,2349636
2304088,2349635
2304087,2349634
2304086,2349633
2304085,2349632
2304084,2349632
2304083,2349631
2304082,2349630
2304081,2349629
2304080,2349628
2304078,2349626
2304079,2349627
2304077,2349625
2304076,2349624
2304074,2349623
2304075,2349623
2304071,2349621
2304072,2349621
2304073,2349622
2304070,2349620
2304068,2349619
2304069,2349619
2304067,2349618
2304066,2349617
2304441,2349978
2304435,2349972
2304431,2349968
2304427,2349964
2304426,2349963
2304424,2349962
2304425,2349961
2304423,2349960
2304422,2349959
2304421,2349958
2304420,2349957
2304419,2349955
2304418,2349956
2304417,2349954
2304416,2349953
2304415,2349952
2304414,2349951
2304413,2349950
2304412,2349949
2304411,2349948
2304410,2349947
2304409,2349946
2304408,2349945
2304407,2349944
2304405,2349942
2304404,2349941
2304403,2349940
2304402,2349939
2304400,2349938
2304401,2349938
2304399,2349937
2304398,2349936
2304397,2349935
2304396,2349934
2304395,2349933
2304394,2349932
2304393,2349931
2304392,2349930
2304391,2349929
2304390,2349928
2304389,2349927
2304387,2349926
2304388,2349926
2304386,2349925
2304385,2349924
2304384,2349923
2304383,2349922
2304382,2349921
2304381,2349920
2304380,2349919
2304379,2349918
2304378,2349917
2304377,2349916
2304376,2349915
2304375,2349914
2304374,2349913
2304373,2349912
2304372,2349911
2304371,2349910
2304370,2349909
2304369,2349908
2304368,2349907
2304367,2349906
2304366,2349905
2304365,2349904
2304364,2349903
2304363,2349902
2304362,2349901
2304361,2349900
2304360,2349899
2304359,2349898
2304358,2349897
2304357,2349896
2304356,2349895
2304355,2349894
2304354,2349893
2304353,2349892
2304352,2349891
2304351,2349890
2304350,2349889
2304349,2349888
2304347,2349887
2304348,2349887
2304346,2349886
2304345,2349885
2304344,2349884
2304343,2349883
2304342,2349882
2304341,2349881
2304340,2349880
2304339,2349879
2304338,2349878
2304337,2349877
2304336,2349876
2304335,2349875
2304334,2349874
2304333,2349873
2304332,2349872
2304331,2349871
2304330,2349870
2304329,2349869
2304328,2349868
2304327,2349867
2304326,2349866
2304325,2349865
2304324,2349864
2304323,2349863
2304322,2349862
2304321,2349861
2304320,2349860
2304319,2349859
2304318,2349858
2304317,2349857
2304316,2349856
2304315,2349855
2304314,2349854
2304313,2349853
2304312,2349852
2304311,2349851
2304310,2349850
2304309,2349849
2304308,2349848
2304307,2349847
2304306,2349846
2304305,2349845
2304304,2349844
2304303,2349843
2304302,2349842
2304301,2349841
2304300,2349840
2304299,2349839
2304298,2349838
2304297,2349837
2304296,2349836
2304295,2349835
2304294,2349834
2304293,2349833
2304292,2349832
2304291,2349831
2304290,2349830
2304289,2349829
2304288,2349828
2304287,2349827
2304286,2349826
2304285,2349825
2304282,2349824
2304283,2349824
2304284,2349824
2304281,2349823
2304280,2349822
2304279,2349821
2304278,2349820
2304277,2349819
2304276,2349818
2304275,2349817
2304274,2349816
2304273,2349815
2304272,2349814
2304271,2349813
2304270,2349812
2304269,2349811
2304268,2349810
2304267,2349809
2304266,2349808
2304265,2349807
2304264,2349806
2304263,2349805
2304262,2349804
2304261,2349803
2304260,2349802
2304259,2349801
2304258,2349800
2304257,2349799
2304255,2349798
2304256,2349798
2304254,2349797
2304253,2349796
2304252,2349795
2304251,2349795
2304250,2349794
2304249,2349793
2304248,2349792
2304247,2349791
2304246,2349790
2304245,2349789
2304244,2349788
2304243,2349787
2304242,2349786
2304241,2349785
2304240,2349784
2304239,2349783
2304238,2349782
2304237,2349781
2304236,2349780
2304235,2349779
2304234,2349778
2304233,2349777
2304232,2349776
2304231,2349775
2304230,2349774
2304229,2349773
2304228,2349772
2304227,2349771
2304226,2349770
2304225,2349769
2304224,2349768
2304223,2349767
2304222,2349766
2304221,2349765
2304220,2349764
2304219,2349763
2304218,2349762
2304217,2349761
2304216,2349760
2304215,2349759
2304214,2349758
2304213,2349757
2304212,2349756
2304211,2349755
2304210,2349754
2304209,2349753
2304208,2349752
2304207,2349751
2304206,2349750
2304205,2349749
2304204,2349748
2304203,2349747
2304202,2349746
2304201,2349745
2304200,2349744
2304199,2349743
2304198,2349743
2304197,2349742
2304196,2349741
2304195,2349740
2304194,2349739
2304193,2349737
2304192,2349738
2304191,2349736
2304190,2349735
2304189,2349734
2304188,2349733
2304187,2349732
2304186,2349731
2304185,2349730
2304184,2349729
2304183,2349728
2304182,2349726
2304182,2349727
2304181,2349725
2304180,2349724
2304179,2349723
2304177,2349722
2304178,2349722
2304176,2349721
2304175,2349720
2304174,2349719
2304173,2349718
2304172,2349717
2304171,2349716
2304170,2349715
2304169,2349714
2304168,2349713
2304167,2349712
2304166,2349711
2304165,2349710
2304164,2349709
2304163,2349708
2304162,2349707
2304161,2349706
2304160,2349705
2304159,2349704
2304158,2349703
2304157,2349702
2304156,2349701
2304155,2349700
