year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
1994,Colorado,CO,1826,CO0010000,Adams,68535,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
1994,Colorado,CO,1838,CO0020200,Adams State University,0,7,"Cities under 2,500",1,12,0,0,0,1,0
1994,Colorado,CO,2088,CO0610100,Akron,1678,7,"Cities under 2,500",0,3,0,0,0,0,0
1994,Colorado,CO,1836,CO0020000,Alamosa,6703,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
1994,Colorado,CO,1837,CO0020100,Alamosa,7911,6,"Cities from 2,500 thru 9,999",0,9,0,0,0,0,0
1994,Colorado,CO,2039,CO0470200,Alma,176,7,"Cities under 2,500",0,3,0,0,0,0,0
1994,Colorado,CO,1881,CO0110100,Antonito,949,7,"Cities under 2,500",0,0,0,0,0,0,0
1994,Colorado,CO,1839,CO0030000,Arapahoe,132539,9A,"MSA counties 100,000 or over",1,12,0,0,0,1,0
1994,Colorado,CO,1848,CO0030900,Arapahoe Community College,0,7,"Cities under 2,500",0,4,0,0,0,0,0
1994,Colorado,CO,1852,CO0040000,Archuleta,4800,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
1994,Colorado,CO,1959,CO0300100,Arvada,98473,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
1994,Colorado,CO,2044,CO0490100,Aspen,5345,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
1994,Colorado,CO,2102,CO0621200,Ault,1186,7,"Cities under 2,500",0,10,0,0,0,0,0
1994,Colorado,CO,1899,CO0160200,Auraria Higher Education Center,0,7,"Cities under 2,500",1,12,0,0,0,1,0
1994,Colorado,CO,1827,CO0010100,Aurora,252833,1C,"Cities from 250,000 thru 499,999",1,12,0,0,0,1,0
1994,Colorado,CO,1914,CO0190600,Avon,2146,7,"Cities under 2,500",1,12,0,0,0,1,0
1994,Colorado,CO,1855,CO0050000,Baca,2459,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
1994,Colorado,CO,1913,CO0190400,Basalt,1289,7,"Cities under 2,500",1,12,0,0,0,1,0
1994,Colorado,CO,1981,CO0340400,Bayfield,1306,7,"Cities under 2,500",0,11,0,0,0,0,0
1994,Colorado,CO,1860,CO0060000,Bent,2601,8D,"Non-MSA counties under 10,000",0,0,0,0,0,0,0
1994,Colorado,CO,1985,CO0350100,Berthoud,3489,6,"Cities from 2,500 thru 9,999",0,8,0,0,0,0,0
1994,Colorado,CO,1942,CO0240200,Black Hawk,256,7,"Cities under 2,500",0,11,0,0,0,0,0
1994,Colorado,CO,1862,CO0070000,Boulder,50418,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
