"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2016,93002083,82851320,4,,
2016,90564327,86754177,7,,
2016,92924177,85779352,7,,
2016,89870425,83849838,7,,
2016,92311414,87278160,7,,
2016,91091111,84488093,7,,
2016,91173404,86747212,7,,
2016,91177215,83372339,7,,
2016,91177228,83373323,7,,
2016,91177251,83374402,7,,
2016,91175808,82877625,7,,
2016,91177312,83376634,7,,
2016,91177372,83378840,4,,
2016,91174134,86462578,7,,
2016,91176563,82859837,7,,
2016,91176590,82861931,4,,
2016,91176762,83443558,4,,
2016,91170286,87699849,1,,
2016,91175111,86749184,7,,
2016,91173191,86562854,7,,
2016,91175388,82868586,7,,
2016,91175481,83817774,7,,
2016,91167417,83859617,7,,
2016,91167465,83862878,5,,1
2016,91175250,86756225,4,,
2016,91175561,83820979,7,,
2016,91175632,87278212,6,,
2016,91173620,83434962,1,,
2016,91167547,83867161,6,,
2016,91167594,83870392,6,,
2016,91167606,83870496,7,,
2016,91175362,82866307,7,,
2016,91177615,87217815,7,,
2016,91175725,87282447,6,,
2016,91177995,84706522,7,,
2016,91178013,84707507,7,,
2016,91174339,85780351,7,,
2016,91174381,85781448,1,,
2016,91174383,85781473,1,,
2016,91177833,85786670,5,,1
2016,91169459,83374753,7,,
2016,91168683,85790298,5,,
2016,91167998,87273706,7,,
2016,91168061,87275901,7,,
2016,91169591,82841640,7,,
2016,91169679,82847013,7,1,
2016,91170926,82874095,7,,
2016,91171022,85774155,4,,
2016,91168853,86485663,7,,
2016,91169034,87693806,7,,
2016,91169068,87694712,7,,
2016,91169180,82883336,5,,
2016,91167274,83852995,6,,
2016,91171228,83422091,4,,
2016,92387871,84487023,6,,
2016,93005942,83436958,5,,1
2016,93001982,82845983,7,,
2016,93001063,85792508,7,,
2016,93007621,82868535,7,,
2016,93007744,83817852,7,,
2016,93001160,84485311,6,,
2016,93007791,83819909,7,,
2016,93000189,83878723,6,,
2016,93006769,85785547,6,,
2016,93002000,82847034,4,,
2016,93002037,82848257,6,,
2016,93002111,82852427,4,,
2016,93000498,84487087,7,,
2016,93002294,82858207,1,,
2016,93006029,83440221,7,,
2016,93006090,83443471,7,,
2016,93006119,83813429,7,,
2016,93006126,83813468,7,,
2016,93001610,82889026,1,,
2016,90564689,83819857,7,,
2016,89338808,85801429,4,,
2016,90560526,85803525,8,,
2016,89949645,84028157,6,,
2016,89342040,87000365,7,,
2016,93610707,83850869,6,,
2016,89335750,84491230,4,,
2016,92389984,85953922,5,,
2016,90559556,85954934,4,,
2016,93613750,85954989,7,,
2016,90564912,82875437,7,,
2016,89956085,85786651,4,,
2016,93621308,83375973,7,,
2016,91168322,86991699,7,,
2016,93616933,83436980,1,,
2016,91173689,83438096,3,,
2016,89948805,87419600,1,,
2016,89341140,83440116,6,,
2016,91173780,83442374,7,,
2016,93006091,83443483,4,,
2016,91174840,87011085,7,,
2016,91174858,87011231,7,,
2016,89345435,84706463,4,,
2016,89335963,85239447,6,,
2016,89336951,83374794,4,,
2016,93006109,83889259,4,,
2016,90563002,83814528,7,,
2016,90566088,83362552,7,,
2016,93620386,83362643,7,,
2016,92397620,85384984,5,,
2016,92388187,86456167,7,,
2016,90559789,84886906,6,,
2016,91174949,87016372,7,,
2016,91176039,82833006,7,,
2016,93009361,83365902,1,,
2016,91177065,83366978,7,,
2016,89344549,83367901,5,,
2016,92389283,82841776,5,,
2016,89948994,83887196,4,,
2016,93620572,83370100,7,,
2016,91167653,83872552,3,,
2016,93611114,83873485,6,,
2016,92389339,82844942,4,,
2016,92390354,82864819,1,,
2016,93618362,86748151,6,,
2016,89953294,86748180,6,,
2016,92396794,83373287,3,,
2016,89337223,82848189,4,,
2016,93614177,82868381,7,,
2016,91780525,82868394,7,,
2016,89338247,82869452,7,,
2016,90562095,85803604,7,0,
2016,93005252,85803609,7,0,
2016,91176179,82841248,7,,
2016,89344735,83375439,4,,
2016,92388457,85793575,7,,
2016,90557990,85794637,7,,
2016,92390520,82872955,1,,
2016,91783868,87423655,7,,
2016,93617454,87423755,6,,
2016,89341613,87424779,7,,
2016,92394722,86754154,7,,
2016,93007497,86756196,1,,
2016,91176245,82843523,7,1,
2016,91176277,82845583,5,,1
2016,89955637,83378718,7,,
2016,91167825,83880858,6,,
2016,93618568,86756338,7,,
2016,93619682,82847731,2,,
2016,91787150,83380824,7,,
2016,91787196,83382964,7,,
2016,91167872,83883987,6,,
2016,91780704,82877405,1,,
2016,93006610,85778301,7,,
2016,92397020,83384089,7,,
2016,92388677,83373676,4,,
2016,93614422,83413633,3,,
2016,90560249,83415763,6,,
2016,90560270,83416874,7,1,
2016,89341775,85780440,5,,
2016,91784099,85781516,7,,
2016,91785102,82873057,4,,
2016,91176479,82855389,6,,
2016,89335573,87273708,7,,
2016,93002373,82862558,4,,
2016,93003418,83419981,7,1,
2016,93617702,85783448,4,,
2016,91785163,83817817,7,,
2016,93613499,87695531,4,,
2016,91779910,87696437,6,,
2016,91783089,83424259,7,,
2016,92394116,86993994,7,,
2016,92395088,83819964,4,,
2016,92396154,82861980,1,,
2016,89335706,84489073,6,,
2016,89946529,84489244,7,,
2016,93001494,82882213,7,1,
2016,91170250,87698961,5,,
2016,89948605,87699749,7,,
2016,92395145,83822119,7,,
2016,92395158,83823116,5,,
2016,89954979,84493438,7,,
2016,93621170,82866568,4,,
2016,89334785,83847637,4,,
2016,91779436,82844935,4,,
2016,93613336,82858218,4,,
2016,89946880,86458295,5,,
2016,89946920,86460357,7,,
2016,89945875,83863788,7,1,
2016,89946340,87271639,7,,
2016,89946353,87272651,4,,
2016,89946482,84487042,7,,
2016,89954597,82845702,4,,
2016,89952920,87003613,7,,
2016,89953036,87010107,7,,
2016,89955768,84891025,1,,
2016,89955921,84487379,7,,
2016,89956043,82867809,7,,
2016,89953344,86750190,7,,
2016,89956316,86985209,4,,
2016,89954149,82825823,7,,
2016,89953732,83817726,5,,
2016,89945551,83845479,7,,
2016,89952161,83815735,7,,
2016,89952705,85785613,3,,
2016,89952730,86993899,7,,
2016,89951446,86561912,7,,
2016,89951458,86562850,5,,
2016,89954293,82831021,7,,
2016,89954687,82850929,3,,
2016,89954820,82857532,7,,
2016,89954847,82858687,7,,
2016,89955179,83359336,5,,
2016,89955595,83376566,7,,
2016,89954377,82835059,7,,
2016,89954417,82836229,4,,
2016,89954855,82859700,7,,
2016,92393050,83425428,5,,
2016,92393062,83426418,8,,
2016,92393144,83430843,7,,
2016,92393156,83431778,4,,
2016,92397538,84706513,7,,
2016,92392569,83673654,7,,
2016,92394831,86981893,7,,
2016,92388365,85789077,5,,
2016,92388523,85796874,7,,
2016,93612534,82883318,3,,
2016,93617651,85781410,7,,
2016,93617197,83815740,5,,
2016,93612663,82890180,7,1,
2016,93612676,82890236,7,,
2016,93612689,82890371,3,,
2016,93611901,86459283,7,,
2016,93612838,83374882,7,1,
2016,93611203,83877635,6,,
2016,93618113,87010070,7,,
2016,93611252,83880785,1,,
2016,93611406,87272612,6,,
2016,93616697,83424344,7,,
2016,92999792,83856315,5,,
2016,93613114,82850363,4,,
2016,93613131,82851411,1,,
2016,93613142,82852419,4,,
2016,93613171,82853502,1,,
2016,93619565,82842331,5,,1
2016,93619573,82842370,7,,
2016,93005303,85806880,4,,
2016,93613253,82856876,7,0,
2016,93005610,86745094,1,,
2016,93621179,82866611,7,,
2016,92397340,82868909,7,,
2016,90566982,83377051,4,,
2016,91787707,85152553,1,,
2016,93610587,83844342,7,,
2016,91777332,83858506,7,,
2016,92999916,83862829,4,,
2016,91167553,83868179,7,,
2016,91167667,83873493,7,,
2016,93007450,86754179,7,,
2016,89953517,86757197,4,,
2016,90565470,82846753,1,,
2016,89948372,82860309,7,1,
2016,89948376,82860320,4,,
2016,93616483,86563771,7,,
2016,91176346,82848881,4,,
2016,92395918,82849929,5,,1
2016,89955683,83380833,7,0,
2016,93006689,85781508,7,,
2016,93618670,82867440,7,,
2016,89342818,82869630,7,0,
2016,91780934,83423047,7,,
2016,90562488,86745227,5,,
2016,90562531,86747199,1,,
2016,89952661,85783575,7,,
2016,89952663,85783584,5,,
2016,89342925,83817753,7,,
2016,89343924,82856410,1,,
2016,89343926,82856422,4,,
2016,89954812,82856515,4,,
2016,91176534,82858700,7,,
2016,93000396,87273701,7,,
2016,91783127,83426404,7,0,
2016,89952766,86995117,7,,
2016,91175499,83818807,5,,
2016,90564696,83819893,4,,
2016,93618857,83819928,7,,
2016,91787381,87218706,7,,
2016,89345079,84486322,7,,
2016,89345098,84487389,7,,
2016,91169171,82882319,7,,
2016,89336705,82883344,5,,1
2016,89336751,82885611,7,,
2016,91780027,87699869,7,,
2016,91177675,84059546,7,1,
2016,91177695,84059729,5,,1
2016,89345171,84060656,7,,
2016,93000516,84488108,4,,
2016,89335745,84490318,7,,
2016,91169319,82890182,7,,
2016,92393186,83432827,7,,
2016,90563750,87000463,7,,
2016,93007919,87279316,6,,
2016,89344114,84493464,6,,
2016,92397297,82866680,4,,
2016,90557437,84491231,4,,
2016,89341042,83434964,5,,
2016,92394254,87001601,7,,
2016,93006977,87004670,1,,
2016,89343217,82875434,6,,
2016,93008017,82876518,6,,
2016,93620228,83446678,7,0,
2016,93621239,82870040,7,,
2016,89947799,82893891,7,,
2016,93613869,87420559,4,,
2016,90559697,87420678,7,,
2016,93616930,83436917,3,,
2016,93619131,82877648,6,,
2016,90565936,83446722,7,,
2016,91786604,83446807,4,,
