"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2016,6,104408802
2016,6,104408803
2016,6,104408804
2016,6,104408806
2016,6,104408807
2016,6,104408812
2016,6,104408813
2016,6,104408816
2016,6,104408820
2016,9,104408825
2016,6,104408827
2016,6,104408828
2016,6,104408831
2016,6,104408836
2016,6,104408837
2016,6,104408838
2016,6,104408840
2016,6,104408841
2016,6,104408842
2016,6,104408843
2016,6,104408850
2016,6,104408852
2016,6,104408855
2016,6,104408856
2016,6,104408861
2016,6,104408863
2016,6,104408869
2016,6,104408870
2016,6,104408871
2016,6,104408872
2016,9,104408876
2016,6,104408883
2016,6,104408884
2016,6,104408890
2016,6,104408891
2016,6,104408906
2016,6,104408907
2016,6,104408911
2016,6,104408912
2016,6,104408923
2016,6,104408924
2016,6,104408925
2016,6,104408933
2016,6,104408938
2016,6,104408944
2016,6,104408952
2016,6,104408955
2016,6,104408965
2016,6,104408980
2016,6,104408985
2016,6,104408989
2016,6,104408990
2016,6,104408991
2016,6,104409000
2016,6,104409001
2016,6,104409007
2016,6,104409008
2016,6,104409009
2016,6,104409012
2016,6,104409026
2016,6,104409032
2016,6,104409034
2016,6,104409037
2016,6,104409039
2016,6,104409049
2016,6,104409062
2016,6,104409064
2016,6,104409065
2016,6,104409066
2016,6,104409067
2016,6,104409068
2016,6,104409070
2016,6,104409082
2016,6,104409083
2016,6,104409085
2016,6,104409091
2016,6,104409092
2016,6,104409098
2016,6,104409120
2016,6,104409126
2016,6,104409128
2016,6,104409133
2016,6,104409134
2016,6,104409140
2016,6,104409161
2016,6,104409163
2016,6,104409170
2016,6,104409171
2016,6,104409207
2016,6,104409210
2016,6,104409237
2016,6,104409240
2016,6,104409248
2016,6,104409256
2016,6,104409265
2016,6,104409287
2016,6,104409290
2016,6,104409298
2016,6,104409303
2016,6,104409305
2016,6,104409315
2016,6,104409316
2016,6,104409323
2016,6,104409327
2016,6,104409338
2016,6,104409339
2016,6,104409346
2016,9,104410490
2016,6,104410497
2016,6,104410498
2016,6,104410501
2016,9,104410513
2016,6,104409383
2016,6,104409386
2016,6,104409389
2016,6,104409390
2016,6,104409396
2016,6,104409400
2016,6,104409405
2016,6,104409406
2016,6,104409933
2016,6,104409934
2016,6,104409942
2016,6,104409969
2016,6,104409970
2016,9,104410528
2016,6,104410538
2016,6,104410539
2016,9,104410546
2016,6,104410548
2016,9,104410554
2016,9,104410558
2016,9,104410578
2016,9,104410585
2016,9,104410586
2016,6,104409427
2016,6,104409428
2016,6,104409439
2016,6,104409459
2016,6,104409463
2016,6,104409466
2016,6,104409477
2016,6,104410008
2016,6,104410028
2016,9,104410029
2016,9,104410033
2016,9,104410037
2016,9,104410038
2016,9,104410043
2016,9,104410590
2016,9,104410603
2016,9,104410604
2016,9,104410605
2016,6,104410610
2016,9,104410611
2016,6,104410612
2016,6,104410613
2016,9,104410619
2016,6,104410620
2016,9,104410628
2016,9,104410640
2016,9,104410643
2016,9,104410645
2016,6,104410651
2016,6,104409503
2016,6,104409504
2016,6,104409531
2016,6,104409539
2016,6,104409540
2016,6,104409551
2016,6,104409552
2016,6,104409556
2016,6,104410050
2016,6,104410051
2016,6,104410052
2016,6,104410053
2016,6,104410065
2016,9,104410079
2016,6,104410092
2016,6,104410099
2016,9,104410660
2016,9,104410674
2016,9,104410680
2016,6,104410702
2016,9,104410710
2016,9,104410722
2016,6,104409569
2016,6,104409585
2016,6,104409586
2016,6,104409597
2016,6,104409602
2016,6,104409605
2016,6,104409606
2016,6,104409616
2016,6,104409618
2016,6,104409629
2016,6,104409630
2016,6,104409631
2016,6,104410139
2016,9,104410160
2016,6,104410738
2016,9,104410759
2016,9,104410763
2016,6,104410772
2016,9,104410774
2016,9,104410784
2016,9,104410785
2016,9,104410788
2016,6,104409644
2016,6,104409667
2016,6,104409700
2016,6,104410187
2016,6,104410200
2016,6,104410201
2016,6,104410211
2016,6,104410239
2016,9,104410245
2016,6,104410934
2016,6,104410942
2016,6,104410943
2016,6,104410962
2016,6,104410963
2016,6,104409704
2016,6,104409708
2016,6,104409716
2016,6,104409736
2016,6,104409737
2016,6,104409755
2016,6,104409756
2016,6,104409764
2016,9,104410272
2016,6,104410273
2016,6,104410278
2016,9,104410284
2016,9,104410288
2016,6,104410289
2016,6,104410296
2016,6,104410297
2016,9,104410303
2016,9,104410305
2016,6,104410308
2016,9,104410309
2016,6,104410312
2016,9,104410800
2016,9,104410801
2016,9,104410806
2016,6,104410810
2016,6,104410811
2016,9,104410812
2016,9,104410825
2016,9,104410826
2016,9,104410840
2016,6,104410842
2016,6,104410845
2016,6,104410846
2016,9,104410847
2016,6,104410850
2016,6,104410851
2016,9,104410852
2016,9,104410853
2016,6,104410857
2016,6,104409771
2016,6,104409790
2016,9,104410318
2016,9,104410332
2016,6,104410338
2016,6,104410339
2016,9,104410356
2016,6,104410360
2016,6,104410361
2016,6,104410362
2016,9,104410363
2016,9,104410365
2016,9,104410379
2016,6,104411040
2016,6,104411041
2016,6,104411043
2016,6,104411044
2016,6,104411046
2016,6,104411051
2016,6,104411057
2016,6,104411059
2016,6,104411060
2016,6,104411061
2016,6,104411062
2016,9,104409871
2016,6,104409877
2016,6,104409878
2016,6,104409896
2016,6,104409897
2016,6,104410396
2016,9,104410405
2016,9,104410409
2016,6,104410410
2016,6,104410411
2016,9,104410418
2016,9,104410419
2016,6,104410427
2016,9,104410432
2016,9,104410433
2016,6,104410437
2016,6,104410438
2016,9,104410447
2016,9,104410450
2016,6,104410863
2016,6,104410865
2016,6,104410867
2016,6,104410868
2016,6,104410869
2016,6,104410870
2016,6,104410873
2016,6,104410884
2016,6,104410887
2016,6,104410890
2016,6,104410893
2016,6,104410908
2016,6,104410926
2016,6,104410927
2016,6,104406798
2016,6,104406799
2016,6,104406800
2016,6,104406801
2016,6,104406802
2016,6,104406811
2016,6,104406821
2016,6,104406825
2016,6,104406831
2016,6,104406846
2016,6,104406855
2016,6,104407279
2016,6,104407285
2016,6,104407287
2016,6,104407289
2016,6,104407290
2016,6,104407300
2016,6,104407336
2016,6,104407341
2016,6,104407767
2016,6,104407768
2016,9,104407777
2016,6,104407778
2016,6,104407780
2016,6,104407786
2016,6,104407787
2016,6,104407796
2016,6,104407797
2016,9,104407806
2016,6,104407807
2016,6,104407815
2016,9,104407818
2016,9,104407819
2016,9,104407820
2016,6,104407822
2016,6,104407823
2016,6,104407825
2016,6,104407826
2016,9,104407829
2016,6,104408247
2016,9,104408249
2016,9,104408252
2016,6,104408253
2016,6,104408277
2016,6,104408278
2016,9,104408297
2016,6,104408310
2016,6,104408311
2016,6,104408313
2016,6,104408314
2016,6,104408315
2016,6,104408316
2016,6,104406862
2016,6,104406874
2016,6,104406889
2016,6,104406890
2016,6,104406896
2016,6,104406898
2016,6,104406899
2016,6,104406905
2016,6,104407350
2016,6,104407373
2016,6,104407389
2016,6,104407392
2016,6,104407406
2016,6,104407407
2016,6,104407412
2016,6,104407834
2016,6,104407836
2016,6,104407837
2016,6,104407842
2016,6,104407846
2016,6,104407851
2016,6,104407852
2016,6,104407859
2016,6,104407860
2016,6,104407861
2016,6,104407862
2016,6,104407866
2016,6,104407867
2016,6,104407881
2016,9,104407885
2016,9,104407886
2016,9,104407889
2016,6,104407900
2016,6,104408317
2016,6,104408318
2016,6,104408320
2016,9,104408332
2016,9,104408336
2016,9,104408354
2016,6,104408355
2016,6,104408357
2016,6,104408358
2016,9,104408360
2016,9,104408362
2016,6,104408365
2016,9,104408376
2016,6,104408379
2016,6,104408382
2016,6,104406926
2016,6,104406927
2016,6,104406939
2016,6,104406940
2016,6,104406941
2016,6,104406942
2016,6,104406948
2016,6,104406960
2016,6,104406961
2016,6,104406988
2016,6,104406989
2016,9,104407440
2016,6,104407449
2016,6,104407452
2016,6,104407453
2016,6,104407459
2016,6,104407469
2016,6,104407903
2016,6,104407909
2016,9,104407917
2016,9,104407921
2016,9,104407923
2016,6,104407933
2016,6,104481592
2016,6,104482686
2016,6,104482687
2016,6,104482698
2016,6,104482709
2016,6,104482726
2016,6,104482727
2016,9,104483771
2016,9,104483773
2016,9,104483774
2016,9,104483782
2016,9,104483794
2016,6,104483799
2016,6,104483800
2016,6,104483801
2016,6,104483806
2016,9,104483813
2016,6,104483815
2016,9,104483821
2016,6,104483829
2016,9,104483836
2016,6,104484886
2016,6,104484891
2016,6,104484892
2016,6,104484902
2016,6,104484903
2016,6,104484923
2016,6,104484924
2016,6,104485982
2016,6,104485983
2016,6,104485987
2016,6,104485990
2016,6,104485991
2016,6,104485996
2016,6,104485997
2016,6,104485998
2016,6,104486002
2016,6,104486003
2016,6,104486008
2016,6,104486040
2016,6,104487174
2016,6,104487211
2016,6,104487212
2016,6,104487213
2016,6,104488276
2016,6,104488299
2016,6,104489361
2016,6,104489374
2016,6,104489377
2016,6,104489383
2016,6,104489407
2016,6,104489423
2016,6,104490469
2016,6,104490473
2016,6,104490474
2016,6,104490475
2016,6,104490478
2016,6,104490483
2016,6,104490485
2016,6,104490486
2016,6,104490489
2016,6,104490492
2016,6,104490493
2016,6,104490495
2016,6,104490496
2016,6,104490497
2016,9,104490499
2016,6,104490505
2016,6,104490506
2016,6,104490518
2016,9,104490522
2016,6,104490526
2016,6,104490534
2016,6,104490535
2016,6,104491590
2016,6,104491596
2016,6,104491601
2016,6,104491603
2016,6,104491627
2016,6,104491629
2016,6,104491646
2016,6,104491649
2016,6,104492713
2016,6,104492716
2016,6,104492724
2016,6,104492730
2016,6,104492741
2016,6,104492765
2016,6,104493826
2016,6,104493827
2016,6,104493841
2016,6,104493842
2016,6,104493843
2016,6,104493844
2016,6,104493848
2016,6,104493849
2016,6,104493853
2016,6,104493854
2016,6,104493857
2016,6,104493858
2016,6,104493859
2016,6,104493860
2016,6,104493861
2016,6,104493863
2016,6,104493864
2016,6,104493865
2016,6,104493866
2016,6,104493867
2016,6,104493870
2016,6,104493875
2016,6,104493876
2016,6,104493878
2016,6,104493882
2016,6,104493883
2016,6,104493886
2016,6,104493887
2016,6,104493889
2016,6,104493893
2016,6,104481659
2016,6,104481687
2016,6,104482788
2016,6,104482796
2016,6,104483842
2016,9,104483845
2016,6,104483851
2016,6,104483852
2016,9,104483856
2016,9,104483857
2016,9,104483861
2016,9,104483864
2016,6,104483867
2016,9,104483869
2016,9,104483871
2016,9,104483872
2016,9,104483876
2016,9,104483885
2016,6,104483893
2016,6,104483894
2016,9,104483901
2016,6,104483903
2016,9,104483904
2016,6,104484948
2016,6,104484950
2016,6,104484972
2016,6,104484982
2016,6,104486048
2016,6,104486049
2016,6,104486050
2016,6,104486062
2016,6,104486092
2016,6,104487256
2016,6,104487257
2016,6,104487280
2016,6,104487281
2016,6,104488348
2016,6,104488373
2016,6,104488375
2016,6,104489430
2016,6,104489431
2016,6,104490547
2016,6,104490548
2016,9,104490550
2016,6,104490551
2016,6,104490552
2016,9,104490563
2016,9,104490568
2016,6,104490571
