victim_id,offender_id,relationship_id,nibrs_victim_offender_id
889194,1065166,18,316041
889217,1065186,24,316040
889231,1065197,1,316039
889231,1065198,1,368924
889239,1065204,18,316038
889299,1065269,20,315980
889287,1065257,7,315986
889274,1065242,21,316036
889298,1065268,21,315981
889297,1065267,9,315982
889290,1065260,9,315983
889289,1065259,1,315984
889288,1065258,24,315985
889310,1065280,21,315978
889307,1065277,24,315979
889337,1065309,1,315975
889335,1065307,15,315976
889329,1065300,1,315977
889390,1065348,1,269762
889374,1065338,24,315969
889375,1065338,24,315968
889376,1065338,24,315967
889377,1065338,24,315966
889378,1065338,24,315965
889379,1065338,24,315964
889349,1065320,5,315971
889347,1065319,1,315973
889348,1065319,1,315972
889342,1065314,21,315974
889391,1065349,24,315961
889392,1065349,24,315960
889380,1065339,1,315963
889381,1065339,1,315962
889370,1065335,1,315970
889431,1065386,1,315673
889431,1065387,1,368886
889418,1065373,1,315952
889418,1065374,1,368914
889419,1065373,1,315951
889419,1065374,1,368913
889417,1065372,1,315953
889411,1065368,24,315956
889412,1065368,18,315955
889413,1065368,18,315954
889409,1065366,18,259284
889399,1065356,13,315959
889400,1065356,13,315958
889401,1065356,26,315957
889398,1065355,24,338146
889397,1065354,1,269761
889428,1065383,10,315674
889425,1065380,1,315675
889424,1065379,13,315676
889421,1065376,18,259283
889437,1065394,6,315670
889435,1065391,1,315671
889435,1065392,1,368885
889432,1065388,21,315672
889271,1065239,7,316037
889443,1065401,18,259282
889451,1065408,6,315663
889450,1065407,6,315664
889449,1065406,1,315665
889446,1065404,18,315667
889447,1065404,18,315666
889444,1065402,14,315669
889444,1065403,14,368884
889445,1065402,14,315668
889445,1065403,14,368883
889465,1065424,24,315658
889464,1065423,16,315659
889462,1065421,24,315660
889458,1065415,16,315661
889458,1065416,16,368882
889458,1065417,16,376878
889457,1065414,14,315662
889472,1065430,6,315657
889482,1065444,18,315656
889482,1065445,18,371358
889483,1065444,18,315655
889483,1065445,18,371357
889518,1065479,24,315647
889518,1065480,24,368880
889513,1065473,24,315648
889513,1065474,24,368881
889511,1065471,14,315649
889509,1065469,6,315650
889504,1065465,16,315652
889505,1065465,16,315651
889503,1065464,1,315653
889495,1065457,18,315654
889487,1065449,21,225832
889559,1065523,20,337895
889557,1065521,9,315402
889553,1065516,24,315404
889554,1065516,24,315403
889552,1065515,6,315405
889549,1065512,24,315406
889535,1065496,18,315645
889527,1065489,13,259382
889528,1065489,26,259381
889524,1065486,6,269733
889523,1065485,16,315646
889587,1065551,24,315398
889588,1065551,24,315397
889589,1065551,24,315396
889580,1065544,6,315399
889578,1065542,6,315400
889575,1065539,26,315401
889699,1065658,16,315103
889685,1065645,18,315106
889685,1065646,18,368813
889685,1065647,18,376864
889686,1065645,18,315105
889686,1065646,18,368812
889686,1065647,18,376863
889687,1065645,18,315104
889687,1065646,9,368811
889687,1065647,18,376862
889610,1065572,24,337893
889608,1065570,16,259279
889607,1065569,20,258956
889605,1065566,16,337894
889605,1065567,16,368856
889596,1065558,16,315395
889595,1065557,24,259280
889594,1065556,24,259281
889593,1065555,21,259379
889638,1065605,21,315389
889637,1065604,21,315390
889636,1065603,21,269730
889628,1065596,21,259073
889626,1065594,18,315391
889624,1065592,21,315392
889620,1065588,8,315393
889618,1065586,7,315394
889645,1065612,18,315387
889644,1065611,18,315388
889639,1065606,18,259378
889663,1065622,1,315321
889664,1065622,1,315322
889653,1065620,16,315323
889670,1065627,18,315318
889670,1065628,18,368840
889670,1065630,18,378819
889670,1065629,18,376871
889666,1065623,1,315319
889665,1065623,1,315320
870920,1045551,1,314992
870921,1045551,1,314991
870922,1045551,3,314990
870886,1045511,1,326705
870883,1045508,1,326707
870883,1045509,1,370166
870884,1045508,1,326706
870884,1045509,1,370165
870881,1045506,16,339195
870880,1045504,24,266011
870880,1045505,24,370167
870879,1045502,1,326708
870879,1045503,1,371532
870874,1045497,1,266012
870847,1045468,24,326709
870845,1045465,1,326710
870845,1045466,1,370168
870844,1045464,1,326711
870835,1045453,16,326712
870832,1045450,26,326713
870828,1045446,16,326714
870823,1045441,1,326715
870822,1045440,1,326716
870797,1045414,1,326717
870789,1045406,16,326718
870776,1045386,16,321163
870772,1045382,5,321164
871046,1045688,21,314686
871039,1045677,17,314687
871033,1045671,5,314688
871019,1045653,15,314939
871016,1045650,24,314940
870977,1045609,24,339192
870965,1045597,1,314986
870941,1045571,1,314987
870938,1045569,1,314989
870939,1045569,1,314988
871278,1045965,16,314112
871092,1045739,21,339186
871083,1045728,5,314683
871082,1045727,1,314684
871081,1045725,24,339187
871081,1045726,24,371530
871079,1045723,1,265390
871078,1045723,1,265391
871066,1045709,21,314685
871184,1045860,1,314380
871177,1045853,18,339177
871172,1045848,1,339178
871170,1045846,1,314381
871164,1045839,1,314382
871164,1045840,1,368706
871161,1045835,1,314383
871159,1045833,5,314384
871144,1045809,3,314385
871142,1045807,14,314386
871140,1045806,23,339180
871141,1045806,23,339179
871138,1045804,16,314387
871131,1045796,1,314388
871131,1045797,1,368707
871130,1045795,1,314389
871129,1045794,21,314390
871120,1045781,1,339181
871313,1046006,1,314045
871280,1045966,16,314110
871279,1045966,16,314111
871265,1045953,14,314115
871266,1045953,14,314114
871267,1045953,14,314113
871261,1045949,16,270414
871260,1045948,21,314116
871253,1045936,19,314117
871253,1045937,19,368668
871253,1045939,14,378811
871253,1045938,14,376837
871250,1045932,24,339168
871251,1045932,24,339167
871235,1045918,3,339169
871225,1045906,1,314118
871225,1045907,1,368669
871222,1045904,18,314120
871223,1045904,18,314119
871436,1046132,24,313761
871436,1046133,24,368620
871432,1046128,21,313762
871429,1046125,9,313763
871422,1046118,16,313764
871421,1046117,16,313765
871420,1046116,1,313766
871419,1046115,24,313767
871418,1046114,24,259433
871414,1046107,1,313768
871409,1046101,1,313769
871403,1046095,1,313770
871387,1046077,24,339163
871384,1046074,1,313828
871383,1046073,24,313829
871373,1046062,21,313830
871362,1046053,3,313831
871358,1046049,3,313832
871353,1046045,24,339165
871353,1046046,24,371527
871354,1046045,24,339164
871354,1046046,24,371526
871348,1046040,3,313833
871346,1046038,3,313834
871345,1046036,24,313835
871345,1046037,24,368628
871342,1046030,1,314041
871342,1046031,1,368662
871342,1046032,1,376835
871333,1046021,16,314042
871331,1046019,21,314043
871322,1046015,1,314044
871305,1045998,24,314046
871298,1045989,5,314048
871299,1045989,21,314047
871610,1046321,1,338827
871606,1046317,1,313480
871605,1046316,20,313481
871598,1046309,1,338836
871589,1046301,16,313482
871584,1046296,24,313483
871584,1046297,24,368578
871577,1046290,18,313485
871578,1046290,18,313484
871574,1046287,24,338837
871572,1046285,21,313486
871570,1046283,18,313487
871569,1046282,13,313488
871562,1046275,18,313489
871561,1046274,1,313490
871560,1046273,1,338838
871545,1046256,24,338839
871542,1046253,24,313491
871540,1046251,18,313492
871522,1046230,24,259428
871521,1046229,21,313493
871514,1046221,21,313494
871511,1046218,1,313495
871510,1046217,1,313496
871504,1046211,10,313497
871491,1046197,1,313750
871491,1046198,1,368618
871488,1046194,3,313751
871487,1046189,19,313752
871487,1046190,19,363539
871487,1046192,19,378806
871487,1046193,19,378985
871487,1046191,19,376825
871471,1046172,1,313753
871462,1046162,16,313754
871462,1046163,16,368619
871461,1046161,1,313755
871458,1046158,1,313756
871456,1046156,1,313757
