agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
4653,871421,226090,920007,,,1992-01-25 00:00:00,,22,6,,0,C,1992_01_ID0420400_920007_INC_NIBRS,,,
4653,871420,226090,920006,,,1992-01-18 00:00:00,,9,6,,0,C,1992_01_ID0420400_920006_INC_NIBRS,,,
4653,871419,226090,920005,,,1992-01-24 00:00:00,,7,6,,0,C,1992_01_ID0420400_920005_INC_NIBRS,,,
4653,871418,226090,920003,,,1992-01-01 00:00:00,,21,6,,0,C,1992_01_ID0420400_920003_INC_NIBRS,,,
4653,871417,226090,920001,,,1992-01-09 00:00:00,,18,6,,0,C,1992_01_ID0420400_920001_INC_NIBRS,,,
4653,871426,262514,920019,,,1992-03-23 00:00:00,,7,6,,0,C,1992_03_ID0420400_920019_INC_NIBRS,,,
4653,871425,262514,920016,,,1992-03-06 00:00:00,,23,6,,0,C,1992_03_ID0420400_920016_INC_NIBRS,,,
4653,871423,262514,920014,,,1992-03-02 00:00:00,,12,5,1992-03-02 00:00:00,0,C,1992_03_ID0420400_920014_INC_NIBRS,,,
4653,871422,262514,920012,,,1992-03-30 00:00:00,,16,6,,0,C,1992_03_ID0420400_920012_INC_NIBRS,,,
4653,871416,262514,92-0018,,,1992-03-27 00:00:00,,16,6,,0,C,1992_03_ID0420400_92-0018_INC_NIBRS,,,
4653,871415,262514,92-0017,,,1992-03-22 00:00:00,,21,6,,0,C,1992_03_ID0420400_92-0017_INC_NIBRS,,,
4653,871414,262514,91-0019,,,1992-03-16 00:00:00,,23,6,,0,C,1992_03_ID0420400_91-0019_INC_NIBRS,,,
4653,871413,262514,91-0018,,,1992-03-15 00:00:00,,0,6,,0,C,1992_03_ID0420400_91-0018_INC_NIBRS,,,
4653,871431,280726,920028,,,1992-04-30 00:00:00,,19,6,,0,C,1992_04_ID0420400_920028_INC_NIBRS,,,
4653,871430,280726,920027,,,1992-04-12 00:00:00,,8,6,,0,C,1992_04_ID0420400_920027_INC_NIBRS,,,
4653,871429,280726,920026,,,1992-04-21 00:00:00,,7,6,,0,C,1992_04_ID0420400_920026_INC_NIBRS,,,
4653,871428,280726,920025,,,1992-04-18 00:00:00,,5,6,,0,C,1992_04_ID0420400_920025_INC_NIBRS,,,
4653,871427,280726,920020,,,1992-04-11 00:00:00,,7,6,,0,C,1992_04_ID0420400_920020_INC_NIBRS,,,
4653,871433,298938,920033,,,1992-05-31 00:00:00,,15,6,,0,C,1992_05_ID0420400_920033_INC_NIBRS,,,
4653,871432,298938,920030,,,1992-05-14 00:00:00,,23,6,,0,C,1992_05_ID0420400_920030_INC_NIBRS,,,
4653,871435,317150,920035,,,1992-06-16 00:00:00,,10,6,,0,C,1992_06_ID0420400_920035_INC_NIBRS,,,
4653,871434,317150,920034,,,1992-06-26 00:00:00,,1,6,,0,C,1992_06_ID0420400_920034_INC_NIBRS,,,
4653,871449,335362,920054,,,1992-07-29 00:00:00,,7,6,,0,C,1992_07_ID0420400_920054_INC_NIBRS,,,
4653,871448,335362,920053,,,1992-07-29 00:00:00,,0,6,,0,C,1992_07_ID0420400_920053_INC_NIBRS,,,
4653,871447,335362,920052,,,1992-07-14 00:00:00,,10,6,,0,C,1992_07_ID0420400_920052_INC_NIBRS,,,
4653,871446,335362,920050,,,1992-07-24 00:00:00,,22,6,,0,C,1992_07_ID0420400_920050_INC_NIBRS,,,
4653,871445,335362,920049,,,1992-07-23 00:00:00,,16,6,,0,C,1992_07_ID0420400_920049_INC_NIBRS,,,
4653,871444,335362,920048,,,1992-07-22 00:00:00,,17,6,,0,C,1992_07_ID0420400_920048_INC_NIBRS,,,
4653,871443,335362,920046,,,1992-07-22 00:00:00,,16,6,,0,C,1992_07_ID0420400_920046_INC_NIBRS,,,
4653,871442,335362,920045,,,1992-07-21 00:00:00,,20,6,,0,C,1992_07_ID0420400_920045_INC_NIBRS,,,
4653,871441,335362,920044,,,1992-07-21 00:00:00,,22,6,,0,C,1992_07_ID0420400_920044_INC_NIBRS,,,
4653,871440,335362,920043,,,1992-07-10 00:00:00,,18,6,,0,C,1992_07_ID0420400_920043_INC_NIBRS,,,
4653,871439,335362,920042,,,1992-07-16 00:00:00,,15,6,,0,C,1992_07_ID0420400_920042_INC_NIBRS,,,
4653,871438,335362,920040,,,1992-07-15 00:00:00,,17,6,,0,C,1992_07_ID0420400_920040_INC_NIBRS,,,
4653,871437,335362,920039,,,1992-07-10 00:00:00,,13,6,,0,C,1992_07_ID0420400_920039_INC_NIBRS,,,
4653,871436,335362,920037,,,1992-07-05 00:00:00,,21,6,,0,C,1992_07_ID0420400_920037_INC_NIBRS,,,
4653,871459,353574,920066,,,1992-08-20 00:00:00,,12,6,,0,C,1992_08_ID0420400_920066_INC_NIBRS,,,
4653,871458,353574,920065,,,1992-08-17 00:00:00,,15,6,,0,C,1992_08_ID0420400_920065_INC_NIBRS,,,
4653,871457,353574,920064,,,1992-08-23 00:00:00,,21,6,,0,C,1992_08_ID0420400_920064_INC_NIBRS,,,
4653,871456,353574,920063,,,1992-08-21 00:00:00,,23,6,,0,C,1992_08_ID0420400_920063_INC_NIBRS,,,
4653,871455,353574,920061,,,1992-08-12 00:00:00,,2,6,,0,C,1992_08_ID0420400_920061_INC_NIBRS,,,
4653,871454,353574,920060,,,1992-08-07 00:00:00,,11,6,,0,C,1992_08_ID0420400_920060_INC_NIBRS,,,
4653,871453,353574,920059,,,1992-08-04 00:00:00,,19,6,,0,C,1992_08_ID0420400_920059_INC_NIBRS,,,
4653,871452,353574,920058,,,1992-08-08 00:00:00,,3,6,,0,C,1992_08_ID0420400_920058_INC_NIBRS,,,
4653,871451,353574,920056,,,1992-08-04 00:00:00,,19,6,,0,C,1992_08_ID0420400_920056_INC_NIBRS,,,
4653,871450,353574,920055,,,1992-08-03 00:00:00,,15,6,,0,C,1992_08_ID0420400_920055_INC_NIBRS,,,
4653,871466,371786,920074,,,1992-09-25 00:00:00,,19,6,,0,C,1992_09_ID0420400_920074_INC_NIBRS,,,
4653,871465,371786,920073,,,1992-09-23 00:00:00,,16,6,,0,C,1992_09_ID0420400_920073_INC_NIBRS,,,
4653,871464,371786,920072,,,1992-09-23 00:00:00,,11,6,,0,C,1992_09_ID0420400_920072_INC_NIBRS,,,
4653,871463,371786,920070,,,1992-09-10 00:00:00,,23,6,,0,C,1992_09_ID0420400_920070_INC_NIBRS,,,
4653,871462,371786,920069,,,1992-09-08 00:00:00,,18,6,,0,C,1992_09_ID0420400_920069_INC_NIBRS,,,
4653,871461,371786,920068,,,1992-09-01 00:00:00,,12,6,,0,C,1992_09_ID0420400_920068_INC_NIBRS,,,
4653,871460,371786,920067,,,1992-09-13 00:00:00,,2,6,,0,C,1992_09_ID0420400_920067_INC_NIBRS,,,
4653,871491,389998,930014,,,1992-10-27 00:00:00,,9,6,,0,C,1992_10_ID0420400_930014_INC_NIBRS,,,
4653,871479,389998,920096,,,1992-10-31 00:00:00,,8,6,,0,C,1992_10_ID0420400_920096_INC_NIBRS,,,
4653,871475,389998,920090,,,1992-10-31 00:00:00,,10,6,,0,C,1992_10_ID0420400_920090_INC_NIBRS,,,
4653,871474,389998,920089,,,1992-10-30 00:00:00,,17,6,,0,C,1992_10_ID0420400_920089_INC_NIBRS,,,
4653,871473,389998,920088,,,1992-10-02 00:00:00,,8,6,,0,C,1992_10_ID0420400_920088_INC_NIBRS,,,
4653,871472,389998,920087,,,1992-10-23 00:00:00,,6,6,,0,C,1992_10_ID0420400_920087_INC_NIBRS,,,
4653,871471,389998,920086,,,1992-10-17 00:00:00,,18,6,,0,C,1992_10_ID0420400_920086_INC_NIBRS,,,
4653,871470,389998,920085,,,1992-10-17 00:00:00,,13,6,,0,C,1992_10_ID0420400_920085_INC_NIBRS,,,
4653,871469,389998,920084,,,1992-10-11 00:00:00,,20,6,,0,C,1992_10_ID0420400_920084_INC_NIBRS,,,
4653,871468,389998,920083,,,1992-10-09 00:00:00,,9,6,,0,C,1992_10_ID0420400_920083_INC_NIBRS,,,
4653,871467,389998,920081,,,1992-10-01 00:00:00,,18,6,,0,C,1992_10_ID0420400_920081_INC_NIBRS,,,
4653,871486,408210,920103,,,1992-11-24 00:00:00,,16,6,,0,C,1992_11_ID0420400_920103_INC_NIBRS,,,
4653,871485,408210,920102,,,1992-11-21 00:00:00,,22,6,,0,C,1992_11_ID0420400_920102_INC_NIBRS,,,
4653,871484,408210,920101,,,1992-11-19 00:00:00,,22,6,,0,C,1992_11_ID0420400_920101_INC_NIBRS,,,
4653,871483,408210,920100,,,1992-11-18 00:00:00,,15,6,,0,C,1992_11_ID0420400_920100_INC_NIBRS,,,
4653,871482,408210,920099,,,1992-11-19 00:00:00,,23,6,,0,C,1992_11_ID0420400_920099_INC_NIBRS,,,
4653,871481,408210,920098,,,1992-11-11 00:00:00,,16,6,,0,C,1992_11_ID0420400_920098_INC_NIBRS,,,
4653,871480,408210,920097,,,1992-11-14 00:00:00,,5,6,,0,C,1992_11_ID0420400_920097_INC_NIBRS,,,
4653,871478,408210,920095,,,1992-11-08 00:00:00,,20,6,,0,C,1992_11_ID0420400_920095_INC_NIBRS,,,
4653,871477,408210,920092,,,1992-11-08 00:00:00,,22,6,,0,C,1992_11_ID0420400_920092_INC_NIBRS,,,
4653,871476,408210,920091,,,1992-11-06 00:00:00,,8,6,,0,C,1992_11_ID0420400_920091_INC_NIBRS,,,
4653,871490,426422,920111,,,1992-12-23 00:00:00,,1,6,,0,C,1992_12_ID0420400_920111_INC_NIBRS,,,
4653,871489,426422,920110,,,1992-12-22 00:00:00,,21,6,,0,C,1992_12_ID0420400_920110_INC_NIBRS,,,
4653,871488,426422,920109,,,1992-12-20 00:00:00,,2,6,,0,C,1992_12_ID0420400_920109_INC_NIBRS,,,
4653,871487,426422,920105,,,1992-12-10 00:00:00,,18,6,,0,C,1992_12_ID0420400_920105_INC_NIBRS,,,
4653,871424,426422,920015,,,1992-12-15 00:00:00,,7,6,,0,C,1992_12_ID0420400_920015_INC_NIBRS,,,
4654,871525,226091,920245,,,1992-01-23 00:00:00,,23,6,,0,C,1992_01_ID0430000_920245_INC_NIBRS,,,
4654,871513,226091,920205,,,1992-01-31 00:00:00,,10,6,,0,C,1992_01_ID0430000_920205_INC_NIBRS,,,
4654,871512,226091,920158,,,1992-01-27 00:00:00,,16,6,,0,C,1992_01_ID0430000_920158_INC_NIBRS,,,
4654,871511,226091,920149,,,1992-01-29 00:00:00,,15,6,,0,C,1992_01_ID0430000_920149_INC_NIBRS,,,
4654,871510,226091,920148,,,1992-01-29 00:00:00,,15,6,,0,C,1992_01_ID0430000_920148_INC_NIBRS,,,
4654,871509,226091,920145,,,1992-01-28 00:00:00,,13,6,,0,C,1992_01_ID0430000_920145_INC_NIBRS,,,
4654,871508,226091,920142,,,1992-01-25 00:00:00,,14,6,,0,C,1992_01_ID0430000_920142_INC_NIBRS,,,
4654,871507,226091,920141,,,1992-01-24 00:00:00,,10,6,,0,C,1992_01_ID0430000_920141_INC_NIBRS,,,
4654,871506,226091,920139,,,1992-01-25 00:00:00,,9,6,,0,C,1992_01_ID0430000_920139_INC_NIBRS,,,
4654,871505,226091,920134,,,1992-01-18 00:00:00,,9,6,,0,C,1992_01_ID0430000_920134_INC_NIBRS,,,
4654,871504,226091,920133,,,1992-01-18 00:00:00,,12,6,,0,C,1992_01_ID0430000_920133_INC_NIBRS,,,
4654,871503,226091,920123,,,1992-01-09 00:00:00,,21,6,,0,C,1992_01_ID0430000_920123_INC_NIBRS,,,
4654,871501,226091,920111,,,1992-01-03 00:00:00,,0,6,,0,C,1992_01_ID0430000_920111_INC_NIBRS,,,
4654,871500,226091,920110,,,1992-01-05 00:00:00,,17,6,,0,C,1992_01_ID0430000_920110_INC_NIBRS,,,
4654,871499,226091,920107,,,1992-01-05 00:00:00,,7,6,,0,C,1992_01_ID0430000_920107_INC_NIBRS,,,
4654,871495,226091,920104,,,1992-01-03 00:00:00,,7,6,,0,C,1992_01_ID0430000_920104_INC_NIBRS,,,
4654,871493,226091,920101,,,1992-01-01 00:00:00,,12,6,,0,C,1992_01_ID0430000_920101_INC_NIBRS,,,
4654,871529,244303,920312,,,1992-02-28 00:00:00,,14,6,,0,C,1992_02_ID0430000_920312_INC_NIBRS,,,
4654,871526,244303,920251,,,1992-02-29 00:00:00,,18,6,,0,C,1992_02_ID0430000_920251_INC_NIBRS,,,
4654,871524,244303,920240,,,1992-02-25 00:00:00,,18,6,,0,C,1992_02_ID0430000_920240_INC_NIBRS,,,
4654,871523,244303,920238,,,1992-02-25 00:00:00,,19,6,,0,C,1992_02_ID0430000_920238_INC_NIBRS,,,
4654,871522,244303,920236,,,1992-02-21 00:00:00,,15,6,,0,C,1992_02_ID0430000_920236_INC_NIBRS,,,
4654,871521,244303,920232,,,1992-02-14 00:00:00,,0,6,,0,C,1992_02_ID0430000_920232_INC_NIBRS,,,
4654,871520,244303,920223,,,1992-02-15 00:00:00,,12,6,,0,C,1992_02_ID0430000_920223_INC_NIBRS,,,
4654,871519,244303,920220,,,1992-02-11 00:00:00,,15,6,,0,C,1992_02_ID0430000_920220_INC_NIBRS,,,
4654,871518,244303,920217,,,1992-02-09 00:00:00,,9,6,,0,C,1992_02_ID0430000_920217_INC_NIBRS,,,
4654,871517,244303,920212,,,1992-02-05 00:00:00,,15,6,,0,C,1992_02_ID0430000_920212_INC_NIBRS,,,
4654,871516,244303,920210,,,1992-02-03 00:00:00,,22,6,,0,C,1992_02_ID0430000_920210_INC_NIBRS,,,
4654,871515,244303,920209,,,1992-02-04 00:00:00,,22,6,,0,C,1992_02_ID0430000_920209_INC_NIBRS,,,
4654,871514,244303,920207,,,1992-02-03 00:00:00,,18,6,,0,C,1992_02_ID0430000_920207_INC_NIBRS,,,
4654,871550,262515,920357,,,1992-03-30 00:00:00,,17,6,,0,C,1992_03_ID0430000_920357_INC_NIBRS,,,
4654,871549,262515,920356,,,1992-03-28 00:00:00,,13,6,,0,C,1992_03_ID0430000_920356_INC_NIBRS,,,
4654,871547,262515,920352,,,1992-03-28 00:00:00,,9,5,1992-03-28 00:00:00,0,C,1992_03_ID0430000_920352_INC_NIBRS,,,
4654,871546,262515,920351,,,1992-03-28 00:00:00,,12,5,1992-03-28 00:00:00,0,C,1992_03_ID0430000_920351_INC_NIBRS,,,
4654,871545,262515,920350,,,1992-03-28 00:00:00,,16,6,,0,C,1992_03_ID0430000_920350_INC_NIBRS,,,
4654,871544,262515,920346,,,1992-03-27 00:00:00,,15,6,,0,C,1992_03_ID0430000_920346_INC_NIBRS,,,
4654,871543,262515,920345,,,1992-03-26 00:00:00,,8,6,,0,C,1992_03_ID0430000_920345_INC_NIBRS,,,
4654,871542,262515,920342,,,1992-03-26 00:00:00,,15,6,,0,C,1992_03_ID0430000_920342_INC_NIBRS,,,
4654,871541,262515,920339,,,1992-03-25 00:00:00,,15,6,,0,C,1992_03_ID0430000_920339_INC_NIBRS,,,
4654,871540,262515,920338,,,1992-03-24 00:00:00,,15,6,,0,C,1992_03_ID0430000_920338_INC_NIBRS,,,
4654,871539,262515,920336,,,1992-03-23 00:00:00,,12,6,,0,C,1992_03_ID0430000_920336_INC_NIBRS,,,
4654,871538,262515,920335,,,1992-03-21 00:00:00,,18,6,,0,C,1992_03_ID0430000_920335_INC_NIBRS,,,
4654,871537,262515,920328,,,1992-03-21 00:00:00,,8,6,,0,C,1992_03_ID0430000_920328_INC_NIBRS,,,
4654,871536,262515,920327,,,1992-03-20 00:00:00,,23,6,,0,C,1992_03_ID0430000_920327_INC_NIBRS,,,
4654,871535,262515,920324,,,1992-03-20 00:00:00,,15,6,,0,C,1992_03_ID0430000_920324_INC_NIBRS,,,
4654,871534,262515,920321,,,1992-03-14 00:00:00,,20,6,,0,C,1992_03_ID0430000_920321_INC_NIBRS,,,
4654,871533,262515,920317,,,1992-03-12 00:00:00,,12,6,,0,C,1992_03_ID0430000_920317_INC_NIBRS,,,
4654,871532,262515,920315,,,1992-03-14 00:00:00,,11,6,,0,C,1992_03_ID0430000_920315_INC_NIBRS,,,
4654,871531,262515,920314,,,1992-03-14 00:00:00,,10,6,,0,C,1992_03_ID0430000_920314_INC_NIBRS,,,
4654,871530,262515,920313,,,1992-03-14 00:00:00,,15,6,,0,C,1992_03_ID0430000_920313_INC_NIBRS,,,
4654,871528,262515,920310,,,1992-03-11 00:00:00,,9,6,,0,C,1992_03_ID0430000_920310_INC_NIBRS,,,
4654,871527,262515,920301,,,1992-03-04 00:00:00,,9,6,,0,C,1992_03_ID0430000_920301_INC_NIBRS,,,
4654,871492,262515,911254,,,1992-03-30 00:00:00,,15,6,,0,C,1992_03_ID0430000_911254_INC_NIBRS,,,
4654,871552,262515,920360,,,1992-03-30 00:00:00,,15,6,,0,C,1992_03_ID0430000_920360_INC_NIBRS,,,
4654,871551,262515,920359,,,1992-03-27 00:00:00,,15,6,,0,C,1992_03_ID0430000_920359_INC_NIBRS,,,
4654,871548,280727,920355,,,1992-04-02 00:00:00,,15,6,,0,C,1992_04_ID0430000_920355_INC_NIBRS,,,
4654,871563,280727,920437,,,1992-04-29 00:00:00,,15,6,,0,C,1992_04_ID0430000_920437_INC_NIBRS,,,
4654,871562,280727,920436,,,1992-04-29 00:00:00,,13,6,,0,C,1992_04_ID0430000_920436_INC_NIBRS,,,
4654,871561,280727,920432,,,1992-04-24 00:00:00,,13,6,,0,C,1992_04_ID0430000_920432_INC_NIBRS,,,
4654,871560,280727,920427,,,1992-04-25 00:00:00,,15,6,,0,C,1992_04_ID0430000_920427_INC_NIBRS,,,
4654,871559,280727,920424,,,1992-04-21 00:00:00,,16,6,,0,C,1992_04_ID0430000_920424_INC_NIBRS,,,
4654,871558,280727,920420,,,1992-04-19 00:00:00,,14,6,,0,C,1992_04_ID0430000_920420_INC_NIBRS,,,
4654,871557,280727,920415,,,1992-04-11 00:00:00,,11,6,,0,C,1992_04_ID0430000_920415_INC_NIBRS,,,
4654,871556,280727,920406,,,1992-04-05 00:00:00,,12,6,,0,C,1992_04_ID0430000_920406_INC_NIBRS,,,
4654,871555,280727,920405,,,1992-04-04 00:00:00,,8,6,,0,C,1992_04_ID0430000_920405_INC_NIBRS,,,
4654,871554,280727,920402,,,1992-04-01 00:00:00,,19,6,,0,C,1992_04_ID0430000_920402_INC_NIBRS,,,
4654,871553,280727,920401,,,1992-04-01 00:00:00,,16,6,,0,C,1992_04_ID0430000_920401_INC_NIBRS,,,
4654,871597,298939,920651,,,1992-05-28 00:00:00,,13,6,,0,C,1992_05_ID0430000_920651_INC_NIBRS,,,
4654,871587,298939,920617,,,1992-05-21 00:00:00,,20,6,,0,C,1992_05_ID0430000_920617_INC_NIBRS,,,
4654,871582,298939,920568,,,1992-05-30 00:00:00,,3,6,,0,C,1992_05_ID0430000_920568_INC_NIBRS,,,
4654,871581,298939,920565,,,1992-05-28 00:00:00,,18,6,,0,C,1992_05_ID0430000_920565_INC_NIBRS,,,
4654,871580,298939,920561,,,1992-05-29 00:00:00,,23,6,,0,C,1992_05_ID0430000_920561_INC_NIBRS,,,
4654,871579,298939,920558,,,1992-05-23 00:00:00,,21,6,,0,C,1992_05_ID0430000_920558_INC_NIBRS,,,
4654,871578,298939,920554,,,1992-05-23 00:00:00,,23,6,,0,C,1992_05_ID0430000_920554_INC_NIBRS,,,
4654,871577,298939,920553,,,1992-05-26 00:00:00,,15,6,,0,C,1992_05_ID0430000_920553_INC_NIBRS,,,
4654,871576,298939,920551,,,1992-05-23 00:00:00,,1,6,,0,C,1992_05_ID0430000_920551_INC_NIBRS,,,
4654,871575,298939,920550,,,1992-05-23 00:00:00,,22,6,,0,C,1992_05_ID0430000_920550_INC_NIBRS,,,
4654,871574,298939,920549,,,1992-05-26 00:00:00,,15,6,,0,C,1992_05_ID0430000_920549_INC_NIBRS,,,
4654,871573,298939,920546,,,1992-05-26 00:00:00,,14,6,,0,C,1992_05_ID0430000_920546_INC_NIBRS,,,
4654,871572,298939,920541,,,1992-05-22 00:00:00,,18,6,,0,C,1992_05_ID0430000_920541_INC_NIBRS,,,
4654,871571,298939,920535,,,1992-05-20 00:00:00,,15,6,,0,C,1992_05_ID0430000_920535_INC_NIBRS,,,
4654,871570,298939,920534,,,1992-05-17 00:00:00,,1,6,,0,C,1992_05_ID0430000_920534_INC_NIBRS,,,
4654,871569,298939,920533,,,1992-05-19 00:00:00,,13,6,,0,C,1992_05_ID0430000_920533_INC_NIBRS,,,
4654,871568,298939,920519,,,1992-05-12 00:00:00,,15,6,,0,C,1992_05_ID0430000_920519_INC_NIBRS,,,
4654,871567,298939,920517,,,1992-05-10 00:00:00,,12,6,,0,C,1992_05_ID0430000_920517_INC_NIBRS,,,
4654,871566,298939,920509,,,1992-05-03 00:00:00,,21,6,,0,C,1992_05_ID0430000_920509_INC_NIBRS,,,
4654,871565,298939,920506,,,1992-05-02 00:00:00,,13,6,,0,C,1992_05_ID0430000_920506_INC_NIBRS,,,
4654,871564,298939,920440,,,1992-05-03 00:00:00,,14,6,,0,C,1992_05_ID0430000_920440_INC_NIBRS,,,
4654,871599,317151,920656,,,1992-06-28 00:00:00,,11,6,,0,C,1992_06_ID0430000_920656_INC_NIBRS,,,
4654,871598,317151,920652,,,1992-06-27 00:00:00,,1,6,,0,C,1992_06_ID0430000_920652_INC_NIBRS,,,
4654,871596,317151,920647,,,1992-06-23 00:00:00,,10,6,,0,C,1992_06_ID0430000_920647_INC_NIBRS,,,
4654,871595,317151,920644,,,1992-06-21 00:00:00,,16,6,,0,C,1992_06_ID0430000_920644_INC_NIBRS,,,
4654,871594,317151,920642,,,1992-06-20 00:00:00,,23,6,,0,C,1992_06_ID0430000_920642_INC_NIBRS,,,
4654,871593,317151,920630,,,1992-06-15 00:00:00,,21,6,,0,C,1992_06_ID0430000_920630_INC_NIBRS,,,
4654,871592,317151,920629,,,1992-06-15 00:00:00,,15,6,,0,C,1992_06_ID0430000_920629_INC_NIBRS,,,
4654,871591,317151,920624,,,1992-06-05 00:00:00,,15,6,,0,C,1992_06_ID0430000_920624_INC_NIBRS,,,
4654,871590,317151,920622,,,1992-06-10 00:00:00,,10,6,,0,C,1992_06_ID0430000_920622_INC_NIBRS,,,
4654,871589,317151,920620,,,1992-06-12 00:00:00,,3,6,,0,C,1992_06_ID0430000_920620_INC_NIBRS,,,
4654,871588,317151,920619,,,1992-06-11 00:00:00,,11,6,,0,C,1992_06_ID0430000_920619_INC_NIBRS,,,
4654,871586,317151,920616,,,1992-06-08 00:00:00,,10,6,,0,C,1992_06_ID0430000_920616_INC_NIBRS,,,
4654,871585,317151,920607,,,1992-06-04 00:00:00,,10,6,,0,C,1992_06_ID0430000_920607_INC_NIBRS,,,
4654,871584,317151,920604,,,1992-06-05 00:00:00,,15,6,,0,C,1992_06_ID0430000_920604_INC_NIBRS,,,
4654,871583,317151,920602,,,1992-06-01 00:00:00,,18,6,,0,C,1992_06_ID0430000_920602_INC_NIBRS,,,
4654,871632,335363,920843,,,1992-07-23 00:00:00,,18,6,,0,C,1992_07_ID0430000_920843_INC_NIBRS,,,
4654,871630,335363,920836,,,1992-07-30 00:00:00,,3,6,,0,C,1992_07_ID0430000_920836_INC_NIBRS,,,
4654,871628,335363,920832,,,1992-07-31 00:00:00,,16,6,,0,C,1992_07_ID0430000_920832_INC_NIBRS,,,
4654,871627,335363,920831,,,1992-07-31 00:00:00,,16,6,,0,C,1992_07_ID0430000_920831_INC_NIBRS,,,
4654,871623,335363,920807,,,1992-07-31 00:00:00,,19,6,,0,C,1992_07_ID0430000_920807_INC_NIBRS,,,
4654,871621,335363,920803,,,1992-07-31 00:00:00,,19,6,,0,C,1992_07_ID0430000_920803_INC_NIBRS,,,
