victim_id,offense_id
95378611,95483905
95373481,95477807
95374928,95479038
95376986,95481066
95377671,95481895
95397583,95502667
95397583,95502669
97976941,98081400
98026180,98130716
98026180,98130718
98039720,98143380
95378519,95483805
95371704,95476820
95372672,95476019
95372767,95477119
95373249,95477584
95374998,95480107
95374650,95479900
95375731,95480547
95376156,95481394
95376258,95481474
95377719,95481952
95377859,95482104
95398313,95503240
99490129,99594788
97977157,98080751
98038504,98143153
95378585,95483011
95379163,95484095
95379487,95485386
97969257,98072786
97971456,98075021
97973005,98076582
97981143,98085402
97981302,98084903
95379736,95484016
95380259,95485496
95382493,95487748
95371705,95476820
95373087,95478195
95373368,95477693
95373427,95478487
95374256,95480176
95374414,95479705
95377861,95482104
95399070,95504163
99496420,99601020
97979311,98082895
97984737,98088323
97987572,98091963
95378044,95483301
95380578,95485820
95382494,95487748
95377776,95482016
99495531,99600348
98026181,98130716
98667309,98768489
95380195,95484583
95383743,95487995
95371393,95476620
95372140,95477495
95373318,95477650
95373364,95477693
95373397,95477718
95373558,95478620
95375426,95479951
95377381,95482441
99494181,99599437
98041955,98146493
98041955,98146494
96691826,96788264
96691094,96786883
96690483,96787515
96691410,96787787
96690346,96786768
96691228,96787634
96691228,96787635
95376488,95481726
95379762,95484036
95382005,95487278
95377660,95481897
95377326,95482002
95378099,95482613
95378900,95483735
95379938,95484308
95380953,95485001
95384948,95489935
95375818,95480058
95377863,95483105
95382453,95486630
95383799,95488049
95376126,95481367
95378499,95483783
95376581,95482239
95380238,95485481
95381620,95486605
95383990,95488248
95376081,95481325
95400763,95504827
88656288,86850420
88657347,86850443
88691426,86888668
88692440,86888681
88688174,86889800
88680676,86879419
88682913,86879478
88658424,86860825
89605897,86861882
88668967,86863000
88668996,86863003
89617744,86868330
88674397,86868351
88687146,86891157
88687122,86892602
88680710,86879425
88680779,86879439
88682907,86879477
88659423,86860834
88659448,86860837
88733760,86952192
88733783,86952196
88733813,86952201
88738005,86953322
88738946,86953331
88720945,86935065
88726205,86940948
88729411,86943402
88730443,86943420
95939168,96041774
88859842,87107735
88842557,87092103
88846811,87098835
88846900,87098856
88846898,87098856
88846897,87098856
88846895,87098856
88850156,87097510
88847954,87099803
88856606,87107664
88856618,87107666
88650819,86846417
88653047,86847462
88653078,86847466
88659396,86851234
88658318,86850460
88677540,86878585
89630966,86882502
89632009,86882524
89627572,86881660
88677533,86882825
88662562,86864148
95399872,95503812
88656214,86850412
88657253,86850429
88657337,86850441
88688274,86889820
88687093,86892596
88687125,86892605
89605898,86861882
89606904,86863323
89610248,86865773
89610273,86865777
88669073,86865811
88666969,86866934
89616718,86868322
88688259,86889817
88688170,86891179
88688211,86891199
88687046,86892589
88680759,86879436
88682849,86879469
88682855,86879470
88657327,86860787
88658325,86860808
89606955,86861900
88668015,86862991
88669002,86863004
88746514,86965376
88746564,86965380
88738030,86953325
88740104,86954724
88720931,86943440
88725128,86943729
88705166,86913044
95940967,96043638
88851165,87097522
88846940,87099785
88846976,87099792
88847934,87099798
88848960,87099823
88652031,86846455
88652993,86848806
89601517,86848816
88659440,86851243
88677629,86878602
88677642,86878603
88677577,86880043
89622077,86880274
89622127,86880280
89631903,86882504
89632981,86882532
89627580,86881661
89627629,86881668
89627657,86882765
89628685,86882785
89542841,86796711
89539706,86795886
89535270,86799582
88647756,86839964
88739060,86953078
