suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
12,92257494,1.6,1,6603771
15,92257546,29.932,1,6936136
1,92257546,2.319,1,6603773
8,92257547,0.685,3,6603774
15,92271598,1.507,1,6605988
5,92013335,1.2,1,6584522
12,92008832,1.3,1,6584896
16,92092893,9,9,6592985
4,92131657,0.586,1,6595969
5,92120258,1,3,6596623
5,92200830,22.74,3,6601520
14,92240795,45,1,6978773
12,92240795,1,1,6935873
5,92240795,0.2,3,6602244
5,92273879,0.02,3,6605936
16,100384507,3230,1,7582629
5,100384549,1312510,1,7582635
5,92257512,0.005,3,6603772
4,92275247,0.032,1,6606076
2,92273002,0.2,1,6606223
5,92003113,1.2,1,6585208
5,92081641,0.03,3,6591406
5,103628043,2011,1,8036908
5,92285626,0.1,3,6606966
5,92058691,2.426,1,6588878
5,92081282,0.06,3,6590539
18,92111301,0,11,6978490
12,92111301,1.084,1,6934625
4,92111301,1.947,1,6593930
1,92111718,0.01,1,6594298
12,92144805,57.9,1,6594653
16,92144806,0.6,1,6934733
5,92144806,0.02,3,6594654
1,92143930,0.1,1,6594990
5,92143975,113.877,1,6594992
5,92135767,7.876,1,6595317
5,92192835,0.785,3,6600661
2,92191878,1561,1,6600943
5,92191879,0.015,3,6600944
5,92191880,0.235,3,6600945
5,92246783,0.02,3,6978777
4,92246783,0.01,1,6935884
2,92246783,32.3,1,6602294
5,92248361,0.3,3,6603952
5,91968004,8,1,6584181
5,92022975,0.18,3,6585549
16,92022976,5.19,1,6585550
8,92029839,6,9,6586831
8,92065510,64.254,1,6588107
16,92069118,1.186,1,6588126
12,92069160,24.005,1,6588127
5,92086011,0.6,3,6590607
12,92086013,1.6,1,6590608
5,92086016,0.2,3,6590609
5,92143129,1.37,1,6595339
5,92143130,21.158,1,6595340
16,92156840,3.706,1,6935074
15,92156840,0.265,1,6596937
5,92154755,1.91,3,6597268
16,92155964,0.3,1,6597271
2,92174542,0.045,3,6598684
5,92197874,0.49,3,6600964
5,92208609,0.645,3,6600926
12,92208612,5.81,1,6935639
5,92208612,0.739,1,6600927
12,92198088,1.9,1,6601229
4,92198126,52,1,6601233
5,92207989,0.045,3,6601552
5,92207996,0.02,3,6601553
5,92207997,0.12,3,6601554
8,92208000,0.3,1,6935732
2,92208000,0.04,1,6601555
5,92284310,1.976,1,6606866
12,92284319,0.336,1,6936621
5,92284319,3.336,1,6606867
5,92284321,6.508,1,6606868
5,92284322,2.625,1,6606869
5,92276108,0.3,3,6607069
5,92276109,1.919,1,6607070
5,92000314,2.7,1,6584922
5,92019695,1,3,6585976
5,92019700,0.075,3,6585977
5,92019702,0.15,3,6585978
