victim_id,offense_id
53283725,51712997
53283726,51715812
53283726,51715813
53283726,51715814
53283727,51712998
53283728,51712764
53283729,51706733
53283729,51706734
53283729,51706735
53283730,51715815
53283730,51715816
53283731,51709878
53283731,51709879
53283732,51709880
53283733,51707091
53283734,51709881
53283734,51709882
53283735,51709883
53283736,51712999
53283737,51709884
53283738,51715817
53283738,51715818
53283739,51706736
53283739,51706737
53284776,51707119
53284777,51709912
53284778,51710669
53284779,51713030
53284780,51716589
53284781,51716590
53284782,51706755
53284783,51712797
53284784,51706756
53284785,51707120
53284786,51710670
53284786,51710671
53284787,51713031
53284788,51706757
53284789,51706758
53283740,51715819
53283740,51715820
53283740,51715821
53283741,51716172
53283742,51715822
53283743,51709885
53283743,51709886
53283744,51716173
53283745,51712765
53283746,51709887
53283747,51709888
53284635,51709889
53284636,51713000
53284637,51709890
53284638,51707092
53284639,51716174
53284640,51715823
53284641,51715824
53284641,51715825
53284642,51707093
53284643,51706738
53284644,51713001
53284645,51709891
53284646,51712766
53284647,51715826
53284648,51712767
53284648,51712768
53284648,51712769
53284649,51707094
53284649,51707095
53284650,51709892
53284651,51706739
53284652,51712770
53284653,51713002
53284654,51713003
53284655,51715827
53284656,51706740
53284656,51706741
53284657,51713004
53284657,51713005
53284658,51715828
53284659,51715829
53284660,51709893
53284661,51709894
53284661,51709895
53284662,51706742
53284663,51707096
53284663,51707097
53284664,51716175
53284665,51713006
53284666,51716176
53284667,51715830
53284668,51715831
53284669,51707098
53284670,51707099
53284670,51707100
53284671,51709896
53284671,51709897
53284672,51712771
53284673,51716177
53284674,51707101
53284675,51707102
53284675,51707103
53284676,51716178
53284677,51706743
53284678,51712772
53284679,51713007
53284680,51713008
53284680,51713009
53284681,51706744
53284682,51706745
53284683,51716179
53284683,51716180
53284684,51707104
53284685,51707105
53284686,51712773
53284687,51716181
53284688,51716182
53284689,51712774
53284690,51712775
53284691,51712776
53284692,51713010
53284693,51712777
53284694,51712778
53284695,51707106
53284695,51707107
53284696,51713011
53284697,51716183
53284698,51706746
53284699,51706747
53284700,51716576
53284701,51706748
53284702,51713012
53284703,51709898
53284703,51709899
53284704,51712779
53284705,51716184
53284706,51716184
53284707,51707108
53284708,51707109
53284709,51707109
53284710,51716577
53284711,51706749
53284712,51707110
53284713,51706750
53284714,51716185
53284715,51712780
53284716,51707111
53284717,51712781
53284717,51712782
53284717,51712783
53284718,51716578
53284719,51709900
53284719,51709901
53284720,51707112
53284721,51707112
53284722,51706751
53284723,51707113
53284723,51707114
53284724,51707115
53284725,51716579
53284726,51713013
53284727,51712784
53284728,51716186
53284728,51716187
53284729,51716188
53284730,51716580
53284731,51713014
53284732,51716581
53284732,51716582
53284733,51713015
53284734,51712785
53284735,51712786
53284736,51716583
53284737,51707116
53284738,51713016
53284739,51707117
53284740,51713017
53284741,51712787
53284742,51712788
53284743,51709902
53284743,51709903
53284744,51707118
53284745,51712789
53284745,51712790
53284746,51709904
53284746,51709905
53284747,51709906
53284747,51709907
53284748,51713018
53284748,51713019
53284749,51713020
53284750,51712791
53284751,51713021
53284751,51713022
53284752,51712792
53284753,51709908
53284754,51713023
53284755,51706752
53284756,51706753
53284757,51712793
53284758,51716189
53284759,51709909
53284760,51716584
53284761,51709910
