offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
48514017,43146460,1,5,49,F,0,,,,
48511998,43143599,0,,,,,,,,
47885293,42608196,2,5,49,F,1,,,,
47885292,42608196,1,5,49,M,1,,,,
47885294,42608197,1,5,26,F,2,,,,
47885296,42608198,2,5,49,F,2,,,,
47885295,42608198,1,5,49,F,2,,,,
47885297,42608199,1,5,17,M,2,,,,
47885298,42608200,0,,,,,,,,
47885299,42608201,1,5,49,M,1,,,,
47885300,42608202,0,,,,,,,,
47885301,42608203,0,,,,,,,,
47885302,42608204,0,,,,,,,,
47885303,42608205,1,5,47,F,2,,,,
47885304,42608206,1,5,20,M,2,,,,
47885305,42608207,0,,,,,,,,
47885306,42608208,1,5,20,M,2,,,,
47885307,42608209,0,,,,,,,,
47885308,42608210,1,5,49,M,1,,,,
47885309,42608211,0,,,,,,,,
47885310,42608212,1,5,27,M,1,,,,
47885311,42608213,0,,,,,,,,
47885312,42608214,0,,,,,,,,
47885313,42608215,1,5,49,M,2,,,,
47885314,42608216,1,5,41,M,2,,,,
47885315,42608217,1,5,49,F,1,,,,
47885316,42608218,1,5,49,M,1,,,,
47885317,42608219,1,5,64,F,1,,,,
47885319,42608220,2,5,18,M,1,,,,
47885320,42608220,3,5,49,M,1,,,,
47885318,42608220,1,5,49,M,1,,,,
47885321,42608221,1,5,33,M,2,,,,
47885322,42608222,1,5,25,M,1,,,,
47885323,42608223,0,,,,,,,,
47885324,42608224,1,5,25,M,1,,,,
47885325,42608225,1,5,29,F,2,,,,
47885326,42608226,1,5,24,M,1,,,,
47885327,42608227,0,,,,,,,,
47885328,42608228,0,,,,,,,,
47885329,42608229,0,,,,,,,,
47885330,42608230,1,5,22,F,1,,,,
52374858,42608231,2,5,49,F,2,,,,
52374857,42608231,1,5,22,F,2,,,,
47885277,42607378,1,5,22,M,1,,,,
47885278,42607379,0,,,,,,,,
47885279,42607380,0,,,,,,,,
47885280,42607381,0,,,,,,,,
47885281,42607382,1,5,49,M,1,,,,
47885282,42607383,1,5,23,F,1,,,,
47885283,42607384,1,5,49,M,1,,,,
47885284,42607385,1,5,31,M,1,,,,
47885286,42607386,2,5,49,F,1,,,,
47885285,42607386,1,5,49,M,1,,,,
47885287,42607387,0,,,,,,,,
47885288,42607388,1,5,49,M,1,,,,
47885290,42607389,3,5,46,M,2,,,,
47885289,42607389,2,5,49,M,2,,,,
47885291,42607390,1,5,38,F,1,,,,
52389495,46584827,1,5,49,M,1,,,,
52376682,46574086,0,,,,,,,,
52376683,46574087,1,5,43,M,1,,,,
52376684,46574088,0,,,,,,,,
52376685,46574089,1,5,20,F,2,,,,
52376686,46574090,1,5,18,F,2,,,,
52376687,46574091,1,5,15,M,2,,,,
52376688,46574092,0,,,,,,,,
52376689,46574093,0,,,,,,,,
52376691,46574094,2,5,19,F,1,,,,
52376690,46574094,1,5,23,M,1,,,,
52376692,46574095,1,5,18,M,1,,,,
52376693,46574096,1,5,18,M,1,,,,
52376694,46574097,1,5,18,M,1,,,,
52376695,46574098,1,5,18,M,1,,,,
52376696,46574099,1,5,18,M,1,,,,
52376697,46574100,1,5,18,M,1,,,,
52376698,46574101,1,5,18,M,1,,,,
52376699,46574102,1,5,18,M,1,,,,
52376700,46574103,0,,,,,,,,
52376701,46574104,1,5,18,M,1,,,,
52376702,46574105,1,5,18,M,1,,,,
52376703,46574106,1,5,18,M,1,,,,
52376704,46574107,1,5,18,M,1,,,,
52376705,46574108,1,5,38,M,1,,,,
52376706,46574109,1,5,18,M,1,,,,
52376707,46574110,1,5,18,M,1,,,,
52376708,46574111,1,5,54,M,1,,,,
52376709,46574112,1,5,30,F,2,,,,
52376710,46574113,0,,,,,,,,
52376711,46574114,0,,,,,,,,
52376712,46574115,0,,,,,,,,
52376713,46574116,0,,,,,,,,
52376714,46574117,0,,,,,,,,
52376715,46574118,1,5,26,M,2,,,,
52376716,46574119,0,,,,,,,,
52376717,46574120,1,5,59,M,1,,,,
52376718,46574121,1,5,18,M,1,,,,
52376719,46574122,1,5,22,F,2,,,,
52376720,46574123,1,5,30,F,2,,,,
52376721,46574124,1,5,18,M,1,,,,
52376723,46574125,2,5,32,F,1,,,,
52376722,46574125,1,5,27,M,1,,,,
52376724,46574126,1,5,18,M,1,,,,
52376725,46574127,0,,,,,,,,
52376726,46574128,1,5,49,M,2,,,,
52376727,46574129,0,,,,,,,,
52376728,46574130,1,5,35,M,1,,,,
52376729,46574131,0,,,,,,,,
52376730,46574132,1,5,29,M,0,,,,
52376731,46574133,1,5,33,M,2,,,,
52376732,46574134,1,5,33,M,2,,,,
52376733,46574135,0,,,,,,,,
52376734,46574136,1,5,40,F,2,,,,
