"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2016,3,104654416
2016,3,104654417
2016,3,104654418
2016,3,104654419
2016,3,104654420
2016,3,104654421
2016,3,104654422
2016,3,104654423
2016,3,104654424
2016,3,104654425
2016,3,104654426
2016,3,104654428
2016,3,104654430
2016,3,104654431
2016,3,104654441
2016,3,104654443
2016,3,104654444
2016,3,104654452
2016,3,104654453
2016,3,104654454
2016,3,104654466
2016,3,104654468
2016,3,104654469
2016,3,104654470
2016,3,104654471
2016,3,104654480
2016,3,104655503
2016,3,104655504
2016,3,104655505
2016,3,104655506
2016,3,104655517
2016,3,104655522
2016,3,104655523
2016,3,104655524
2016,3,104655525
2016,3,104655526
2016,3,104655531
2016,3,104655532
2016,3,104655541
2016,3,104655542
2016,3,104655543
2016,3,104655544
2016,3,104655551
2016,3,104655552
2016,3,104655566
2016,3,104656591
2016,3,104656599
2016,3,104656610
2016,3,104656614
2016,3,104656616
2016,3,104656617
2016,3,104656618
2016,3,104656619
2016,3,104656634
2016,3,104656640
2016,3,104656641
2016,3,104656642
2016,3,104656643
2016,3,104656646
2016,3,104656647
2016,3,104657700
2016,3,104657701
2016,3,104657705
2016,3,104657709
2016,3,104657713
2016,3,104657714
2016,3,104657716
2016,3,104657717
2016,3,104657718
2016,3,104657719
2016,3,104657720
2016,3,104657729
2016,3,104657730
2016,3,104657732
2016,3,104657734
2016,3,104657735
2016,3,104657740
2016,3,104652308
2016,3,104652309
2016,3,104652310
2016,3,104652314
2016,3,104652316
2016,3,104652317
2016,3,104652318
2016,3,104652322
2016,3,104652323
2016,3,104652325
2016,3,104652326
2016,3,104652327
2016,3,104652328
2016,3,104652333
2016,3,104652334
2016,3,104652335
2016,3,104652336
2016,3,104652337
2016,3,104652339
2016,3,104652340
2016,3,104652341
2016,3,104652342
2016,3,104652343
2016,3,104652344
2016,3,104652345
2016,3,104652346
2016,3,104652347
2016,3,104652348
2016,3,104652349
2016,3,104652355
2016,3,104652356
2016,3,104652357
2016,3,104652358
2016,3,104652359
2016,3,104652360
2016,3,104652361
2016,3,104652362
2016,3,104652364
2016,3,104652367
2016,3,104652370
2016,3,104652371
2016,3,104653393
2016,3,104653394
2016,3,104653400
2016,3,104653401
2016,3,104653403
2016,3,104653404
