"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,100810227,89447867,0,,,"",,,,
2016,94181180,82879146,0,,,"",,,,
2016,94181182,82879148,0,,,"",,,,
2016,94181955,82883522,0,,,"",,,,
2016,94181961,82883528,0,,,"",,,,
2016,94181973,83825293,0,,,"",,,,
2016,94181977,83825296,0,,,"",,,,
2016,94182023,83825316,0,,,"",,,,
2016,94182031,83825321,0,,,"",,,,
2016,94182056,83825341,0,,,"",,,,
2016,94182058,83825343,0,,,"",,,,
2016,94182839,85388076,0,,,"",,,,
2016,94182852,83381239,0,,,"",,,,
2016,94182856,83381243,0,,,"",,,,
2016,94182876,83381256,0,,,"",,,,
2016,94182878,83381258,0,,,"",,,,
2016,94182879,83381259,0,,,"",,,,
2016,94182883,83381262,0,,,"",,,,
2016,94182884,83381263,0,,,"",,,,
2016,94182895,83381271,0,,,"",,,,
2016,94182907,83381282,0,,,"",,,,
2016,94181204,82879162,0,,,"",,,,
2016,94181205,82879163,0,,,"",,,,
2016,94181206,82879164,0,,,"",,,,
2016,94181207,82879165,0,,,"",,,,
2016,94181211,82879169,0,,,"",,,,
2016,94181214,82879172,0,,,"",,,,
2016,94181217,82879175,0,,,"",,,,
2016,94181233,82879188,0,,,"",,,,
2016,94181234,82879189,0,,,"",,,,
2016,94181246,82879197,0,,,"",,,,
2016,94181247,82879198,0,,,"",,,,
2016,94181248,82879199,0,,,"",,,,
2016,94181261,82879210,0,,,"",,,,
2016,94181267,82879215,0,,,"",,,,
2016,94181286,82880210,0,,,"",,,,
2016,94181288,82880212,0,,,"",,,,
2016,94181290,82880214,0,,,"",,,,
2016,94181291,82880215,0,,,"",,,,
2016,94181301,82880222,0,,,"",,,,
2016,94181307,82880227,0,,,"",,,,
2016,94182080,83825361,0,,,"",,,,
2016,94182082,83825363,0,,,"",,,,
2016,94182084,83825365,0,,,"",,,,
2016,94182104,83825378,0,,,"",,,,
2016,94182106,83825380,0,,,"",,,,
2016,94182108,83825382,0,,,"",,,,
2016,94182117,83825390,0,,,"",,,,
2016,94182912,83381286,0,,,"",,,,
2016,94182930,83381302,0,,,"",,,,
2016,94182968,84379906,0,,,"",,,,
2016,94182976,87248214,0,,,"",,,,
2016,94182977,87248215,0,,,"",,,,
2016,94182980,87248217,0,,,"",,,,
2016,94182981,87248218,0,,,"",,,,
2016,94182986,87248223,0,,,"",,,,
2016,94182988,87248225,0,,,"",,,,
2016,94182989,87248226,0,,,"",,,,
2016,94182993,87248230,0,,,"",,,,
2016,94182997,87248234,0,,,"",,,,
2016,94183000,87248237,0,,,"",,,,
2016,94183001,87248238,0,,,"",,,,
2016,94183002,87248239,0,,,"",,,,
2016,94183006,87248242,0,,,"",,,,
2016,94183007,87248243,0,,,"",,,,
2016,94183011,87248246,0,,,"",,,,
2016,94181322,82880236,0,,,"",,,,
2016,94181354,82880258,0,,,"",,,,
2016,94181355,82880259,0,,,"",,,,
2016,94181366,82880267,0,,,"",,,,
2016,94181367,82880268,0,,,"",,,,
2016,94181373,82880272,0,,,"",,,,
2016,94181402,82880289,0,,,"",,,,
2016,94181404,82880291,0,,,"",,,,
2016,94181407,82880294,0,,,"",,,,
2016,94181408,82880295,0,,,"",,,,
2016,94181414,82880300,0,,,"",,,,
2016,94182179,83825425,0,,,"",,,,
2016,94182184,83825427,0,,,"",,,,
2016,94182196,83825435,0,,,"",,,,
