"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2016,91161471,87450227,1,5,7,6,5930,5,30,"F",1,,"U",,
2016,91161636,83323501,1,8,,,,,,"",,,"",,
2016,91161637,83323502,1,8,,,,,,"",,,"",,
2016,91161638,83323503,1,8,,,,,,"",,,"",,
2016,91161639,83323504,1,8,,,,,,"",,,"",,
2016,91161640,83323505,1,8,,,,,,"",,,"",,
2016,91161641,83323506,1,8,,,,,,"",,,"",,
2016,91161642,83323507,1,8,,,,,,"",,,"",,
2016,91161644,83323508,1,8,,,,,,"",,,"",,
2016,91161645,83323509,1,8,,,,,,"",,,"",,
2016,91161646,83323510,1,8,,,,,,"",,,"",,
2016,91161647,83323511,1,8,,,,,,"",,,"",,
2016,91161649,83323513,1,8,,,,,,"",,,"",,
2016,91161652,83323515,1,8,,,,,,"",,,"",,
2016,91161653,83323516,1,8,,,,,,"",,,"",,
2016,91161654,83323517,1,8,,,,,,"",,,"",,
2016,91161655,83323518,1,8,,,,,,"",,,"",,
2016,91161657,83323520,1,8,,,,,,"",,,"",,
2016,91161658,83323521,1,8,,,,,,"",,,"",,
2016,91161659,83323522,1,8,,,,,,"",,,"",,
2016,91161660,83323523,1,8,,,,,,"",,,"",,
2016,91161661,83323524,1,8,,,,,,"",,,"",,
2016,91161666,83323528,1,8,,,,,,"",,,"",,
2016,91161667,83323529,1,8,,,,,,"",,,"",,
2016,91161668,83323530,1,8,,,,,,"",,,"",,
2016,91161670,83323532,1,8,,,,,,"",,,"",,
2016,91161671,83323533,1,8,,,,,,"",,,"",,
2016,91161672,83323534,1,8,,,,,,"",,,"",,
2016,91161673,83323535,1,8,,,,,,"",,,"",,
2016,91161674,83323536,1,8,,,,,,"",,,"",,
2016,91161678,83323539,1,8,,,,,,"",,,"",,
2016,91161681,83323542,1,8,,,,,,"",,,"",,
2016,91161682,83323543,1,8,,,,,,"",,,"",,
2016,91161684,83323545,1,8,,,,,,"",,,"",,
2016,91161685,83323546,1,8,,,,,,"",,,"",,
2016,91161686,83323547,1,8,,,,,,"",,,"",,
2016,91161690,83323551,1,8,,,,,,"",,,"",,
2016,91161691,83323552,1,8,,,,,,"",,,"",,
2016,91161692,83323553,1,8,,,,,,"",,,"",,
2016,91161693,83323554,1,8,,,,,,"",,,"",,
2016,91161694,83323555,1,8,,,,,,"",,,"",,
2016,91161695,83323556,1,8,,,,,,"",,,"",,
2016,91161698,83323558,1,8,,,,,,"",,,"",,
2016,91161700,83323560,1,8,,,,,,"",,,"",,
2016,91161702,83323562,1,8,,,,,,"",,,"",,
2016,91161703,83323563,1,8,,,,,,"",,,"",,
2016,91161704,83323564,1,8,,,,,,"",,,"",,
2016,91161711,83323568,1,8,,,,,,"",,,"",,
2016,91161712,83323569,1,8,,,,,,"",,,"",,
2016,91161713,83323570,1,8,,,,,,"",,,"",,
2016,91161714,83323571,1,8,,,,,,"",,,"",,
2016,91161715,83323572,1,8,,,,,,"",,,"",,
2016,91161723,83324445,1,8,,,,,,"",,,"",,
2016,91161725,83324447,1,8,,,,,,"",,,"",,
2016,91161727,83324449,1,8,,,,,,"",,,"",,
2016,91161729,83324451,1,8,,,,,,"",,,"",,
2016,91161732,83324454,1,8,,,,,,"",,,"",,
2016,91160944,83322514,1,8,,,,,,"",,,"",,
2016,91160945,83322515,1,8,,,,,,"",,,"",,
2016,91160946,83322516,1,8,,,,,,"",,,"",,
2016,91160947,83322517,1,8,,,,,,"",,,"",,
2016,91160948,83322518,1,8,,,,,,"",,,"",,
2016,91160949,83322519,1,8,,,,,,"",,,"",,
2016,91160950,83322520,1,8,,,,,,"",,,"",,
2016,91160953,83323402,1,8,,,,,,"",,,"",,
2016,91160954,83323403,1,8,,,,,,"",,,"",,
2016,91160955,83323404,1,8,,,,,,"",,,"",,
2016,91160956,83323405,1,8,,,,,,"",,,"",,
2016,91160957,83323406,1,8,,,,,,"",,,"",,
2016,91160958,83323407,1,8,,,,,,"",,,"",,
2016,91160959,83323408,1,8,,,,,,"",,,"",,
2016,91160960,83323409,1,8,,,,,,"",,,"",,
2016,91160961,83323410,1,8,,,,,,"",,,"",,
2016,91160963,83323412,1,8,,,,,,"",,,"",,
2016,91160964,83323413,1,8,,,,,,"",,,"",,
2016,91160965,83323414,1,8,,,,,,"",,,"",,
2016,91160966,83323415,1,8,,,,,,"",,,"",,
2016,91160967,83323416,1,8,,,,,,"",,,"",,
2016,91160968,83323417,1,8,,,,,,"",,,"",,
2016,91160971,83323419,1,8,,,,,,"",,,"",,
2016,91160972,83323420,1,8,,,,,,"",,,"",,
2016,91160973,83323421,1,8,,,,,,"",,,"",,
