"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,90584087,63,1,,95960553
2016,90584095,63,2,,95960554
2016,90584149,63,20,,95960555
2016,90584177,63,1000,12-MAR-16,95960556
2016,90584231,63,18001,23-FEB-16,95960711
2016,90584313,63,35,11-SEP-16,95960712
2016,90584387,63,421,,95960853
2016,90584404,63,10,25-JUL-16,95960854
2016,91804853,10,0,,95806500
2016,89973256,10,0,,95806501
2016,93027193,10,0,,95806502
2016,90584166,10,0,,95806503
2016,91804862,10,0,,95806504
2016,89362719,10,0,,95806505
2016,91804873,10,0,,95806506
2016,89973281,10,0,,95806507
2016,91195111,10,0,,95806508
2016,93027216,10,0,,95806509
2016,89973301,10,0,,95806510
2016,93638719,10,0,,95806511
2016,92414756,10,0,,95806512
2016,92414758,10,0,,95806513
2016,93027228,10,0,,95806514
2016,92414766,10,0,,95806515
2016,92414769,10,0,,95806516
2016,89973321,10,0,,95806517
2016,93027235,10,0,,95806518
2016,89363106,10,0,,95811228
2016,89363113,10,0,,95811229
2016,93639093,10,0,,95811230
2016,92415130,10,0,,95811231
2016,89973698,10,0,,95811232
2016,90584569,10,0,,95811233
2016,91195501,10,0,,95811234
2016,91195502,10,0,,95811235
2016,91195503,10,0,,95811236
2016,92415144,10,0,,95811237
2016,89973706,10,0,,95811238
2016,91805292,10,0,,95811239
2016,92415149,10,0,,95811240
2016,91805295,10,0,,95811241
2016,90584576,10,0,,95811242
2016,89363126,10,0,,95811243
2016,91195508,10,0,,95811244
2016,89363131,10,0,,95811245
2016,92415153,10,0,,95811246
2016,92415154,10,0,,95811247
2016,91195515,10,0,,95811248
2016,93027609,10,0,,95811249
2016,92415159,10,0,,95811250
2016,91805305,10,0,,95811251
2016,91195522,10,0,,95811252
2016,91805310,10,0,,95811253
2016,92415165,10,0,,95811254
2016,91805316,10,0,,95811255
2016,92415167,10,0,,95811256
2016,89973725,10,0,,95811257
2016,90584597,10,0,,95811258
2016,91195531,10,0,,95811259
2016,90583895,63,1,,95964009
2016,90583914,63,250,,95964010
2016,90583957,63,1,,95964133
2016,90584012,63,100,,95964134
2016,90584027,63,359,12-JUL-16,95964135
2016,93639091,3,5500,,96052799
2016,93639092,20,7,,96052800
2016,93639120,20,20235,,96052801
2016,89973681,63,318,,95797153
2016,89973727,63,20,19-APR-16,95797154
2016,89973740,63,1,,95797155
2016,89973749,63,220,,95797156
2016,92415170,10,0,,95811362
2016,89973734,10,0,,95811363
2016,91805322,10,0,,95811364
2016,89363160,10,0,,95811365
2016,91805329,10,0,,95811366
2016,92415185,10,0,,95811367
2016,93027650,10,0,,95811368
2016,89363172,10,0,,95811369
2016,91195546,10,0,,95811370
2016,92415191,10,0,,95811371
2016,93027656,10,6000,,95811372
2016,89973751,10,0,,95811373
2016,92415197,10,0,,95811374
2016,89973753,10,0,,95811375
2016,91195554,10,0,,95811376
2016,89973759,10,0,,95811377
2016,91805353,10,0,,95811378
2016,89363191,10,0,,95811379
2016,90584635,10,0,,95811380
2016,93639181,10,0,,95811381
2016,91195569,10,0,,95811382
2016,90584641,10,0,,95811383
2016,89973777,10,0,,95811384
2016,92415214,10,0,,95811385
2016,91195572,10,0,,95811386
2016,90584157,10,0,,95816172
2016,89973250,10,0,,95816173
2016,89973253,10,0,,95816174
2016,93638372,3,5000,26-NOV-16,96056025
2016,92414473,10,0,,96056657
2016,89362695,10,0,,96056658
2016,93027323,10,0,,96056659
2016,89362897,10,0,,96056660
2016,93639071,10,0,,96056661
2016,91805363,10,0,,96056662
2016,93026876,3,5000,,96057723
