"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2016,7130842,5898,1,2016,"U",,"N","F","C","2016_01_IN0670100_NIBRS",,0
2016,7153626,5898,2,2016,"U",,"N","F","C","2016_02_IN0670100_NIBRS",,0
2016,7176410,5898,3,2016,"U",,"N","F","C","2016_03_IN0670100_NIBRS",,0
2016,7199194,5898,4,2016,"U",,"N","F","C","2016_04_IN0670100_NIBRS",,0
2016,7221978,5898,5,2016,"U",,"N","F","C","2016_05_IN0670100_NIBRS",,0
2016,7244762,5898,6,2016,"U",,"N","F","C","2016_06_IN0670100_NIBRS",,0
2016,7267546,5898,7,2016,"U",,"N","F","C","2016_07_IN0670100_NIBRS",,0
2016,7290330,5898,8,2016,"U",,"N","F","C","2016_08_IN0670100_NIBRS",,0
2016,7313114,5898,9,2016,"U",,"N","F","C","2016_09_IN0670100_NIBRS",,0
2016,7335898,5898,10,2016,"U",,"N","F","C","2016_10_IN0670100_NIBRS",,0
2016,7358682,5898,11,2016,"U",,"N","F","C","2016_11_IN0670100_NIBRS",,0
2016,7381466,5898,12,2016,"U",,"N","F","C","2016_12_IN0670100_NIBRS",,0
2016,7130828,5884,1,2016,"U",,"N","F","C","2016_01_IN0630000_NIBRS",,0
2016,7153612,5884,2,2016,"U",,"N","F","C","2016_02_IN0630000_NIBRS",,0
2016,7176396,5884,3,2016,"U",,"N","F","C","2016_03_IN0630000_NIBRS",,0
2016,7199180,5884,4,2016,"U",,"N","F","C","2016_04_IN0630000_NIBRS",,0
2016,7221964,5884,5,2016,"U",,"N","F","C","2016_05_IN0630000_NIBRS",,0
2016,7244748,5884,6,2016,"U",,"N","F","C","2016_06_IN0630000_NIBRS",,0
2016,7267532,5884,7,2016,"U",,"N","F","C","2016_07_IN0630000_NIBRS",,0
2016,7290316,5884,8,2016,"U",,"N","F","C","2016_08_IN0630000_NIBRS",,0
2016,7313100,5884,9,2016,"U",,"N","F","C","2016_09_IN0630000_NIBRS",,0
2016,7335884,5884,10,2016,"U",,"N","F","C","2016_10_IN0630000_NIBRS",,0
2016,7358668,5884,11,2016,"U",,"N","F","C","2016_11_IN0630000_NIBRS",,0
2016,7381452,5884,12,2016,"U",,"N","F","C","2016_12_IN0630000_NIBRS",,0
2016,7130811,5867,1,2016,"U",,"N","F","C","2016_01_IN0550100_NIBRS",,0
2016,7153595,5867,2,2016,"U",,"N","F","C","2016_02_IN0550100_NIBRS",,0
2016,7176379,5867,3,2016,"U",,"N","F","C","2016_03_IN0550100_NIBRS",,0
2016,7199163,5867,4,2016,"U",,"N","F","C","2016_04_IN0550100_NIBRS",,0
2016,7221947,5867,5,2016,"U",,"N","F","C","2016_05_IN0550100_NIBRS",,0
2016,7244731,5867,6,2016,"U",,"N","F","C","2016_06_IN0550100_NIBRS",,0
2016,7267515,5867,7,2016,"U",,"N","F","C","2016_07_IN0550100_NIBRS",,0
2016,7290299,5867,8,2016,"U",,"N","F","C","2016_08_IN0550100_NIBRS",,0
2016,7313083,5867,9,2016,"U",,"N","F","C","2016_09_IN0550100_NIBRS",,0
2016,7335867,5867,10,2016,"U",,"N","F","C","2016_10_IN0550100_NIBRS",,0
2016,7358651,5867,11,2016,"U",,"N","F","C","2016_11_IN0550100_NIBRS",,0
2016,7381435,5867,12,2016,"U",,"N","F","C","2016_12_IN0550100_NIBRS",,0
2016,7130659,5715,1,2016,"U",,"N","F","C","2016_01_IN0130000_NIBRS",,0
2016,7153443,5715,2,2016,"U",,"N","F","C","2016_02_IN0130000_NIBRS",,0
2016,7176227,5715,3,2016,"U",,"N","F","C","2016_03_IN0130000_NIBRS",,0
2016,7199011,5715,4,2016,"U",,"N","F","C","2016_04_IN0130000_NIBRS",,0
2016,7221795,5715,5,2016,"U",,"N","F","C","2016_05_IN0130000_NIBRS",,0
2016,7244579,5715,6,2016,"U",,"N","F","C","2016_06_IN0130000_NIBRS",,0
2016,7267363,5715,7,2016,"U",,"N","F","C","2016_07_IN0130000_NIBRS",,0
