"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,28410225,1,28434862
2017,28410213,1,28434852
2017,28410578,1,28435218
2017,28410740,1,28435379
2017,28410795,1,28435434
2017,28411451,1,28436090
2017,28411498,1,28436137
2017,28411492,1,28436129
2017,28411516,1,28436153
2017,28411520,1,28436159
2017,28411521,1,28436160
2017,28411538,1,28436177
2017,28411537,1,28436176
2017,28411540,1,28436179
2017,28411546,1,28436185
2017,28411747,1,28436387
2017,28412128,1,28436768
2017,28412247,1,28436886
2017,28412244,1,28436883
2017,28412257,1,28436897
2017,28412255,1,28436894
2017,28413187,1,28437826
2017,28413270,1,28437910
2017,28413321,1,28437962
2017,28413322,1,28437964
2017,28413327,1,28437968
2017,28413516,1,28438155
2017,28413511,1,28438152
2017,28413728,1,28438368
2017,28413764,1,28438405
2017,28413854,1,28438494
2017,28413995,1,28438636
2017,28414231,1,28438874
2017,28414241,1,28438882
2017,28414296,1,28438939
2017,28414451,1,28439094
2017,28414550,1,28439194
2017,28414555,3,28439198
2017,28414564,1,28439206
2017,28414896,1,28439539
2017,28415799,1,28440443
2017,28416124,1,28440767
2017,28416223,1,28440869
2017,28416249,1,28440892
2017,28416279,1,28440925
2017,28416325,1,28440971
2017,28416369,1,28441016
2017,28416384,1,28441032
2017,28416380,1,28441028
2017,28416472,1,28441118
2017,28416519,1,28441165
2017,28416658,1,28441304
2017,28416662,1,28441308
2017,28416886,1,28441532
2017,28416889,1,28441535
2017,28416890,1,28441536
2017,28416929,1,28441575
2017,28416952,1,28441599
2017,28416951,1,28441598
2017,28416983,1,28441629
2017,28417009,1,28441655
2017,28417052,1,28441698
2017,28417050,1,28441696
2017,28417044,1,28441692
2017,28417085,1,28441730
2017,28417089,1,28441735
2017,28417096,1,28441742
2017,28417098,1,28441744
2017,28417102,1,28441749
2017,28417111,1,28441757
2017,28417242,1,28441887
2017,28417239,1,28441885
2017,28417269,1,28441914
2017,28417392,1,28442039
2017,28417528,1,28442176
2017,28417594,1,28442240
2017,28417610,1,28442256
2017,28417733,1,28442379
2017,28417730,1,28442376
2017,28417766,1,28442412
2017,28417962,1,28442609
2017,28417930,1,28442576
2017,28418388,1,28443035
2017,28418391,1,28443033
2017,28418490,1,28443136
2017,28418507,1,28443155
2017,28418546,1,28443191
2017,28418554,1,28443200
2017,28418557,1,28443203
2017,28418567,1,28443213
2017,28238675,1,28263105
2017,28239551,1,28263982
2017,28239576,1,28264008
2017,28239722,1,28264153
2017,28239815,1,28264245
2017,28239875,1,28264308
2017,28240049,1,28264476
2017,28240442,1,28264874
2017,28240540,1,28264968
2017,28241281,1,28265710
2017,28241369,1,28265801
2017,28241681,1,28266113
2017,28241750,1,28266182
2017,28241800,1,28266232
2017,28241846,1,28266277
2017,28241995,1,28266427
2017,28242116,1,28266545
2017,28242149,1,28266582
2017,28242666,1,28267098
2017,28243144,1,28267577
2017,28243186,1,28267619
2017,28243184,6,28267617
2017,28243183,1,28267616
2017,28243279,1,28267713
2017,28243291,7,28267725
2017,28244203,1,28268637
2017,28244825,1,28269257
2017,28244851,1,28269285
2017,28244979,1,28269412
2017,28244995,1,28269428
2017,28245070,1,28269503
2017,28245187,1,28269620
2017,28245373,1,28269806
2017,28245753,1,28270186
2017,28246341,1,28270776
2017,28246376,1,28270809
2017,28246393,1,28270826
2017,28246392,1,28270825
2017,28246617,1,28271050
2017,28246618,1,28271051
2017,28246629,1,28271063
2017,28247093,1,28271526
2017,28413274,1,28437913
2017,28413463,1,28438103
2017,28413475,1,28438115
2017,28413468,1,28438107
2017,28413473,1,28438114
2017,28413472,1,28438112
2017,28413504,1,28438144
2017,28413606,1,28438246
2017,28413942,1,28438582
2017,28414008,1,28438649
2017,28414535,1,28439178
2017,28414549,1,28439193
2017,28414859,1,28439502
2017,28414915,1,28439558
2017,28414953,1,28439596
2017,28415623,1,28440269
2017,28014496,1,28038605
2017,28015009,1,28039118
2017,28015001,1,28039110
2017,28015106,1,28039214
2017,28015170,1,28039278
2017,28015674,1,28039785
2017,28015908,1,28040019
2017,28016020,1,28040129
2017,28016100,1,28040208
2017,28016204,1,28040314
2017,28016207,1,28040317
2017,28016271,1,28040381
2017,28016568,1,28040679
2017,28016571,1,28040682
2017,28016574,1,28040684
2017,28016995,1,28041105
2017,28017292,1,28041402
2017,28017325,1,28041435
2017,28017571,1,28041680
2017,28017729,1,28041842
2017,28018128,1,28042240
2017,28018415,1,28042529
2017,28018451,1,28042564
2017,28018646,1,28042760
2017,28018710,1,28042824
2017,28018797,1,28042911
2017,28019085,1,28043201
2017,28019092,1,28043208
2017,28019162,1,28043279
2017,28019286,1,28043403
2017,28019490,1,28043608
2017,28019753,1,28043871
2017,28020074,1,28044191
2017,28020097,1,28044213
2017,28020153,1,28044272
2017,28020226,1,28044342
2017,28020235,1,28044353
2017,28020322,1,28044440
2017,28020599,1,28044717
2017,28020457,1,28044575
2017,28020623,1,28044741
2017,28020690,1,28044809
2017,28020713,1,28044835
2017,28020739,1,28044858
2017,28021222,1,28045347
2017,28021716,1,28045840
2017,28021282,1,28045405
2017,28021626,1,28045750
2017,28021960,1,28046084
2017,28022316,1,28046441
2017,28022576,1,28046700
2017,28022618,1,28046742
2017,28023177,1,28047302
2017,28022781,1,28046905
2017,28022780,1,28046904
2017,28022876,1,28046999
2017,28022889,1,28047007
2017,28023749,1,28047873
2017,28023832,1,28047956
2017,28023840,1,28047964
2017,28023968,1,28048091
2017,28024011,1,28048134
2017,28024048,1,28048172
2017,28024698,1,28048823
2017,28025029,1,28049153
2017,28025213,1,28049330
2017,28025204,1,28049328
2017,28025752,1,28049876
2017,28025754,1,28049878
2017,28025919,1,28050043
2017,28025915,1,28050039
2017,28025944,1,28050068
2017,28025945,1,28050069
2017,28026537,1,28050662
2017,28026904,1,28051027
2017,28026936,1,28051058
2017,28027008,1,28051132
2017,28027128,1,28051252
2017,28027597,1,28051719
2017,28027723,1,28051846
2017,28027873,1,28051997
2017,28028054,6,28052178
2017,28028393,1,28052518
2017,28028737,1,28052861
2017,28029108,1,28053233
2017,28029184,1,28053309
2017,28029237,1,28053363
2017,28029281,1,28053406
2017,28029314,1,28053439
2017,28029392,1,28053518
2017,28029418,1,28053544
2017,28029422,1,28053545
2017,28030155,1,28054278
2017,28030522,1,28054647
2017,28030828,1,28054955
2017,28030985,1,28055110
2017,28031051,1,28055178
2017,28031156,1,28055280
2017,28031178,1,28055304
