suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
12,31704741,0.51,1,1900003
16,31704746,42,9,1900004
1,31704752,1,1,1900005
12,31704753,2,1,1900006
5,31704790,8,1,1900007
5,31701486,1.1,1,1900049
17,31701625,10,9,1900076
16,31704006,34,9,1900079
8,31704047,4,9,1900091
5,31704143,1.25,1,1900109
5,31704157,0.7,3,1900110
5,31703006,0.9,3,1900123
5,31703007,0.001,3,1900124
16,31701922,1,7,1900129
5,31701972,1,1,1900130
5,31703084,1,1,1900131
5,31703176,2,1,1900138
5,31703184,1,3,1900139
5,31703187,0.3,3,1900140
5,31703215,1,1,1900152
5,31703275,10.2,3,1900153
5,31700980,0.1,3,1900162
12,31700578,0.1,3,1900286
5,31700605,14,1,1900287
5,31699366,1,3,1900341
16,31699376,3096,9,1900342
5,31700660,18.7,1,1900343
8,31696895,3,9,1900344
1,31696905,0.001,1,1900345
5,31696908,3.5,1,1900346
5,31700731,0.04,3,1900372
5,31700739,2,1,1900373
8,31698399,6,9,1900380
5,31698400,0.01,1,1900381
2,31699617,1,1,1900382
12,31699623,26,1,1900383
5,31695979,1.01,1,1900386
5,31695983,1,1,1900387
5,31695987,2.5,1,1900388
2,31696005,0.001,1,1900389
5,31696007,1,1,1900390
8,31696014,14,9,1900391
5,31696018,5,1,1900392
16,31696021,23,9,1900393
12,31696023,5,1,1900394
2,31696024,7.5,1,1900395
8,31696025,1,9,1900396
5,31698416,1,1,1900397
12,31698425,2,1,1900398
5,31698431,2.7,1,1900399
2,31698436,2,1,1900400
5,31698444,1.5,3,1900401
5,31698450,89,1,1900402
17,31698454,2,9,1900403
5,31698456,1,1,1900404
5,31698459,1,1,1900405
5,31698476,14,1,1900406
17,31698477,142.5,1,1900407
5,31699767,0.1,3,1900410
5,31698501,1,1,1900416
12,31711718,1.32,1,1900429
5,31711743,0.11,3,1900430
5,31711747,0.002,1,1900431
5,31711748,3.4,1,1900432
12,31711770,14.3,1,1900433
5,31714115,0.55,1,1900441
5,31714118,0.001,1,1900442
5,31714128,0.002,1,1900443
8,31711785,20,9,1900455
12,31711790,3,3,1900456
1,31711817,20,1,1900457
5,31710849,0.5,1,1900496
12,31710851,2.4,1,1900497
5,31711927,2,1,1900498
12,31711928,0.75,3,1900499
5,31711961,1,1,1900500
5,31713174,2,1,1900504
5,31713193,0.001,3,1900505
1,31713195,3.5,1,1900506
5,31713198,10,1,1900507
5,31710864,1,1,1900526
5,31710880,0.046,1,1900527
5,31710891,0.01,3,1900528
5,31713252,10,1,1900531
5,31713261,0.25,3,1900532
2,31713262,0.001,1,1900533
5,31713280,0.002,1,1900534
2,31713281,0.001,1,1900535
1,31713294,0.1,1,1900536
2,31713295,4,1,1900537
5,31710939,4.4,1,1900543
5,31710941,1.1,1,1900544
1,31711035,0.001,1,1900571
12,31711042,0.005,1,1900572
5,31712259,5,1,1900598
2,31712338,0.001,1,1900612
2,31712372,0.5,3,1900613
5,31713593,7,1,1900616
5,31712398,0.001,1,1900623
5,31711363,2,1,1900639
5,31711404,1,1,1900662
5,31711408,0.25,3,1900663
5,31711415,10,1,1900664
1,31711428,0.1,1,1900665
5,31711434,0.25,3,1900666
2,31711440,12,3,1900667
1,31711443,1,1,1900668
5,31711446,40,1,1900669
5,31711461,0.001,1,1900670
5,31712609,2,1,1900678
12,31712622,0.1,1,1900691
5,31712643,0.125,3,1900692
5,31712677,0.001,1,1900693
12,31712679,0.001,1,1900694
12,31712700,3,1,1900707
8,31712710,2,9,1900708
2,31705733,2,1,1900748
5,31705770,1.3,3,1900749
5,31705784,1.1,3,1900750
12,31647340,0.1,1,1896836
12,31647348,41.4,1,1896837
12,31647773,70.95,1,1896911
12,31647786,0.001,1,1896912
5,31647788,1.7,1,1896913
5,31647793,32.8,1,1896914
5,31645431,7.2,1,1896922
5,31644509,34.2,1,1896957
5,31646910,192,1,1896965
5,31646918,9.2,1,1896966
5,31644580,2.2,1,1896977
5,31646930,0.7,1,1896983
5,31646933,4.5,1,1896984
5,31647022,18.9,1,1896996
13,31647030,80,9,1896997
8,31647032,68,9,1896998
12,31647058,2,1,1896999
12,31648200,2.1,1,1897000
5,31648204,438.6,1,1897001
17,31647086,1,11,1897013
5,31643619,11.9,1,1897019
5,31643623,1,1,1897020
8,31642797,72,9,1897090
12,31642817,0.001,1,1897091
2,31642821,210,1,1897103
12,31642841,0.001,1,1897104
5,31641937,0.001,1,1897158
5,31655569,0.01,1,1897291
12,31654553,3,1,1897319
5,31654558,0.001,1,1897320
12,31655710,0.001,1,1897321
5,31655712,8.6,1,1897322
5,31655732,0.001,1,1897323
5,31655751,12,1,1897324
5,31655757,1,1,1897325
12,31655762,0.001,1,1897326
12,31655765,0.001,1,1897327
12,31655773,0.001,1,1897328
1,31655780,2.5,1,1897329
5,31654575,0.001,1,1897333
5,31654579,1,1,1897334
5,31654584,5.06,1,1897335
12,31654593,19.2,1,1897336
5,31654612,3,1,1897337
2,31654630,0.001,1,1897338
5,31654642,17,1,1897339
5,31657205,0.001,1,1897360
5,31657226,0.001,1,1897361
12,31657236,0.001,1,1897366
12,31657290,0.001,1,1897367
12,31657295,0.002,1,1897368
12,31656263,0.5,1,1897421
5,31656269,10,1,1897422
5,31656271,0.001,1,1897423
5,31656282,3.4,1,1897424
12,31656296,0.001,1,1897425
12,31656300,0.001,1,1897426
12,31656329,0.001,1,1897437
5,31657736,3.4,1,1897465
5,31657803,5.4,1,1897481
5,31656638,0.8,1,1897490
5,31656669,0.001,1,1897491
12,31656676,0.6,1,1897492
5,31656737,0.4,1,1897495
12,31652093,5.4,1,1897505
8,31652095,33,9,1897506
5,31652101,0.001,1,1897507
5,31652126,1,11,1897508
8,31652129,7,9,1897509
8,31650936,25,9,1897517
5,31650950,6.1,1,1897518
12,31650962,2.4,1,1897519
5,31650971,48.9,1,1897520
12,31652141,102.8,1,1897521
5,31652158,17.7,1,1897522
12,31652160,97.2,1,1897523
5,31652165,3,1,1897524
5,31651196,0.5,1,1897569
5,31649977,23,1,1897580
5,31649989,12.3,1,1897581
1,31649998,0.001,1,1897582
5,31651212,9.2,1,1897583
5,31651223,0.001,1,1897584
5,31651231,2.3,1,1897585
5,31651239,9.3,1,1897586
12,31651247,6.3,1,1897587
12,31651494,0.001,1,1897628
8,31651506,28,9,1897629
5,31651544,4.5,1,1897639
12,31650343,0.001,1,1897645
12,31650349,1.4,1,1897646
5,31650607,40.2,1,1897669
12,31666359,0.001,1,1897709
5,31662848,0.001,1,1897711
5,31665339,0.5,1,1897730
5,31665360,3.4,1,1897747
12,31665388,14,1,1897748
5,31665411,0.001,1,1897749
5,31663133,0.001,1,1897758
5,31663144,2.7,1,1897759
5,31665422,3.7,1,1897761
12,31665429,6.8,1,1897762
12,31665439,0.001,1,1897763
12,31665446,0.001,1,1897764
16,31666863,7,9,1897791
12,31666867,1.5,1,1897792
5,31666930,3.69,1,1897798
5,31666937,108,1,1897799
5,31667015,533.4,1,1897812
5,31667025,0.001,1,1897822
5,31667034,1.7,1,1897823
5,31667058,14.1,1,1897824
12,31667072,1.2,1,1897825
12,31667088,0.001,1,1897826
5,31667094,0.001,1,1897827
12,31665901,8.1,1,1897832
5,31665909,58,1,1897833
12,31665912,0.001,1,1897834
12,31665946,0.001,1,1897835
5,31667118,54.2,1,1897836
5,31663671,2.3,1,1897846
12,31665969,1.4,1,1897849
5,31665988,48.2,1,1897850
5,31666002,27.1,1,1897851
5,31663676,1.4,1,1897854
5,31663715,0.001,1,1897855
5,31666125,107,1,1897864
5,31666130,5.1,1,1897865
12,31666152,0.002,1,1897866
5,31666231,7.4,1,1897878
5,31666233,46,1,1897879
5,31666236,5.9,1,1897880
5,31666259,18.2,1,1897881
5,31666262,0.7,1,1897882
5,31662717,3,1,1897885
5,31662748,0.001,1,1897886
12,31662756,6,1,1897887
12,31666305,0.001,1,1897897
5,31666312,1.3,1,1897898
12,31662808,0.001,1,1897899
12,31662810,1,1,1897900
12,31662820,9.2,1,1897901
12,31662845,14,1,1897902
5,31661886,0.001,1,1897930
5,31661914,5.2,1,1897931
5,31661917,2,1,1897932
12,31661982,0.002,1,1897942
12,31661993,0.001,1,1897943
5,31662180,11.1,1,1897970
5,31662203,1,1,1897971
12,31662216,0.002,1,1897972
12,31662223,17.8,1,1897973
5,31662227,21.7,1,1897974
5,31662230,0.001,1,1897975
12,31660952,0.002,1,1897984
5,31660956,0.001,1,1897985
15,31662280,4,9,1898010
5,31658709,5.7,1,1898011
5,31658726,76.4,1,1898012
5,31658728,0.001,1,1898013
12,31658743,1.2,1,1898014
12,31658760,0.3,1,1898026
5,31661328,1.7,1,1898046
5,31657833,0.001,1,1898072
12,31657836,17.6,1,1898073
5,31674736,5.4,1,1898099
12,31674746,6.4,1,1898100
12,31676024,1.8,1,1898119
12,31675069,1.4,1,1898175
5,31675071,4,1,1898176
5,31673927,0.001,1,1898187
5,31675115,30.8,1,1898188
12,31675117,0.06,1,1898189
5,31675119,4.8,1,1898190
5,31675123,6,1,1898191
17,31675125,0,,1898192
5,31675126,0.001,1,1898193
5,31673936,16.3,1,1898204
12,31673941,6.4,1,1898205
12,31673948,3.4,1,1898206
5,31673980,0.001,1,1898207
5,31673984,0.001,1,1898208
5,31673986,0.4,1,1898209
5,31673993,0.001,1,1898210
5,31674008,1.5,1,1898222
5,31676586,9.3,1,1898246
5,31676590,3.6,1,1898247
5,31676605,59,1,1898248
5,31676607,0.002,1,1898249
12,31673083,0.001,1,1898250
5,31674196,88,1,1898251
12,31676610,0.002,1,1898261
5,31675611,4,1,1898280
12,31675646,1.3,1,1898290
12,31675662,1.1,1,1898291
5,31675689,0.001,1,1898292
5,31675705,1.6,1,1898310
5,31675717,0.001,1,1898311
15,31675736,2,9,1898312
5,31671452,0.001,1,1898401
12,31671462,0.001,1,1898402
5,31671470,91.2,1,1898403
12,31671502,0.001,1,1898404
1,31667969,0.001,1,1898428
1,31667971,0.001,1,1898429
5,31670489,2.6,1,1898434
5,31670566,31.6,1,1898454
5,31670582,0.001,1,1898455
5,31670596,4.4,1,1898479
5,31670601,0.5,1,1898480
5,31670603,0.001,1,1898481
5,31670632,0.8,1,1898482
5,31670659,3.7,1,1898483
12,31671575,0.001,1,1898485
12,31670691,0.002,1,1898494
5,31668372,17.2,1,1898509
5,31671598,11.4,1,1898512
5,31671628,5.4,1,1898513
12,31671635,1,1,1898514
12,31671646,0.001,1,1898515
5,31667449,0.001,1,1898539
5,31667494,0.001,1,1898551
5,31667501,0.001,1,1898552
5,31667510,0.001,1,1898553
6,31682096,8,9,1898583
1,31682099,1,1,1898584
5,31682100,24.002,1,1898585
2,31682105,0.5,1,1898586
12,31682106,4,1,1898587
8,31682109,0.001,1,1898588
5,31682111,80,1,1898589
5,31682119,6,1,1898590
5,31682120,306,1,1898602
1,31682124,1.5,1,1898603
12,31682126,0.001,1,1898604
5,31682134,3,1,1898605
12,31682141,0.001,1,1898606
1,31682148,1,1,1898607
8,31682150,1,9,1898608
12,31682164,2,1,1898609
8,31682176,121,9,1898610
12,31682180,0.001,1,1898611
5,31682183,3,1,1898612
12,31682186,10.24,1,1898613
1,31682189,1,1,1898614
5,31685732,980.4,1,1898649
16,31685749,214,9,1898650
5,31682198,10,1,1898651
5,31682206,212,1,1898652
5,31682209,1.001,1,1898653
1,31682212,1.5,1,1898654
2,31685765,1,1,1898672
5,31685773,8,1,1898673
5,31685786,11.25,1,1898674
17,31685788,1,9,1898675
5,31685797,0.001,1,1898676
12,31685799,4.5,1,1898677
5,31685803,0.001,1,1898678
12,31685814,0.001,1,1898679
2,31685816,2.5,1,1898680
12,31685818,0.08,1,1898681
5,31685823,0.001,1,1898682
