agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
895,46609321,4500010,080312010,,,2008-01-15 00:00:00,,12,6,,0,C,2008_01_AZ0111300_080312010_INC_NIBRS,,,
895,46613344,4500010,080606008,,,2008-01-01 00:00:00,,,6,,0,C,2008_01_AZ0111300_080606008_INC_NIBRS,,,
895,46622180,4500010,090226004,,,2008-01-01 00:00:00,,,6,,0,C,2008_01_AZ0111300_090226004_INC_NIBRS,,,
895,46605393,4500010,080101010,,,2008-01-01 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080101010_INC_NIBRS,,,
895,46605394,4500010,080101011,,,2008-01-01 00:00:00,,2,6,,0,C,2008_01_AZ0111300_080101011_INC_NIBRS,,,
895,46605395,4500010,080101014,,,2008-01-01 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080101014_INC_NIBRS,,,
895,46605396,4500010,080102001,,,2008-01-02 00:00:00,,2,6,,0,C,2008_01_AZ0111300_080102001_INC_NIBRS,,,
895,46605397,4500010,080102007,,,2008-01-02 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080102007_INC_NIBRS,,,
895,46605399,4500010,080102012,,,2008-01-02 00:00:00,,15,6,,0,C,2008_01_AZ0111300_080102012_INC_NIBRS,,,
895,46605400,4500010,080102016,,,2008-01-01 00:00:00,,1,6,,0,C,2008_01_AZ0111300_080102016_INC_NIBRS,,,
895,46605401,4500010,080102020,,,2008-01-02 00:00:00,,20,6,,0,C,2008_01_AZ0111300_080102020_INC_NIBRS,,,
895,46605402,4500010,080103009,,,2008-01-03 00:00:00,,15,6,,0,C,2008_01_AZ0111300_080103009_INC_NIBRS,,,
895,46605403,4500010,080103010,,,2008-01-03 00:00:00,,0,6,,0,C,2008_01_AZ0111300_080103010_INC_NIBRS,,,
895,46605404,4500010,080103014,,,2008-01-03 00:00:00,,21,6,,0,C,2008_01_AZ0111300_080103014_INC_NIBRS,,,
895,46605405,4500010,080103015,,,2008-01-03 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080103015_INC_NIBRS,,,
895,46605406,4500010,080104004,,,2008-01-04 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080104004_INC_NIBRS,,,
895,46605407,4500010,080104005,,,2008-01-04 00:00:00,,10,6,,0,C,2008_01_AZ0111300_080104005_INC_NIBRS,,,
895,46605408,4500010,080104007,,,2008-01-04 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080104007_INC_NIBRS,,,
895,46605409,4500010,080104008,,,2008-01-04 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080104008_INC_NIBRS,,,
895,46605411,4500010,080105003,,,2008-01-05 00:00:00,,0,6,,0,C,2008_01_AZ0111300_080105003_INC_NIBRS,,,
895,46605412,4500010,080105006,,,2008-01-05 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080105006_INC_NIBRS,,,
895,46605413,4500010,080105007,,,2008-01-05 00:00:00,,0,6,,0,C,2008_01_AZ0111300_080105007_INC_NIBRS,,,
895,46605414,4500010,080105008,,,2008-01-05 00:00:00,,1,6,,0,C,2008_01_AZ0111300_080105008_INC_NIBRS,,,
895,46605415,4500010,080105009,,,2008-01-05 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080105009_INC_NIBRS,,,
895,46605416,4500010,080105010,,,2008-01-05 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080105010_INC_NIBRS,,,
895,46605417,4500010,080105012,,,2008-01-05 00:00:00,,3,6,,0,C,2008_01_AZ0111300_080105012_INC_NIBRS,,,
895,46605418,4500010,080105013,,,2008-01-05 00:00:00,,11,6,,0,C,2008_01_AZ0111300_080105013_INC_NIBRS,,,
895,46605419,4500010,080105016,,,2008-01-05 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080105016_INC_NIBRS,,,
895,46605420,4500010,080105017,,,2008-01-05 00:00:00,R,,6,,0,C,2008_01_AZ0111300_080105017_INC_NIBRS,,,
895,46605421,4500010,080105019,,,2008-01-05 00:00:00,,17,6,,0,C,2008_01_AZ0111300_080105019_INC_NIBRS,,,
