victim_id,circumstances_id,justifiable_force_id
50414007,1,
50414015,2,
50414016,2,
50414023,1,
50414024,1,
50414060,2,
50414066,1,
50414101,9,
50415130,1,
50376008,1,
50410823,1,
50410850,10,
50405459,1,
50405469,9,
50410851,10,
50410852,10,
50403130,10,
50403137,9,
50408585,9,
50406382,10,
50408624,2,
50411825,9,
50411828,9,
50411835,9,
50406405,9,
50406406,9,
50406407,9,
50406408,9,
50406409,9,
50411853,2,
50411864,4,
50411865,4,
50411932,9,
50411933,9,
50404212,1,
50411982,10,
50404229,2,
50404233,9,
50409620,2,
50404268,2,
50404270,2,
50404271,2,
50404323,9,
50412898,9,
50412908,9,
50404364,1,
50404365,1,
50404379,1,
50407465,4,
50409774,10,
50402061,10,
50407502,9,
50407508,1,
50412997,9,
50412998,9,
50402101,9,
50402102,9,
50402103,9,
50402104,9,
50402105,9,
50402106,9,
50402107,9,
50402125,10,
50402126,10,
50402127,10,
50402128,10,
50402129,10,
50407566,1,
50407568,10,
50407569,10,
50402181,9,
50407591,2,
50407592,2,
50407606,9,
50407607,9,
50407608,9,
50407609,9,
50407610,9,
50407611,9,
50402219,9,
50402221,9,
50402224,10,
50405395,5,
50387979,1,
50388037,9,
50382439,9,
50382475,10,
50382476,10,
50382477,10,
50382478,10,
50385700,9,
50385703,9,
50382529,1,
50382530,1,
50385771,1,
50385819,10,
50377053,1,
50377101,1,
50383592,1,
50386781,10,
50386782,10,
50383662,1,
50386861,9,
50386911,1,
50384632,9,
50381471,1,
50387885,9,
50387893,2,
50384736,9,
50384755,9,
50387964,10,
50387965,10,
50387966,10,
50396736,1,
50396757,9,
50391173,6,
50399999,9,
50400007,10,
50400022,1,
50400027,9,
50391279,2,
50391299,1,
50391300,1,
50394445,1,
50394466,2,
50394467,2,
50394468,2,
50394469,2,
50394470,2,
50394471,2,
50394483,10,
50394484,10,
50394514,1,
50397754,1,
50397755,1,
50397768,9,
50389005,9,
50394554,10,
50394558,10,
50394564,1,
50394574,10,
50389024,6,
50389031,10,
50389032,10,
50389047,9,
50392261,9,
50389126,1,
50389127,1,
50389128,1,
50395536,1,
50392392,10,
50392396,1,
50392397,10,
50395591,1,
50395613,10,
50395628,1,
50395630,1,
50390111,1,
50390112,1,
50398871,10,
50398885,10,
50400976,1,
50400994,1,
50395711,10,
50398968,1,
50398969,1,
50390208,1,
50390209,1,
50390210,1,
50393350,1,
50398972,9,
50393415,1,
50396685,10,
50401121,10,
50401122,10,
50393494,1,
50396709,1,
50399891,9,
50393495,1,
50370565,9,
50370566,9,
50370616,9,
50370619,8,
50370620,8,
50373873,1,
50373893,10,
50375963,10,
50371590,1,
50369487,9,
50369488,9,
50369489,9,
50369490,9,
50372679,1,
50372682,1,
