victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
50384774,46609321,1,4,,,,5,67,F,1,2,N,,,,
50390164,46613344,1,1,,,,,,,,,,,,,
50399942,46622180,1,4,,,,5,74,M,1,2,R,,,,
50380373,46605393,1,1,,,,,,,,,,,,,
50380374,46605394,1,4,,,,5,18,F,1,2,N,,,,
50380375,46605395,1,4,,,,5,25,F,1,1,R,,,,
50380376,46605396,1,4,,,,5,58,F,1,2,R,,,,
50380377,46605397,1,1,,,,,,,,,,,,,
50380378,46605399,1,4,,,,5,15,F,1,2,R,,,,
50380379,46605400,1,4,,,,5,48,M,1,2,R,,,,
50380380,46605401,1,4,,,,5,47,M,1,2,R,,,,
50380381,46605401,2,4,,,,5,18,M,1,2,R,,,,
50380382,46605402,1,1,,,,,,,,,,,,,
50380383,46605403,1,4,,,,5,55,M,1,2,R,,,,
50380384,46605404,1,4,,,,5,16,F,1,1,N,,,,
50380385,46605404,2,4,,,,5,18,M,1,1,N,,,,
50380386,46605405,1,4,,,,5,41,M,5,2,R,,,,
50380387,46605406,1,8,,,,,,,,,,,,,
50380388,46605407,1,1,,,,,,,,,,,,,
50380389,46605408,1,4,,,,5,71,F,1,2,R,,,,
50380390,46605409,1,4,,,,5,58,M,1,2,N,,,,
50380391,46605411,1,4,,,,5,30,F,1,2,R,,,,
50380392,46605412,1,1,,,,,,,,,,,,,
50380393,46605413,1,4,,,,5,38,M,1,2,R,,,,
50380394,46605414,1,1,,,,,,,,,,,,,
50380395,46605415,1,4,,,,5,21,M,1,2,R,,,,
50380396,46605415,2,4,,,,5,19,F,1,2,R,,,,
50380397,46605416,1,4,,,,5,17,M,1,2,N,,,,
50380398,46605417,1,4,,,,5,31,M,1,2,N,,,,
50380399,46605418,1,4,,,,5,59,F,1,2,R,,,,
50380401,46605419,2,4,,,,5,18,F,1,2,R,,,,
50380400,46605419,1,4,,,,5,43,F,1,2,R,,,,
50380402,46605420,1,1,,,,,,,,,,,,,
50380403,46605421,1,4,,,,5,14,F,1,2,U,,,,
50380404,46605422,1,1,,,,,,,,,,,,,
50381311,46605423,2,1,,,,,,,,,,,,,
50380405,46605423,1,4,,,,5,44,M,0,3,R,,,,
50381312,46605424,1,4,,,,5,41,M,1,1,N,,,,
50381313,46605425,1,4,,,,5,12,F,1,2,R,,,,
50381314,46605426,1,1,,,,,,,,,,,,,
50381315,46605427,1,1,,,,,,,,,,,,,
50381316,46605428,1,4,,,,5,12,F,1,2,R,,,,
50381317,46605429,1,4,,,,5,55,F,1,2,R,,,,
50381318,46605430,1,1,,,,,,,,,,,,,
50381319,46605431,1,1,,,,,,,,,,,,,
50381320,46605432,1,1,,,,,,,,,,,,,
50381321,46605433,1,4,,,,5,58,M,1,2,R,,,,
50381323,46605434,2,4,,,,5,23,M,1,1,R,,,,
