offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
9390468,8320048,1,5,29,F,1,,,,
9390457,8320037,1,4,,U,0,,,,
9390474,8320053,1,4,,U,0,,,,
9390464,8320044,1,4,,U,0,,,,
9390473,8320052,2,4,,M,0,,,,
9390472,8320052,1,4,,U,0,,,,
9390466,8320046,1,5,41,F,1,,,,
9390467,8320047,1,5,27,M,1,,,,
9390465,8320045,1,5,28,F,2,,,,
9390448,8320028,2,5,27,M,2,,,,
9390447,8320028,1,5,36,M,2,,,,
9390453,8320033,1,4,,U,0,,,,
9390455,8320035,1,5,36,M,2,,,,
9390456,8320036,1,4,,U,0,,,,
9390461,8320041,1,4,,M,1,,,,
9390469,8320049,1,4,,U,0,,,,
9390449,8320029,1,4,,M,2,,,,
9390450,8320030,1,4,,U,0,,,,
9390451,8320031,1,5,31,M,2,,,,
9390452,8320032,1,5,31,M,2,,,,
9390454,8320034,0,,,,,,,,
9390476,8320054,2,5,19,M,1,,,,
9390475,8320054,1,5,25,F,1,,,,
9390478,8320055,2,5,34,M,1,,,,
9390477,8320055,1,5,25,M,1,,,,
9390482,8320057,2,5,31,M,2,,,,
9390481,8320057,1,4,,U,0,,,,
9390458,8320038,1,4,,U,0,,,,
9390459,8320039,1,4,,U,0,,,,
9390460,8320040,1,4,,U,0,,,,
9390462,8320042,1,4,,U,0,,,,
9390463,8320043,1,5,13,F,1,,,,
9390470,8320050,1,5,31,M,2,,,,
9390471,8320051,1,5,36,F,1,,,,
9390479,8320056,1,4,,U,0,,,,
9390480,8320056,2,5,21,M,2,,,,
