suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
12,36658356,1.7,1,2258388
5,36658360,2.9,3,2258389
8,36658382,4,9,2258390
12,36658605,0.01,1,2258458
5,36658625,0.9,1,2258459
5,36658634,2.6,1,2258460
5,36658654,5.5,1,2258469
12,36658662,0.01,1,2258470
5,36657731,3.9,1,2258522
5,36657767,4.3,1,2258523
5,36656767,0.01,1,2258563
11,36656772,5,9,2258564
17,36653218,0,,2258583
12,36653219,0.01,1,2258584
5,36653236,2.1,1,2258585
5,36653241,2.5,1,2258586
5,36656941,21.1,1,2258602
5,36656945,9.2,1,2258603
5,36653253,0.01,1,2258604
5,36653254,0.01,1,2258605
17,36653258,0,,2258606
5,36653262,1,1,2258607
12,36653271,14.6,1,2258608
5,36653275,0.01,1,2258609
5,36653282,0.4,1,2258610
8,36653295,17,9,2258611
5,36653297,0.01,1,2258612
5,36653299,0.2,1,2258613
5,36719469,0,1,2262874
8,36719500,1,11,2262889
5,36719506,1,11,2262890
5,36719514,0.95,1,2262891
5,36719543,4.9,1,2262892
5,36719551,6,1,2262893
12,36719606,0.5,1,2262906
12,36719624,7,1,2262907
12,36786890,1.82,1,2267267
5,36786903,0.18,1,2267268
12,36786914,1,1,2267269
12,36786916,10,9,2267270
5,36784467,2,1,2267276
5,36784482,26.88,1,2267277
12,36784488,3.92,1,2267278
5,36784493,3.29,1,2267279
5,36784531,3.4,1,2267280
5,36784570,0.4,1,2267288
5,36784580,9.4,1,2267289
5,36784618,4.6,1,2267290
5,36784624,1.9,1,2267303
12,36783592,2.06,1,2267318
5,36783594,4.99,1,2267319
12,36783612,5.35,1,2267320
5,36783613,10.66,1,2267321
12,36783622,6.38,1,2267345
5,36783624,1.11,1,2267346
5,36783636,0.18,1,2267347
5,36783638,0.18,1,2267348
5,36783640,18,1,2267349
12,36783644,1,9,2267350
5,36783646,5,1,2267351
5,36783656,9,9,2267352
17,36781257,0,,2267369
16,36781260,26,9,2267370
5,36781262,1.8,1,2267371
12,36781265,0.29,1,2267372
12,36781270,1.27,1,2267373
12,36781284,8.83,1,2267374
5,36778921,3.46,1,2267397
12,36778926,36.95,1,2267398
17,36778941,1,11,2267399
5,36778951,5.92,1,2267409
5,36778961,7.83,1,2267410
12,36778967,0.48,1,2267411
12,36778969,39.821,1,2267412
12,36778978,0.64,1,2267413
12,36778992,1,3,2267414
