victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
36304843,33698867,1,4,,,,5,12,M,1,3,R,,,,
36304845,33698869,1,4,,,,5,6,M,1,3,R,,,,
36304844,33698868,1,4,,,,5,21,F,1,3,R,,,,
36304846,33698870,1,4,,,,5,16,F,0,3,N,,,,
36304847,33698871,1,8,,,,,,,,,,,,,
36304848,33698872,1,4,,,,5,85,F,1,2,R,,,,
36304851,33698874,1,4,,,,5,39,F,1,3,R,,,,
36304849,33698873,1,4,,,,5,26,M,0,3,R,,,,
36304850,33698873,2,4,,,,5,25,F,0,3,R,,,,
36304853,33698875,2,4,,,,5,10,F,1,1,R,,,,
36304852,33698875,1,4,,,,5,10,F,1,2,R,,,,
36304854,33698876,1,8,,,,,,,,,,,,,
36304855,33698877,1,4,,,,4,,M,0,3,R,,,,
36304856,33698878,1,4,,,,5,30,M,1,2,R,,,,
36304857,33698879,1,4,,,,5,36,M,0,3,N,,,,
36304858,33698880,1,8,,,,,,,,,,,,,
36304859,33698881,1,4,,,,4,,F,1,3,R,,,,
36304860,33698882,1,4,,,,4,,M,0,3,N,,,,
36304861,33698882,2,4,,,,4,,M,0,3,N,,,,
36304868,33698889,1,4,,,,5,71,F,1,2,R,,,,
36304879,33698897,1,4,,,,5,48,M,0,3,R,,,,
36304862,33698883,1,8,,,,,,,,,,,,,
36304863,33698884,1,8,,,,,,,,,,,,,
36304864,33698885,1,4,,,,5,12,F,0,3,R,,,,
36304865,33698886,1,8,,,,,,,,,,,,,
36304866,33698887,1,8,,,,,,,,,,,,,
36304867,33698888,1,4,,,,5,54,F,3,3,R,,,,
36304869,33698890,1,8,,,,,,,,,,,,,
36304870,33698891,1,4,,,,5,45,M,1,2,N,,,,
36304871,33698891,2,4,,,,5,44,F,1,2,N,,,,
36304872,33698892,1,4,,,,5,33,F,0,3,R,,,,
36304873,33698892,2,4,,,,5,33,M,0,3,R,,,,
36304874,33698893,1,8,,,,,,,,,,,,,
36304883,33698900,1,4,,,,5,25,M,1,3,N,,,,
36304875,33698894,1,4,,,,5,45,M,1,2,R,,,,
36304877,33698895,2,4,,,,5,29,F,0,3,R,,,,
36304876,33698895,1,1,,,,,,,,,,,,,
36304878,33698896,1,4,,,,5,69,M,0,3,R,,,,
36304881,33698898,2,4,,,,5,61,M,0,3,R,,,,
36304880,33698898,1,4,,,,5,87,F,0,3,R,,,,
36304882,33698899,1,4,,,,5,77,M,1,3,R,,,,
36304900,33699712,1,4,,,,5,29,F,1,2,N,,,,
36304901,33699713,1,4,,,,5,18,F,1,2,N,,,,
36304902,33699714,1,4,,,,5,48,M,1,2,N,,,,
36304903,33699715,1,4,,,,5,51,F,1,2,N,,,,
36304904,33699716,1,4,,,,5,38,M,1,2,N,,,,
36304905,33699717,1,8,,,,,,,,,,,,,
36305772,33699718,1,4,,,,5,20,F,1,2,N,,,,
36305773,33699719,1,1,,,,,,,,,,,,,
36305774,33699720,1,4,,,,5,23,F,1,2,N,,,,
36305775,33699721,1,4,,,,5,21,F,1,2,N,,,,
36305776,33699721,2,4,,,,5,31,F,1,2,N,,,,
36305783,33699728,1,4,,,,5,14,F,1,2,U,,,,
36304884,33698903,1,4,,,,5,17,F,1,2,N,,,,
36304886,33698904,2,1,,,,,,,,,,,,,
36304885,33698904,1,4,,,,5,46,F,1,2,N,,,,
36304887,33698905,1,4,,,,5,36,M,1,2,N,,,,
36304888,33698906,1,8,,,,,,,,,,,,,
36304889,33698907,1,8,,,,,,,,,,,,,
36304890,33698908,1,4,,,,5,81,F,1,2,N,,,,
36304891,33698908,2,4,,,,5,81,M,1,2,N,,,,
36304892,33698909,1,3,,,,,,,,,,,,,
36304894,33698910,2,8,,,,,,,,,,,,,
36304893,33698910,1,4,,,,5,13,F,1,2,N,,,,
36304895,33698911,1,8,,,,,,,,,,,,,
36304896,33698912,1,4,,,,5,32,F,1,2,N,,,,
36304897,33698913,1,4,,,,5,48,M,1,2,N,,,,
36304898,33698914,1,4,,,,4,,F,1,2,U,,,,
36304899,33698915,1,4,,,,5,49,F,1,2,N,,,,
36305777,33699722,1,4,,,,5,34,M,1,2,N,,,,
36305778,33699723,1,8,,,,,,,,,,,,,
36305779,33699724,1,4,,,,5,34,M,1,2,N,,,,
36305780,33699725,1,8,,,,,,,,,,,,,
36305781,33699726,1,4,,,,5,69,M,1,2,N,,,,
36305782,33699727,1,4,,,,5,31,M,0,2,N,,,,
36305784,33699729,1,4,,,,5,34,F,1,2,N,,,,
36305785,33699730,1,4,,,,5,36,M,1,2,N,,,,
36305786,33699731,1,4,,,,5,49,F,1,2,N,,,,
36305787,33699732,1,8,,,,,,,,,,,,,
36305788,33699733,1,8,,,,,,,,,,,,,
36305789,33699734,1,1,,,,,,,,,,,,,
36305790,33699735,1,4,,,,5,25,M,1,2,N,,,,
36305791,33699736,1,4,,,,5,28,M,1,2,N,,,,
36305792,33699737,1,4,,,,5,43,M,1,2,N,,,,
36305793,33699738,1,1,,,,,,,,,,,,,
36305794,33699739,1,8,,,,,,,,,,,,,
36305795,33699740,1,8,,,,,,,,,,,,,
