victim_id,offender_id,relationship_id,nibrs_victim_offender_id
89307840,92326923,19,25769028
89268663,92290266,9,26857449
89236597,92257275,4,25688231
89307839,92326923,19,25769029
89272840,92293958,3,26857550
89272840,92293959,12,27147177
89233404,92253772,3,26283950
89233402,92253770,24,26935231
89233402,92253769,24,25686461
89233385,92253754,16,27053572
89233385,92253753,16,25686456
89233384,92253754,16,27053573
89233384,92253753,16,25686457
89223791,92244882,1,26836009
89223720,92244821,16,26836001
89231214,92251909,21,26912661
89268569,92290176,14,26856791
89253791,92273797,5,26888684
89233379,92253749,16,26283948
89234510,92255469,12,25686476
89261296,92281221,16,26419039
89233403,92253771,24,25686462
89232300,92252094,19,26917842
89269740,92291982,3,26857397
89249483,92270043,21,26855891
89235629,92255690,15,26822065
89245194,92264786,24,26899020
89272832,92293950,9,26857548
89272844,92293962,1,26857552
89231215,92251909,5,26912660
89241988,92262738,21,26898626
89272867,92293985,1,26857558
89250638,92271798,3,26855911
89235552,92255619,1,26917898
89234502,92255459,24,25686473
89253798,92273804,4,26888687
89250661,92271817,1,26872931
89249492,92270051,16,26417716
89223719,92244820,3,26836000
89235547,92255614,3,26917896
89239827,92259335,18,26839275
89241983,92262733,16,26898625
89241983,92262734,16,27154903
89268562,92290170,5,26856789
89272853,92293969,3,26857554
89272853,92293970,25,27096595
89272849,92293966,25,27147178
89272849,92293965,14,26528370
89249515,92270073,16,26855895
89239815,92259326,3,26839269
89262448,92283023,3,25766977
89272834,92293951,3,26857549
89269744,92291986,3,27147152
89269744,92291985,25,26397390
89249497,92270056,17,26855892
89233454,92253818,3,26917871
89235659,92257231,26,25688220
89272866,92293985,1,26857559
89239830,92259338,9,26839276
89239975,92260994,14,25608002
89271689,92292167,1,25590834
89268555,92290162,1,25782324
89261308,92281232,18,26419040
89250629,92271791,5,26855909
89239850,92260880,5,26898588
89239850,92260881,5,27154898
89242005,92262757,3,26328532
89219440,92241171,14,25764827
89306840,92326802,13,25694525
89255003,92275628,5,26899591
89255003,92275629,16,27154941
89227036,92248378,21,26912596
89227007,92248352,5,26912589
89272848,92293966,14,27147179
89272848,92293965,25,26528371
89269743,92291986,25,27147153
89269743,92291985,3,26397391
89269732,92291974,16,26397389
89253808,92273815,3,26888689
89224750,92244940,15,26836693
89233375,92253746,24,25686454
89239840,92260869,16,26918267
89262450,92283025,12,25766978
89253796,92273802,21,26888686
89249522,92270079,14,26417718
89233453,92253817,1,26917870
89233391,92253760,16,25686460
89226950,92248298,24,26907513
89232307,92252101,3,26917843
89232307,92252103,1,27213565
89232307,92252102,1,27073597
