victim_id,injury_id
4718816,5
4718800,5
4718791,3
4718790,5
4718785,4
4718758,5
4718745,5
4718903,5
4718886,4
4718877,5
4718856,5
4718848,4
4718846,6
4718829,4
4718945,5
4718921,5
4719132,6
4719089,4
4719078,5
4719067,6
4719059,5
4719050,5
4719019,5
4718992,5
4718989,5
4719146,5
4719110,4
4719160,3
4719236,5
4719237,5
4719381,4
4719355,5
4719351,5
4719311,5
4719297,4
4719295,4
4719291,4
4719280,4
4719405,4
4719404,4
4719403,4
4719399,5
4719496,5
4719483,4
4719446,3
4719431,4
4719432,4
4719418,4
4719544,2
4719536,5
4719525,5
4719562,5
4719549,5
4719639,4
4719638,5
4719629,5
4719628,5
4719626,5
4719624,5
4719623,5
4719619,5
4719618,5
4719614,5
4719607,5
4719603,5
4719595,5
4719592,5
4719573,5
4719571,4
4719672,5
4719661,4
4719659,5
4719658,4
4719649,2
4719648,5
4719698,4
4719694,5
4719693,5
4719671,5
4719736,4
4719735,5
4719734,5
4719710,4
4719709,4
4719758,4
4719756,4
4719753,5
4719752,5
4719793,4
4719790,4
4719788,5
4719785,5
4719779,5
4719778,5
4719776,4
4719823,5
4719820,4
4719812,5
4719808,5
4719857,5
4719855,5
4719846,5
4719844,5
4719838,1
4719907,4
4719894,4
4719889,5
4719887,5
4719886,4
4719885,2
4719949,4
4719939,5
4719934,4
4719930,4
4719927,5
4719926,5
4719992,5
4719989,5
4719988,4
4719986,4
4719983,1
4719977,3
4719975,5
4719967,5
4719966,5
4719965,5
4720006,4
4720015,4
4720014,5
4720013,4
4720007,5
4720048,3
4720047,4
4720035,4
4720032,4
4720025,4
4720271,3
4720270,4
4720268,5
4720265,4
4720264,4
4720254,5
4720251,4
4720242,4
4720238,5
4720239,5
4720232,5
4720230,5
4720229,4
4720228,5
4720226,4
4720221,4
4720218,5
4720213,5
4720200,4
4720201,4
4720199,5
4720195,5
4720189,4
4720188,5
4720186,5
4720183,5
4720181,5
4720182,5
4720394,5
4720390,4
4720387,5
4720374,5
4720370,4
4720371,4
4720365,4
4720180,4
4720179,5
4720177,5
4720176,4
4720175,4
4720171,4
4720162,5
4720163,5
4720160,5
4720151,4
4720142,4
4720141,5
4720137,5
4720132,5
4720117,4
4720109,4
4720107,5
4720104,5
4720103,5
4720102,5
4720093,4
4720359,4
4720356,4
4720353,5
4720347,4
4720346,5
4720342,5
4720341,5
4720334,5
4720327,5
4720328,5
4720322,4
4720320,4
4720318,5
4720310,5
4720311,5
4720312,5
4720309,5
4720303,5
4720304,5
4720302,5
4720301,4
4720294,5
4720290,5
4720291,5
4720289,5
4720284,5
4720282,5
4720277,4
4720276,4
4720275,6
4720272,5
4720089,4
4720087,4
4720083,5
4720081,5
4720079,4
4720076,4
4720075,5
4720073,4
4720063,5
4720064,5
4720059,5
4720052,5
4720629,5
4724560,5
4720537,4
4720535,4
4720533,4
4720532,4
4720529,5
4720517,4
4720518,4
4720516,4
4720515,4
4720509,5
4720508,4
4720507,4
4720500,4
4720494,4
4720493,4
4720492,4
4720491,4
4720489,5
4720488,4
4720481,5
4720480,5
4720479,5
4720477,5
4720476,5
4720474,5
4720467,4
4720465,5
4720460,5
4720459,4
4720453,5
4720452,5
4720446,4
4720444,4
4720443,4
4720442,5
4720440,4
4720433,5
4720431,5
4720428,4
4720427,5
4720424,4
4720423,5
4720422,4
4720421,4
4720419,3
4720416,3
4720413,5
4720411,4
4720408,5
4720405,5
4720404,5
4720624,5
4720623,5
4720621,5
4720620,5
4720618,5
4720616,5
4720614,5
4720612,4
4720609,4
4720608,4
4720607,6
4720606,5
4720603,4
4720595,4
4720592,4
4720587,4
4720586,5
4720580,5
4720576,5
4720573,4
4720568,4
4720561,5
4720558,5
4720556,5
4720554,5
4720550,5
4720548,4
4720541,4
4720540,5
4720674,4
4720673,4
4720669,5
4720667,5
4720662,4
4720657,5
4720653,4
4720639,4
4720637,4
4720636,5
4720635,6
4720633,4
4720634,4
4720627,5
4720626,4
4723188,4
4720817,5
4720952,5
4720944,5
4720942,5
4720939,5
4720934,5
4720924,5
4720916,5
4720911,5
4720908,5
4720901,5
4720899,5
4720892,4
