year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2011,Connecticut,CT,2120,CT0000200,Ansonia,19285,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2121,CT0000400,Avon,18131,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2122,CT0000500,Beacon Falls,6060,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2011,Connecticut,CT,2123,CT0000700,Berlin,19903,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2124,CT0000900,Bethel,18618,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2125,CT0001100,Bloomfield,20524,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2126,CT0001400,Branford,28078,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2127,CT0001500,Bridgeport,144496,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2011,Connecticut,CT,2128,CT0001700,Bristol,60589,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2011,Connecticut,CT,2129,CT0001800,Brookfield,16482,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2130,CT0002300,Canton,10311,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2223,CT0019000,Central Connecticut State University,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2011,Connecticut,CT,2131,CT0002500,Cheshire,29315,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2132,CT0002700,Clinton,13285,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2239,CTCSP0000,Connecticut State Police,539137,8A,"Non-MSA counties 100,000 or over",1,12,1,12,0,1,1
2011,Connecticut,CT,2133,CT0003200,Coventry,12458,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2134,CT0003300,Cromwell,14031,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2135,CT0003400,Danbury,81043,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2011,Connecticut,CT,2155,CT0006900,Danielson,4058,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2011,Connecticut,CT,2136,CT0003500,Darien,20770,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2137,CT0003700,Derby,12926,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2224,CT0019100,Eastern Connecticut State University,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2011,Connecticut,CT,2138,CT0004200,East Hampton,12983,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Connecticut,CT,2139,CT0004300,East Hartford,51347,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2011,Connecticut,CT,2140,CT0004400,East Haven,29311,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Connecticut,CT,2141,CT0004500,East Lyme,19194,5,"Cities from 10,000 thru 24,999",0,0,0,0,1,1,1
2011,Connecticut,CT,2142,CT0004600,Easton,7504,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
