victim_id,circumstances_id,justifiable_force_id
63493775,10,
63493777,1,
63496849,10,
63496850,10,
63499151,2,
63502310,9,
63502313,10,
63502316,9,
63502317,9,
63496897,10,
63502388,10,
63502392,1,
63503399,1,
63503443,9,
63491477,9,
63491499,10,
63491502,1,
63491521,10,
63496919,1,
63496920,1,
63496934,10,
63491550,1,
63494707,1,
63494708,1,
63494711,9,
63494712,9,
63494721,1,
63496967,1,
63496998,10,
63500088,1,
63500089,1,
63500099,9,
63500114,1,
63500122,9,
63491584,10,
63491587,10,
63491622,10,
63494749,1,
63494750,1,
63494758,1,
63494769,9,
63494771,9,
63494772,9,
63494775,10,
63500128,1,
63500133,1,
63500134,1,
63500135,1,
63500156,1,
63500157,1,
63500161,1,
63494805,1,
63500187,1,
63500195,1,
63494848,9,
63494849,9,
63500229,10,
63500230,10,
63492540,9,
63492547,10,
63492551,1,
63492552,9,
63492559,9,
63497917,10,
63497939,10,
63492572,1,
63492588,6,
63492590,1,
63492592,1,
63495772,1,
63497946,1,
63497976,1,
63492626,1,
63492630,6,
63492633,10,
63492638,9,
63495800,1,
63495801,1,
63495808,1,
63495816,1,
63501192,1,
63492674,1,
63492682,1,
63492684,1,
63492685,1,
63492689,10,
63492690,10,
63492691,10,
63492692,10,
63492704,6,
63474605,1,
63474612,10,
63477749,1,
63477754,6,
63477761,1,
63471449,1,
63471457,1,
63471489,9,
63474657,1,
63474658,1,
63474659,1,
63474715,9,
63474722,1,
63606799,9,
63606848,1,
63700675,10,
63701478,6,
63701479,1,
63695373,1,
63695379,1,
63696165,1,
63700719,1,
63700729,1,
63700751,10,
63695407,10,
63700780,9,
63700798,10,
63700802,10,
63700803,10,
63700804,10,
63700805,10,
63693945,1,
63698535,10,
63698536,10,
63699295,6,
63702466,1,
63693202,10,
63697087,10,
63697102,10,
63698553,1,
63698554,1,
63698570,1,
63699372,9,
63693240,10,
63693260,1,
63693261,1,
63696396,1,
63696408,1,
63696411,1,
63698628,1,
63698639,9,
63701754,10,
63701762,8,
63701777,10,
63701792,10,
63693264,1,
63693265,1,
63697193,1,
63698664,10,
63698665,10,
63698677,1,
63701808,1,
63701821,1,
63701832,1,
63702594,9,
63694943,2,
63696506,10,
63696507,10,
63697223,1,
63700305,9,
63701885,10,
63701888,1,
63703926,10,
63703948,10,
63703957,10,
63703959,1,
63700345,1,
63694221,2,
63694239,1,
63695026,1,
63695027,1,
63699617,1,
63703534,9,
63704032,1,
63704053,1,
63704054,9,
63694253,10,
63695077,6,
63695087,1,
63699637,10,
63699645,1,
63699648,10,
63699652,10,
63699653,10,
63699672,9,
63699673,9,
63700420,2,
63700435,1,
63698181,1,
63699705,10,
63699721,10,
63700471,10,
63702854,10,
63702878,10,
63692800,10,
63692811,10,
63694364,1,
63697462,10,
63697505,10,
63697506,10,
63703700,1,
63692860,6,
63696010,1,
63697524,1,
63697545,10,
63702967,10,
63692894,2,
63692914,1,
63692915,1,
63692916,1,
63697578,9,
63701453,10,
63702984,1,
63695299,1,
63695300,1,
63696095,1,
63696096,1,
63674873,9,
63675705,1,
63678828,9,
63678852,1,
63666994,9,
63670157,1,
63674959,6,
63669452,1,
63669453,1,
63669454,1,
63673382,10,
63676639,2,
63474747,1,
63474761,1,
63466110,2,
63466112,1,
63469282,1,
63469365,10,
63469372,9,
63469373,9,
63472497,9,
63475690,1,
63475691,1,
63469388,6,
63469406,1,
63469413,1,
63472563,1,
63472564,1,
63472565,1,
63472566,1,
63472569,10,
63475728,9,
63475730,10,
63475736,1,
63475750,9,
63472585,1,
63472586,1,
63476564,2,
63476573,1,
63476632,1,
63476637,1,
63476638,1,
63467189,6,
63467216,6,
63467220,1,
63470328,1,
63470335,10,
63470338,1,
63470347,1,
63470348,1,
63473530,10,
63476664,1,
63476693,1,
63476697,9,
63467237,1,
63467256,1,
63470370,1,
63470373,9,
63670305,1,
63672675,9,
63669548,9,
63673500,1,
63673517,10,
63676722,10,
63676723,10,
63668001,1,
63672754,1,
63676767,9,
63676791,1,
63676795,1,
63668070,1,
63672791,1,
63667359,1,
63667360,1,
63668147,2,
63674492,9,
63678927,10,
63678938,9,
63671321,1,
63671322,1,
63671340,1,
63670597,1,
63670607,1,
63671358,10,
63673752,1,
63670649,6,
63677864,1,
63677876,1,
63668361,9,
63672304,9,
63672306,9,
63677102,6,
63672355,1,
63672359,1,
63672389,6,
63675591,1,
63668459,1,
63669238,9,
63672392,2,
63672393,2,
63668505,1,
63672446,1,
63672447,1,
63687521,2,
63689907,10,
63690686,1,
63682022,1,
63689918,10,
63690736,1,
63690737,1,
63689964,1,
63689972,2,
63689987,1,
63690786,10,
63681303,10,
63682105,9,
63685234,1,
63688455,1,
63690049,10,
63692090,10,
