criminal_act_id,offense_id
6,66013845
6,66013846
9,66012425
9,66020306
9,66019945
6,66019947
9,66013867
9,66020316
6,66013869
9,66020328
9,66013849
9,66019939
9,66017079
9,66014642
9,66020331
6,66028106
6,66019920
3,66017080
3,66017081
6,66028119
6,66028120
9,66013868
6,66014633
6,66017087
6,66017088
6,66020733
6,66020734
9,66020322
6,66027640
9,66028139
9,66012420
8,66027617
8,66027618
8,66019475
8,66019476
9,66027645
9,66028137
9,66017078
9,66019926
9,66012424
9,66019929
6,66020329
8,66020329
6,66020330
9,66017100
8,66017102
6,66019480
6,66019481
9,66019933
9,66019935
9,66028114
9,66020332
9,66020335
9,66028104
9,66019918
9,66013837
3,66013838
8,66013838
6,66013838
3,66013839
9,66019460
9,66020310
9,66028117
3,66019461
9,66027631
9,66027632
9,66012418
6,66012419
9,66027612
9,66019942
9,66013863
9,66017070
6,66019921
9,66013843
9,66020319
9,66019468
6,66020321
9,66017086
9,66019950
9,66014646
9,66019922
9,66013844
9,66028107
9,66019923
9,66017074
6,66027615
6,66027616
6,66013847
6,66013848
9,66019470
9,66019473
6,66020736
9,66027620
6,66027621
6,66028111
9,66014635
9,66027641
6,66017094
6,66017095
9,66017099
9,66027648
6,66014645
1,66028165
8,66020340
7,66021117
6,66027659
8,66027659
6,66019492
6,66019493
7,66019516
6,66033128
6,66039548
6,66034886
1,66022752
6,66038436
6,66027567
3,66027567
6,66028217
6,66027438
6,66033828
6,66038672
6,66028534
6,66029124
6,66019541
6,66014708
8,66025958
8,66014710
6,66014711
8,66034712
6,66038429
2,66035637
6,66035638
6,66038437
3,66022731
6,66034866
1,66034468
6,66034688
6,66025926
6,66025929
8,66033138
6,66027701
6,66028223
6,66014692
8,66019536
8,66025943
8,66028481
6,66028481
6,66028245
6,66025961
6,66028246
6,66025963
6,66028501
1,66028253
6,66019558
6,66025950
3,66014699
6,66028231
8,66028231
6,66033154
8,66019545
8,66019546
6,66028237
8,66014715
6,66028490
3,66028510
6,66019561
6,66014730
8,66019562
6,66020341
1,66028512
3,66028514
8,66028983
2,66020345
6,66028517
2,66028518
6,66028259
1,66025985
6,66014742
6,66028521
6,66020352
6,66028986
6,66028263
6,66028987
6,66028265
6,66028523
6,66028990
6,66033179
8,66025992
8,66025996
3,66014757
6,66014758
6,66028283
6,66029003
6,66028289
6,66026001
6,66014763
6,66020370
6,66020371
1,66029007
3,66029007
8,66028299
6,66028303
3,66020384
3,66026019
6,66026023
4,66021866
3,66029030
6,66033836
6,66028317
1,66026028
1,66020394
2,66021869
6,66033846
3,66026007
6,66026007
3,66020376
7,66028306
3,66038695
6,66029106
6,66020423
6,66029111
6,66033993
1,66038701
6,66026812
8,66033995
6,66026034
6,66022649
6,66033223
8,66038687
6,66022651
6,66022666
6,66026816
6,66034646
6,66034647
6,66027494
6,66038711
6,66034651
2,66038716
6,66038717
6,66029132
3,66027497
6,66034006
3,66038718
6,66027504
6,66029139
6,66034018
6,66034021
6,66038728
1,66038729
6,66034026
6,66029153
2,66038739
1,66038736
6,66029154
8,66034830
3,66034031
6,66022706
6,66027511
6,66022690
8,66034048
8,66034455
6,66038756
