offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
42454889,41815410,39,C,22,,,
42454148,41815429,44,C,20,,,
42454894,41815442,5,C,20,,,
42454151,41815447,23,C,7,,,
42454895,41815451,49,A,20,0,F,
42454896,41815451,5,C,20,,,
42454266,41815456,5,C,22,,,
42454269,41816266,44,C,20,,,
42454897,41816270,49,C,20,0,F,
42458761,41816314,11,C,25,,,
42454514,41816320,49,C,20,0,F,
42458739,41815401,5,C,20,,,
42454292,41816378,44,C,20,,,
42458343,41816410,16,C,13,,,
42451279,41815303,5,C,20,,,
42454243,41815307,51,C,5,,,
42454482,41815315,5,C,20,,,
42457971,41815328,45,C,20,,,
42454245,41815341,40,C,7,,,
42454246,41815341,21,C,7,,,
42454489,41815354,51,C,20,,,
42454490,41815354,44,C,20,,,
42454247,41815358,41,C,11,,,
42454881,41815361,49,C,20,0,F,
42454882,41815361,5,C,20,,,
42454883,41815361,39,C,20,,,
42453730,41815369,45,C,14,,,
42454142,41815380,5,C,20,,,
42454497,41815396,51,C,5,,,
42454852,41814414,28,C,10,,,
42454466,41814415,45,C,20,,,
42454232,41814434,45,C,20,,,
42454472,41814438,51,C,20,,,
42454234,41814458,16,C,20,,,
42454863,41814459,45,C,20,,,
42454238,41814471,28,C,10,,,
42453710,41814472,51,C,7,,,
42458745,41815417,16,C,13,,,
42453756,41816414,5,C,20,,,
42458344,41816415,45,C,22,,,
42457966,41814483,51,C,20,,,
42454281,41816337,47,C,5,,,
42454173,41816345,45,C,22,,,
42454520,41816349,44,C,20,,,
42458771,41816362,5,C,20,,,
42458329,41816371,47,C,20,,,
42454912,41816379,44,C,5,,,
42454180,41816400,45,C,20,,,
42458342,41816409,5,C,20,,,
42454298,41816411,49,C,20,0,F,
42454299,41816411,5,C,20,,,
42454530,41816412,5,C,20,,,
42454132,41815302,11,C,13,,,
42454134,41815314,51,C,20,,,
42451289,41815332,44,C,20,,,
42451290,41815336,51,C,20,,,
42457975,41815343,16,C,13,,,
42454879,41815357,16,C,20,,,
42454880,41815357,35,C,20,,,
42453731,41815374,51,C,20,,,
42458737,41815395,16,C,20,,,
42458738,41815395,35,C,20,,,
42454117,41814416,44,C,20,,,
42457955,41814417,45,C,22,,,
42457956,41814418,45,C,22,,,
42451267,41814419,56,C,20,,,
42454229,41814420,51,C,20,,,
42454118,41814422,44,C,7,,,
42451268,41814424,14,C,8,,,
42457958,41814425,14,C,25,,,
42457959,41814427,44,C,11,,,
42454853,41814428,5,C,5,,,
42453706,41814429,49,C,20,0,N,
42454854,41814431,16,C,18,,,
42454855,41814431,35,C,18,,,
42454119,41814432,14,C,20,,,
42454470,41814435,49,C,20,0,F,
42454259,41815425,51,C,20,,,
42458756,41816275,5,C,13,,,
42453746,41816306,35,C,13,,,
42454864,41814473,51,C,20,,,
42457963,41814474,49,C,20,0,F,
42457964,41814474,5,C,20,,,
42453711,41814475,44,C,20,,,
42457965,41814479,45,C,5,,,
42454240,41814481,5,C,20,,,
42453715,41814482,45,C,20,,,
42457967,41814486,45,C,22,,,
42451275,41814487,45,C,22,,,
42451276,41814490,51,C,22,,,
42454866,41814491,16,C,13,,,
42454867,41814491,39,C,13,,,
42454166,41816328,16,C,7,,,
42454167,41816328,35,C,7,,,
42458769,41816355,51,C,20,,,
42458328,41816359,51,C,20,,,
42451277,41815298,45,C,22,,,
42457968,41815299,3,C,10,,,
42451278,41815300,44,C,20,,,
42453720,41815301,46,C,13,,,
42454137,41815347,27,C,13,,,
42454856,41814437,5,C,18,,,
42454857,41814439,5,C,20,,,
42454473,41814440,45,C,21,,,
42454858,41814442,14,C,20,,,
42457961,41814444,23,C,7,,,
42454474,41814445,21,C,11,,,
42454120,41814446,44,C,5,,,
42454121,41814448,2,C,5,,,
42453707,41814450,14,C,20,,,
42454862,41814452,51,C,20,,,
42453708,41814453,44,C,20,,,
42453709,41814455,51,C,20,,,
42454122,41814457,51,C,22,,,
42451272,41814460,45,C,22,,,
42457962,41814461,44,C,22,,,
42454478,41814462,45,C,21,,,
42454479,41814462,11,C,21,,,
42454123,41814463,44,C,13,,,
42451273,41814465,37,C,25,,,
42454124,41814466,44,C,20,,,
42454125,41814467,44,C,20,,,
42454237,41814468,14,C,11,,,
42451274,41814469,44,C,11,,,
42454126,41814470,49,C,20,0,N,
42454522,41816367,51,C,20,,,
42454182,41816413,44,C,20,,,
42462914,41816413,49,C,20,0,N,
42454480,41815304,5,C,13,,,
42451280,41815305,45,C,20,,,
42454133,41815308,45,C,22,,,
42451281,41815309,45,C,22,,,
42457969,41815310,21,C,20,,,
42454481,41815313,51,C,20,,,
42454483,41815317,5,C,20,,,
42451284,41815319,45,C,20,,,
42454871,41815321,49,A,25,0,F,
42454872,41815321,5,C,25,,,
42457970,41815323,45,C,13,,,
42454486,41815326,51,C,20,,,
42451287,41815327,49,C,25,0,N,
42451288,41815329,47,C,20,,,
42454135,41815330,45,C,25,,,
42453724,41815331,14,C,18,,,
42453725,41815331,5,C,18,,,
42453726,41815333,44,C,22,,,
42454136,41815334,51,C,20,,,
42457972,41815335,49,A,13,0,F,
42457973,41815335,5,C,13,,,
42454244,41815337,51,C,20,,,
42451291,41815338,44,C,20,,,
42457974,41815339,45,C,20,,,
42454873,41815340,5,C,13,,,
42454874,41815342,51,C,20,,,
42457976,41815344,49,C,20,0,N,
42454875,41815345,49,C,20,0,F,
42454876,41815346,45,C,11,,,
42454487,41815348,51,C,20,,,
42454877,41815349,5,C,20,,,
42454138,41815350,51,C,20,,,
42454488,41815351,44,C,20,,,
42454878,41815352,45,C,5,,,
42457977,41815353,47,C,20,,,
42454491,41815355,11,C,7,,,
42454139,41815356,51,C,20,,,
42454248,41815359,5,C,20,,,
42453727,41815360,44,C,13,,,
42453728,41815360,5,C,13,,,
42453729,41815362,5,C,20,,,
42454492,41815363,5,C,20,,,
42454249,41815364,5,C,20,,,
42454884,41815365,47,C,20,,,
42454885,41815365,14,C,20,,,
42454886,41815366,47,C,6,,,
42451292,41815367,5,C,13,,,
42454140,41815368,47,C,20,,,
42454493,41815370,51,C,20,,,
42454467,41814421,51,C,20,,,
42457957,41814423,16,C,10,,,
42454468,41814426,16,C,20,,,
42454469,41814426,35,C,20,,,
42454256,41815398,5,C,20,,,
42454257,41815399,45,C,25,,,
42453736,41815400,45,C,25,,,
42458740,41815402,49,C,20,0,N,
42451294,41815403,39,C,20,,,
42454141,41815371,51,C,22,,,
42454494,41815372,44,C,11,,,
42451293,41815373,5,C,22,,,
42453732,41815375,49,C,20,0,N,
42454495,41815376,5,C,20,,,
42458730,41815377,14,C,20,,,
42453733,41815378,49,C,13,0,F,
42458731,41815379,49,C,20,0,F,
42454250,41815381,5,C,13,,,
42454143,41815382,47,C,25,,,
42454144,41815383,5,C,18,,,
42454251,41815384,49,C,20,0,F,
42454252,41815384,5,C,20,,,
42454253,41815385,51,C,14,,,
42458732,41815386,49,C,20,0,N,
42454496,41815387,47,C,5,,,
42454887,41815388,45,C,11,,,
42453734,41815389,44,C,22,,,
42454254,41815390,45,C,22,,,
42458733,41815391,49,C,20,0,N,
42458734,41815392,49,C,25,0,F,
42458735,41815392,5,C,25,,,
42454255,41815393,5,C,5,,,
42458736,41815394,44,C,20,,,
42453735,41815397,16,C,11,,,
42454230,41814430,16,C,13,,,
42454231,41814430,35,C,13,,,
42457960,41814433,35,C,13,,,
42454471,41814436,16,C,25,,,
42451269,41814441,51,C,20,,,
42451295,41815406,49,C,25,0,F,
42454888,41815407,35,C,10,,,
42458744,41815408,45,C,5,,,
42451296,41815409,21,C,20,,,
42454498,41815411,49,C,5,0,N,
42454499,41815411,16,C,5,,,
42454500,41815411,35,C,5,,,
42454501,41815412,49,C,7,0,F,
42454502,41815413,5,C,20,,,
42454145,41815414,49,A,18,0,N,
42453737,41815415,49,C,20,0,F,
42451297,41815416,44,C,25,,,
42454503,41815418,5,C,20,,,
42454258,41815419,2,A,20,,,
42454890,41815420,35,C,20,,,
42458746,41815421,14,C,25,,,
42454146,41815422,14,C,25,,,
42454147,41815423,46,C,20,,,
42451298,41815424,2,C,11,,,
42451299,41815424,46,C,11,,,
42451300,41815424,17,C,11,,,
42458747,41815426,49,C,22,0,N,
42454891,41815427,45,C,20,,,
42454892,41815427,2,C,20,,,
42453738,41815428,45,C,20,,,
42454149,41815430,7,C,20,,,
42458748,41815431,16,C,13,,,
42454260,41815432,49,C,20,0,N,
42454261,41815432,21,C,20,,,
42451301,41815433,5,C,20,,,
42454262,41815434,39,C,10,,,
42454893,41815435,14,C,18,,,
42454150,41815436,45,C,25,,,
42454263,41815437,45,C,20,,,
42454504,41815438,5,C,18,,,
42458306,41815439,5,C,20,,,
42454505,41815440,5,C,13,,,
42458749,41815441,49,C,20,0,F,
42458750,41815441,5,C,20,,,
42458741,41815404,49,C,20,0,F,
42458742,41815404,5,C,20,,,
42458743,41815405,45,C,25,,,
42454859,41814443,35,C,25,,,
42454860,41814443,39,C,25,,,
42454861,41814447,51,C,20,,,
42454475,41814449,16,C,20,,,
42451270,41814451,16,C,7,,,
42451271,41814451,35,C,7,,,
42458307,41815443,49,A,20,0,F,
42454264,41815444,47,C,22,,,
42458751,41815445,7,C,5,,,
42458752,41815446,21,C,20,,,
42453739,41815448,5,C,5,,,
42454265,41815449,11,C,2,,,
42454506,41815450,45,C,16,,,
42458308,41815452,5,C,20,,,
42454152,41815453,14,C,20,,,
42453740,41815454,51,C,20,,,
42453741,41815454,5,C,20,,,
42458753,41815455,49,C,20,0,F,
42458754,41815455,5,C,20,,,
42454507,41815457,49,C,20,0,F,
42454267,41815458,49,C,22,0,N,
42453742,41815459,49,C,7,0,F,
42454268,41815460,45,C,20,,,
42454153,41815461,14,C,13,,,
42454154,41815462,45,C,21,,,
42453743,41816267,45,C,20,,,
42454508,41816268,44,C,7,,,
42458309,41816269,47,C,25,,,
42454155,41816271,14,C,20,,,
42458755,41816272,21,C,20,,,
42458310,41816273,51,C,20,,,
42454270,41816274,45,C,20,,,
42458311,41816276,45,C,46,,,
42453744,41816277,49,C,20,0,F,
42453745,41816277,5,C,20,,,
42454898,41816278,29,C,20,,,
42454899,41816278,51,C,20,,,
42454509,41816279,5,C,20,,,
42458312,41816280,49,C,20,0,N,
42458313,41816281,14,C,20,,,
42454271,41816282,14,C,20,,,
42454510,41816283,14,C,20,,,
42454156,41816284,49,C,20,0,N,
42454272,41816285,49,C,13,0,N,
42454511,41816286,49,C,20,0,N,
42458757,41816287,45,C,20,,,
42454900,41816288,49,C,20,0,N,
42458758,41816289,49,C,20,0,N,
42458314,41816290,49,C,11,0,F,
42458315,41816290,5,C,11,,,
42458759,41816291,51,C,20,,,
42454233,41814454,16,C,20,,,
42454476,41814456,51,C,20,,,
42454477,41814456,44,C,20,,,
42454235,41814464,16,C,13,,,
42454236,41814464,35,C,13,,,
42454157,41816292,51,C,20,,,
42454273,41816293,5,C,20,,,
42458760,41816294,51,C,20,,,
42454158,41816295,51,C,13,,,
42454159,41816296,45,C,25,,,
42458316,41816297,5,C,20,,,
42454160,41816298,14,C,20,,,
42454161,41816298,45,C,20,,,
42458317,41816299,49,C,20,0,N,
42454162,41816300,49,C,25,0,N,
42454901,41816301,45,C,20,,,
42454902,41816301,5,C,20,,,
42454274,41816302,5,C,20,,,
42454163,41816303,44,C,20,,,
42454903,41816304,45,C,10,,,
42454904,41816305,5,C,3,,,
42453747,41816307,5,C,22,,,
42454275,41816308,47,C,20,,,
42453748,41816309,5,C,20,,,
42454276,41816310,47,C,11,,,
42454277,41816311,49,C,20,0,N,
42454512,41816312,51,C,20,,,
42454164,41816313,45,C,24,,,
42454165,41816315,11,A,20,,,
42458318,41816316,51,C,5,,,
42454905,41816317,5,C,20,,,
42454513,41816318,51,C,20,,,
42454906,41816319,45,C,11,,,
42458319,41816321,5,C,20,,,
42454515,41816322,49,C,17,0,F,
42454516,41816322,5,C,17,,,
42458320,41816323,16,C,22,,,
42458321,41816323,35,C,22,,,
42454278,41816324,23,C,7,,,
42454907,41816325,45,C,20,,,
42454908,41816325,5,C,20,,,
42458322,41816326,45,C,22,,,
42454239,41814476,39,C,13,,,
42453712,41814477,16,C,13,,,
42453713,41814477,35,C,13,,,
42454127,41814478,16,C,13,,,
42453714,41814480,51,C,20,,,
42454865,41814484,44,C,20,,,
42453716,41814485,49,C,20,0,N,
42453717,41814485,28,C,20,,,
42453718,41814485,16,C,20,,,
42454128,41814488,16,C,13,,,
42454129,41814488,35,C,13,,,
42454130,41814489,16,C,13,,,
42454131,41814489,35,C,13,,,
42458762,41816327,45,C,20,,,
42454168,41816329,5,C,20,,,
42454279,41816330,14,C,25,,,
42454280,41816331,49,C,20,0,N,
42454517,41816332,49,C,20,0,N,
42453749,41816333,49,C,20,0,N,
42454169,41816334,49,C,18,0,F,
42454518,41816335,49,C,20,0,N,
42458323,41816336,49,C,20,0,N,
42454519,41816338,5,C,20,,,
42454170,41816339,14,C,13,,,
42454171,41816339,5,C,13,,,
42458324,41816341,7,C,20,,,
42454172,41816344,47,C,22,,,
42453719,41814492,51,C,20,,,
42454241,41814493,16,C,13,,,
42454242,41814493,35,C,13,,,
42458763,41816340,49,C,20,0,N,
42453750,41816342,51,C,3,,,
42458764,41816343,45,C,10,,,
42458765,41816346,49,C,20,0,N,
42458766,41816346,28,C,20,,,
42454174,41816347,49,C,20,0,N,
42458325,41816348,47,C,22,,,
42454175,41816350,5,C,20,,,
42454909,41816351,44,C,20,,,
42458326,41816352,45,C,5,,,
42458767,41816353,49,C,20,0,N,
42458768,41816353,21,C,20,,,
42454282,41816354,17,C,11,,,
42454283,41816356,5,C,5,,,
42458327,41816357,45,C,20,,,
42453751,41816358,49,C,5,0,F,
42453752,41816358,5,C,5,,,
42454521,41816360,45,C,5,,,
42458770,41816361,49,C,20,0,N,
42454176,41816363,21,C,20,,,
42454284,41816364,45,C,20,,,
42454285,41816364,5,C,20,,,
42454286,41816365,5,C,20,,,
42453721,41815306,51,C,20,,,
42454917,41816416,45,C,7,,,
42454918,41816416,11,C,7,,,
42454287,41816366,5,C,20,,,
42458772,41816368,16,C,10,,,
42454177,41816369,49,C,20,0,N,
42453753,41816370,7,C,18,,,
42458330,41816372,49,C,20,0,N,
42458331,41816372,21,C,20,,,
42458332,41816373,46,C,20,,,
42454288,41816374,16,C,20,,,
42454289,41816374,35,C,20,,,
42454290,41816375,49,C,20,0,F,
42454291,41816375,5,C,20,,,
42454910,41816376,49,C,20,0,F,
42454911,41816376,5,C,20,,,
42458333,41816377,5,C,20,,,
42458773,41816380,44,C,11,,,
42453754,41816381,49,C,20,0,F,
42458334,41816382,14,C,20,,,
42454293,41816383,5,A,20,,,
42454523,41816384,41,C,20,,,
42458335,41816385,47,C,12,,,
42454913,41816386,44,C,20,,,
42454524,41816387,49,C,18,0,F,
42454525,41816387,5,C,18,,,
42454868,41815311,51,C,20,,,
42451282,41815312,16,C,22,,,
42451283,41815312,35,C,22,,,
42454869,41815316,16,C,13,,,
42454870,41815316,35,C,13,,,
42454484,41815318,16,C,10,,,
42453722,41815320,51,C,20,,,
42454485,41815322,51,C,20,,,
42458345,41816417,45,C,7,,,
42458336,41816388,51,C,20,,,
42458337,41816388,16,C,20,,,
42458338,41816388,35,C,20,,,
42454526,41816389,47,C,25,,,
42458339,41816390,45,C,25,,,
42458774,41816391,44,C,20,,,
42454294,41816392,44,C,20,,,
42454178,41816393,16,C,7,,,
42454527,41816394,49,C,20,0,F,
42458775,41816395,49,C,20,0,F,
42458776,41816396,49,C,20,0,F,
42454179,41816397,14,C,18,,,
42454914,41816398,47,C,22,,,
42454295,41816399,51,C,20,,,
42454296,41816399,16,C,20,,,
42454297,41816399,35,C,20,,,
42453755,41816401,47,C,22,,,
42454528,41816402,44,C,5,,,
42454915,41816403,44,C,20,,,
42454181,41816404,45,C,20,,,
42454916,41816405,44,C,20,,,
42458340,41816406,45,C,22,,,
42458341,41816407,45,C,7,,,
42454529,41816408,21,C,21,,,
42453723,41815324,16,C,13,,,
42451285,41815325,16,C,7,,,
42451286,41815325,35,C,7,,,
42455709,41818300,14,C,5,,,
42463078,41818312,14,C,20,,,
42463081,41818323,45,C,5,,,
42463315,41818337,5,C,18,,,
42463063,41818202,45,C,3,,,
42459130,41818207,35,C,13,,,
42455700,41818217,21,C,20,,,
42459134,41818226,45,C,20,,,
42463067,41818235,51,C,25,,,
42458352,41817259,28,C,13,,,
42454308,41817278,21,C,20,,,
42462927,41817297,45,C,20,,,
42455068,41817299,51,C,20,,,
42455069,41817299,5,C,20,,,
42462928,41817303,45,C,20,,,
42458784,41817305,51,C,3,,,
42462930,41817314,21,C,20,,,
42463050,41817322,3,C,20,,,
42454546,41817323,51,C,20,,,
42458790,41817339,45,C,20,,,
42454550,41817346,47,C,20,,,
42463054,41817357,49,C,21,0,F,
42454554,41817374,51,C,20,,,
42453777,41817379,45,C,13,,,
42453778,41817388,51,C,20,,,
42453779,41817390,18,C,13,,,
42463305,41818288,5,C,11,,,
42463075,41818296,5,C,24,,,
42462965,41818297,49,C,20,0,N,
42455707,41818298,5,C,25,,,
42455708,41818299,5,C,20,,,
42463076,41818301,7,C,6,,,
42455710,41818302,45,C,5,,,
42462966,41818303,47,C,17,,,
42463308,41818304,56,C,20,,,
42465880,41818305,49,A,20,0,N,
42465881,41818306,45,C,5,,,
42459145,41818307,50,C,20,,,
42453793,41818308,2,A,20,,,
42463077,41818309,47,C,19,,,
42463309,41818310,20,C,20,,,
42465882,41818311,16,A,20,,,
42463299,41818248,47,C,3,,,
42459136,41818249,51,C,20,,,
42459137,41818251,41,A,12,,,
42459146,41818313,2,C,25,,,
42459147,41818314,51,C,20,,,
42453794,41818315,45,C,25,,,
42463079,41818316,45,C,20,,,
42459148,41818317,2,C,2,,,
42462967,41818318,27,C,13,,,
42453795,41818319,5,C,20,,,
42463310,41818320,16,A,46,,,
42463311,41818321,49,C,20,0,F,
42463080,41818322,5,C,20,,,
42453796,41818324,47,C,17,,,
42463312,41818325,45,C,11,,,
42459149,41818326,21,C,20,,,
42453797,41818327,51,C,20,,,
42465883,41818328,51,C,20,,,
42465884,41818329,51,C,13,,,
42465885,41818330,21,C,18,,,
42463313,41818331,5,C,20,,,
42463314,41818332,45,C,20,,,
42453798,41818333,45,C,20,,,
42459150,41818334,5,C,21,,,
42455711,41818335,45,C,13,,,
42455712,41818335,5,C,13,,,
42463316,41818345,47,C,25,,,
42453799,41818336,16,C,13,,,
42455713,41818338,41,C,25,,,
42459151,41818339,45,A,20,,,
42463082,41818340,45,C,20,,,
