year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2002,Iowa,IA,4274,IA0010000,Adair,8273,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Iowa,IA,4275,IA0020000,Adams,4498,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Iowa,IA,4331,IA0250200,Adel,3448,6,"Cities from 2,500 thru 9,999",0,1,0,1,0,0,0
2002,Iowa,IA,4440,IA0680100,Albia,3719,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Iowa,IA,4402,IA0550100,Algona,5761,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Iowa,IA,4276,IA0030000,Allamakee,10581,8C,"Non-MSA counties from 10,000 thru 24,999",0,9,0,9,0,0,0
2002,Iowa,IA,4467,IA0770800,Altoona,10382,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Iowa,IA,4491,IA0850100,Ames,50912,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2002,Iowa,IA,4398,IA0530100,Anamosa,5514,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Iowa,IA,4460,IA0770100,Ankeny,27213,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2002,Iowa,IA,4278,IA0040000,Appanoose,7824,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2002,Iowa,IA,4305,IA0150100,Atlantic,7283,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Iowa,IA,4280,IA0050000,Audubon,4463,8D,"Non-MSA counties under 10,000",0,6,0,6,0,0,0
2002,Iowa,IA,4281,IA0050100,Audubon,2391,7,"Cities under 2,500",1,12,1,12,0,1,1
2002,Iowa,IA,4499,IA0870100,Bedford,1626,7,"Cities under 2,500",0,0,0,0,1,0,0
2002,Iowa,IA,4283,IA0060100,Belle Plaine,2889,6,"Cities from 2,500 thru 9,999",0,4,0,4,0,0,0
2002,Iowa,IA,4526,IA0990200,Belmond,2569,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2002,Iowa,IA,4282,IA0060000,Benton,17389,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2002,Iowa,IA,4479,IA0820100,Bettendorf,31386,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2002,Iowa,IA,4285,IA0070000,Black Hawk,18660,9C,"MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
