nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
5133743,497,1,2010,I,,,N,F,,C,2010_01_AR0010000_NIBRS,
5155636,497,2,2010,I,,,N,F,,C,2010_02_AR0010000_NIBRS,
5177529,497,3,2010,I,,,N,F,,C,2010_03_AR0010000_NIBRS,
5199422,497,4,2010,I,,,N,F,,C,2010_04_AR0010000_NIBRS,
5221315,497,5,2010,I,,,N,F,,C,2010_05_AR0010000_NIBRS,
5243208,497,6,2010,I,,,N,F,,C,2010_06_AR0010000_NIBRS,
5265101,497,7,2010,I,,,N,F,,C,2010_07_AR0010000_NIBRS,
5286994,497,8,2010,I,,,N,F,,C,2010_08_AR0010000_NIBRS,
5308887,497,9,2010,I,,,N,F,,C,2010_09_AR0010000_NIBRS,
5330780,497,10,2010,I,,,N,F,,C,2010_10_AR0010000_NIBRS,
5352673,497,11,2010,I,,,N,F,,C,2010_11_AR0010000_NIBRS,
5374566,497,12,2010,I,,,N,F,,C,2010_12_AR0010000_NIBRS,
5133744,498,1,2010,I,,,N,F,,C,2010_01_AR0010100_NIBRS,
5155637,498,2,2010,I,,,N,F,,C,2010_02_AR0010100_NIBRS,
5177530,498,3,2010,I,,,N,F,,C,2010_03_AR0010100_NIBRS,
5199423,498,4,2010,I,,,N,F,,C,2010_04_AR0010100_NIBRS,
5221316,498,5,2010,I,,,N,F,,C,2010_05_AR0010100_NIBRS,
5243209,498,6,2010,I,,,N,F,,C,2010_06_AR0010100_NIBRS,
5265102,498,7,2010,I,,,N,F,,C,2010_07_AR0010100_NIBRS,
5286995,498,8,2010,I,,,N,F,,C,2010_08_AR0010100_NIBRS,
5308888,498,9,2010,I,,,N,F,,C,2010_09_AR0010100_NIBRS,
5330781,498,10,2010,I,,,N,F,,C,2010_10_AR0010100_NIBRS,
5352674,498,11,2010,I,,,N,F,,C,2010_11_AR0010100_NIBRS,
5374567,498,12,2010,I,,,N,F,,C,2010_12_AR0010100_NIBRS,
5133745,499,1,2010,I,,,N,F,,C,2010_01_AR0010200_NIBRS,
5155638,499,2,2010,I,,,N,F,,C,2010_02_AR0010200_NIBRS,
5177531,499,3,2010,I,,,N,F,,C,2010_03_AR0010200_NIBRS,
5199424,499,4,2010,I,,,N,F,,C,2010_04_AR0010200_NIBRS,
5221317,499,5,2010,I,,,N,F,,C,2010_05_AR0010200_NIBRS,
5243210,499,6,2010,I,,,N,F,,C,2010_06_AR0010200_NIBRS,
5265103,499,7,2010,I,,,N,F,,C,2010_07_AR0010200_NIBRS,
5286996,499,8,2010,I,,,N,F,,C,2010_08_AR0010200_NIBRS,
5308889,499,9,2010,I,,,N,F,,C,2010_09_AR0010200_NIBRS,
5330782,499,10,2010,I,,,N,F,,C,2010_10_AR0010200_NIBRS,
5352675,499,11,2010,I,,,N,F,,C,2010_11_AR0010200_NIBRS,
5374568,499,12,2010,I,,,N,F,,C,2010_12_AR0010200_NIBRS,
5133746,500,1,2010,U,,,N,F,,C,2010_01_AR0010300_NIBRS,
5155639,500,2,2010,U,,,N,F,,C,2010_02_AR0010300_NIBRS,
5177532,500,3,2010,U,,,N,F,,C,2010_03_AR0010300_NIBRS,
5199425,500,4,2010,U,,,N,F,,C,2010_04_AR0010300_NIBRS,
5221318,500,5,2010,U,,,N,F,,C,2010_05_AR0010300_NIBRS,
5243211,500,6,2010,U,,,N,F,,C,2010_06_AR0010300_NIBRS,
5265104,500,7,2010,U,,,N,F,,C,2010_07_AR0010300_NIBRS,
5286997,500,8,2010,U,,,N,F,,C,2010_08_AR0010300_NIBRS,
