victim_id,circumstances_id,justifiable_force_id
56859667,1,
56859668,1,
56859670,1,
56861265,6,
56859780,1,
56859023,9,
56859028,9,
56859105,1,
56860779,6,
56860806,1,
56860808,1,
56860818,10,
56860826,10,
56860827,1,
56860828,10,
56860834,1,
56860837,1,
56860838,10,
56869340,1,
56869373,1,
56868611,6,
56868634,1,
56868705,9,
56868707,1,
56868730,9,
56869628,1,
56870391,1,
56870402,1,
56870413,1,
56869644,1,
56869671,1,
56870426,1,
56870427,1,
56869702,9,
56869704,9,
56870488,1,
56870490,1,
56870492,1,
56870493,1,
56868199,1,
56868204,1,
56869758,1,
56868239,1,
56868259,1,
56868264,6,
56868300,1,
56868341,6,
56868342,6,
56868353,1,
56868368,1,
56868369,1,
56870731,1,
56870781,9,
56870782,9,
56870783,9,
56870806,9,
56869297,8,
56869301,1,
56865465,9,
56865470,1,
56865482,1,
56865501,1,
56865511,1,
56866430,1,
56866431,1,
56867220,1,
56867285,1,
56867287,1,
56866553,1,
56865003,1,
56865025,1,
56865036,6,
56865039,1,
56865040,1,
56865067,1,
56865069,1,
56865071,1,
56865073,1,
56867491,1,
56865123,1,
56865132,1,
56865167,1,
56867595,2,
56867637,9,
56867638,9,
56867647,1,
56866125,1,
56866141,1,
56866142,1,
56866162,1,
56866176,1,
56866182,1,
56866184,10,
56865367,9,
56865394,4,
56865395,4,
56866204,1,
56866205,1,
56866206,1,
56865410,9,
56865411,9,
56874762,1,
56874764,1,
56875696,1,
56875697,1,
56875717,1,
56874982,1,
56875742,1,
56875743,1,
56875772,1,
56875776,6,
56875016,9,
56875069,9,
56875070,4,
56875073,1,
56875076,6,
56875123,9,
56875139,1,
56876799,1,
56876809,1,
56876062,1,
56876827,1,
56876083,9,
56876884,1,
56876157,9,
56876158,9,
56876918,1,
56876933,1,
56876934,1,
56876935,1,
56876205,9,
56876214,5,
56874664,2,
56874705,2,
56874742,1,
56874743,1,
56874744,1,
56874033,1,
56872487,1,
56872493,1,
56872494,1,
56872516,1,
56872517,1,
56871767,6,
56872529,1,
56871805,1,
56871830,1,
56872603,1,
56872639,10,
56871899,1,
56871905,1,
56871927,9,
56873539,6,
56873608,9,
56872863,9,
56873643,1,
56873644,1,
56873653,1,
56873668,1,
56873699,2,
56872939,2,
56872948,1,
56872967,9,
56872968,2,
56871394,10,
56871395,10,
56872980,1,
56872981,9,
56871551,1,
56871574,1,
56882539,2,
56882540,2,
56882543,1,
56882544,1,
56882545,1,
56882552,10,
56882558,1,
56882559,1,
56882578,10,
56882639,6,
56880375,3,
56880382,1,
56880385,1,
56880386,6,
56880437,9,
56880439,1,
56880445,1,
56880446,1,
56880470,10,
56882208,10,
56882229,1,
56881465,9,
56881466,9,
56881467,9,
56881468,9,
56881469,9,
56882255,3,
56882259,1,
56882282,10,
56882283,10,
56881496,9,
56881513,6,
56881524,1,
56881551,1,
56881553,1,
56881569,9,
56883247,1,
56882507,1,
56882508,1,
56882534,10,
56877854,8,
56877855,8,
56877144,9,
56877158,1,
56877168,1,
56877171,9,
56878909,1,
56878911,10,
56878206,1,
56878216,1,
56878236,1,
56878239,1,
56878241,1,
56878249,1,
56878270,6,
56878296,1,
56879977,2,
56880020,1,
56879291,8,
56879307,1,
56879351,6,
56879367,9,
56879368,1,
56880124,1,
56879385,1,
56879402,2,
56879403,2,
56877835,11,5
56894995,1,
56895005,1,
56894265,1,
56895016,1,
56895024,1,
56895044,1,
56894299,1,
56895083,9,
56895092,1,
56894332,1,
56894333,1,
56894372,10,
56892871,8,
56892872,8,
56892955,1,
56892980,10,
56892981,10,
56892982,10,
56892983,1,
56892994,1,
56893005,10,
56895369,6,
