suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,59703294,1,10,3965942
12,59702326,1,9,3966029
5,59702347,1,11,3966045
12,59702349,1,11,3966046
17,59702364,1,11,3966047
5,59702367,1,11,3966048
17,59702371,1,11,3966049
17,59702372,1,11,3966050
17,59702373,1,11,3966051
17,59702374,1,11,3966052
17,59702379,1,11,3966053
17,59702380,1,11,3966054
17,59702381,1,11,3966055
17,59702388,1,11,3966056
17,59702390,1,11,3966057
17,59702391,1,11,3966058
15,59702394,1,9,3966059
5,59702402,2,9,3966060
17,59702409,1,11,3966073
17,59702416,1,11,3966074
5,59702425,1,11,3966075
5,59702427,0.25,3,3966076
8,59702428,1,11,3966077
7,59702429,1,11,3966078
5,59702445,1,10,3966079
17,59702448,1,11,3966080
5,59702453,1,10,3966081
5,59702456,1,11,3966082
5,59719459,6,1,3966102
12,59719463,1,11,3966103
5,59719465,7.7,1,3966104
12,59719481,1,1,3966105
17,59719490,1,11,3966106
5,59715884,25,1,3966107
5,59715887,12,1,3966108
5,59717111,1,11,3966111
5,59717118,30.5,1,3966112
8,59717121,4,1,3966113
1,59717131,0.1,1,3966114
1,59717132,1,11,3966115
5,59715937,6,1,3966122
5,59715962,2,1,3966123
5,59717240,1,1,3966140
5,59717255,14,1,3966141
17,59717288,6,9,3966142
5,59718485,9.4,1,3966146
5,59717325,1,11,3966155
1,59718531,8,1,3966160
5,59718580,2,1,3966161
2,59718588,2,1,3966162
5,59716180,0.1,1,3966166
5,59716202,37,1,3966167
5,59716206,5,1,3966168
1,59716236,4,1,3966169
5,59718608,16.5,1,3966173
5,59718611,1,1,3966174
2,59719883,12,1,3966180
17,59719886,1,11,3966181
5,59716296,25.6,1,3966182
16,59782223,1,11,3970437
5,59782229,1,11,3970438
5,59782231,1,11,3970439
5,59782244,1,11,3970440
17,59778721,1,11,3970492
5,59778725,3,3,3970493
15,59778739,1,11,3970494
5,59778740,1,11,3970495
17,59778750,0,9,3970496
5,59778752,0,9,3970497
15,59781253,1,11,3970539
8,59781262,1,11,3970540
5,59781264,1,11,3970541
8,59781275,30,9,3970542
5,59781276,1,11,3970543
5,59781280,1,11,3970544
12,59781314,0,1,3970565
5,59781325,0,1,3970566
5,59781326,1,11,3970567
2,59781328,1,1,3970568
2,59781330,1,3,3970569
16,59781331,1,3,3970570
1,59781333,6,1,3970571
5,59781335,1,1,3970572
5,59781338,1,1,3970573
5,59781340,1,1,3970574
12,59781342,10,1,3970575
5,59781343,20.5,1,3970576
5,59781345,10,1,3970577
1,59781346,1,1,3970578
5,59781349,1,1,3970579
16,59781368,1,11,3970580
12,59781376,1,11,3970581
5,59871927,2,9,3974777
5,59871939,0.1,1,3974778
5,59871951,4.4,1,3974779
16,59871961,58,9,3974791
16,59871962,10,9,3974792
17,59870934,5,9,3974827
5,59870945,0.5,1,3974836
5,59870948,0.6,1,3974837
5,59873550,2.4,1,3974870
