"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,109471779,96965598,1,4,,"M",2,3,,
2018,109471787,96965598,2,4,,"M",2,3,,
2018,109471790,96965598,3,5,36,"F",2,2,36,0
2018,109471886,96965693,1,5,16,"M",2,2,16,0
2018,109471966,96965766,1,5,39,"F",2,2,39,0
2018,106929572,94761605,2,5,29,"M",2,,29,0
2018,106929569,94761605,1,5,25,"F",2,2,25,0
2018,106933079,94764562,1,5,58,"F",2,2,58,0
2018,106932990,94764486,0,,,"",,,,
2018,106933116,94764590,1,5,26,"M",1,3,26,0
2018,106933202,94764670,1,5,36,"M",1,2,36,0
2018,109472421,96966172,1,5,10,"F",2,3,10,0
2018,109473418,96967034,1,5,20,"M",1,2,20,0
2018,109473564,96967150,1,5,54,"M",1,2,54,0
2018,109473663,96967233,0,,,"",,,,
2018,109473684,96967256,0,,,"",,,,
2018,109473869,96967416,0,,,"",,,,
2018,109475237,96968612,1,5,26,"F",2,,26,0
2018,109475307,96968667,1,5,57,"M",2,2,57,0
2018,109475332,96968684,1,4,,"F",0,3,,
2018,109475493,96968831,1,5,35,"M",2,,35,0
2018,109475551,96968884,0,,,"",,,,
2018,109475621,96968967,0,,,"",,,,
2018,109475799,96969101,0,,,"",,,,
2018,109476025,96969302,0,,,"",,,,
2018,109476035,96969311,0,,,"",,,,
2018,109476453,96969670,1,5,22,"F",2,,22,0
2018,109476565,96969771,0,,,"",,,,
2018,109477091,96970248,0,,,"",,,,
2018,109477144,96970291,0,,,"",,,,
2018,109478784,96971722,0,,,"",,,,
2018,109478867,96971791,2,5,19,"M",1,,19,0
2018,109478859,96971791,1,5,18,"F",0,,18,0
2018,109480557,96973250,1,5,56,"M",1,,56,0
2018,109481422,96973987,1,5,19,"F",2,2,19,0
2018,109481466,96974024,1,5,31,"M",1,,31,0
2018,109482172,96974652,1,5,41,"M",1,2,41,0
2018,109483065,96975374,1,5,25,"M",1,3,25,0
2018,109483199,96975472,0,,,"",,,,
2018,109483660,96975830,1,5,20,"M",2,,20,0
2018,109484306,96976366,1,5,24,"M",1,,24,0
2018,109484309,96976366,2,5,23,"M",1,2,23,0
2018,109484472,96976513,2,5,40,"M",1,,40,0
2018,109484468,96976513,1,5,37,"F",1,,37,0
2018,109484726,96976718,1,4,,"M",1,3,,
2018,109486585,96978252,0,,,"",,,,
2018,109486878,96978455,1,5,23,"M",1,,23,0
2018,109487087,96978623,1,5,21,"M",1,,21,0
2018,109487297,96978797,1,5,26,"M",1,1,26,0
2018,109488042,96979463,1,5,34,"M",1,,34,0
2018,109488393,96979759,1,5,18,"F",2,,18,0
2018,109488678,96980002,0,,,"",,,,
