"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,5,113767116,0.155,3,10914380
2018,5,113767307,0.387,1,10914408
2018,5,113764080,0.004,3,10910282
2018,5,113764087,0.585,3,10914444
2018,8,113764166,22.8,1,10914460
2018,12,113764166,0.4,1,10914461
2018,1,113853738,0.3,1,10933397
2018,12,113857609,0.7,1,10933429
2018,5,113857609,4,1,10933430
2018,2,113838416,0.7,1,10930012
2018,5,113769655,0.34,3,10917886
2018,5,113767751,0.48,3,10914477
2018,16,113767796,4,1,10910318
2018,5,113767796,0.065,3,10910317
2018,12,113767819,0.065,3,10917892
2018,11,113767819,0.085,3,10914485
2018,5,113767903,16.055,3,10910327
2018,16,113767903,2.06,1,10910328
2018,5,113767938,0.435,3,10914512
2018,16,113767955,2,9,10914516
2018,5,113768053,0.03,3,10914526
2018,12,113768085,0.601,1,10914532
2018,5,113768162,0.65,3,10914548
2018,12,113774636,0.8,1,10910376
2018,1,113774714,0.9,1,10917929
2018,12,113857807,0.4,1,10930025
2018,8,113770092,0.1,1,10910391
2018,4,113774841,35,1,10914573
2018,5,113770180,0.57,1,10917955
2018,5,113775033,0.028,3,10910418
2018,5,113775235,0.04,3,10910460
2018,12,113770494,0.33,1,10910464
2018,5,113769053,0.33,3,10914659
2018,5,113770509,0.475,1,10914660
2018,8,113770717,0.3,1,10918044
2018,5,113779553,14.775,1,10918053
2018,12,113779689,0.001,1,10914749
2018,2,113771005,0.3,1,10910559
2018,5,113776168,0.28,3,10910584
2018,5,113776261,0.09,3,10910603
2018,5,113780394,7.1,1,10910620
2018,8,113780598,4,9,10910657
2018,12,113780598,0.93,1,10910656
2018,2,113776590,0.5,1,10914872
2018,12,113776639,2.2,1,10914880
2018,12,113776647,1.87,1,10914882
2018,3,113771451,0.381,1,10918154
2018,12,113771451,0.333,1,10910688
2018,8,113771451,0.102,1,10914897
2018,5,113771527,1.3,3,10910701
2018,5,113776869,0.045,3,10918170
2018,16,113776986,0.1,3,10910731
2018,12,113781151,2.09,1,10910735
2018,5,113781151,0.065,3,10914940
2018,15,113777202,1,1,10910766
2018,4,113771968,0.001,1,10918220
2018,5,113771968,0.02,3,10910791
2018,12,113777522,0.9,1,10918226
2018,5,113778211,8,3,10910852
2018,16,113782637,4,1,10915084
2018,12,113782643,21,1,10918265
2018,5,113782815,14,1,10915111
2018,4,113782878,0.9,1,10915119
2018,5,113778485,40,1,10910896
2018,5,113778500,7.62,1,10915140
2018,16,113778500,5.15,1,10910899
2018,16,113783062,0.96,1,10915153
2018,12,113783198,2.5,1,10918324
2018,5,113773076,0.5,1,10910962
2018,5,113778959,1,3,10910979
2018,5,113783697,,,10910980
2018,5,113783913,2.3,1,10915308
2018,12,113783913,0.6,1,10915307
2018,8,113783961,1.33,1,10915321
2018,1,113783961,0.38,1,10915320
2018,5,113783968,1.5,1,10911018
2018,5,113784041,1.89,1,10915347
2018,11,113784041,0.21,1,10915348
2018,12,113784273,0.8,1,10918403
2018,5,113784273,2.2,1,10911039
2018,5,113789245,0.9,1,10918430
2018,5,113789248,1.7,1,10915416
2018,11,113789248,0.6,1,10915415
2018,5,113789274,3.3,1,10918436
2018,5,113773523,2.2,1,10911084
2018,5,113789395,8.9,1,10911112
2018,5,113784563,,,10915471
2018,12,113789458,0.9,1,10915473
2018,12,113790144,1.6,1,10915603
2018,5,113774203,0.2,1,10915617
